seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_rasch,rmse_rasch,knn_selection_version
1,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,50,0.5803433729967373,0.5200859206539262,2.0
4,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,50,0.5894213182414509,0.4960544901053731,2.0
2,bernoulli,54,none,1.0,0.1,raw,none,,54,30.0,10,0.5328846071596596,0.4449560512314287,2.0
0,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,10,0.5600086936739304,0.5142409215022847,2.0
6,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,50,0.5447938259126651,0.511308578455656,2.0
3,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,50,0.568375903028427,0.5055111013885752,2.0
5,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,20,0.5853821350037881,0.5186043408431023,2.0
45,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,50,0.5421319529047496,0.5223060449610111,2.0
9,bernoulli,54,none,1.0,0.1,raw,none,,54,30.0,5,0.6057238751814223,0.4829327121940124,2.0
23,bernoulli,54,none,1.0,0.1,raw,none,,54,30.0,50,0.5563770310407081,0.5096651467871764,2.0
32,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,50,0.5484693877551021,0.536268901402918,2.0
48,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,20,0.603143195624228,0.5438740270943906,2.0
13,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,50,0.5637251118999846,0.5147755880197876,2.0
7,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,5,0.5758459595959595,0.521885264175807,2.0
44,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,50,0.6032434570505637,0.4763284640117813,2.0
25,bernoulli,54,none,1.0,0.1,raw,none,,54,31.0,50,0.5390671240247512,0.5305515634787109,2.0
8,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,50,0.5560711477987421,0.4986371301269077,2.0
37,bernoulli,54,none,1.0,0.1,raw,none,,54,30.0,50,0.5779981322771038,0.4919357715712512,2.0
24,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,5,0.5246567666012889,0.5189343802693586,2.0
33,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,50,0.5800940051125588,0.503634593986805,2.0
10,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,10,0.6028261251758087,0.4695613832372888,2.0
29,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,20,0.5488523761375126,0.5787695822482251,2.0
