seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,agent_batch_size,auc_knn,rmse_knn
28,bernoulli,54,none,1.0,0.1,pca,54,0.6124236701290526,0.4893444540397675
0,bernoulli,54,none,1.0,0.1,pca,54,0.6029250838720824,0.4545639964949344
8,bernoulli,54,none,1.0,0.1,pca,54,0.5858823179526833,0.457899231230221
22,bernoulli,54,none,1.0,0.1,pca,54,0.582135696311547,0.4834601622967737
40,bernoulli,54,none,1.0,0.1,pca,54,0.5403352130325815,0.4520323008931534
6,bernoulli,54,none,1.0,0.1,pca,54,0.6320047355958958,0.4750426869285103
34,bernoulli,54,none,1.0,0.1,pca,54,0.6121391783447119,0.4656134571974495
12,bernoulli,54,none,1.0,0.1,pca,54,0.6106558028616852,0.4606510500742832
18,bernoulli,54,none,1.0,0.1,pca,54,0.5923966294336664,0.4496252459816237
2,bernoulli,54,none,1.0,0.1,pca,54,0.6276991514690984,0.446355268046008
24,bernoulli,54,none,1.0,0.1,pca,54,0.5535329985652797,0.515139119653395
46,bernoulli,54,none,1.0,0.1,pca,54,0.594094696969697,0.4647140963241019
30,bernoulli,54,none,1.0,0.1,pca,54,0.5380335680884344,0.4600971449504106
36,bernoulli,54,none,1.0,0.1,pca,54,0.6058248994564017,0.464709350646846
42,bernoulli,54,none,1.0,0.1,pca,54,0.6203072858731924,0.4429666905969183
20,bernoulli,54,none,1.0,0.1,pca,54,0.6334356301276911,0.4246192088738686
14,bernoulli,54,none,1.0,0.1,pca,54,0.6225256743975827,0.4417935082048455
48,bernoulli,54,none,1.0,0.1,pca,54,0.5822205988422628,0.4544635273511941
26,bernoulli,54,none,1.0,0.1,pca,54,0.606399429846973,0.4677770371587261
44,bernoulli,54,none,1.0,0.1,pca,54,0.6121031746031745,0.4290600964561538
4,bernoulli,54,none,1.0,0.1,pca,54,0.5759482342687274,0.4683181840029074
10,bernoulli,54,none,1.0,0.1,pca,54,0.5844139928698753,0.4737286814772108
32,bernoulli,54,none,1.0,0.1,pca,54,0.5267458639551662,0.477426215258049
29,bernoulli,54,none,1.0,0.1,pca,54,0.5911639540092579,0.4781330213933525
1,bernoulli,54,none,1.0,0.1,pca,54,0.6092575553825466,0.4531891876008305
38,bernoulli,54,none,1.0,0.1,pca,54,0.5278147338038649,0.4941264516132165
16,bernoulli,54,none,1.0,0.1,pca,54,0.5786703601108034,0.4942448472191932
13,bernoulli,54,none,1.0,0.1,pca,54,0.6255377975123418,0.4519471942113531
15,bernoulli,54,none,1.0,0.1,pca,54,0.6442963913634304,0.4587813070201195
9,bernoulli,54,none,1.0,0.1,pca,54,0.6119721283783783,0.4452882224709719
3,bernoulli,54,none,1.0,0.1,pca,54,0.6007242994172477,0.4589262905297419
21,bernoulli,54,none,1.0,0.1,pca,54,0.5273795069191489,0.4722063745226729
47,bernoulli,54,none,1.0,0.1,pca,54,0.6247789713851126,0.4495391532354368
37,bernoulli,54,none,1.0,0.1,pca,54,0.6121721994846142,0.448621801059358
41,bernoulli,54,none,1.0,0.1,pca,54,0.579723474958462,0.4538369669211337
7,bernoulli,54,none,1.0,0.1,pca,54,0.6088382709743327,0.4310551811460875
31,bernoulli,54,none,1.0,0.1,pca,54,0.639191410200838,0.4371301756845038
35,bernoulli,54,none,1.0,0.1,pca,54,0.625659174451027,0.4507936485872928
43,bernoulli,54,none,1.0,0.1,pca,54,0.540361622045778,0.4986422103432527
49,bernoulli,54,none,1.0,0.1,pca,54,0.6022727272727272,0.4637830798543099
25,bernoulli,54,none,1.0,0.1,pca,54,0.5966780693783741,0.4803564048858662
19,bernoulli,54,none,1.0,0.1,pca,54,0.6200559240702844,0.4379724608150823
27,bernoulli,54,none,1.0,0.1,pca,54,0.5963597350914707,0.4768679218591875
33,bernoulli,54,none,1.0,0.1,pca,54,0.5555200723379214,0.4805775961050861
5,bernoulli,54,none,1.0,0.1,pca,54,0.5435586837885943,0.4769784019326903
39,bernoulli,54,none,1.0,0.1,pca,54,0.6014471740061036,0.484226142405889
11,bernoulli,54,none,1.0,0.1,pca,54,0.601008431752747,0.4615274952997861
23,bernoulli,54,none,1.0,0.1,pca,54,0.6143673463534945,0.4456171532912483
17,bernoulli,54,none,1.0,0.1,pca,54,0.5956560865684632,0.4653983454170372
45,bernoulli,54,none,1.0,0.1,pca,54,0.5847602962193061,0.48802801050250605
