seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_naive,rmse_naive,knn_selection_version
1,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,50,0.5,0.4356963068097046,2.0
4,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,50,0.5,0.4189695871429718,2.0
2,bernoulli,54,none,1.0,0.1,raw,none,,54,30.0,10,0.5,0.3883316813210042,2.0
0,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,10,0.5,0.433156248124163,2.0
6,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,50,0.5,0.4262762604452121,2.0
3,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,50,0.5,0.416157836963744,2.0
5,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,20,0.5,0.4192237195698954,2.0
45,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,50,0.5,0.4336689376937744,2.0
9,bernoulli,54,none,1.0,0.1,raw,none,,54,30.0,5,0.5,0.4103646430173558,2.0
23,bernoulli,54,none,1.0,0.1,raw,none,,54,30.0,50,0.5,0.4177101618789389,2.0
32,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,50,0.5,0.3917863557264847,2.0
48,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,20,0.5,0.3960548479587987,2.0
13,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,50,0.5,0.4376345155188647,2.0
7,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,5,0.5,0.3963461761905648,2.0
44,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,50,0.5,0.3929664626917621,2.0
25,bernoulli,54,none,1.0,0.1,raw,none,,54,31.0,50,0.5,0.4209087220105982,2.0
8,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,50,0.5,0.4121154495442409,2.0
37,bernoulli,54,none,1.0,0.1,raw,none,,54,30.0,50,0.5,0.4156803517304133,2.0
24,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,5,0.5,0.4498800800065286,2.0
33,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,50,0.5,0.4222380700591479,2.0
10,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,10,0.5,0.4128178296838853,2.0
29,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,20,0.5,0.4088081913102666,2.0
17,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,20,0.5,0.4039654870930265,2.0
21,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,20,0.5,0.3922624410026347,2.0
49,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,5,0.5,0.4166095237489878,2.0
43,bernoulli,54,none,1.0,0.1,raw,none,,54,31.0,10,0.5,0.4205496774715084,2.0
41,bernoulli,54,none,1.0,0.1,raw,none,,54,30.0,20,0.5,0.3798242636624818,2.0
30,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,5,0.5,0.3997255150952647,2.0
40,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,50,0.5,0.4038351988878558,2.0
26,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,5,0.5,0.4341159116484013,2.0
11,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,50,0.5,0.41032001314163,2.0
19,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,20,0.5,0.3896303865845481,2.0
36,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,50,0.5,0.4303233903380854,2.0
16,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,50,0.5,0.4212059083949864,2.0
34,bernoulli,54,none,1.0,0.1,raw,none,,54,30.0,5,0.5,0.4120303977752077,2.0
28,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,50,0.5,0.4380862871662705,2.0
38,bernoulli,54,none,1.0,0.1,raw,none,,54,30.0,20,0.5,0.4076186929043442,2.0
12,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,20,0.5,0.4182734403853729,2.0
35,bernoulli,54,none,1.0,0.1,raw,none,,54,30.0,5,0.5,0.4031618190185881,2.0
14,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,5,0.5,0.3959030248962415,2.0
31,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,20,0.5,0.3952944898460635,2.0
20,bernoulli,54,none,1.0,0.1,raw,none,,54,30.0,5,0.5,0.3901480815125546,2.0
46,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,20,0.5,0.416806521388992,2.0
47,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,50,0.5,0.3985306313072516,2.0
39,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,50,0.5,0.4183136239132899,2.0
22,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,10,0.5,0.4307280512391315,2.0
27,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,50,0.5,0.4144392638625577,2.0
15,bernoulli,54,none,1.0,0.1,raw,none,,54,31.0,50,0.5,0.4013864925596049,2.0
42,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,50,0.5,0.4105429869666409,2.0
18,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,50,0.5,0.4079076436746014,2.0
