seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,mirt_dim,rmse_mirt,auc_mirt,val_rmse_mirt,val_auc_mirt
42,bernoulli,54,none,1.0,0.1,raw,2,0.4910508306320121,0.4915685638363614,0.4893377699398586,0.7516366612111293
42,bernoulli,54,none,1.0,0.1,raw,3,0.4416255406209842,0.5225211654925226,0.4294893501469044,0.7712765957446809
42,bernoulli,54,none,1.0,0.1,raw,4,0.4969465929911532,0.4861381473241873,0.4962940862852496,0.7632978723404256
42,bernoulli,54,none,1.0,0.1,raw,5,0.4881588744353103,0.4717741935483871,0.4857827617907627,0.7340425531914894
42,bernoulli,54,none,1.0,0.1,raw,6,0.4510878943025903,0.4867754294895562,0.4436679723977398,0.7319967266775776
42,bernoulli,54,none,1.0,0.1,raw,7,0.4852905542111932,0.5234133605240391,0.4826443116899589,0.726063829787234
42,bernoulli,54,none,1.0,0.1,raw,8,0.4375162973093259,0.5334399332591768,0.4230271430798625,0.757364975450082
42,bernoulli,54,none,1.0,0.1,raw,9,0.4349044372560285,0.5562430478309233,0.4156443232870148,0.7843698854337153
42,bernoulli,54,none,1.0,0.1,raw,10,0.4407660644035741,0.5090571313805463,0.4307166865369341,0.7569558101472995
42,bernoulli,54,none,1.0,0.1,raw,11,0.4575587431919256,0.5001660795946112,0.4496002567536581,0.7299509001636661
42,bernoulli,54,none,1.0,0.1,raw,12,0.4408692494594107,0.5288167408231368,0.4267671352738665,0.7467266775777415
42,bernoulli,54,none,1.0,0.1,raw,13,0.459682825973679,0.5305586454084785,0.4520580456805775,0.724631751227496
42,bernoulli,54,none,1.0,0.1,raw,14,0.4573958157381758,0.5298711531331108,0.4512312548645857,0.7524549918166938
42,bernoulli,54,none,1.0,0.1,raw,15,0.4575695226302609,0.5223898467432949,0.4505347174414261,0.6779869067103109
42,bernoulli,54,none,1.0,0.1,raw,16,0.4495772216859923,0.5206904276356445,0.4323975326178763,0.7467266775777415
42,bernoulli,54,none,1.0,0.1,raw,17,0.4969678372198008,0.4976130886169818,0.4963555283609493,0.7692307692307693
42,bernoulli,54,none,1.0,0.1,raw,18,0.4479248153329732,0.4956973798047212,0.4298582778023131,0.7753682487725041
42,bernoulli,54,none,1.0,0.1,raw,19,0.4797349148406743,0.4729213014460511,0.4764829162685408,0.6992635024549918
42,bernoulli,54,none,1.0,0.1,raw,20,0.4667827173105134,0.5316903040415276,0.4583743160160518,0.7606382978723404
42,bernoulli,54,none,1.0,0.1,raw,21,0.4940003961308624,0.4978409652700531,0.4927763822016235,0.724631751227496
42,bernoulli,54,none,1.0,0.1,raw,22,0.4939577118451239,0.5117877889012483,0.4928313993459679,0.7082651391162029
42,bernoulli,54,none,1.0,0.1,raw,23,0.4692591445206612,0.4975203930292918,0.4632173342945314,0.733633387888707
