seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_mirt,rmse_mirt,selected_mirt_dim,mirt_sweep_min,mirt_sweep_max,mirt_selection_version
47,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,20,0.5900722735608213,0.4552076098205729,27,2,30,2
39,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,50,0.5757282229965156,0.4368197227128688,13,2,30,2
49,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,50,0.5556194154520515,0.468547014155332,24,2,30,2
42,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,50,0.4872766075297721,0.49747288857682,7,2,30,2
27,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,50,0.559618234987782,0.4523476147527751,9,2,30,2
15,bernoulli,54,none,1.0,0.1,raw,none,,54,31.0,50,0.5639197835702323,0.4307436534316632,8,2,30,2
41,bernoulli,54,none,1.0,0.1,raw,none,,54,30.0,50,0.6032724945915475,0.4246860031427161,9,2,30,2
18,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,50,0.5890530458642078,0.4414857607097274,18,2,30,2
7,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,50,0.5723211279461279,0.4372434545106657,23,2,30,2
36,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,50,0.5649210106452541,0.4729110566897393,16,2,30,2
40,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,50,0.5940162188728703,0.4478965041331828,29,2,30,2
16,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,5,0.5390957476360323,0.4591779746961106,17,2,30,2
28,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,50,0.5777113417569194,0.4455570252299282,3,2,30,2
12,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,50,0.564536312469565,0.4795490238976431,7,2,30,2
20,bernoulli,54,none,1.0,0.1,raw,none,,54,30.0,50,0.558194373374551,0.41263877167206614,2,2,30,2
