seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,agent_batch_size,auc_knn,rmse_knn
16,bernoulli,1,max,1.0,1.0,pca,max,0.7340062326869806,0.3886859066984671
12,bernoulli,1,max,1.0,1.0,pca,max,0.6917488076311605,0.3742088077634046
4,bernoulli,1,max,1.0,1.0,pca,max,0.6962148449051376,0.3859056536859638
0,bernoulli,1,max,1.0,1.0,pca,max,0.7485061410202878,0.3835760403835625
8,bernoulli,1,max,1.0,1.0,pca,max,0.7057428363247038,0.3800524452998535
28,bernoulli,1,max,1.0,1.0,pca,max,0.719002203336481,0.4041053023241318
40,bernoulli,1,max,1.0,1.0,pca,max,0.7510399262044,0.3533082005758631
36,bernoulli,1,max,1.0,1.0,pca,max,0.7353677759608727,0.3794457046383295
20,bernoulli,1,max,1.0,1.0,pca,max,0.7938822404540127,0.3527360297213889
24,bernoulli,1,max,1.0,1.0,pca,max,0.7549497847919655,0.4143780819244619
32,bernoulli,1,max,1.0,1.0,pca,max,0.6541830262760495,0.3767190908385372
44,bernoulli,1,max,1.0,1.0,pca,max,0.6827273702273702,0.3587853320929272
48,bernoulli,1,max,1.0,1.0,pca,max,0.75244123467293,0.3477833440544325
7,bernoulli,1,max,1.0,1.0,pca,max,0.7699327991316562,0.3506509088439727
6,bernoulli,1,max,1.0,1.0,pca,max,0.7665416995527493,0.3846511089487477
14,bernoulli,1,max,1.0,1.0,pca,max,0.7994174611012999,0.341744969377697
3,bernoulli,1,max,1.0,1.0,pca,max,0.6908250387748648,0.3808444093551556
5,bernoulli,1,max,1.0,1.0,pca,max,0.6648721003780358,0.3974889796906637
17,bernoulli,1,max,1.0,1.0,pca,max,0.7329736149119637,0.3760754740022222
9,bernoulli,1,max,1.0,1.0,pca,max,0.7334037162162161,0.3647976063989656
1,bernoulli,1,max,1.0,1.0,pca,max,0.7156698987897232,0.3876236818187237
2,bernoulli,1,max,1.0,1.0,pca,max,0.7969699848024316,0.3542487829977599
19,bernoulli,1,max,1.0,1.0,pca,max,0.7437019264695504,0.3537523099062284
11,bernoulli,1,max,1.0,1.0,pca,max,0.7229441699240358,0.3842645470937538
38,bernoulli,1,max,1.0,1.0,pca,max,0.6653137002878812,0.3949036304398767
26,bernoulli,1,max,1.0,1.0,pca,max,0.700088077885055,0.4002676984446849
23,bernoulli,1,max,1.0,1.0,pca,max,0.7643465542458918,0.3799842561735498
27,bernoulli,1,max,1.0,1.0,pca,max,0.7364501663102875,0.3734785049462972
18,bernoulli,1,max,1.0,1.0,pca,max,0.7277908419883727,0.3640497753882923
13,bernoulli,1,max,1.0,1.0,pca,max,0.760424997931548,0.3807716072874592
29,bernoulli,1,max,1.0,1.0,pca,max,0.7238953583485774,0.3830262579943124
25,bernoulli,1,max,1.0,1.0,pca,max,0.7943528785003162,0.376691678157083
30,bernoulli,1,max,1.0,1.0,pca,max,0.705177038844,0.3659266067434163
34,bernoulli,1,max,1.0,1.0,pca,max,0.7278288246667695,0.3573303730891565
46,bernoulli,1,max,1.0,1.0,pca,max,0.7597613636363636,0.3675155594509713
39,bernoulli,1,max,1.0,1.0,pca,max,0.8043903047436911,0.3724640692592715
15,bernoulli,1,max,1.0,1.0,pca,max,0.8124150686999849,0.3536286568531804
21,bernoulli,1,max,1.0,1.0,pca,max,0.6785459023310686,0.3651149983053222
33,bernoulli,1,max,1.0,1.0,pca,max,0.6961877593360997,0.3963730942479722
45,bernoulli,1,max,1.0,1.0,pca,max,0.7072958215544283,0.4005374918211213
49,bernoulli,1,max,1.0,1.0,pca,max,0.7177045454545454,0.3733992185882785
31,bernoulli,1,max,1.0,1.0,pca,max,0.7386802846409479,0.3487688007721998
43,bernoulli,1,max,1.0,1.0,pca,max,0.7643205788080704,0.3910865917457526
22,bernoulli,1,max,1.0,1.0,pca,max,0.7642841763890571,0.3879451187132998
37,bernoulli,1,max,1.0,1.0,pca,max,0.7015743086684423,0.3843728011153679
42,bernoulli,1,max,1.0,1.0,pca,max,0.789395624768261,0.3559612802427194
47,bernoulli,1,max,1.0,1.0,pca,max,0.7673400513356783,0.3378131314535529
41,bernoulli,1,max,1.0,1.0,pca,max,0.7399369016536117,0.3452004911252923
10,bernoulli,1,max,1.0,1.0,pca,max,0.7773098633392751,0.3641129069980205
35,bernoulli,1,max,1.0,1.0,pca,max,0.77207910833019,0.36751367407291047
