seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,agent_batch_size,auc_knn,rmse_knn
20,beta,1,max,1.0,1.0,pca,max,0.7969238729098562,0.3650730409111044
16,beta,1,max,1.0,1.0,pca,max,0.8281096823019616,0.3633965955169062
12,beta,1,max,1.0,1.0,pca,max,0.8477807396051835,0.3511805472825413
4,beta,1,max,1.0,1.0,pca,max,0.7791356184798808,0.3903484700825886
40,beta,1,max,1.0,1.0,pca,max,0.8197594830223309,0.3647447251545713
32,beta,1,max,1.0,1.0,pca,max,0.761886068888579,0.3963309305859865
36,beta,1,max,1.0,1.0,pca,max,0.7742527827648115,0.3929831469952963
24,beta,1,max,1.0,1.0,pca,max,0.7961230055356561,0.3773405623844319
8,beta,1,max,1.0,1.0,pca,max,0.8106488745544708,0.3736206954052095
44,beta,1,max,1.0,1.0,pca,max,0.7873491117031525,0.3816012859079899
0,beta,1,max,1.0,1.0,pca,max,0.8144541692480943,0.378147387827015
48,beta,1,max,1.0,1.0,pca,max,0.7445977234703633,0.4098599408086079
28,beta,1,max,1.0,1.0,pca,max,0.812898778555897,0.3806937811393917
10,beta,1,max,1.0,1.0,pca,max,0.8167806614822449,0.369587662889021
3,beta,1,max,1.0,1.0,pca,max,0.7898370434140942,0.3832689405689232
14,beta,1,max,1.0,1.0,pca,max,0.7602289918726656,0.3975754743874859
41,beta,1,max,1.0,1.0,pca,max,0.821412263117883,0.3737706258753489
30,beta,1,max,1.0,1.0,pca,max,0.8044563655672164,0.3934826654835525
2,beta,1,max,1.0,1.0,pca,max,0.8087777372569922,0.3667329450150915
15,beta,1,max,1.0,1.0,pca,max,0.8076815134553964,0.3787251068974265
23,beta,1,max,1.0,1.0,pca,max,0.8144908788210593,0.3660215574779154
38,beta,1,max,1.0,1.0,pca,max,0.8036849149483382,0.3713328946170635
6,beta,1,max,1.0,1.0,pca,max,0.7877881808114365,0.3862171001990168
22,beta,1,max,1.0,1.0,pca,max,0.8041888839158277,0.3804025110631188
49,beta,1,max,1.0,1.0,pca,max,0.7991426470442757,0.3900424810039108
46,beta,1,max,1.0,1.0,pca,max,0.8233433143765317,0.3718502765739636
21,beta,1,max,1.0,1.0,pca,max,0.7805316757971625,0.3842256891803765
33,beta,1,max,1.0,1.0,pca,max,0.8214342107935667,0.3695265553924239
18,beta,1,max,1.0,1.0,pca,max,0.8339696536851532,0.3690258836791327
47,beta,1,max,1.0,1.0,pca,max,0.8592722198410414,0.3422626373676096
42,beta,1,max,1.0,1.0,pca,max,0.8157952672470843,0.3778856039827638
19,beta,1,max,1.0,1.0,pca,max,0.8105470902678276,0.3701320635138658
26,beta,1,max,1.0,1.0,pca,max,0.7830769650223813,0.3856191318133481
45,beta,1,max,1.0,1.0,pca,max,0.8182523315953305,0.3613988858605307
11,beta,1,max,1.0,1.0,pca,max,0.8252567061289695,0.3733628218292756
34,beta,1,max,1.0,1.0,pca,max,0.8181272581779384,0.3695643379930853
13,beta,1,max,1.0,1.0,pca,max,0.8229609569856394,0.3731577443846152
27,beta,1,max,1.0,1.0,pca,max,0.7634747714367269,0.4050442886567219
39,beta,1,max,1.0,1.0,pca,max,0.8237720365466733,0.3545855354587355
7,beta,1,max,1.0,1.0,pca,max,0.8507929810358066,0.3504751131225856
5,beta,1,max,1.0,1.0,pca,max,0.837731207197202,0.3454963475164026
25,beta,1,max,1.0,1.0,pca,max,0.7691949503311257,0.3910343314315948
1,beta,1,max,1.0,1.0,pca,max,0.8124107509759606,0.3783146280266343
43,beta,1,max,1.0,1.0,pca,max,0.8129082938874927,0.3757379740899065
37,beta,1,max,1.0,1.0,pca,max,0.8340674965678836,0.3666461647146786
9,beta,1,max,1.0,1.0,pca,max,0.8207564171253227,0.3671055966199257
17,beta,1,max,1.0,1.0,pca,max,0.7865181755829904,0.390149972091355
35,beta,1,max,1.0,1.0,pca,max,0.8472519010717152,0.3572681283936089
31,beta,1,max,1.0,1.0,pca,max,0.8475508131922926,0.3489410149371452
29,beta,1,max,1.0,1.0,pca,max,0.8355395827093941,0.3668090412043769
