seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_knn,rmse_knn
0,beta,1,max,1.0,1.0,pca,none,,max,286.0,20,0.7127786658269183,0.4163159284990261
5,beta,1,max,1.0,1.0,pca,none,,max,286.0,20,0.7473232551737914,0.3815760984504813
1,beta,1,max,1.0,1.0,pca,none,,max,286.0,20,0.7201648217587836,0.4120122966956701
2,beta,1,max,1.0,1.0,pca,none,,max,286.0,20,0.7175817421840931,0.401424041953639
11,beta,1,max,1.0,1.0,pca,none,,max,286.0,20,0.7501649176036276,0.4026624472884664
40,beta,1,max,1.0,1.0,pca,none,,max,286.0,20,0.7339719078209441,0.3967561025564819
3,beta,1,max,1.0,1.0,pca,none,,max,286.0,20,0.7140259500676422,0.4140627699077374
4,beta,1,max,1.0,1.0,pca,none,,max,286.0,20,0.7017283490644147,0.4202993958142803
36,beta,1,max,1.0,1.0,pca,none,,max,286.0,20,0.6644445242369837,0.4310796207602656
8,beta,1,max,1.0,1.0,pca,none,,max,286.0,20,0.7351247118588253,0.4037035767466005
23,beta,1,max,1.0,1.0,pca,none,,max,286.0,20,0.7243646812754467,0.3983183476922498
46,beta,1,max,1.0,1.0,pca,none,,max,286.0,20,0.741260004978554,0.4035571052080798
12,beta,1,max,1.0,1.0,pca,none,,max,286.0,20,0.7581168708958823,0.3882740611095889
48,beta,1,max,1.0,1.0,pca,none,,max,286.0,20,0.6089257439053537,0.4507035801713787
32,beta,1,max,1.0,1.0,pca,none,,max,286.0,20,0.6715315158276391,0.4267927107519664
16,beta,1,max,1.0,1.0,pca,none,,max,286.0,20,0.750523216640748,0.398878974923436
6,beta,1,max,1.0,1.0,pca,none,,max,286.0,20,0.6909594281687305,0.4198102935873877
7,beta,1,max,1.0,1.0,pca,none,,max,286.0,20,0.7897815535784631,0.3767941193911915
24,beta,1,max,1.0,1.0,pca,none,,max,286.0,20,0.698045899815478,0.4141455872862141
44,beta,1,max,1.0,1.0,pca,none,,max,286.0,20,0.691362574265268,0.4161872330730755
28,beta,1,max,1.0,1.0,pca,none,,max,286.0,20,0.7288090195631856,0.4118886962431017
20,beta,1,max,1.0,1.0,pca,none,,max,286.0,20,0.7091690723407258,0.3992975153551246
9,beta,1,max,1.0,1.0,pca,none,,max,286.0,20,0.7302250255710877,0.4012834781869758
17,beta,1,max,1.0,1.0,pca,none,,max,286.0,20,0.6836790123456791,0.4284298611884409
13,beta,1,max,1.0,1.0,pca,none,,max,286.0,20,0.7400607864096598,0.4081093712424085
30,beta,1,max,1.0,1.0,pca,none,,max,286.0,20,0.7068867909795102,0.4257268083396774
25,beta,1,max,1.0,1.0,pca,none,,max,286.0,20,0.684255101857184,0.4202269576993021
10,beta,1,max,1.0,1.0,pca,none,,max,286.0,20,0.7322851576107455,0.401251560457707
15,beta,1,max,1.0,1.0,pca,none,,max,286.0,20,0.6999026288882564,0.4220376760706074
14,beta,1,max,1.0,1.0,pca,none,,max,286.0,20,0.6557358710137583,0.432890484941863
18,beta,1,max,1.0,1.0,pca,none,,max,286.0,20,0.769871506873933,0.3943795205112612
19,beta,1,max,1.0,1.0,pca,none,,max,286.0,20,0.7142204204783423,0.4054951808010425
41,beta,1,max,1.0,1.0,pca,none,,max,286.0,20,0.7278456618956566,0.4081036752267511
49,beta,1,max,1.0,1.0,pca,none,,max,286.0,20,0.7076947427776258,0.4198999620974515
22,beta,1,max,1.0,1.0,pca,none,,max,286.0,20,0.69661181810813,0.4187478086784304
31,beta,1,max,1.0,1.0,pca,none,,max,286.0,20,0.7653565311556683,0.3816059522388989
38,beta,1,max,1.0,1.0,pca,none,,max,286.0,20,0.7051627030237992,0.4066729911067481
21,beta,1,max,1.0,1.0,pca,none,,max,286.0,20,0.6949936788874843,0.4138852225780604
33,beta,1,max,1.0,1.0,pca,none,,max,286.0,20,0.7197114386071581,0.4058340217080567
27,beta,1,max,1.0,1.0,pca,none,,max,286.0,20,0.6486402598374352,0.4401431452026172
39,beta,1,max,1.0,1.0,pca,none,,max,286.0,20,0.7503629022638899,0.3863883485515286
37,beta,1,max,1.0,1.0,pca,none,,max,286.0,20,0.7295589085353895,0.405944727861929
26,beta,1,max,1.0,1.0,pca,none,,max,286.0,20,0.6935377428729422,0.4184462413487305
43,beta,1,max,1.0,1.0,pca,none,,max,286.0,20,0.7146630871038174,0.4115670056628678
35,beta,1,max,1.0,1.0,pca,none,,max,286.0,20,0.7752431780255067,0.3883746942335385
34,beta,1,max,1.0,1.0,pca,none,,max,286.0,20,0.7508850845073838,0.3970860768503931
42,beta,1,max,1.0,1.0,pca,none,,max,286.0,20,0.717940116427577,0.4149753297229134
45,beta,1,max,1.0,1.0,pca,none,,max,286.0,20,0.7490218856280073,0.3925856594292634
47,beta,1,max,1.0,1.0,pca,none,,max,286.0,20,0.7871850725412025,0.3737420599869103
29,beta,1,max,1.0,1.0,pca,none,,max,286.0,20,0.7326614452400617,0.4061204080025596
