seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_knn,rmse_knn
0,beta,1,max,1.0,0.05,pca,none,,max,286.0,10,0.5864012103330127,0.5097288798100411
1,beta,1,max,1.0,0.05,pca,none,,max,286.0,10,0.6244285494144237,0.4949984586816932
4,beta,1,max,1.0,0.05,pca,none,,max,286.0,10,0.6336952171993155,0.4982108052059391
2,beta,1,max,1.0,0.05,pca,none,,max,286.0,10,0.6252030643914955,0.497652892815541
28,beta,1,max,1.0,0.05,pca,none,,max,286.0,10,0.6070005114338137,0.5057882015868914
30,beta,1,max,1.0,0.05,pca,none,,max,286.0,10,0.5718160451024488,0.5237267961574249
11,beta,1,max,1.0,0.05,pca,none,,max,286.0,10,0.5944147211245058,0.5163891938086481
48,beta,1,max,1.0,0.05,pca,none,,max,286.0,10,0.5422957994741874,0.5353359839459678
3,beta,1,max,1.0,0.05,pca,none,,max,286.0,10,0.6144062845898415,0.5029016579529927
39,beta,1,max,1.0,0.05,pca,none,,max,286.0,10,0.624926942436604,0.4782837442147971
26,beta,1,max,1.0,0.05,pca,none,,max,286.0,10,0.5930095097344923,0.5056262860087295
34,beta,1,max,1.0,0.05,pca,none,,max,286.0,10,0.6306027061761925,0.4920420658864665
8,beta,1,max,1.0,0.05,pca,none,,max,286.0,10,0.6106174574810166,0.4989999963439299
12,beta,1,max,1.0,0.05,pca,none,,max,286.0,10,0.6214459496915175,0.4914715418779671
6,beta,1,max,1.0,0.05,pca,none,,max,286.0,10,0.6188854611612087,0.4912023827962519
16,beta,1,max,1.0,0.05,pca,none,,max,286.0,10,0.6328663713960002,0.4849395538298385
5,beta,1,max,1.0,0.05,pca,none,,max,286.0,10,0.6490415799884304,0.4669606228846022
40,beta,1,max,1.0,0.05,pca,none,,max,286.0,10,0.6276374655858061,0.4900562525106389
36,beta,1,max,1.0,0.05,pca,none,,max,286.0,10,0.5759235188509875,0.5200070088629444
44,beta,1,max,1.0,0.05,pca,none,,max,286.0,10,0.584235323652586,0.509557045544193
32,beta,1,max,1.0,0.05,pca,none,,max,286.0,10,0.6165004880769767,0.500109034809027
24,beta,1,max,1.0,0.05,pca,none,,max,286.0,10,0.6064416449582113,0.4972471810611473
20,beta,1,max,1.0,0.05,pca,none,,max,286.0,10,0.6164097592954069,0.486592982837341
7,beta,1,max,1.0,0.05,pca,none,,max,286.0,10,0.6412191765392649,0.4834564174213149
15,beta,1,max,1.0,0.05,pca,none,,max,286.0,10,0.6181952218322108,0.4966573742449531
29,beta,1,max,1.0,0.05,pca,none,,max,286.0,10,0.6331675545512024,0.486651179244681
18,beta,1,max,1.0,0.05,pca,none,,max,286.0,10,0.6097493036211699,0.5057218209966449
17,beta,1,max,1.0,0.05,pca,none,,max,286.0,10,0.5932877229080933,0.5112525621830316
27,beta,1,max,1.0,0.05,pca,none,,max,286.0,10,0.5772445481527876,0.5198490633519577
35,beta,1,max,1.0,0.05,pca,none,,max,286.0,10,0.6722134583472789,0.471313397521887
14,beta,1,max,1.0,0.05,pca,none,,max,286.0,10,0.5774401711808097,0.5110510918574515
10,beta,1,max,1.0,0.05,pca,none,,max,286.0,10,0.6088884724694712,0.4992476107235022
46,beta,1,max,1.0,0.05,pca,none,,max,286.0,10,0.622425453335631,0.5011553231625788
42,beta,1,max,1.0,0.05,pca,none,,max,286.0,10,0.6282303883684788,0.4999288567951049
13,beta,1,max,1.0,0.05,pca,none,,max,286.0,10,0.632686843647649,0.4917604622302467
19,beta,1,max,1.0,0.05,pca,none,,max,286.0,10,0.5923695304750358,0.5048209176409623
9,beta,1,max,1.0,0.05,pca,none,,max,286.0,10,0.6375630144659296,0.4871454685913873
23,beta,1,max,1.0,0.05,pca,none,,max,286.0,10,0.6017653743686611,0.5015231417130586
25,beta,1,max,1.0,0.05,pca,none,,max,286.0,10,0.5863971470390633,0.5004633008723974
21,beta,1,max,1.0,0.05,pca,none,,max,286.0,10,0.6101970080067426,0.4983965973528962
33,beta,1,max,1.0,0.05,pca,none,,max,286.0,10,0.6118353938153435,0.4991294613836325
37,beta,1,max,1.0,0.05,pca,none,,max,286.0,10,0.610577692275932,0.4995267684921637
38,beta,1,max,1.0,0.05,pca,none,,max,286.0,10,0.6101451928788736,0.4974770371490686
31,beta,1,max,1.0,0.05,pca,none,,max,286.0,10,0.6769407803153485,0.4732033266870384
47,beta,1,max,1.0,0.05,pca,none,,max,286.0,10,0.6736885402579373,0.458608741450232
41,beta,1,max,1.0,0.05,pca,none,,max,286.0,10,0.5945816875920216,0.5071464866089996
45,beta,1,max,1.0,0.05,pca,none,,max,286.0,10,0.6352013111565373,0.4776585435297505
49,beta,1,max,1.0,0.05,pca,none,,max,286.0,10,0.5926204993091713,0.5199322407847746
43,beta,1,max,1.0,0.05,pca,none,,max,286.0,10,0.5881517815390103,0.512278447295414
22,beta,1,max,1.0,0.05,pca,none,,max,286.0,10,0.5850728279371702,0.5158588283824206
