seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_knn,rmse_knn
0,beta,1,max,1.0,1.0,raw,none,,max,286.0,50,0.7288539145852659,0.4115766725294044
1,beta,1,max,1.0,1.0,raw,none,,max,286.0,50,0.7142631497842613,0.4131200970172657
2,beta,1,max,1.0,1.0,raw,none,,max,286.0,50,0.7185725178964442,0.4024543610162953
5,beta,1,max,1.0,1.0,raw,none,,max,286.0,50,0.7553631508448043,0.3794827548909847
13,beta,1,max,1.0,1.0,raw,none,,max,286.0,50,0.7446506309355521,0.4030414753519092
3,beta,1,max,1.0,1.0,raw,none,,max,286.0,50,0.7238663755995572,0.4085265160817919
16,beta,1,max,1.0,1.0,raw,none,,max,286.0,50,0.7337748555845434,0.403177323752984
21,beta,1,max,1.0,1.0,raw,none,,max,286.0,50,0.7090630706559911,0.4126035791457276
19,beta,1,max,1.0,1.0,raw,none,,max,286.0,50,0.7203705362063264,0.4034239518057354
10,beta,1,max,1.0,1.0,raw,none,,max,286.0,50,0.7242646793850767,0.4028834824504999
4,beta,1,max,1.0,1.0,raw,none,,max,286.0,50,0.7223160567422863,0.4120270343980038
46,beta,1,max,1.0,1.0,raw,none,,max,286.0,50,0.7340512743183212,0.404698600764079
11,beta,1,max,1.0,1.0,raw,none,,max,286.0,50,0.7300383801935172,0.4120198735679883
8,beta,1,max,1.0,1.0,raw,none,,max,286.0,50,0.7302992551913838,0.4049931303666147
6,beta,1,max,1.0,1.0,raw,none,,max,286.0,50,0.6993319526542117,0.4180426665928173
27,beta,1,max,1.0,1.0,raw,none,,max,286.0,50,0.6602783497440702,0.435057960107344
29,beta,1,max,1.0,1.0,raw,none,,max,286.0,50,0.736383904937364,0.4043673394021467
9,beta,1,max,1.0,1.0,raw,none,,max,286.0,50,0.7404464590131995,0.3979587296361543
12,beta,1,max,1.0,1.0,raw,none,,max,286.0,50,0.7554460934104853,0.394090009148118
28,beta,1,max,1.0,1.0,raw,none,,max,286.0,50,0.7269334253330215,0.4144875126557892
44,beta,1,max,1.0,1.0,raw,none,,max,286.0,50,0.6852881099720022,0.414725115348574
20,beta,1,max,1.0,1.0,raw,none,,max,286.0,50,0.7197814756238095,0.3975694025679135
7,beta,1,max,1.0,1.0,raw,none,,max,286.0,50,0.7951828238803957,0.3781629133527184
36,beta,1,max,1.0,1.0,raw,none,,max,286.0,50,0.697237342908438,0.4219190963022425
24,beta,1,max,1.0,1.0,raw,none,,max,286.0,50,0.6998507543688266,0.4138129940078983
32,beta,1,max,1.0,1.0,raw,none,,max,286.0,50,0.6710305396736856,0.424848514795328
14,beta,1,max,1.0,1.0,raw,none,,max,286.0,50,0.6642078195093567,0.4305716694445058
40,beta,1,max,1.0,1.0,raw,none,,max,286.0,50,0.7320804017538493,0.3971322314859034
48,beta,1,max,1.0,1.0,raw,none,,max,286.0,50,0.6306846020554494,0.4410041564315191
26,beta,1,max,1.0,1.0,raw,none,,max,286.0,50,0.6907543121678881,0.4189042647021957
18,beta,1,max,1.0,1.0,raw,none,,max,286.0,50,0.7657477667851311,0.398185575538958
23,beta,1,max,1.0,1.0,raw,none,,max,286.0,50,0.7159006767056602,0.4019442306142462
22,beta,1,max,1.0,1.0,raw,none,,max,286.0,50,0.6951721756046675,0.42095782221708
34,beta,1,max,1.0,1.0,raw,none,,max,286.0,50,0.7387521520890419,0.4000071666492751
17,beta,1,max,1.0,1.0,raw,none,,max,286.0,50,0.7324046639231824,0.413101394400209
15,beta,1,max,1.0,1.0,raw,none,,max,286.0,50,0.7197207465030727,0.4143025404233248
35,beta,1,max,1.0,1.0,raw,none,,max,286.0,50,0.771476434668433,0.3874780541019836
45,beta,1,max,1.0,1.0,raw,none,,max,286.0,50,0.7459928378674495,0.3929480143360371
43,beta,1,max,1.0,1.0,raw,none,,max,286.0,50,0.7213031089041626,0.4108919720395358
37,beta,1,max,1.0,1.0,raw,none,,max,286.0,50,0.7328458695899008,0.4034078470704249
47,beta,1,max,1.0,1.0,raw,none,,max,286.0,50,0.7739457077749791,0.3801082932358085
33,beta,1,max,1.0,1.0,raw,none,,max,286.0,50,0.7292409358556629,0.4057942548393084
42,beta,1,max,1.0,1.0,raw,none,,max,286.0,50,0.7215344634643313,0.4115599454483313
31,beta,1,max,1.0,1.0,raw,none,,max,286.0,50,0.7698443685534528,0.3786728130035399
39,beta,1,max,1.0,1.0,raw,none,,max,286.0,50,0.7583190200147905,0.3837295563747595
30,beta,1,max,1.0,1.0,raw,none,,max,286.0,50,0.7016843140929535,0.4309869537580624
49,beta,1,max,1.0,1.0,raw,none,,max,286.0,50,0.7240029150000495,0.4160600916062305
25,beta,1,max,1.0,1.0,raw,none,,max,286.0,50,0.6683642863998465,0.4253914474885694
38,beta,1,max,1.0,1.0,raw,none,,max,286.0,50,0.7136244362909363,0.4039422474800104
41,beta,1,max,1.0,1.0,raw,none,,max,286.0,50,0.7150374582487168,0.41031187828812926
