seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,agent_batch_size,auc_knn,rmse_knn
0,beta,1,max,1.0,1.0,raw,max,0.8006647247485034,0.3917182120771028
9,beta,1,max,1.0,1.0,raw,max,0.8097766791680874,0.3778422054795236
48,beta,1,max,1.0,1.0,raw,max,0.7221423876673041,0.4208441077480324
28,beta,1,max,1.0,1.0,raw,max,0.7937587555245296,0.3956060970304232
4,beta,1,max,1.0,1.0,raw,max,0.7897948059833306,0.3938132636397791
16,beta,1,max,1.0,1.0,raw,max,0.8046497146816792,0.3809661715500591
32,beta,1,max,1.0,1.0,raw,max,0.7462637707432715,0.4062450481993321
24,beta,1,max,1.0,1.0,raw,max,0.7762329724302617,0.3917082072947848
40,beta,1,max,1.0,1.0,raw,max,0.7919196747221372,0.3775371711316517
12,beta,1,max,1.0,1.0,raw,max,0.8174885452560764,0.375057514071717
44,beta,1,max,1.0,1.0,raw,max,0.7638386291492394,0.3934694865270372
8,beta,1,max,1.0,1.0,raw,max,0.8006928705640788,0.3842910705984214
36,beta,1,max,1.0,1.0,raw,max,0.7725019748653501,0.4022666709176559
20,beta,1,max,1.0,1.0,raw,max,0.7878614390536441,0.3774316941920354
1,beta,1,max,1.0,1.0,raw,max,0.7785160262995685,0.3931728242673868
2,beta,1,max,1.0,1.0,raw,max,0.7759316734546067,0.3844550956453864
39,beta,1,max,1.0,1.0,raw,max,0.8199497841074452,0.3637773346544003
45,beta,1,max,1.0,1.0,raw,max,0.8042384455831015,0.3717517640572863
27,beta,1,max,1.0,1.0,raw,max,0.7427648188537332,0.4148164758139676
11,beta,1,max,1.0,1.0,raw,max,0.803038090937405,0.3920475235043842
23,beta,1,max,1.0,1.0,raw,max,0.795331486779257,0.3795393148345118
10,beta,1,max,1.0,1.0,raw,max,0.7907609544333053,0.3809838898399126
29,beta,1,max,1.0,1.0,raw,max,0.8070728246828875,0.3812672509527345
47,beta,1,max,1.0,1.0,raw,max,0.8303320670670964,0.3625358399399103
3,beta,1,max,1.0,1.0,raw,max,0.787429282991022,0.3898559056223571
34,beta,1,max,1.0,1.0,raw,max,0.7946600911758288,0.3827926280255029
15,beta,1,max,1.0,1.0,raw,max,0.7924045262414487,0.3916831561770327
42,beta,1,max,1.0,1.0,raw,max,0.7910529372452616,0.3921999651991047
43,beta,1,max,1.0,1.0,raw,max,0.7846738190638636,0.3918911441111918
35,beta,1,max,1.0,1.0,raw,max,0.8240815290023148,0.3704951427427039
37,beta,1,max,1.0,1.0,raw,max,0.8023113884329937,0.3839618012631649
7,beta,1,max,1.0,1.0,raw,max,0.8494282269116706,0.3597520633092247
31,beta,1,max,1.0,1.0,raw,max,0.8328668398650656,0.3584099333787801
38,beta,1,max,1.0,1.0,raw,max,0.7835410651486976,0.3840125794399168
13,beta,1,max,1.0,1.0,raw,max,0.8141608010164885,0.3826505552018426
19,beta,1,max,1.0,1.0,raw,max,0.7879367353686763,0.3847292190601023
41,beta,1,max,1.0,1.0,raw,max,0.7841726483884488,0.3915779886736769
21,beta,1,max,1.0,1.0,raw,max,0.7814018822868379,0.3925038167743617
18,beta,1,max,1.0,1.0,raw,max,0.8226323894392098,0.3810243102713242
49,beta,1,max,1.0,1.0,raw,max,0.7905196548165101,0.3981792697717561
17,beta,1,max,1.0,1.0,raw,max,0.809724279835391,0.391982979659202
5,beta,1,max,1.0,1.0,raw,max,0.8220759137853028,0.3567929179834794
25,beta,1,max,1.0,1.0,raw,max,0.7484126055763509,0.4053435115670872
14,beta,1,max,1.0,1.0,raw,max,0.7424787431724759,0.4103445438327653
26,beta,1,max,1.0,1.0,raw,max,0.770207399318666,0.3985265931394525
33,beta,1,max,1.0,1.0,raw,max,0.8015273927591676,0.3865318424646841
46,beta,1,max,1.0,1.0,raw,max,0.8114052566827512,0.3816954019958152
30,beta,1,max,1.0,1.0,raw,max,0.7778157796101948,0.4112882705319997
6,beta,1,max,1.0,1.0,raw,max,0.7728502394615352,0.3988525809057829
22,beta,1,max,1.0,1.0,raw,max,0.7680980859979348,0.40150512404159033
