seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_knn,rmse_knn
0,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,5,0.6637457547246461,0.4316654974904422
18,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,5,0.6814985549721171,0.4108830687876935
40,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,5,0.6185723500982963,0.4191003792559656
1,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,5,0.6155060885280228,0.4569697542469734
3,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,5,0.5795162476025182,0.4523232206650427
2,bernoulli,54,none,1.0,1.0,raw,none,,54,30.0,5,0.7337261023908302,0.3831881412294791
8,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,5,0.5859080188679245,0.436094136964031
5,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,5,0.5736829462091394,0.4594739859193865
9,bernoulli,54,none,1.0,1.0,raw,none,,54,30.0,5,0.6147284712143203,0.4439149643963418
20,bernoulli,54,none,1.0,1.0,raw,none,,54,30.0,5,0.6967235167200351,0.403681466365361
12,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,5,0.6064658052387801,0.4401434498998636
4,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,5,0.6192555565131623,0.4421819437169893
24,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,5,0.6471383874367902,0.4453604153737837
16,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,5,0.7135071169038968,0.4075942723514292
32,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,5,0.579070079118604,0.4377236305618891
36,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,5,0.6879331990688672,0.4280411652116126
48,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,5,0.6213955334862501,0.4252306151201951
7,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,5,0.6729229797979798,0.406778633524813
28,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,5,0.6427747693541918,0.4482926982270102
10,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,5,0.6852604366449304,0.4179702473551231
23,bernoulli,54,none,1.0,1.0,raw,none,,54,30.0,5,0.628262768621513,0.4295768768788591
44,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,5,0.6081767640143274,0.4142782440974276
11,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,5,0.6007395760540415,0.4407528962187834
14,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,5,0.6353538372366825,0.4177889214241581
22,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,5,0.643205934625035,0.4433657944000266
27,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,5,0.617762288186516,0.426756450729467
17,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,5,0.6353820849436433,0.4315498567313322
39,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,5,0.6562787456445993,0.4273101932942653
6,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,5,0.6710101416750895,0.431405067898168
13,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,5,0.7208845672343125,0.4111657027546522
26,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,5,0.6514824397692569,0.4383737320317362
15,bernoulli,54,none,1.0,1.0,raw,none,,54,31.0,5,0.6932163254789613,0.4028700747009843
30,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,5,0.6252262150982419,0.4207048789778533
31,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,5,0.6639364865443034,0.4070376133924725
19,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,5,0.6480801583374567,0.4215643586781603
35,bernoulli,54,none,1.0,1.0,raw,none,,54,30.0,5,0.6180740535741055,0.4167344952052113
47,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,5,0.6384614001654022,0.4263269619526517
21,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,5,0.5706118250802874,0.429956611978214
25,bernoulli,54,none,1.0,1.0,raw,none,,54,31.0,5,0.7285579768630617,0.3898839788378358
29,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,5,0.633005561172902,0.4228043210464277
33,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,5,0.606260822957038,0.4423083312132058
49,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,5,0.6429471853112021,0.424052552603402
46,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,5,0.6233763447571051,0.4313344430486642
43,bernoulli,54,none,1.0,1.0,raw,none,,54,31.0,5,0.6306216219278665,0.4219504748047364
37,bernoulli,54,none,1.0,1.0,raw,none,,54,30.0,5,0.5899681199022897,0.4539990873485164
34,bernoulli,54,none,1.0,1.0,raw,none,,54,30.0,5,0.6229887533181204,0.4297485481590525
38,bernoulli,54,none,1.0,1.0,raw,none,,54,30.0,5,0.6086170653644702,0.4406014422619054
41,bernoulli,54,none,1.0,1.0,raw,none,,54,30.0,5,0.6738139492367226,0.3985485782246659
42,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,5,0.6659009823566786,0.4134497697354625
45,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,5,0.6091397683941082,0.4452026465925516
