n_samples,model_type,seed,lambda_tau,embedding_protocol,embedding_fit_scope,embedding_fit_item_count,pre_population_match,pre_population_match_version,effective_pre_weight_sum,observed_train_pairs,rmse_amortized,auc_amortized,active_dims,active_indices,tau_values,embedding_type,user_count
54,beta,0,0.002,train_items_only_refit_v1,train_items_only,1057,none,,29.0,10986,0.3039679712219082,0.6763800191748323,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.321165919303894, 1.3654133081436157, 1.3814512491226196, 1.3506639003753662, 1.3692939281463623, 1.241771936416626, 1.3405646085739136, 1.235184669494629, 1.2880574464797974, 1.2608085870742798, 1.2479968070983887, 1.3714224100112915, 1.3378840684890747, 1.3135653734207153, 1.3523812294006348, 1.3895528316497803, 1.3456259965896606, 1.277720332145691, 1.3533895015716553, 1.3224340677261353, 1.2515854835510254, 1.3757821321487427, 1.3534406423568726, 1.2341253757476807, 1.3347104787826538, 1.2443885803222656, 1.391918420791626, 1.3494181632995605, 1.2732391357421875, 1.296257495880127]",pca,32
54,beta,14,0.002,train_items_only_refit_v1,train_items_only,1056,none,,29.0,10827,0.2827041175929013,0.6704386965893242,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.249024748802185, 1.329848289489746, 1.2921994924545288, 1.3006974458694458, 1.2934672832489014, 1.2969897985458374, 1.2727323770523071, 1.266927719116211, 1.3114789724349976, 1.3240492343902588, 1.3154301643371582, 1.267974853515625, 1.3139954805374146, 1.3020379543304443, 1.2605819702148438, 1.3059643507003784, 1.3571115732192993, 1.2745954990386963, 1.2743111848831177, 1.302063226699829, 1.2944854497909546, 1.2789275646209717, 1.3150410652160645, 1.3054139614105225, 1.286468505859375, 1.2792927026748657, 1.2667336463928223, 1.3213824033737183, 1.2462952136993408, 1.3055803775787354]",pca,32
54,beta,28,0.002,train_items_only_refit_v1,train_items_only,1056,none,,29.0,10062,0.3062201125294402,0.7029474194411018,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.4401568174362183, 1.4748071432113647, 1.4864109754562378, 1.3733221292495728, 1.4674488306045532, 1.4996520280838013, 1.4530056715011597, 1.4655498266220093, 1.4658031463623047, 1.4098411798477173, 1.3611259460449219, 1.4669290781021118, 1.4455534219741821, 1.4571740627288818, 1.3914414644241333, 1.4336082935333252, 1.452154278755188, 1.3773382902145386, 1.3757264614105225, 1.4560410976409912, 1.4679917097091675, 1.4772695302963257, 1.4274864196777344, 1.456944227218628, 1.4721547365188599, 1.445961356163025, 1.4447325468063354, 1.4224201440811157, 1.462414026260376, 1.4412890672683716]",pca,32
54,beta,12,0.005,train_items_only_refit_v1,train_items_only,1056,none,,29.0,9145,0.3064272435771171,0.6425093145193255,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.4469002485275269, 1.4861153364181519, 1.4293221235275269, 1.3967074155807495, 1.4629619121551514, 1.4470638036727905, 1.474018931388855, 1.492357611656189, 1.4848153591156006, 1.4409677982330322, 1.38027024269104, 1.4984054565429688, 1.4935511350631714, 1.409982442855835, 1.4872910976409912, 1.4362897872924805, 1.4284569025039673, 1.4311851263046265, 1.4945122003555298, 1.501469612121582, 1.440699577331543, 1.382033109664917, 1.4233835935592651, 1.4664944410324097, 1.3565912246704102, 1.4586708545684814, 1.439582347869873, 1.5135797262191772, 1.3839695453643799, 1.4203025102615356]",pca,32
54,beta,40,0.005,train_items_only_refit_v1,train_items_only,1057,none,,29.0,10085,0.3020263760682113,0.6453043086500656,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.4454278945922852, 1.4278095960617065, 1.4283331632614136, 1.484961748123169, 1.4252606630325317, 1.4346678256988525, 1.4141514301300049, 1.4551280736923218, 1.4889347553253174, 1.4383549690246582, 1.4286587238311768, 1.3995105028152466, 1.4413750171661377, 1.4654675722122192, 1.4268949031829834, 1.4700678586959839, 1.4346325397491455, 1.3475369215011597, 1.4015517234802246, 1.3740084171295166, 1.4337222576141357, 1.4138834476470947, 1.4504536390304565, 1.4270991086959839, 1.4537619352340698, 1.4140264987945557, 1.447033166885376, 1.404335618019104, 1.4583628177642822, 1.4590790271759033]",pca,32
54,beta,42,0.002,train_items_only_refit_v1,train_items_only,1056,none,,29.0,10870,0.2827046051543255,0.7107871886352899,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.3288980722427368, 1.4227508306503296, 1.4180506467819214, 1.4171621799468994, 1.3714580535888672, 1.4153612852096558, 1.431218147277832, 1.3637815713882446, 1.3913311958312988, 1.35670804977417, 1.3937585353851318, 1.4138416051864624, 1.4346404075622559, 1.3319531679153442, 1.3919275999069214, 1.4031586647033691, 1.4084852933883667, 1.3340085744857788, 1.3093976974487305, 1.401029109954834, 1.4002574682235718, 1.4284353256225586, 1.319906234741211, 1.400369644165039, 1.3303192853927612, 1.383386492729187, 1.333962082862854, 1.4228394031524658, 1.4089694023132324, 1.3511114120483398]",pca,32
54,beta,6,0.004,train_items_only_refit_v1,train_items_only,1055,none,,29.0,9983,0.2877407268617495,0.6949017525225704,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.4170809984207153, 1.4703233242034912, 1.4443628787994385, 1.462193489074707, 1.3668532371520996, 1.3202201128005981, 1.458261489868164, 1.5031321048736572, 1.346531629562378, 1.4457194805145264, 1.3322911262512207, 1.4093761444091797, 1.4454307556152344, 1.3541773557662964, 1.451409101486206, 1.423937201499939, 1.4930460453033447, 1.4097621440887451, 1.4494413137435913, 1.4994406700134277, 1.3957910537719727, 1.3866493701934814, 1.4795235395431519, 1.4844021797180176, 1.4260847568511963, 1.3651424646377563, 1.451741099357605, 1.4355798959732056, 1.5071147680282593, 1.366989254951477]",pca,32
54,beta,1,0.002,train_items_only_refit_v1,train_items_only,1057,none,,29.0,10009,0.3062277279754345,0.6818977613853084,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.5271228551864624, 1.4706294536590576, 1.4935555458068848, 1.5325425863265991, 1.5176371335983276, 1.497170090675354, 1.4381943941116333, 1.4917324781417847, 1.5162765979766846, 1.4266635179519653, 1.4329942464828491, 1.4341858625411987, 1.5241817235946655, 1.5230792760849, 1.5339401960372925, 1.4139323234558105, 1.474621057510376, 1.4783213138580322, 1.5612128973007202, 1.5155988931655884, 1.5373210906982422, 1.5092557668685913, 1.3840211629867554, 1.4985662698745728, 1.3825403451919556, 1.4410921335220337, 1.5041731595993042, 1.5181584358215332, 1.5101593732833862, 1.5097098350524902]",pca,32
54,beta,29,0.002,train_items_only_refit_v1,train_items_only,1056,none,,29.0,10081,0.3017896370016108,0.6585010828274221,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.4544111490249634, 1.4587675333023071, 1.4614437818527222, 1.3934941291809082, 1.4302233457565308, 1.4477804899215698, 1.4508503675460815, 1.4422740936279297, 1.4139108657836914, 1.4377851486206055, 1.4549987316131592, 1.4676593542099, 1.438052773475647, 1.423947811126709, 1.4444751739501953, 1.4682358503341675, 1.459450364112854, 1.4385863542556763, 1.4496707916259766, 1.4786380529403687, 1.4286588430404663, 1.468222737312317, 1.4239975214004517, 1.4040964841842651, 1.3710824251174927, 1.4507628679275513, 1.358712077140808, 1.428472876548767, 1.4315952062606812, 1.4119067192077637]",pca,32
54,beta,15,0.002,train_items_only_refit_v1,train_items_only,1056,none,,31.0,9142,0.2462801303196723,0.7321129508186665,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.3881573677062988, 1.4213635921478271, 1.3858364820480347, 1.3873708248138428, 1.3523069620132446, 1.41150963306427, 1.3949456214904785, 1.368176817893982, 1.4128403663635254, 1.4230859279632568, 1.3601548671722412, 1.4199894666671753, 1.38551926612854, 1.317847728729248, 1.3740379810333252, 1.3329523801803589, 1.3567876815795898, 1.353369951248169, 1.3486671447753906, 1.411259651184082, 1.3761382102966309, 1.306881070137024, 1.3968689441680908, 1.359824299812317, 1.3968660831451416, 1.3398874998092651, 1.34915030002594, 1.3893600702285767, 1.281029462814331, 1.3933323621749878]",pca,32
