item,assigned_skill,max_loading
125,14,0.052022898315544595
126,5,0.03639450044565251
127,2,0.0331250823368942
128,14,0.03726605723533415
129,14,0.05829150832530485
130,11,0.06924255283950609
131,11,0.037974470292929954
132,10,0.02755835135865279
133,11,0.047644045243063905
134,13,0.03159110321229512
135,14,0.033506179252399355
136,11,0.05496140804712802
137,14,0.03539521438224725
138,14,0.09225267727415928
139,10,0.026437202944857657
140,14,0.04321816395788687
141,14,0.026772754666135594
142,12,0.026123818854864627
143,12,0.03385409327735593
144,13,0.03354263300840996
145,11,0.03858385842116468
146,14,0.02559633029709753
147,14,0.05391358081299559
148,14,0.03332363207122731
149,11,0.04951796321793296
150,11,0.05888369739923947
151,11,0.04587025322158178
152,11,0.04801657033283222
153,11,0.04560750134098653
154,11,0.06084078373886209
155,14,0.03912992494301682
156,2,0.017619243310107092
157,14,0.04701961781761777
158,14,0.03105530024258675
159,14,0.0608343805124266
160,11,0.03476844880734314
161,14,0.036575753787666566
162,14,0.03689849092399475
163,11,0.0675864366318564
164,11,0.05411075504643967
165,11,0.04986455629519346
166,5,0.034643342055024194
167,11,0.03134633275099781
168,14,0.04843770505183493
169,2,0.03259766220747367
170,14,0.08266751067610946
171,14,0.07144393815365276
172,13,0.03064407316889351
173,14,0.06415860765509854
174,11,0.051515795261325395
175,14,0.08037574406788038
176,14,0.04296179730218402
177,11,0.035938675510215484
178,14,0.03388688251945819
179,14,0.02306440987767647
180,11,0.031736230886939054
181,14,0.03318124731150827
182,13,0.02372037238065254
183,14,0.024133544643616764
184,11,0.07486807491792717
185,14,0.03093431825169766
186,0,0.021086054917556295
187,14,0.0397748372393115
188,11,0.06623580805176578
189,11,0.0688572913944941
190,14,0.051284295872596516
191,14,0.07448573256421726
192,14,0.06318940079346173
193,1,0.021401889207037072
194,11,0.06533796671505084
195,12,0.027378534621375763
196,14,0.05056936666307537
197,11,0.061630349474370086
198,11,0.06046498048196164
199,14,0.021899498118849378
200,11,0.05049860473108227
201,14,0.02787251295617067
202,2,0.024177397367141956
203,11,0.04571626948567684
204,14,0.031061324752542654
205,5,0.030000575162802086
206,3,0.021306258558753434
207,11,0.04132547709678298
208,11,0.04768333071028751
209,14,0.04907599047751435
210,14,0.029577618300879002
211,14,0.04283703666490527
212,14,0.0898254394916151
213,11,0.04600717141677609
214,14,0.03984641555532306
215,13,0.04059258825267975
216,14,0.03770007326886822
217,14,0.07092141969629713
218,14,0.03585938593979837
219,14,0.04633701414977259
220,5,0.0395543794576299
221,14,0.02860995765870149
222,14,0.04866490859905638
223,14,0.044707503904098084
224,14,0.060193370759079615
225,11,0.025911595470977322
226,1,0.025975321697510493
227,10,0.03164823257890948
228,13,0.025026230145815134
229,14,0.02299190835758019
230,14,0.023028986544424562
231,11,0.032891984020134865
232,14,0.025970378206649415
233,14,0.027293569650361775
234,11,0.06459829923933322
235,14,0.10090620251041128
236,14,0.0459381198005454
237,0,0.01954982739314793
238,11,0.05398657116211847
239,14,0.05653944720436127
240,5,0.024922577625727662
241,11,0.05560930245414264
242,11,0.05546204289884245
243,11,0.07622844165186882
244,11,0.036952901503212246
245,14,0.045741151588433324
246,11,0.07075263434002603
247,11,0.024705778243675577
248,11,0.027537580707755336
249,11,0.04792018830422652
250,11,0.037490443836410134
251,14,0.047932452355984825
252,14,0.06352372569631094
253,13,0.04187742909833586
254,14,0.06897521738024837
255,2,0.042926287512447835
256,14,0.039945969823998194
257,12,0.025124105284903202
258,14,0.05361212522260888
259,12,0.04101532665159868
260,14,0.030032784882189648
261,5,0.024405802955206536
262,14,0.0526738208565204
263,14,0.051364744455814085
264,11,0.09310074314002485
265,14,0.030513131334951458
266,14,0.03650959759303598
267,13,0.040076080080161613
268,14,0.035274397149170224
269,14,0.0499998370240281
270,14,0.024860761865715158
271,14,0.042839280405409796
272,14,0.04617431072538564
273,14,0.02728048388679937
274,11,0.04817435427576443
275,11,0.028999846931923055
276,5,0.022508669375722892
277,14,0.04275859408163697
278,11,0.031141098676280447
279,14,0.04283168379639752
280,11,0.026336331565729808
281,14,0.03290577001253782
282,11,0.06145633815100973
283,14,0.05990435187597097
284,14,0.03771237416774316
285,11,0.040362326395124486
286,14,0.034500294195325514
287,14,0.04490198882960552
288,5,0.03140125340368699
289,14,0.04214066396115866
290,14,0.03287320740298302
291,14,0.06880160165759465
292,2,0.02748404718082797
293,14,0.046424924033388916
294,11,0.026230683073676538
295,12,0.03686271934562984
296,14,0.07605970194991694
297,14,0.03701343892192625
298,11,0.05764981561861445
299,14,0.04332929531614171
300,2,0.03225175430398488
301,14,0.05558803790380528
302,2,0.03098316661986778
303,14,0.07781403836638189
304,5,0.02750946378790709
305,14,0.03861884731871058
306,5,0.029625296705872623
307,14,0.05743611414765178
308,14,0.031975712134368096
309,11,0.0472372170735145
310,11,0.031003592718965793
311,14,0.02873504802873332
312,14,0.07647786012587031
313,13,0.025185910396518796
314,14,0.041931025774850604
315,11,0.03686993392682468
316,5,0.022871099841348375
317,14,0.057305048678717836
318,12,0.026061608707524418
319,14,0.07165388314131814
320,11,0.03583180879597187
321,14,0.05486271046706827
322,13,0.03767915510377566
323,14,0.03394906416955626
324,13,0.04024813931363409
325,14,0.0405265240920351
326,5,0.02480916674124634
327,14,0.0407695376861131
328,14,0.03755368830906554
329,11,0.04256563802072781
330,11,0.049361754305598526
331,11,0.06921285518233118
332,11,0.06033971892589249
333,11,0.04523349320682965
334,12,0.02686829326177596
335,14,0.04639783340397732
336,14,0.031077813642000084
337,5,0.030479257006296088
338,14,0.061778056301833605
339,13,0.03265054980282566
340,5,0.020491203689967794
341,14,0.02990362600059739
342,14,0.022293121530990778
343,11,0.02004765829570345
344,13,0.029607067977936944
345,2,0.025200137635911644
346,11,0.06419652991993333
347,14,0.03074687396869931
348,13,0.024069849625389505
349,11,0.03590035212423274
350,11,0.024560423703290948
351,14,0.03959697664889487
352,14,0.04194415886934212
353,14,0.05307693048866702
354,12,0.03127421950529985
355,14,0.05557600663767677
356,14,0.043063767097504584
357,14,0.040288791836345074
358,14,0.06731865551178941
359,11,0.042320941769067796
360,14,0.06231749880001154
361,2,0.019194574288038058
362,11,0.02899399821286594
363,11,0.03546508246389894
364,11,0.07659341702639352
365,2,0.024367342726233084
366,11,0.04891787096996296
367,14,0.04053765832617232
368,11,0.03793009353110298
369,14,0.04545070870232867
370,14,0.040682001356023706
371,11,0.05218882039657476
372,5,0.030917148398035523
373,14,0.04102315336337154
374,11,0.04199923848252222
375,11,0.0358377818376907
376,2,0.028802122863254672
377,14,0.034507726003401566
378,13,0.0297739784914088
379,11,0.03182032705934328
380,14,0.04545491472005105
381,2,0.027659727414022672
382,11,0.04050092274408968
383,2,0.042535501978767196
384,14,0.028775858253627974
385,14,0.023934881293579027
386,14,0.057084260248302626
387,14,0.035431431892861485
388,11,0.030402983804538004
389,14,0.04324163377807672
390,14,0.034677382596829676
391,14,0.04927464970671663
392,2,0.03383287774447537
393,14,0.0632713450875743
394,14,0.07123675518015565
395,14,0.047452870973588995
396,11,0.04083356956754625
397,14,0.03579142126402896
398,11,0.02548693830372676
399,0,0.0230101827149867
400,11,0.0707797728845843
401,1,0.018821467778770817
402,5,0.02582004025245205
403,10,0.01960684717939758
404,14,0.06614021002959361
405,12,0.033136833587405025
406,14,0.04490527196302559
407,11,0.05978338592039108
408,11,0.0507838708183038
409,11,0.045267457238967086
410,11,0.03498659127985858
411,14,0.053715391532903174
412,5,0.03069354555911836
413,11,0.028559207363932717
414,12,0.023960958315402507
415,11,0.03981575894200636
416,14,0.047828418735887945
417,14,0.02879551022711629
418,14,0.0248761932236792
419,14,0.03514236449956203
420,14,0.02689313561691605
421,14,0.04713686968797514
422,14,0.045885695600320374
423,14,0.0653291037826615
424,14,0.051187749396905596
425,14,0.06400224384319761
426,5,0.01962763620214309
427,11,0.037807169504971504
428,11,0.06233601131707971
429,11,0.037754617944076446
430,11,0.05442493448456045
431,11,0.018859412744270096
432,9,0.030498274365824782
433,11,0.04607727541985517
434,14,0.05131833152192406
435,13,0.024116700762083988
436,11,0.03672839730103243
437,11,0.046817372869634576
438,11,0.031390574645165564
439,5,0.03064100555432086
440,13,0.021186001624174295
441,2,0.030897897391453287
442,14,0.029346486463727613
443,11,0.038773949944870885
444,11,0.042579068173431954
445,14,0.051942083197688386
446,2,0.027948028765941765
447,10,0.03126275737362597
448,11,0.09431595362364759
449,13,0.02681260461679514
450,14,0.05742089543580058
451,14,0.03378152486511208
452,14,0.026620280470035316
453,14,0.0343359474896269
454,11,0.026939012630175237
455,11,0.032350331863412414
456,14,0.03547731264584054
457,14,0.04992193418444594
458,14,0.07353832302147005
459,14,0.055268706625154464
460,14,0.030313760017903788
461,14,0.04435290616814861
462,11,0.042290588613668995
463,11,0.02577650402625296
464,5,0.03216018852885398
465,14,0.04746533574173796
466,14,0.04648480130330096
467,14,0.051596496952341954
468,13,0.0349989099246865
469,13,0.03949735722898735
470,14,0.06416510922118256
471,11,0.023053903338604236
472,14,0.0397053102773749
473,11,0.03067083197452601
474,11,0.05851125216585818
475,11,0.040479770996979046
476,14,0.05784647772355924
477,14,0.06828239447754127
478,11,0.03412797635188881
479,11,0.03806091054880077
480,11,0.04041010059790057
481,2,0.03115465368634337
482,14,0.031156972905951038
483,14,0.03884320975331641
484,14,0.05008246291089277
485,11,0.06063170058074334
486,11,0.03215005557284816
487,14,0.032896810717845164
488,2,0.02730950304345503
489,5,0.033417231930561016
490,14,0.02805187826276998
491,14,0.02777635323528655
492,14,0.024808534583704345
493,14,0.05719235621734428
494,14,0.03000506183851129
495,11,0.02273917010250301
496,12,0.025154822086796293
497,2,0.022884659672763725
498,14,0.03987868826381835
499,14,0.05550145508611423
500,5,0.024971030354260022
501,14,0.026800839998511874
502,14,0.036978348069945544
503,14,0.02361306818987021
504,11,0.029939148859254798
505,5,0.025641103849175
506,14,0.055888615509758585
507,14,0.03759688981512384
508,11,0.033843889180780067
509,13,0.03531579121059987
510,11,0.03175859688025805
511,13,0.036390257734404505
512,11,0.0388200135403033
513,4,0.017239516900476336
514,14,0.026900747256743497
515,11,0.05062086685494107
516,14,0.02188924870752821
517,11,0.06227824559336751
518,14,0.03940763754512239
519,14,0.03836907076130331
520,14,0.03267148901989258
521,2,0.02951674406400356
522,11,0.038059162768769764
523,14,0.0429221946899085
524,11,0.040185798942184076
525,14,0.044572051383968046
526,12,0.033222241506174074
527,12,0.020418608418260577
528,14,0.054806849066910045
529,14,0.04137120206219469
530,2,0.039207589901248306
531,14,0.0523885821444161
532,14,0.02750967517508272
533,14,0.04193086355640853
534,13,0.029366975668766525
535,13,0.026948993246878508
536,11,0.04313199956192948
537,14,0.03552921185511482
538,0,0.029073603075836552
539,14,0.04532226257609929
540,11,0.040054359492210055
541,5,0.0340607642362304
542,11,0.04130885373587116
543,14,0.06644078334763932
544,2,0.02585589501416311
545,2,0.024724966834816134
546,14,0.041292472339762076
547,14,0.053834599407813044
548,11,0.04439908829471158
549,11,0.027199300797549848
550,11,0.036719079686101094
551,14,0.031018312140154474
552,11,0.06129544223479536
553,0,0.02252055767784843
554,14,0.041228284547597936
555,12,0.030149286689176366
556,11,0.0423415989885016
557,9,0.020539559011381388
558,13,0.028052020076504525
559,0,0.01875417200227292
560,14,0.036180945116902674
561,14,0.03076034336189433
562,12,0.03269221432364843
563,14,0.02462571062739598
564,12,0.025936082153797297
565,11,0.06676834430743961
566,14,0.04460431062927848
567,2,0.032999197438701396
568,14,0.0482891058660473
569,11,0.031067043527540097
570,14,0.045088857074807476
571,14,0.044541937470387774
572,14,0.03531668600861574
573,11,0.04217370455054144
574,14,0.04944023854409589
575,14,0.05734523369740539
576,14,0.031060698936414683
577,10,0.02487614360215216
578,14,0.049207617699355166
579,14,0.04387847199231383
580,14,0.06778988521543525
581,14,0.040620621369109086
582,14,0.03719996184796447
583,11,0.05329852396738655
584,14,0.024349637141288242
585,5,0.01968804564302961
586,13,0.02305323213236332
587,14,0.06292594839951152
588,11,0.03240360263038746
589,2,0.02128959241060219
590,14,0.0528035449600814
591,11,0.0349322169982388
592,14,0.042755076498589055
593,2,0.024210237047099775
594,14,0.026000863588051953
595,14,0.052543350531312365
596,13,0.022333138070717334
597,14,0.06242142862665876
598,5,0.02431509636064594
599,12,0.029807061281248506
600,11,0.026660552845409892
601,14,0.04581830383370638
602,11,0.042549315789156696
603,2,0.029783019928026053
604,13,0.02365324145434484
605,14,0.07006332063769226
606,12,0.026887157346502415
607,2,0.032122750629571935
608,14,0.02782808693422179
609,11,0.052774336797987244
610,11,0.054591038653962115
611,14,0.05654617525989242
612,14,0.04587969512702642
613,14,0.05298989371035559
614,11,0.04174140181541662
615,14,0.03023486968754476
616,14,0.03946117945442721
617,13,0.016287185888171473
618,12,0.03678217574249706
619,11,0.023900663919769402
620,12,0.030852248739308974
621,14,0.05340641727688213
622,14,0.025862091482783397
623,14,0.04494476750767262
624,14,0.043309554885120824
625,14,0.027640331848437935
626,2,0.027077753436702476
627,14,0.0523865700933618
628,13,0.01778104785798083
629,14,0.02638682160286914
630,14,0.054208132770061764
631,13,0.027940768655802833
632,14,0.05031940060691289
633,13,0.037177836186358997
634,11,0.027479549664429493
635,14,0.043291734406482846
636,11,0.049087856359083894
637,11,0.046735897818176414
638,12,0.04043772534145259
639,11,0.033480541306033486
640,14,0.04549064511336863
641,14,0.05821905409656587
642,14,0.06514068571398217
643,14,0.057497172137581
644,14,0.03191223508746275
645,11,0.04106668936282579
646,11,0.047583958037698715
647,2,0.025911513870807246
648,2,0.03405229589942722
649,13,0.03429418915661767
650,13,0.029796627240933175
651,14,0.028052330824146043
652,14,0.05586186934876177
653,14,0.023871343682662843
654,2,0.033636684282290344
655,14,0.024827145521789013
656,5,0.03755308078932676
657,14,0.044480754226778496
658,14,0.03230792653048717
659,14,0.05315262656901173
660,1,0.024118166531596524
661,8,0.01596291606173726
662,9,0.018027134326455797
663,1,0.020582844053859045
664,11,0.037388784317732696
665,13,0.03282037852480346
666,11,0.04082925126310558
667,5,0.034080343612553875
668,13,0.03126471828085189
669,13,0.02241941892235166
670,12,0.03639657406213274
671,11,0.03372704314566365
672,5,0.016379829197221207
673,11,0.038091625136601
674,14,0.029132147221549724
675,14,0.0702405019824649
676,14,0.036339888453172445
677,11,0.04250750846610128
678,10,0.040292636611022226
679,14,0.045211177996543644
680,14,0.028686380309859434
681,11,0.05393322603227228
682,1,0.0195684730042174
683,14,0.04456891187195078
684,13,0.03173575132721456
685,14,0.03742309497231048
686,12,0.03209413608162129
687,13,0.02515996433771313
688,11,0.03442997069278645
689,10,0.02823041462451213
690,14,0.0663203737157424
691,12,0.023960682994511755
692,5,0.03988593549574599
693,14,0.050117812725640754
694,14,0.06896213393594082
695,14,0.036578034459507115
696,14,0.03801554506772231
697,11,0.06694526897585996
698,14,0.02920756939095513
699,14,0.03752010341914333
700,11,0.050820975556247004
701,13,0.022497795586883283
702,14,0.07017679212908348
703,14,0.04909872699570546
704,14,0.07118689184706428
705,11,0.04255623807323464
706,14,0.043321134819869093
707,0,0.022286365753252095
708,14,0.035697066702376615
709,10,0.024333322614699268
710,14,0.0345057658549407
711,11,0.06005415478949142
712,14,0.026887970391581195
713,14,0.04018998799028853
714,10,0.02372089508977013
715,14,0.04283095340716163
716,11,0.03837676301815734
717,14,0.06698468725787987
718,2,0.02814191827958945
719,14,0.02665713025916138
720,12,0.02198743081017748
721,11,0.06126799649518769
722,12,0.025288848969665805
723,14,0.03985731314933321
724,11,0.03090126293652049
725,11,0.03716201510502297
726,14,0.0629669334785225
727,14,0.07741630211303607
728,14,0.01912047677883795
729,14,0.029350346395273744
730,14,0.05757296774861718
731,14,0.050680155375158735
732,14,0.04213059572142535
733,14,0.049834020515273476
734,12,0.034168557623082206
735,14,0.03176334161386192
736,14,0.027027897488003917
737,14,0.047091842196191905
738,11,0.03678171858015899
739,14,0.03862033065774415
740,12,0.030453749541427926
741,11,0.05313603486184181
742,14,0.04206576451925184
743,11,0.05257638320491017
744,11,0.0534219986532049
745,12,0.032540712444610626
746,14,0.03318227263405579
747,14,0.08124745126335253
748,14,0.055270546148471295
749,14,0.028684292366343216
750,11,0.06254607064194687
751,14,0.03475787267697286
752,11,0.038995804064785436
753,11,0.06108427032852246
754,14,0.06134354124777004
755,14,0.04170060623462508
756,1,0.02727126250888847
757,14,0.050886655483224304
758,14,0.03971495929892657
759,11,0.047569041786528515
760,11,0.022468561577129904
761,14,0.066933586051277
762,11,0.03722906701839346
763,14,0.057002275361454906
764,11,0.04469541826206543
765,14,0.029820703504857004
766,14,0.04438133924573488
767,14,0.06028000243740808
768,11,0.03796752459873844
769,2,0.025234782059233865
770,11,0.024914782074101922
771,11,0.06393783146008443
772,14,0.0486814132114394
773,14,0.02513302724955217
774,14,0.0447556355993213
775,13,0.042940131354810125
776,2,0.03069117566589068
777,11,0.034353366993436794
778,14,0.036195478207599496
779,14,0.03366745019056485
780,14,0.05462957951445742
781,10,0.02887318577022952
782,14,0.029473976120048664
783,14,0.027096515887052215
784,14,0.06045661808335975
785,5,0.025105175281829692
786,14,0.026661588947385174
787,14,0.03897069894385707
788,11,0.04021053549894708
789,12,0.029252830235238475
790,14,0.024310657855823054
791,11,0.0713577988583093
792,14,0.031903352923934064
793,11,0.03588176579792394
794,11,0.032441888679015665
795,14,0.02102223581671252
796,12,0.0364744264229237
797,2,0.0317852616776323
798,1,0.021302248825112797
799,11,0.03477521983174524
800,14,0.029439229651527163
801,11,0.04487632793898296
802,14,0.04857538087848563
803,10,0.033839172124876554
804,14,0.04381954084365808
805,14,0.047522841694614695
806,5,0.037376939380753066
807,12,0.026748853800427137
808,11,0.019033724642446733
809,10,0.022977221589128276
810,12,0.03510711043786016
811,11,0.037203186475248104
812,11,0.03939878739247556
813,14,0.030630200681883442
814,14,0.05823231332673859
815,11,0.06176083345329927
816,14,0.029313689808407848
817,11,0.033843593026998055
818,14,0.033419037124398955
819,14,0.04489519236242258
820,11,0.03242358906551554
821,11,0.050449172874046835
822,14,0.04127940261771898
823,14,0.05220550044360151
824,13,0.02362200588836464
825,11,0.03595232806147648
826,14,0.04506132831408454
827,13,0.03558746212839132
828,14,0.028533635561035817
829,12,0.039905738051867624
830,5,0.02728488044747349
831,11,0.04164745052966799
832,14,0.03718856208542405
833,14,0.06149199217553866
834,14,0.03785690524334805
835,13,0.037656406447084234
836,14,0.06122420304119416
837,11,0.06333023412423851
838,12,0.025716996464695645
839,2,0.032288651734775915
840,14,0.050482265135830456
841,14,0.02878315508215116
842,14,0.0603531924125745
843,11,0.03331293859612901
844,12,0.038201064254931284
845,11,0.05800699481430376
846,14,0.02208770906942526
847,14,0.03681428644352517
848,12,0.04505524626013363
849,11,0.019978747880203096
850,14,0.02909003901742678
851,9,0.026167468802159446
852,13,0.03685669364124925
853,14,0.03494495768179761
854,14,0.030596536946774545
855,14,0.037286427252612324
856,14,0.025779653144028504
857,11,0.036642561713186056
858,13,0.024308103996251693
859,14,0.05814154893585783
860,11,0.029225170882991425
861,14,0.04806001485822819
862,9,0.02381945205749176
863,14,0.03448741897178749
864,12,0.029791940127236016
865,13,0.031310718723009785
866,14,0.07184128734226854
867,14,0.0569596892062092
868,11,0.05986982418961292
869,11,0.05211169442022929
870,14,0.0716975787862408
871,11,0.054305710270865046
872,11,0.05778620271528615
873,13,0.01533473260064809
874,12,0.029851048930395793
875,12,0.0264031030461194
876,11,0.035876406736680674
877,11,0.04295946308945129
878,14,0.07653775256970544
879,14,0.03889386033408855
880,11,0.04718391417174928
881,5,0.04225663766663805
882,14,0.03752479537990841
883,14,0.03453963811688162
884,11,0.043037962515463185
885,14,0.03808558184215578
886,14,0.05937255891532051
887,11,0.03423268817403286
888,11,0.04893943992463841
889,14,0.04651098995366702
890,11,0.04721823613299156
891,14,0.05265100087014855
892,14,0.0531475361871045
893,14,0.03910301334628469
894,14,0.03109608316383746
895,11,0.027609531220606397
896,2,0.029091785641288555
897,14,0.02822829269210463
898,14,0.051907792779449395
899,14,0.060146925908314074
900,12,0.02894681126447113
901,13,0.023231888377698504
902,12,0.03333221304898409
903,5,0.0349053993387849
904,14,0.059986341139842636
905,14,0.030030945106963917
906,14,0.033868745118116585
907,14,0.058349782983933667
908,13,0.035285866612176774
909,2,0.03816799556816747
910,5,0.020556734038273496
911,12,0.03754257865580979
912,2,0.02679826512727804
913,14,0.04733969231128059
914,14,0.035486976206091154
915,11,0.03679123008235521
916,14,0.07327294703028672
917,11,0.04508577591660462
918,14,0.05428814276888258
919,12,0.034039204229040464
920,14,0.03429877804533676
921,12,0.030951049421964135
922,11,0.0368942789430741
923,11,0.06429303326598854
924,14,0.05934699046088059
925,14,0.050458276401441675
926,11,0.0418502452989515
927,14,0.04311558993553133
928,11,0.03824557996571246
929,14,0.03755353290597952
930,14,0.061058155904628195
931,11,0.04553698010361094
932,5,0.027784528011567316
933,14,0.03849090375676243
934,13,0.03186023286539876
935,11,0.03970936355717962
936,11,0.037552880797255696
937,14,0.0639580794557687
938,14,0.0585959733840791
939,14,0.055912673711330824
940,11,0.03766313088093646
941,13,0.02949125781530768
942,11,0.05782039402787602
943,14,0.03229283400644342
944,14,0.05719817572420792
945,14,0.04902053533144582
946,14,0.061419873987542686
947,14,0.04070890579086711
948,14,0.06539024931247339
949,11,0.04160953107904374
950,11,0.029865619687547407
951,14,0.036022890012135114
952,5,0.029200573637504938
953,12,0.036061247844964596
954,2,0.03518395195801069
955,14,0.03316119093833025
956,11,0.06293292368139541
957,14,0.03928229413967158
958,11,0.04783536703405234
959,11,0.045746319046109735
960,2,0.024650298325858046
961,12,0.04048988053314254
962,11,0.04206014394701505
963,11,0.04886644677761796
964,11,0.05298780019811874
965,14,0.051173540738987014
966,11,0.05178978206705995
967,14,0.061488294661170353
968,14,0.03153079711949559
969,12,0.023240862162504556
970,2,0.029569091405074938
971,11,0.03585246061110011
972,11,0.04448852639612778
973,12,0.03516007602486146
974,11,0.052059928212021746
975,2,0.02930093158099714
976,11,0.02958647007132207
977,13,0.024580266292802647
978,11,0.04001183931023322
979,11,0.04331014189643332
980,14,0.03946901985905544
981,14,0.039842450400649744
982,14,0.051092831638548684
983,14,0.0323138369438821
984,10,0.028037837520827825
985,14,0.07273645177264745
986,11,0.052045378559597504
987,14,0.02269694192640484
988,14,0.04257463108105918
989,2,0.019869878446681297
990,14,0.08321446014562434
991,11,0.03228385911098898
992,11,0.026545242888986995
993,12,0.02523165326116506
994,14,0.04326657777994375
995,14,0.03808380162357734
996,14,0.03548872323510698
997,14,0.07387213792069929
998,2,0.03456049735084667
999,11,0.029497956725013985
1000,14,0.034130548145071375
1001,5,0.03224973949632041
1002,11,0.05239175590594857
1003,2,0.025451126018353844
1004,11,0.028481173819647335
1005,11,0.03260843526547547
1006,14,0.06802736677764114
1007,10,0.02795488268318758
1008,12,0.03238636310714499
1009,13,0.03557786316556629
1010,11,0.0348523432134634
1011,5,0.03239598059009956
1012,14,0.052823476990346487
1013,13,0.03654629152390113
1014,1,0.02204447564181079
1015,14,0.037085936719176295
1016,2,0.02592919477240403
1017,11,0.051189196072228715
1018,14,0.04464056593043476
1019,13,0.03842590752432601
1020,14,0.03259365189284522
1021,12,0.030519622362575556
1022,14,0.02647894718717126
1023,12,0.02342851546523866
1024,11,0.040290726535614496
1025,14,0.026030029220372827
1026,14,0.03534913118560943
1027,2,0.027031672093081997
1028,5,0.03290484264510549
1029,11,0.03528344833349864
1030,14,0.04828594276364791
1031,11,0.03376281603695534
1032,9,0.0295680065136993
1033,14,0.04888898436200063
1034,5,0.03519524124974663
1035,14,0.043428074595907785
1036,14,0.06316551611857416
1037,13,0.02968402995339711
1038,14,0.045866138206015865
1039,14,0.03524052453811552
1040,12,0.02863443117037228
1041,13,0.03463285141433763
1042,13,0.03745417917020107
1043,13,0.015701355460662186
1044,13,0.022689820924643937
1045,14,0.03249379731158475
1046,11,0.038834746286772394
1047,12,0.020833194010748703
1048,14,0.04997764033340744
1049,10,0.028103995917944845
1050,13,0.03349829736843078
1051,14,0.02518809986398203
1052,11,0.06476940484769991
1053,11,0.024238562718805964
1054,11,0.04489238951910296
1055,11,0.049738148097956965
1056,11,0.03355114487580953
1057,5,0.022926410349167606
1058,14,0.05573932223563249
1059,12,0.029807103776716096
1060,2,0.025516705693601555
1061,13,0.03843776239084144
1062,13,0.02861437154607048
1063,11,0.03801817831607107
1064,14,0.0516276271754235
1065,14,0.03465605808124653
1066,13,0.023895273423481203
1067,13,0.02575684231593384
1068,13,0.03190208983724938
