seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_knn,rmse_knn
28,bernoulli,54,none,1.0,0.05,pca,none,,54,29.0,10,0.5523883540580292,0.519848576056939
14,bernoulli,54,none,1.0,0.05,pca,none,,54,29.0,10,0.5963248745675525,0.4719500823002576
6,bernoulli,54,none,1.0,0.05,pca,none,,54,29.0,10,0.5448366539324688,0.5296179160264899
20,bernoulli,54,none,1.0,0.05,pca,none,,54,30.0,10,0.5658910230371961,0.4549695159582858
34,bernoulli,54,none,1.0,0.05,pca,none,,54,30.0,10,0.5889168956363806,0.4944184167029299
12,bernoulli,54,none,1.0,0.05,pca,none,,54,29.0,10,0.5644032479077721,0.4913305057438233
0,bernoulli,54,none,1.0,0.05,pca,none,,54,29.0,10,0.5974260225223029,0.483233845751076
40,bernoulli,54,none,1.0,0.05,pca,none,,54,29.0,10,0.614881123034076,0.470075830368723
15,bernoulli,54,none,1.0,0.05,pca,none,,54,31.0,10,0.6254041187909871,0.4684200556168218
29,bernoulli,54,none,1.0,0.05,pca,none,,54,29.0,10,0.5879499312772292,0.480499669762616
7,bernoulli,54,none,1.0,0.05,pca,none,,54,29.0,10,0.5896611952861953,0.4621544307306913
35,bernoulli,54,none,1.0,0.05,pca,none,,54,30.0,10,0.5697437760173429,0.4728171492434369
4,bernoulli,54,none,1.0,0.05,pca,none,,54,29.0,10,0.5773291390157718,0.4938972235545398
21,bernoulli,54,none,1.0,0.05,pca,none,,54,29.0,10,0.5621891772120735,0.4672128109151657
30,bernoulli,54,none,1.0,0.05,pca,none,,54,29.0,10,0.541869183040331,0.4851417625340439
46,bernoulli,54,none,1.0,0.05,pca,none,,54,29.0,10,0.5694963450691589,0.5026536795254274
18,bernoulli,54,none,1.0,0.05,pca,none,,54,29.0,10,0.6186951295589064,0.4710902130095393
26,bernoulli,54,none,1.0,0.05,pca,none,,54,29.0,10,0.5440172209026127,0.5236401236911931
48,bernoulli,54,none,1.0,0.05,pca,none,,54,29.0,10,0.5778174073047161,0.4700431629155177
10,bernoulli,54,none,1.0,0.05,pca,none,,54,29.0,10,0.5967807025955759,0.4863311430442953
2,bernoulli,54,none,1.0,0.05,pca,none,,54,30.0,10,0.6227011248449597,0.4541406266012147
42,bernoulli,54,none,1.0,0.05,pca,none,,54,29.0,10,0.5666735904077677,0.4801861777197405
44,bernoulli,54,none,1.0,0.05,pca,none,,54,29.0,10,0.5511240029006528,0.4936396656615687
13,bernoulli,54,none,1.0,0.05,pca,none,,54,29.0,10,0.5344489032944042,0.5064922188935965
36,bernoulli,54,none,1.0,0.05,pca,none,,54,29.0,10,0.5887158998770695,0.5066725039250434
24,bernoulli,54,none,1.0,0.05,pca,none,,54,29.0,10,0.5526624771511295,0.5231829921248863
8,bernoulli,54,none,1.0,0.05,pca,none,,54,29.0,10,0.5714308176100629,0.4914684947608609
32,bernoulli,54,none,1.0,0.05,pca,none,,54,29.0,10,0.5137417738834664,0.4984566891124485
1,bernoulli,54,none,1.0,0.05,pca,none,,54,29.0,10,0.5642760016855861,0.5207349843311148
41,bernoulli,54,none,1.0,0.05,pca,none,,54,30.0,10,0.5591638989609677,0.479436183541243
22,bernoulli,54,none,1.0,0.05,pca,none,,54,29.0,10,0.6285261883189295,0.4781646219678295
16,bernoulli,54,none,1.0,0.05,pca,none,,54,29.0,10,0.5416041645832639,0.502771623086697
38,bernoulli,54,none,1.0,0.05,pca,none,,54,30.0,10,0.5303579542333867,0.5075847408408979
19,bernoulli,54,none,1.0,0.05,pca,none,,54,29.0,10,0.541039089559624,0.4934468280183541
43,bernoulli,54,none,1.0,0.05,pca,none,,54,31.0,10,0.5522560139598655,0.4819175771662549
47,bernoulli,54,none,1.0,0.05,pca,none,,54,29.0,10,0.5656185202497813,0.4869483302207917
25,bernoulli,54,none,1.0,0.05,pca,none,,54,31.0,10,0.5486567103744745,0.4941448317035843
9,bernoulli,54,none,1.0,0.05,pca,none,,54,30.0,10,0.5599479922593129,0.5046023211330926
49,bernoulli,54,none,1.0,0.05,pca,none,,54,29.0,10,0.5703902095115485,0.4991317601595184
11,bernoulli,54,none,1.0,0.05,pca,none,,54,29.0,10,0.5843696522459598,0.4901165307647812
3,bernoulli,54,none,1.0,0.05,pca,none,,54,29.0,10,0.5714795018765304,0.4951351847189795
37,bernoulli,54,none,1.0,0.05,pca,none,,54,30.0,10,0.5830676658524131,0.4815108310772639
5,bernoulli,54,none,1.0,0.05,pca,none,,54,29.0,10,0.5620345732394627,0.5195307624068877
33,bernoulli,54,none,1.0,0.05,pca,none,,54,29.0,10,0.5581759713129584,0.5031830084868797
45,bernoulli,54,none,1.0,0.05,pca,none,,54,29.0,10,0.5506897877814073,0.4991308943880249
27,bernoulli,54,none,1.0,0.05,pca,none,,54,29.0,10,0.590620117774306,0.4772626704956463
31,bernoulli,54,none,1.0,0.05,pca,none,,54,29.0,10,0.5898151713515595,0.4757362457187492
23,bernoulli,54,none,1.0,0.05,pca,none,,54,30.0,10,0.5656775959466542,0.481227446312468
17,bernoulli,54,none,1.0,0.05,pca,none,,54,29.0,10,0.5588220598962758,0.5044790457484418
39,bernoulli,54,none,1.0,0.05,pca,none,,54,29.0,10,0.571627443713518,0.48855031039054675
