seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,mirt_dim,rmse_mirt,auc_mirt,val_rmse_mirt,val_auc_mirt
42,bernoulli,54,none,1.0,0.05,raw,2,0.4297850238060481,0.5348612656037572,0.4166568238367352,0.7022222222222223
42,bernoulli,54,none,1.0,0.05,raw,3,0.413999390741029,0.5508589791125942,0.3995976107926869,0.6977777777777777
42,bernoulli,54,none,1.0,0.05,raw,4,0.4103878638847996,0.5700546903967372,0.3933214012083192,0.6977777777777778
42,bernoulli,54,none,1.0,0.05,raw,5,0.4159596544322656,0.5440806142627611,0.4032252386689034,0.5800000000000001
42,bernoulli,54,none,1.0,0.05,raw,6,0.4155211935697638,0.547900444938821,0.4173961353451644,0.64
42,bernoulli,54,none,1.0,0.05,raw,7,0.4176628026937037,0.5722484859720678,0.4085770313642625,0.68
42,bernoulli,54,none,1.0,0.05,raw,8,0.4188264798311904,0.5737084414781856,0.40487342304654,0.7244444444444444
42,bernoulli,54,none,1.0,0.05,raw,9,0.4253526858110787,0.5471897787665307,0.4045314016448702,0.788888888888889
42,bernoulli,54,none,1.0,0.05,raw,10,0.424460909944251,0.5118843468050921,0.4097992933203923,0.6755555555555556
42,bernoulli,54,none,1.0,0.05,raw,11,0.4504966968252275,0.4958016623408726,0.4407069650802923,0.7155555555555556
42,bernoulli,54,none,1.0,0.05,raw,12,0.421179409904351,0.5442621431219874,0.4022168635310104,0.76
42,bernoulli,54,none,1.0,0.05,raw,13,0.4205817958811748,0.5456216784081077,0.404630624611232,0.7288888888888889
42,bernoulli,54,none,1.0,0.05,raw,14,0.4307294869412112,0.5774973736250154,0.4237054919890566,0.7022222222222223
42,bernoulli,54,none,1.0,0.05,raw,15,0.4440082389651355,0.5138000556173525,0.4339173458330438,0.6222222222222222
42,bernoulli,54,none,1.0,0.05,raw,16,0.452589968805072,0.4986404647138797,0.4417952283698712,0.8688888888888889
42,bernoulli,54,none,1.0,0.05,raw,17,0.4235445647352411,0.568038561364479,0.4029859953758951,0.7577777777777779
42,bernoulli,54,none,1.0,0.05,raw,18,0.494120661516972,0.4825539179335063,0.4929734569874981,0.6888888888888889
42,bernoulli,54,none,1.0,0.05,raw,19,0.4884518744854548,0.468143616363861,0.4863380523036103,0.6777777777777778
42,bernoulli,54,none,1.0,0.05,raw,20,0.4355721915375596,0.5706881102459523,0.4011220252870911,0.691111111111111
42,bernoulli,54,none,1.0,0.05,raw,21,0.4607737137057572,0.52237439747868,0.4539136436241046,0.5244444444444445
42,bernoulli,54,none,1.0,0.05,raw,22,0.4884423409805996,0.4940945186009146,0.4861938873461865,0.7044444444444444
42,bernoulli,54,none,1.0,0.05,raw,23,0.4941127000238504,0.4784521381782227,0.4930064638828299,0.6577777777777778
42,bernoulli,54,none,1.0,0.05,raw,24,0.4546798305585644,0.494832220986281,0.4465578968192584,0.8066666666666666
42,bernoulli,54,none,1.0,0.05,raw,25,0.4464884339796378,0.4441315968359906,0.4342592647796199,0.6644444444444444
42,bernoulli,54,none,1.0,0.05,raw,26,0.4750043065729166,0.5108878692374244,0.4705568458277219,0.5666666666666667
42,bernoulli,54,none,1.0,0.05,raw,27,0.4399044008600266,0.5484875169941911,0.4070477172976393,0.7044444444444444
42,bernoulli,54,none,1.0,0.05,raw,28,0.4396335655215308,0.53149718823384,0.4175753658478294,0.6377777777777778
42,bernoulli,54,none,1.0,0.05,raw,29,0.4941003805667066,0.5194815226795204,0.4930764753160134,0.7577777777777778
42,bernoulli,54,none,1.0,0.05,raw,30,0.4425639609000416,0.5248694537140033,0.4376036827661638,0.6644444444444445
23,bernoulli,54,none,1.0,0.05,raw,2,0.4973217341433592,0.4913139178066477,0.4962726780972819,0.828525641025641
32,bernoulli,54,none,1.0,0.05,raw,2,0.4967701123451615,0.4954948152622571,0.4961584304335908,0.7477272727272728
20,bernoulli,54,none,1.0,0.05,raw,2,0.4940057050138078,0.4946062858552835,0.4927222359478871,0.8911564625850339
25,bernoulli,54,none,1.0,0.05,raw,2,0.4397577713295412,0.520497452801918,0.4145748100011643,0.6122448979591837
1,bernoulli,54,none,1.0,0.05,raw,2,0.4918723535527115,0.4823094344964258,0.4903474958389893,0.7551020408163266
13,bernoulli,54,none,1.0,0.05,raw,2,0.4973038310366525,0.4971524311205494,0.4961740624006128,0.8104448742746615
17,bernoulli,54,none,1.0,0.05,raw,2,0.4582016459487498,0.5378110039905878,0.4593374639213731,0.6777777777777778
37,bernoulli,54,none,1.0,0.05,raw,2,0.4292585138844057,0.5478789059962321,0.4063471714595368,0.6679035250463822
48,bernoulli,54,none,1.0,0.05,raw,2,0.4484093049120976,0.5799828003920771,0.4484272659941644,0.7266775777414075
15,bernoulli,54,none,1.0,0.05,raw,2,0.4942184055313902,0.4827155367658161,0.4941567278865539,0.6481178396072014
