seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_rasch,rmse_rasch,knn_selection_version
0,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,5,0.5633135085068006,0.4853075341377748,2.0
1,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,20,0.5800110345067271,0.4772083877208832,2.0
4,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,5,0.5922989265228341,0.4745733145369937,2.0
3,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,50,0.5729470094351616,0.4675786004824918,2.0
8,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,50,0.5456996855345913,0.4654107842746701,2.0
45,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,50,0.5425559258340128,0.5084492139633334,2.0
6,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,50,0.5339583369023351,0.4820585079307257,2.0
7,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,50,0.565669191919192,0.4396642559227395,2.0
40,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,50,0.5977074459370904,0.4500608926211179,2.0
35,bernoulli,54,none,1.0,0.05,raw,none,,54,30.0,10,0.537309302245131,0.5233821839667937,2.0
15,bernoulli,54,none,1.0,0.05,raw,none,,54,31.0,50,0.5314859915710175,0.4578004542513919,2.0
13,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,50,0.5574419920769665,0.5094927353326996,2.0
47,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,50,0.616464708208982,0.4347922283577806,2.0
25,bernoulli,54,none,1.0,0.05,raw,none,,54,31.0,10,0.5216101694915254,0.4900572711454969,2.0
18,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,10,0.5940538319918446,0.4467020273564406,2.0
43,bernoulli,54,none,1.0,0.05,raw,none,,54,31.0,20,0.5113367250971639,0.4787946082415903,2.0
38,bernoulli,54,none,1.0,0.05,raw,none,,54,30.0,10,0.5706796087418925,0.486771607322521,2.0
41,bernoulli,54,none,1.0,0.05,raw,none,,54,30.0,20,0.5894268563941619,0.4120203256442707,2.0
10,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,50,0.56202851297788,0.4736647447656239,2.0
49,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,50,0.5714745505540484,0.4589860956687328,2.0
37,bernoulli,54,none,1.0,0.05,raw,none,,54,30.0,50,0.5877806759684787,0.4974391295943999,2.0
12,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,5,0.6185973296490493,0.4725684880519398,2.0
31,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,50,0.6043030419715055,0.4626265468679776,2.0
2,bernoulli,54,none,1.0,0.05,raw,none,,54,30.0,50,0.5183108079209614,0.4467148700664368,2.0
9,bernoulli,54,none,1.0,0.05,raw,none,,54,30.0,50,0.6019654088050314,0.4867576020288314,2.0
19,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,50,0.5805541810984661,0.4664374048763762,2.0
48,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,20,0.6012149320696696,0.4249796715250343,2.0
11,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,50,0.5837565028340709,0.4517289557767068,2.0
17,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,5,0.5236627279240371,0.5247745234087243,2.0
16,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,20,0.5453848461615387,0.4707249521600187,2.0
39,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,10,0.5633310104529616,0.4627230055038762,2.0
33,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,50,0.5643811330089882,0.4633524076162751,2.0
26,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,5,0.5599720054292501,0.5047276330350043,2.0
21,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,5,0.5643693819379476,0.4814504193698626,2.0
5,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,10,0.5780715856385239,0.4999358910945923,2.0
29,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,50,0.5530788675429726,0.5340444613334966,2.0
23,bernoulli,54,none,1.0,0.05,raw,none,,54,30.0,50,0.530073961912527,0.5062714890051866,2.0
32,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,50,0.5323961106181603,0.5047414496908249,2.0
24,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,10,0.5027985696940587,0.5255118588253723,2.0
27,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,10,0.5566518447302007,0.4716546662132864,2.0
