seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,knn_selection_version,auc_knn,rmse_knn
0,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,5,2,0.5971680560295097,0.4880599168769438
1,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,20,2,0.5756537076377033,0.5089536316516935
4,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,5,2,0.5719785113045477,0.5057707896784578
3,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,50,2,0.6053178494243281,0.4412051730309196
8,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,50,2,0.5930719339622642,0.4390897307996253
45,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,50,2,0.6031836069060872,0.4453496582857806
6,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,50,2,0.5565865211656074,0.4610521691142124
7,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,50,2,0.6009469696969698,0.4315130813445758
40,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,50,2,0.652814752621232,0.4230217007713689
35,bernoulli,54,none,1.0,0.05,raw,none,,54,30.0,10,2,0.5510574140058349,0.4930623015612361
15,bernoulli,54,none,1.0,0.05,raw,none,,54,31.0,50,2,0.6041169505978199,0.4207299552444783
13,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,50,2,0.5821843219975648,0.451305055984536
47,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,50,2,0.5866084163340645,0.4199031204648683
25,bernoulli,54,none,1.0,0.05,raw,none,,54,31.0,10,2,0.5560330912025828,0.4895230638323036
18,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,10,2,0.6158422470063752,0.4685373300674236
43,bernoulli,54,none,1.0,0.05,raw,none,,54,31.0,20,2,0.5784165977360542,0.4600833478862086
38,bernoulli,54,none,1.0,0.05,raw,none,,54,30.0,10,2,0.5342675394578509,0.5072912622198207
41,bernoulli,54,none,1.0,0.05,raw,none,,54,30.0,20,2,0.6157073646363388,0.4491820610654456
10,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,50,2,0.5738396624472574,0.4488101925766031
49,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,50,2,0.608633347127071,0.4361538613309949
37,bernoulli,54,none,1.0,0.05,raw,none,,54,30.0,50,2,0.6261633015452417,0.4312639102903776
12,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,5,2,0.5904612527320703,0.4753886446131861
31,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,50,2,0.6170715141402473,0.4204132044523277
2,bernoulli,54,none,1.0,0.05,raw,none,,54,30.0,50,2,0.6343291561524315,0.409831963361276
9,bernoulli,54,none,1.0,0.05,raw,none,,54,30.0,50,2,0.614023947750363,0.4267389917479046
19,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,50,2,0.6096041563582385,0.4207942506217446
48,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,20,2,0.5657437047866307,0.4861538739544499
11,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,50,2,0.6181244661852628,0.4386661009438228
17,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,5,2,0.5930868507885895,0.4869444897658844
16,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,20,2,0.5622159627543141,0.4936239534358746
39,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,10,2,0.5880766550522649,0.4896338534836585
33,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,50,2,0.5841180836150739,0.4446781224208993
26,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,5,2,0.5538195622667119,0.5147421243073448
21,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,5,2,0.5629660632122595,0.4553048710913754
5,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,10,2,0.5349404992885785,0.5347692663655329
29,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,50,2,0.6195626895854398,0.4243071701045448
23,bernoulli,54,none,1.0,0.05,raw,none,,54,30.0,50,2,0.5866344417913925,0.4371133185405638
32,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,50,2,0.6053936520260278,0.4238678170880532
24,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,10,2,0.5430826295214078,0.5341417483956392
27,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,10,2,0.5754556743981092,0.4840695433230433
22,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,5,2,0.5844237872874267,0.4909397840537803
20,bernoulli,54,none,1.0,0.05,raw,none,,54,30.0,20,2,0.5974794659295325,0.4465854587085563
14,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,5,2,0.5818412758789328,0.45044201692508
36,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,10,2,0.5504211021892083,0.5109395216688937
30,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,20,2,0.5908716821785591,0.4742528416101549
34,bernoulli,54,none,1.0,0.05,raw,none,,54,30.0,5,2,0.5815238904670982,0.4974564736701058
46,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,20,2,0.5610728411723863,0.4864503331585046
42,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,20,2,0.5861517032403109,0.4731361695486705
28,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,50,2,0.6178884209118867,0.4526115336402067
44,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,50,2,0.5395147999208912,0.43657641334726516
