seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,mirt_dim,rmse_mirt,auc_mirt,val_rmse_mirt,val_auc_mirt
19,beta,1,max,1.0,0.05,raw,2,0.4335437608375302,0.6323253058525294,0.4237109430987812,0.7191862784204228
10,beta,1,max,1.0,0.05,raw,2,0.4427394986870092,0.604931086590414,0.4300304084937588,0.7151252706464584
35,beta,1,max,1.0,0.05,raw,2,0.4450915106162835,0.5882687667199521,0.4138345630815424,0.7448773448773449
6,beta,1,max,1.0,0.05,raw,2,0.4500129313730205,0.5660662150695374,0.4315552260209169,0.7388188073394496
9,beta,1,max,1.0,0.05,raw,2,0.4380680721754205,0.6361359042423652,0.4243554206005713,0.6881636881636881
1,beta,1,max,1.0,0.05,raw,2,0.4513712355837834,0.560303446681734,0.422699916508885,0.6571140552995393
2,beta,1,max,1.0,0.05,raw,2,0.4325559585676355,0.6313243241175466,0.4161032821646382,0.7815203145478375
37,beta,1,max,1.0,0.05,raw,2,0.4489417839392903,0.5937032277376934,0.424388725693641,0.7314641744548286
7,beta,1,max,1.0,0.05,raw,2,0.4630321978306831,0.5485313884872384,0.4509423072331354,0.7406182602444286
8,beta,1,max,1.0,0.05,raw,3,0.4441689313660238,0.5946794974236789,0.4376198910881061,0.6772727272727272
25,beta,1,max,1.0,0.05,raw,2,0.4375306186860829,0.5973641904213456,0.4130570241490394,0.7483301827347197
21,beta,1,max,1.0,0.05,raw,2,0.4394268112781613,0.6135738867818514,0.4332625008731509,0.6635827299544114
12,beta,1,max,1.0,0.05,raw,2,0.4362171814113726,0.5829159209819427,0.4229975177577079,0.6783253842077371
43,beta,1,max,1.0,0.05,raw,2,0.4465803535474957,0.5922104137019206,0.4144461851410848,0.7964366440632895
39,beta,1,max,1.0,0.05,raw,2,0.4340516670858137,0.6047934707411914,0.4250284241539689,0.7413920496527265
13,beta,1,max,1.0,0.05,raw,2,0.4607364086582706,0.5307999347276438,0.4537707528709617,0.6351392251815982
38,beta,1,max,1.0,0.05,raw,2,0.4385331930790137,0.5874344580675295,0.4360516449992064,0.6628440366972478
0,beta,1,max,1.0,0.05,raw,14,0.4555896945246677,0.5606107800418276,0.4437484042716549,0.6850615635662365
20,beta,1,max,1.0,0.05,raw,2,0.4281065031914801,0.6117796941511253,0.4119169319237383,0.757983193277311
3,beta,1,max,1.0,0.05,raw,2,0.4450795584989191,0.6066910589103431,0.4181143248696388,0.7184453227931489
