n_samples,model_type,seed,lambda_tau,embedding_protocol,embedding_fit_scope,embedding_fit_item_count,pre_population_match,pre_population_match_version,effective_pre_weight_sum,observed_train_pairs,rmse_amortized,auc_amortized,active_dims,active_indices,tau_values,embedding_type,user_count
54,beta,0,0.054,train_items_only_refit_v1,train_items_only,1014,none,,3.0,1923,0.293341247262638,0.6429530201342282,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,4
54,beta,2,0.054,train_items_only_refit_v1,train_items_only,124,none,,4.0,217,0.3345750303988004,0.1904761904761904,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[3.1468076705932617, 2.9892935752868652, 3.13041090965271, 3.156670093536377, 3.0023446083068848, 3.1187751293182373, 3.117615222930908, 3.2122726440429688, 3.008070468902588, 3.157165288925171, 3.127108573913574, 3.2147727012634277, 3.159728527069092, 3.133491277694702, 3.163892984390259, 3.143021583557129, 3.0906567573547363, 3.0897600650787354, 3.0841238498687744, 3.1495935916900635, 3.1927905082702637, 3.167860269546509, 3.1011133193969727, 3.1632115840911865, 3.20825457572937, 3.1433980464935303, 3.028045892715454, 3.299879789352417, 3.150455951690674, 3.161107063293457]",pca,4
54,beta,3,0.054,train_items_only_refit_v1,train_items_only,983,none,,4.0,1955,0.2370296737100471,0.6413312693498452,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,4
54,beta,1,0.054,train_items_only_refit_v1,train_items_only,1031,none,,4.0,1031,0.2581368775440632,0.6826086956521739,17,"[1, 4, 6, 7, 8, 13, 14, 15, 17, 19, 20, 22, 23, 24, 25, 26, 28]","[0.0, 0.08841067552566528, 0.0, 0.0, 0.07541746646165848, 0.0, 0.04153699427843094, 0.21593500673770905, 0.06503898650407791, 0.0, 0.0, 0.0, 0.0, 0.2200377881526947, 0.005050409585237503, 0.176434725522995, 0.0, 0.2525012195110321, 0.0, 0.206297367811203, 0.14677776396274567, 0.0, 0.09943492710590363, 0.06546300649642944, 0.11902882903814316, 0.1038307324051857, 0.16769413650035858, 0.0, 0.10068707168102264, 0.0]",pca,4
54,beta,4,0.054,train_items_only_refit_v1,train_items_only,1033,none,,4.0,1033,0.3122724419814363,0.7064935064935064,20,"[1, 2, 3, 4, 5, 7, 8, 9, 10, 12, 13, 14, 15, 16, 18, 22, 23, 25, 27, 29]","[0.0, 0.08410989493131638, 0.12083613872528076, 0.06680991500616074, 0.14458991587162018, 0.16114819049835205, 0.0, 0.07716502249240875, 0.21839690208435059, 0.04094930365681648, 0.12453076988458633, 0.0, 0.17342641949653625, 0.0850081741809845, 0.12800617516040802, 0.07955294102430344, 0.0691189169883728, 0.0, 0.24466030299663544, 0.0, 0.0, 0.0, 0.1012108102440834, 0.09612896293401718, 0.0, 0.1264638900756836, 0.0, 0.11432997137308121, 0.0, 0.036337241530418396]",pca,4
54,beta,8,0.054,train_items_only_refit_v1,train_items_only,1040,none,,4.0,1040,0.3084620907149428,0.6837327523602034,15,"[2, 3, 5, 6, 7, 12, 13, 16, 17, 20, 21, 23, 25, 27, 29]","[0.0, 0.0, 0.01132115162909031, 0.05037413537502289, 0.0, 0.06657061725854874, 0.06740303337574005, 0.08134175837039948, 0.0, 0.0, 0.0, 0.0, 0.05678578093647957, 0.05973847582936287, 0.0, 0.0, 0.018267981708049774, 0.10951589792966843, 0.0, 0.00037725362926721573, 0.21249297261238098, 0.11690624803304672, 0.0, 0.05941743776202202, 0.0, 0.03921489417552948, 0.0, 0.2117234468460083, 0.0, 0.12765797972679138]",pca,4
54,beta,5,0.054,train_items_only_refit_v1,train_items_only,963,none,,3.0,990,0.4823412190708579,0.5738805970149253,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.6233959197998047, 1.2796730995178223, 1.4482656717300415, 1.6164716482162476, 1.2460345029830933, 1.609407663345337, 1.3508353233337402, 1.5430190563201904, 1.1400433778762817, 1.6940175294876099, 1.278555154800415, 1.5978636741638184, 1.3421598672866821, 1.4214272499084473, 1.6619220972061157, 1.6675646305084229, 1.2732590436935425, 1.2158715724945068, 1.601259469985962, 1.426008701324463, 1.692980408668518, 1.6730016469955444, 1.2942787408828735, 1.2604713439941406, 1.516229510307312, 1.683950424194336, 1.59553062915802, 1.2236199378967285, 1.2794761657714844, 1.2232061624526978]",pca,4
54,beta,12,0.054,train_items_only_refit_v1,train_items_only,1044,none,,4.0,1044,0.2562388016417065,0.6030701754385964,19,"[0, 2, 4, 7, 8, 10, 11, 13, 15, 16, 18, 19, 20, 22, 23, 25, 27, 28, 29]","[0.06797627359628677, 0.0, 0.005800161510705948, 0.0, 0.12435106188058853, 0.0, 0.0, 0.08699531108140945, 0.18251030147075653, 0.0, 0.04007554054260254, 0.0013432118576020002, 0.0, 0.08761583268642426, 0.0, 0.29688042402267456, 0.13038577139377594, 0.0, 0.12711147964000702, 0.0940171480178833, 0.18442954123020172, 0.0, 0.14634527266025543, 0.0028515669982880354, 0.0, 0.02322865091264248, 0.0, 0.03088412992656231, 0.02809477224946022, 0.2801166772842407]",pca,4
54,beta,6,0.054,train_items_only_refit_v1,train_items_only,62,none,,4.0,103,0.0309342548746743,0.5,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.4200439453125, 2.332942247390747, 2.230717182159424, 2.29129958152771, 2.309009313583374, 2.5271167755126953, 2.3788974285125732, 2.1798295974731445, 2.2793800830841064, 2.36248779296875, 2.3006932735443115, 2.351670503616333, 2.285367727279663, 2.5310797691345215, 2.4276158809661865, 2.352466583251953, 2.468883991241455, 2.3495917320251465, 2.292123317718506, 2.32997989654541, 2.309598207473755, 2.4651215076446533, 2.271423578262329, 2.2132272720336914, 2.4438462257385254, 2.252110242843628, 2.3728296756744385, 2.302302360534668, 2.390873432159424, 2.4324758052825928]",pca,4
54,beta,10,0.054,train_items_only_refit_v1,train_items_only,1018,none,,4.0,1051,0.2440382628427908,0.7176470588235294,1,[4],"[0.0, 0.0, 0.0, 0.0, 0.0143787432461977, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.746099436189979e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,4
