seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,agent_batch_size,auc_knn,rmse_knn
0,beta,1,max,1.0,0.25,pca,max,0.7252547484006558,0.4261155347357546
48,beta,1,max,1.0,0.25,pca,max,0.6624249372609943,0.4509870142198487
4,beta,1,max,1.0,0.25,pca,max,0.7061033835623999,0.4395832970997342
12,beta,1,max,1.0,0.25,pca,max,0.7661487080691356,0.3935461493008466
36,beta,1,max,1.0,0.25,pca,max,0.6964003590664274,0.4376706573882306
20,beta,1,max,1.0,0.25,pca,max,0.715880829472496,0.4117360344865244
44,beta,1,max,1.0,0.25,pca,max,0.6917898240053271,0.4356359724252858
32,beta,1,max,1.0,0.25,pca,max,0.6942748570631712,0.4375868779161585
8,beta,1,max,1.0,0.25,pca,max,0.7369737186192468,0.4137618214742244
16,beta,1,max,1.0,0.25,pca,max,0.7366331480174608,0.4165816597849915
28,beta,1,max,1.0,0.25,pca,max,0.7254203494056518,0.425954398549772
40,beta,1,max,1.0,0.25,pca,max,0.7235013893137555,0.4155729562399456
24,beta,1,max,1.0,0.25,pca,max,0.6951413763160752,0.4338138640217014
5,beta,1,max,1.0,0.25,pca,max,0.7713603018334863,0.3826208023905315
39,beta,1,max,1.0,0.25,pca,max,0.7591948161931343,0.3944896638311498
3,beta,1,max,1.0,0.25,pca,max,0.7142940597712458,0.432807054037818
2,beta,1,max,1.0,0.25,pca,max,0.7323853594717904,0.4100904866130654
26,beta,1,max,1.0,0.25,pca,max,0.7044582429466965,0.4297024117396558
23,beta,1,max,1.0,0.25,pca,max,0.7333474021044295,0.4105043478153548
10,beta,1,max,1.0,0.25,pca,max,0.7327944705907791,0.4158087560822572
18,beta,1,max,1.0,0.25,pca,max,0.7639100703040518,0.4046879411201576
9,beta,1,max,1.0,0.25,pca,max,0.756884406507233,0.40725698746201
17,beta,1,max,1.0,0.25,pca,max,0.6958600823045268,0.4409331258912363
31,beta,1,max,1.0,0.25,pca,max,0.7638991166003032,0.3932685284987646
7,beta,1,max,1.0,0.25,pca,max,0.786226732142847,0.3911513787429737
14,beta,1,max,1.0,0.25,pca,max,0.6776019670777259,0.4473767704690166
11,beta,1,max,1.0,0.25,pca,max,0.722639111727081,0.4246267362552931
15,beta,1,max,1.0,0.25,pca,max,0.7165397152916128,0.4277978266504749
30,beta,1,max,1.0,0.25,pca,max,0.6949884432783608,0.4491296099249155
47,beta,1,max,1.0,0.25,pca,max,0.7846522138783041,0.3846839779429959
37,beta,1,max,1.0,0.25,pca,max,0.7389043291115722,0.416287633237115
27,beta,1,max,1.0,0.25,pca,max,0.6658403562788042,0.4556069146532098
6,beta,1,max,1.0,0.25,pca,max,0.7170193870359983,0.4269027987430643
43,beta,1,max,1.0,0.25,pca,max,0.729230293059887,0.4228160746353513
35,beta,1,max,1.0,0.25,pca,max,0.779797207314533,0.3973252910867133
19,beta,1,max,1.0,0.25,pca,max,0.729031191447151,0.4164095880256539
13,beta,1,max,1.0,0.25,pca,max,0.7426603741181662,0.4193497064299469
46,beta,1,max,1.0,0.25,pca,max,0.7421010335286458,0.413667490416318
42,beta,1,max,1.0,0.25,pca,max,0.7257994025100327,0.4250492312863808
34,beta,1,max,1.0,0.25,pca,max,0.7429996483910861,0.4140256109539633
22,beta,1,max,1.0,0.25,pca,max,0.7167565929283068,0.422551460461569
45,beta,1,max,1.0,0.25,pca,max,0.7677490912256372,0.3978157615378088
25,beta,1,max,1.0,0.25,pca,max,0.6813157602696995,0.4381561978071244
41,beta,1,max,1.0,0.25,pca,max,0.7243247176966722,0.4248042490288236
38,beta,1,max,1.0,0.25,pca,max,0.7339182966815253,0.4098098563731069
21,beta,1,max,1.0,0.25,pca,max,0.6938537715971345,0.4307935697324906
33,beta,1,max,1.0,0.25,pca,max,0.7282489692129983,0.4149875384493522
29,beta,1,max,1.0,0.25,pca,max,0.7605470699810322,0.4073813164950822
1,beta,1,max,1.0,0.25,pca,max,0.7227122714197658,0.4275446780320882
49,beta,1,max,1.0,0.25,pca,max,0.7181376315294848,0.43402712016585654
