seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,agent_batch_size,auc_knn,rmse_knn
6,bernoulli,1,max,1.0,1.0,raw,max,0.7269238358326756,0.3978321301036283
0,bernoulli,1,max,1.0,1.0,raw,max,0.726242242732286,0.3863700489095973
24,bernoulli,1,max,1.0,1.0,raw,max,0.7218316594930656,0.4140179448177748
8,bernoulli,1,max,1.0,1.0,raw,max,0.6979843566447085,0.3796932855801066
30,bernoulli,1,max,1.0,1.0,raw,max,0.7044314415151834,0.3681781675029849
14,bernoulli,1,max,1.0,1.0,raw,max,0.710157603555496,0.3672202481215011
22,bernoulli,1,max,1.0,1.0,raw,max,0.7184510112631706,0.4032076477376608
44,bernoulli,1,max,1.0,1.0,raw,max,0.6894573144573144,0.3689445903522619
34,bernoulli,1,max,1.0,1.0,raw,max,0.6700246393922282,0.3844570529785919
28,bernoulli,1,max,1.0,1.0,raw,max,0.7050267548001259,0.4112118171660018
18,bernoulli,1,max,1.0,1.0,raw,max,0.7398956496178719,0.3698747590783905
12,bernoulli,1,max,1.0,1.0,raw,max,0.6368243243243243,0.395368273573808
40,bernoulli,1,max,1.0,1.0,raw,max,0.6916684071289334,0.3664214076178722
46,bernoulli,1,max,1.0,1.0,raw,max,0.6916704545454545,0.3789289015458676
2,bernoulli,1,max,1.0,1.0,raw,max,0.7784914830293819,0.3666469572289804
4,bernoulli,1,max,1.0,1.0,raw,max,0.6898414032466421,0.3937508636041283
36,bernoulli,1,max,1.0,1.0,raw,max,0.754898277868623,0.3790047114539888
42,bernoulli,1,max,1.0,1.0,raw,max,0.7620349771350884,0.3581561483115596
20,bernoulli,1,max,1.0,1.0,raw,max,0.7637676577632473,0.3712920813360001
48,bernoulli,1,max,1.0,1.0,raw,max,0.6945867470547984,0.3792883136384126
26,bernoulli,1,max,1.0,1.0,raw,max,0.7002897829653336,0.4019605052036911
32,bernoulli,1,max,1.0,1.0,raw,max,0.6173235679049632,0.3999010954710467
10,bernoulli,1,max,1.0,1.0,raw,max,0.7997214795008912,0.3666895472728014
16,bernoulli,1,max,1.0,1.0,raw,max,0.7728220221606649,0.3833309671944003
38,bernoulli,1,max,1.0,1.0,raw,max,0.6523590472110101,0.4058013052055008
1,bernoulli,1,max,1.0,1.0,raw,max,0.6463620921508952,0.4150369262640335
7,bernoulli,1,max,1.0,1.0,raw,max,0.7548604903588302,0.3596822420426952
25,bernoulli,1,max,1.0,1.0,raw,max,0.8070688908866913,0.3664422283931334
9,bernoulli,1,max,1.0,1.0,raw,max,0.684539695945946,0.3881891406160791
15,bernoulli,1,max,1.0,1.0,raw,max,0.7690434848256077,0.366433810761222
31,bernoulli,1,max,1.0,1.0,raw,max,0.6715792515532437,0.3760487276648924
29,bernoulli,1,max,1.0,1.0,raw,max,0.6717083835274171,0.4016083041833819
3,bernoulli,1,max,1.0,1.0,raw,max,0.6132677799695825,0.4164160650359769
19,bernoulli,1,max,1.0,1.0,raw,max,0.7197004445698962,0.3714227924185547
41,bernoulli,1,max,1.0,1.0,raw,max,0.700075164174381,0.3662715810790509
35,bernoulli,1,max,1.0,1.0,raw,max,0.7364781409246562,0.3757068409679452
13,bernoulli,1,max,1.0,1.0,raw,max,0.7381098485893158,0.3879409703584534
47,bernoulli,1,max,1.0,1.0,raw,max,0.7292993630573248,0.3577769657464583
43,bernoulli,1,max,1.0,1.0,raw,max,0.7086242668475442,0.3991016574548491
11,bernoulli,1,max,1.0,1.0,raw,max,0.6618039678442362,0.4067186073774864
17,bernoulli,1,max,1.0,1.0,raw,max,0.6956752649942095,0.3893721133717527
49,bernoulli,1,max,1.0,1.0,raw,max,0.703409090909091,0.3801091360866912
37,bernoulli,1,max,1.0,1.0,raw,max,0.6301204732309781,0.4080893435536443
39,bernoulli,1,max,1.0,1.0,raw,max,0.7436944802450145,0.3855207169615143
23,bernoulli,1,max,1.0,1.0,raw,max,0.7130545756976111,0.3935615595745296
27,bernoulli,1,max,1.0,1.0,raw,max,0.6632476538370159,0.392860766338383
45,bernoulli,1,max,1.0,1.0,raw,max,0.6192380177877602,0.4225585133477759
5,bernoulli,1,max,1.0,1.0,raw,max,0.6224092787902858,0.4185600198538674
33,bernoulli,1,max,1.0,1.0,raw,max,0.6480881166436145,0.4126049334544538
21,bernoulli,1,max,1.0,1.0,raw,max,0.5565630731871141,0.40154520435416924
