seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_2pl,rmse_2pl,knn_selection_version
37,bernoulli,54,none,1.0,1.0,raw,none,,54,30.0,20,0.5707296540112339,0.465495158019733,2.0
49,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,50,0.5787928946924762,0.4577164363650251,2.0
34,bernoulli,54,none,1.0,1.0,raw,none,,54,30.0,50,0.6069075117589531,0.4366604720045117,2.0
14,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,50,0.5843023782354326,0.4340566449632124,2.0
21,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,50,0.5544203172102133,0.4393243049851396,2.0
30,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,50,0.568752154429507,0.4520086315362617,2.0
12,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,50,0.5965539109656524,0.4541686798045253,2.0
26,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,50,0.5525704105870377,0.480791324786383,2.0
22,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,50,0.5512963479230555,0.4928999240667385,2.0
35,bernoulli,54,none,1.0,1.0,raw,none,,54,30.0,50,0.5533319495854522,0.462123041281394,2.0
47,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,50,0.6081136960195607,0.4306435439569807,2.0
27,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,50,0.5439009734406922,0.4568313422263472,2.0
43,bernoulli,54,none,1.0,1.0,raw,none,,54,31.0,50,0.4966516718978392,0.4894195411162965,2.0
23,bernoulli,54,none,1.0,1.0,raw,none,,54,30.0,50,0.5249665133073205,0.4849444549008718,2.0
29,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,20,0.5606875631951466,0.4566394071668794,2.0
8,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,50,0.5468180031446541,0.464544616748132,2.0
44,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,50,0.6098314545015052,0.4238853943275059,2.0
25,bernoulli,54,none,1.0,1.0,raw,none,,54,31.0,20,0.5122881355932203,0.4841784262938883,2.0
17,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,20,0.5387533930030979,0.4607089817812717,2.0
41,bernoulli,54,none,1.0,1.0,raw,none,,54,30.0,10,0.6167829610896128,0.4047701364636511,2.0
13,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,20,0.5610862444478742,0.4751426620572704,2.0
9,bernoulli,54,none,1.0,1.0,raw,none,,54,30.0,20,0.6175919206579584,0.4434893245401334,2.0
33,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,20,0.5638533850086583,0.4636571790235045,2.0
32,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,20,0.5557250073942621,0.4346912858580128,2.0
4,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,50,0.5876641098566463,0.4658610328134316,2.0
20,bernoulli,54,none,1.0,1.0,raw,none,,54,30.0,20,0.518674530367213,0.4523757956161311,2.0
16,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,50,0.5446987121792948,0.4656182736672612,2.0
24,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,20,0.5026484676246514,0.5137552404020399,2.0
36,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,50,0.5756970418225094,0.4769750904020984,2.0
48,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,50,0.6022609835404431,0.4352364909569642,2.0
40,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,20,0.5847343954783748,0.4469934493252673,2.0
28,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,50,0.5234740607033026,0.5015571308739893,2.0
