seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,agent_batch_size,auc_knn,rmse_knn
0,bernoulli,54,none,1.0,1.0,pca,54,0.7589127586355848,0.3787378743248184
34,bernoulli,54,none,1.0,1.0,pca,54,0.7204455623427956,0.362224230611209
14,bernoulli,54,none,1.0,1.0,pca,54,0.7765553202708471,0.3516282338042173
28,bernoulli,54,none,1.0,1.0,pca,54,0.7165911237016054,0.4057826324838877
24,bernoulli,54,none,1.0,1.0,pca,54,0.7158596365375418,0.4236326865745206
8,bernoulli,54,none,1.0,1.0,pca,54,0.6880845811833632,0.3872944563583415
36,bernoulli,54,none,1.0,1.0,pca,54,0.6928116851549035,0.3908751449743282
22,bernoulli,54,none,1.0,1.0,pca,54,0.7903496023575957,0.3769905980908398
12,bernoulli,54,none,1.0,1.0,pca,54,0.6471899841017488,0.3923676339266508
46,bernoulli,54,none,1.0,1.0,pca,54,0.7157083333333333,0.377499179933933
6,bernoulli,54,none,1.0,1.0,pca,54,0.7218001841620627,0.40058017988824
18,bernoulli,54,none,1.0,1.0,pca,54,0.7103052126200274,0.3693188232136205
40,bernoulli,54,none,1.0,1.0,pca,54,0.7454922027290447,0.3558884333482633
30,bernoulli,54,none,1.0,1.0,pca,54,0.6848878767495199,0.3754430775908373
2,bernoulli,54,none,1.0,1.0,pca,54,0.7794452887537995,0.3625272699490597
26,bernoulli,54,none,1.0,1.0,pca,54,0.6647594330742543,0.4136772522833491
42,bernoulli,54,none,1.0,1.0,pca,54,0.7773027128908663,0.3572679198504397
4,bernoulli,54,none,1.0,1.0,pca,54,0.7294594636659352,0.3832852500150071
20,bernoulli,54,none,1.0,1.0,pca,54,0.7505089137005736,0.3733903791314502
32,bernoulli,54,none,1.0,1.0,pca,54,0.665727037820061,0.3820788691199921
48,bernoulli,54,none,1.0,1.0,pca,54,0.7391947624419745,0.3544196903299499
10,bernoulli,54,none,1.0,1.0,pca,54,0.7547348484848485,0.364855238020922
1,bernoulli,54,none,1.0,1.0,pca,54,0.7007113029938424,0.3944330754268421
35,bernoulli,54,none,1.0,1.0,pca,54,0.7722455198325531,0.3736786012165792
15,bernoulli,54,none,1.0,1.0,pca,54,0.7939679903367054,0.3559686269035726
29,bernoulli,54,none,1.0,1.0,pca,54,0.6964536359563984,0.3931423327168324
38,bernoulli,54,none,1.0,1.0,pca,54,0.6879683706526559,0.390463814858782
25,bernoulli,54,none,1.0,1.0,pca,54,0.779200518467048,0.3788111262520781
16,bernoulli,54,none,1.0,1.0,pca,54,0.753930055401662,0.3838253246774358
44,bernoulli,54,none,1.0,1.0,pca,54,0.7059559559559561,0.3548050227799386
9,bernoulli,54,none,1.0,1.0,pca,54,0.745308277027027,0.3652818618339814
3,bernoulli,54,none,1.0,1.0,pca,54,0.6808489813127737,0.3902183514151023
47,bernoulli,54,none,1.0,1.0,pca,54,0.7327882878600628,0.3495229582299711
31,bernoulli,54,none,1.0,1.0,pca,54,0.7495123537061118,0.3462303258112605
19,bernoulli,54,none,1.0,1.0,pca,54,0.7481608566791336,0.3574818628552105
13,bernoulli,54,none,1.0,1.0,pca,54,0.764358504095535,0.3810466208256681
37,bernoulli,54,none,1.0,1.0,pca,54,0.7132246259122111,0.3855318872385138
41,bernoulli,54,none,1.0,1.0,pca,54,0.7346457393781154,0.3506916173762234
7,bernoulli,54,none,1.0,1.0,pca,54,0.753088685991572,0.3519141028445814
43,bernoulli,54,none,1.0,1.0,pca,54,0.7731317080955991,0.3890591517844386
39,bernoulli,54,none,1.0,1.0,pca,54,0.8188961155529778,0.3666950941806258
49,bernoulli,54,none,1.0,1.0,pca,54,0.6772954545454545,0.3864520530841595
21,bernoulli,54,none,1.0,1.0,pca,54,0.6396100820653251,0.3804792414477874
27,bernoulli,54,none,1.0,1.0,pca,54,0.745192593252554,0.3714307158632258
17,bernoulli,54,none,1.0,1.0,pca,54,0.7106786949818912,0.3852718527980881
33,bernoulli,54,none,1.0,1.0,pca,54,0.6833350078222553,0.4030463555974658
23,bernoulli,54,none,1.0,1.0,pca,54,0.7227157360406091,0.3913813516460223
11,bernoulli,54,none,1.0,1.0,pca,54,0.6886861742758092,0.398824485141984
45,bernoulli,54,none,1.0,1.0,pca,54,0.6765460569052879,0.4144622923963386
5,bernoulli,54,none,1.0,1.0,pca,54,0.6638093346866129,0.3973607304852831
