seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_knn,rmse_knn
0,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,10.0,0.7307459497229398,0.4016151868640611
28,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,10.0,0.6897604960556225,0.4221581815511211
14,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,10.0,0.7026096288648591,0.3910657303725318
42,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,10.0,0.7552192789534562,0.3826255731213828
6,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,10.0,0.7051911842804036,0.4085273914900491
34,bernoulli,54,none,1.0,1.0,pca,none,,54,30.0,10.0,0.675825455222838,0.4001514557860697
12,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,10.0,0.6857921021935834,0.4068698738876865
20,bernoulli,54,none,1.0,1.0,pca,none,,54,30.0,10.0,0.7413973190970812,0.3677655803147012
1,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,10.0,0.6511531928388656,0.4276598512709059
15,bernoulli,54,none,1.0,1.0,pca,none,,54,31.0,10.0,0.7777300639841973,0.3672809076202933
29,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,10.0,0.6889774761752608,0.4008056908306738
43,bernoulli,54,none,1.0,1.0,pca,none,,54,31.0,10.0,0.7339637179472653,0.3935015431910674
4,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,10.0,0.6837168548363929,0.4128494307107178
7,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,10.0,0.7039267676767678,0.388199600753402
35,bernoulli,54,none,1.0,1.0,pca,none,,54,30.0,10.0,0.7239221180567568,0.3855404096716407
13,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,10.0,0.7454725523486136,0.4023040640804217
21,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,10.0,0.6401239734983395,0.4013457466580171
46,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,10.0,0.7053665462658855,0.397376480314576
2,bernoulli,54,none,1.0,1.0,pca,none,,54,30.0,10.0,0.7806632522133355,0.3647214786746802
8,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,10.0,0.6675196540880504,0.4048601364064393
44,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,10.0,0.6772100995451249,0.3926269538840493
32,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,10.0,0.6770140121265898,0.3981335359373927
38,bernoulli,54,none,1.0,1.0,pca,none,,54,30.0,10.0,0.6846917019927399,0.4021800921275861
18,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,10.0,0.6910366234042876,0.3983698955851637
40,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,10.0,0.6703416816841414,0.4030597389979595
26,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,10.0,0.6664086359009161,0.4268522703617787
24,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,10.0,0.6656493081962402,0.4367445656613571
30,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,,0.6439201999310582,0.4035511233879771
22,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,10.0,0.7192269828547533,0.411415763857982
48,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,10.0,0.7079657449650896,0.3916842023833326
36,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,10.0,0.6602378835037794,0.4231415562510812
10,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,10.0,0.7047772024037846,0.3970132504361069
5,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,10.0,0.6471326015854537,0.4212541073165921
27,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,10.0,0.7027100108160077,0.3972185600255698
16,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,10.0,0.685722857428581,0.4093962758483301
49,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,10.0,0.6473458549818383,0.4145480134509892
3,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,10.0,0.6546133905228306,0.4195070568759693
39,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,10.0,0.7452770314092467,0.3948188337911321
41,bernoulli,54,none,1.0,1.0,pca,none,,54,30.0,10.0,0.7259209604192693,0.3724793316080321
25,bernoulli,54,none,1.0,1.0,pca,none,,54,31.0,10.0,0.7448593274441393,0.386455870395157
45,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,10.0,0.6764428963572311,0.4208552433517116
37,bernoulli,54,none,1.0,1.0,pca,none,,54,30.0,10.0,0.6868044917355561,0.405940378015901
33,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,10.0,0.6561811198473535,0.4214189324823776
47,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,10.0,0.6872310716383205,0.3988302389568979
9,bernoulli,54,none,1.0,1.0,pca,none,,54,30.0,10.0,0.7076197387518143,0.3976791495154355
23,bernoulli,54,none,1.0,1.0,pca,none,,54,30.0,10.0,0.6971987653602004,0.4009356069482963
19,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,10.0,0.6962617516081149,0.3931396416149649
11,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,10.0,0.6698756417304847,0.4145400694057377
31,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,10.0,0.7383733367560862,0.3773002212406989
17,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,10.0,0.6875530862470397,0.399371100542496
