seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,knn_selection_version,auc_knn,rmse_knn
0,beta,54,none,1.0,1.0,pca,none,,54,3.0,20,2,0.7093959731543625,0.2739780124635837
1,beta,54,none,1.0,1.0,pca,none,,54,4.0,50,2,0.7241545893719806,0.2517596100475929
4,beta,54,none,1.0,1.0,pca,none,,54,4.0,50,2,0.7124304267161409,0.300041602150899
6,beta,54,none,1.0,1.0,pca,none,,54,4.0,50,2,0.5,0.0283719939538516
5,beta,54,none,1.0,1.0,pca,none,,54,3.0,50,2,0.5347014925373135,0.4790923710597252
30,beta,54,none,1.0,1.0,pca,none,,54,3.0,10,2,0.5926573426573427,0.24042404254946
24,beta,54,none,1.0,1.0,pca,none,,54,3.0,5,2,0.4401850627891606,0.2928053336554053
9,beta,54,none,1.0,1.0,pca,none,,54,3.0,50,2,0.6115915642542862,0.2642873715082702
48,beta,54,none,1.0,1.0,pca,none,,54,4.0,20,2,0.75,0.3207735720726877
20,beta,54,none,1.0,1.0,pca,none,,54,4.0,5,2,0.7868421052631579,0.2152194206595132
36,beta,54,none,1.0,1.0,pca,none,,54,4.0,10,2,1.0,0.2323455685285912
12,beta,54,none,1.0,1.0,pca,none,,54,4.0,50,2,0.7044956140350876,0.2347713695083545
44,beta,54,none,1.0,1.0,pca,none,,54,4.0,10,2,0.8222222222222222,0.3486937888966863
8,beta,54,none,1.0,1.0,pca,none,,54,4.0,20,2,0.6782861292665214,0.2967361075098789
40,beta,54,none,1.0,1.0,pca,none,,54,4.0,50,2,0.8198529411764705,0.2106407515355161
26,beta,54,none,1.0,1.0,pca,none,,54,4.0,10,2,0.7465217391304347,0.2363259969568203
29,beta,54,none,1.0,1.0,pca,none,,54,3.0,50,2,0.6546458739441195,0.2360701216658322
28,beta,54,none,1.0,1.0,pca,none,,54,3.0,5,2,0.6183095450490633,0.2977628106637164
38,beta,54,none,1.0,1.0,pca,none,,54,4.0,5,2,0.6489572989076464,0.2544466869463885
32,beta,54,none,1.0,1.0,pca,none,,54,3.0,20,2,0.607638888888889,0.4698814564966856
11,beta,54,none,1.0,1.0,pca,none,,54,4.0,50,2,0.7398134511536574,0.2198960223002113
16,beta,54,none,1.0,1.0,pca,none,,54,4.0,50,2,0.7384538152610441,0.2485573314674203
34,beta,54,none,1.0,1.0,pca,none,,54,4.0,50,2,0.693734335839599,0.2594407997776152
45,beta,54,none,1.0,1.0,pca,none,,54,4.0,10,2,0.8333333333333334,0.2780535306077694
13,beta,54,none,1.0,1.0,pca,none,,54,3.0,10,2,0.5791940018744143,0.2504248882780523
10,beta,54,none,1.0,1.0,pca,none,,54,4.0,5,2,0.7332352941176471,0.2320392327910237
49,beta,54,none,1.0,1.0,pca,none,,54,4.0,10,2,0.7594793435200906,0.2136583571542831
41,beta,54,none,1.0,1.0,pca,none,,54,4.0,20,2,0.8744444444444445,0.1683945747362512
42,beta,54,none,1.0,1.0,pca,none,,54,4.0,20,2,0.6818181818181818,0.2761922626442968
37,beta,54,none,1.0,1.0,pca,none,,54,4.0,50,2,0.7601736299511666,0.223623242235925
46,beta,54,none,1.0,1.0,pca,none,,54,4.0,50,2,0.7518162643543473,0.2426650430617692
25,beta,54,none,1.0,1.0,pca,none,,54,4.0,50,2,0.8311429709279171,0.2533347667608573
19,beta,54,none,1.0,1.0,pca,none,,54,3.0,20,2,0.6197478991596639,0.4685715812636544
2,beta,54,none,1.0,1.0,pca,none,,54,4.0,50,2,0.7142857142857143,0.2638705176447558
18,beta,54,none,1.0,1.0,pca,none,,54,3.0,50,2,0.7013962530929657,0.2077264898180175
22,beta,54,none,1.0,1.0,pca,none,,54,4.0,50,2,0.7435064935064936,0.2491860924373165
7,beta,54,none,1.0,1.0,pca,none,,54,4.0,5,2,0.8095238095238095,0.4144878182375488
14,beta,54,none,1.0,1.0,pca,none,,54,4.0,50,2,0.8630357142857142,0.1995311699570605
17,beta,54,none,1.0,1.0,pca,none,,54,3.0,5,2,0.6346982758620691,0.2743901415407305
33,beta,54,none,1.0,1.0,pca,none,,54,4.0,10,2,0.7129186602870814,0.2371132160610938
21,beta,54,none,1.0,1.0,pca,none,,54,4.0,5,2,0.4350649350649351,0.5125714833719304
23,beta,54,none,1.0,1.0,pca,none,,54,3.0,20,2,0.7487903225806452,0.2671327573902088
47,beta,54,none,1.0,1.0,pca,none,,54,4.0,50,2,0.6646090534979424,0.2925503476941277
39,beta,54,none,1.0,1.0,pca,none,,54,4.0,10,2,0.8344125809435707,0.2425863918793932
15,beta,54,none,1.0,1.0,pca,none,,54,4.0,10,2,0.7142857142857143,0.3806752077509568
27,beta,54,none,1.0,1.0,pca,none,,54,3.0,5,2,0.6527603949381171,0.246421535117036
3,beta,54,none,1.0,1.0,pca,none,,54,4.0,50,2,0.65015479876161,0.2337998007696002
31,beta,54,none,1.0,1.0,pca,none,,54,3.0,50,2,0.7067755102040816,0.2364991885165271
35,beta,54,none,1.0,1.0,pca,none,,54,4.0,50,2,0.8025008373339287,0.2493354787079757
43,beta,54,none,1.0,1.0,pca,none,,54,3.0,10,2,0.5958595859585959,0.29642196018410205
