n_samples,model_type,seed,lambda_tau,observed_train_pairs,rmse_amortized,auc_amortized,active_dims,active_indices,tau_values,embedding_type,scenario
1,beta,0,30.0,1136,0.4404982621291797,0.6506101296932066,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.4179422855377197, 1.2999062538146973, 1.4016607999801636, 1.4205577373504639, 1.5791265964508057, 1.5277667045593262, 1.4469563961029053, 1.4488334655761719, 1.4770171642303467, 1.561366319656372, 1.4081037044525146, 1.3820040225982666, 1.4634413719177246, 1.4473035335540771, 1.5408958196640015, 1.4068716764450073, 1.4358128309249878, 1.5900790691375732, 1.4500799179077148, 1.3849718570709229, 1.4138473272323608, 1.354435682296753, 1.503441572189331, 1.484542965888977, 1.415462613105774, 1.4153856039047241, 1.5908960103988647, 1.4400556087493896, 1.4669469594955444, 1.497133731842041]",sae,Pre-max
1,beta,16,30.0,1153,0.4049503739293684,0.6843846097349908,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.409428596496582, 1.3631532192230225, 1.2659178972244263, 1.3691692352294922, 1.1868892908096313, 1.384548306465149, 1.183959722518921, 1.2945749759674072, 1.3683311939239502, 1.41267728805542, 1.2913050651550293, 1.2117501497268677, 1.3913772106170654, 1.3051706552505493, 1.3733052015304565, 1.3637056350708008, 1.2959353923797607, 1.3908356428146362, 1.3618988990783691, 1.3515195846557617, 1.2404277324676514, 1.243710994720459, 1.2177692651748657, 1.2043265104293823, 1.3827509880065918, 1.4096702337265015, 1.238611102104187, 1.308682918548584, 1.3081711530685425, 1.3918567895889282]",sae,Pre-max
1,beta,44,30.0,1164,0.4396051440620913,0.6070409951663387,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.4079339504241943, 1.3922510147094727, 1.4292008876800537, 1.5285754203796387, 1.2543565034866333, 1.4114798307418823, 1.3371243476867676, 1.3740607500076294, 1.4459019899368286, 1.3538224697113037, 1.3094209432601929, 1.5591269731521606, 1.2790355682373047, 1.3455562591552734, 1.392992615699768, 1.539037823677063, 1.379936933517456, 1.4286315441131592, 1.4277864694595337, 1.40779447555542, 1.419315218925476, 1.421410083770752, 1.4597558975219727, 1.335687279701233, 1.4348925352096558, 1.3505209684371948, 1.4994231462478638, 1.4915367364883423, 1.3883720636367798, 1.425776481628418]",sae,Pre-max
1,beta,40,30.0,1152,0.4179593557567689,0.6580624808810034,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.3991831541061401, 1.4331451654434204, 1.531084418296814, 1.5664342641830444, 1.609671950340271, 1.4054737091064453, 1.4618796110153198, 1.4804280996322632, 1.5828008651733398, 1.4640806913375854, 1.4520610570907593, 1.4407541751861572, 1.5021871328353882, 1.4055193662643433, 1.4020603895187378, 1.5136574506759644, 1.5479398965835571, 1.3771132230758667, 1.4621549844741821, 1.5025559663772583, 1.5972825288772583, 1.4971307516098022, 1.5080801248550415, 1.5770485401153564, 1.353776454925537, 1.5744774341583252, 1.5914056301116943, 1.4555584192276, 1.414503812789917, 1.5877504348754883]",sae,Pre-max
1,beta,8,30.0,1160,0.4135635176426031,0.6734434323183015,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.312599539756775, 1.353610634803772, 1.385886311531067, 1.3892616033554077, 1.4055403470993042, 1.5168213844299316, 1.3890413045883179, 1.3606654405593872, 1.5472608804702759, 1.3177502155303955, 1.3252578973770142, 1.4686700105667114, 1.3713032007217407, 1.5107265710830688, 1.478513479232788, 1.2994052171707153, 1.415584683418274, 1.524680495262146, 1.3325865268707275, 1.4107463359832764, 1.4071934223175049, 1.3708022832870483, 1.4859458208084106, 1.3507908582687378, 1.435986042022705, 1.3901253938674927, 1.3337093591690063, 1.3749321699142456, 1.4769774675369263, 1.3268085718154907]",sae,Pre-max
1,beta,4,30.0,1198,0.4313563450704012,0.670947866644588,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.2918701171875, 1.5114156007766724, 1.3342669010162354, 1.302301049232483, 1.4033974409103394, 1.302515983581543, 1.3759939670562744, 1.4218077659606934, 1.463051676750183, 1.4282509088516235, 1.3829405307769775, 1.4277740716934204, 1.6118468046188354, 1.392483115196228, 1.2826402187347412, 1.463434100151062, 1.3702226877212524, 1.459471344947815, 1.3820348978042603, 1.3705483675003052, 1.4019767045974731, 1.5264554023742676, 1.4285025596618652, 1.3338605165481567, 1.4177310466766357, 1.394797921180725, 1.4260231256484985, 1.3692963123321533, 1.4414288997650146, 1.3046435117721558]",sae,Pre-max
1,beta,24,30.0,1113,0.4259434487311557,0.6308056550526431,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.5217676162719727, 1.284313440322876, 1.3786234855651855, 1.3578400611877441, 1.3606404066085815, 1.4433122873306274, 1.4530401229858398, 1.4139902591705322, 1.3565391302108765, 1.3392475843429565, 1.375311017036438, 1.3643115758895874, 1.3247780799865723, 1.532249927520752, 1.429970145225525, 1.3875508308410645, 1.5237476825714111, 1.6162923574447632, 1.4252731800079346, 1.383825421333313, 1.5095008611679077, 1.4966742992401123, 1.277566909790039, 1.4907255172729492, 1.304776906967163, 1.348376750946045, 1.4533652067184448, 1.5340018272399902, 1.514112114906311, 1.4623363018035889]",sae,Pre-max
1,beta,36,30.0,1194,0.4538931583742376,0.651169120287253,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.3462810516357422, 1.3741071224212646, 1.3622907400131226, 1.3900423049926758, 1.2657132148742676, 1.2441445589065552, 1.3394571542739868, 1.2991361618041992, 1.3086633682250977, 1.4062820672988892, 1.3416292667388916, 1.3437403440475464, 1.3358615636825562, 1.4368306398391724, 1.3203946352005005, 1.2485765218734741, 1.2769449949264526, 1.281097173690796, 1.3501757383346558, 1.3370826244354248, 1.3841404914855957, 1.3839948177337646, 1.302939772605896, 1.3280152082443237, 1.4662209749221802, 1.4139727354049683, 1.3302948474884033, 1.347442865371704, 1.4434446096420288, 1.3789006471633911]",sae,Pre-max
1,beta,28,30.0,1159,0.4338193255108616,0.6579026631618738,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.376678705215454, 1.4623805284500122, 1.4305957555770874, 1.4134635925292969, 1.4308325052261353, 1.3692373037338257, 1.4276620149612427, 1.3639123439788818, 1.3788254261016846, 1.3845330476760864, 1.3784419298171997, 1.4494975805282593, 1.3451118469238281, 1.3702366352081299, 1.3913984298706055, 1.471864104270935, 1.3370213508605957, 1.4546571969985962, 1.4881683588027954, 1.3880228996276855, 1.2316750288009644, 1.3952566385269165, 1.4617855548858643, 1.4400691986083984, 1.3532726764678955, 1.361772894859314, 1.329276442527771, 1.4287391901016235, 1.4265064001083374, 1.4525213241577148]",sae,Pre-max
1,beta,32,30.0,1161,0.442655214227016,0.6310943383070702,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.4044482707977295, 1.5122160911560059, 1.4933665990829468, 1.3951297998428345, 1.461628794670105, 1.4865479469299316, 1.4501080513000488, 1.497225046157837, 1.4188814163208008, 1.436043381690979, 1.4874135255813599, 1.4435371160507202, 1.469683051109314, 1.4534929990768433, 1.455469012260437, 1.4949270486831665, 1.5635813474655151, 1.4444361925125122, 1.5189706087112427, 1.578153133392334, 1.4853193759918213, 1.5108946561813354, 1.4404218196868896, 1.4299216270446777, 1.4992507696151733, 1.4540032148361206, 1.3652162551879883, 1.4652401208877563, 1.45139741897583, 1.4134551286697388]",sae,Pre-max
