n_samples,model_type,seed,lambda_tau,embedding_protocol,embedding_fit_scope,embedding_fit_item_count,pre_population_match,pre_population_match_version,effective_pre_weight_sum,observed_train_pairs,rmse_amortized,auc_amortized,active_dims,active_indices,tau_values,embedding_type,user_count
54,beta,0,0.054,train_items_only_refit_v1,train_items_only,1057,none,,32.0,11069,0.3059852058692727,0.6590074116669862,5,"[5, 11, 15, 18, 19]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.04184841364622116, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03548490256071091, 0.0, 0.0, 0.0, 0.09623853862285614, 0.0, 0.0, 0.06686239689588547, 0.09830239415168762, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,35
54,beta,1,0.054,train_items_only_refit_v1,train_items_only,1057,none,,32.0,11021,0.3035668770464917,0.657695762287599,16,"[0, 3, 6, 8, 10, 11, 12, 15, 16, 17, 20, 21, 23, 24, 25, 27]","[0.00366646028123796, 0.0, 0.0, 0.0370454303920269, 0.0, 0.0, 0.20136331021785736, 0.0, 0.05786316469311714, 0.0, 0.09764949232339859, 0.06319376826286316, 0.03675546869635582, 0.0, 0.0, 0.053306642919778824, 0.007008584216237068, 0.05126814544200897, 0.0, 0.0, 0.031599123030900955, 0.025558168068528175, 0.0, 0.06770270317792892, 0.005059077404439449, 0.03030409663915634, 0.0, 0.02610548958182335, 0.0, 0.0]",pca,35
54,beta,2,0.054,train_items_only_refit_v1,train_items_only,1056,none,,32.0,11016,0.2799294251241666,0.6923492117198765,8,"[0, 2, 4, 10, 12, 16, 22, 23]","[0.01836630329489708, 0.0, 0.07253487408161163, 0.0, 0.004403349943459034, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09282846748828888, 0.0, 0.07264818251132965, 0.0, 0.0, 0.0, 0.015057899057865143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10653498768806458, 0.01438119262456894, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,35
54,beta,4,0.054,train_items_only_refit_v1,train_items_only,1056,none,,32.0,11039,0.2981515593064312,0.6117817969330157,8,"[3, 4, 9, 11, 13, 19, 21, 26]","[0.0, 0.0, 0.0, 0.031848471611738205, 0.019580867141485214, 0.0, 0.0, 0.0, 0.0, 0.09020981192588806, 0.0, 0.020288968458771706, 0.0, 0.005578108597546816, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05826666206121445, 0.0, 0.035790570080280304, 0.0, 0.0, 0.0, 0.0, 0.09002538025379181, 0.0, 0.0, 0.0]",pca,35
54,beta,3,0.054,train_items_only_refit_v1,train_items_only,1057,none,,32.0,11003,0.2872094609204159,0.6472139029003783,13,"[2, 3, 4, 5, 6, 7, 11, 12, 20, 24, 26, 27, 29]","[0.0, 0.0, 0.12057284265756607, 0.06970734894275665, 0.09143555164337158, 0.006503847427666187, 0.1519688218832016, 0.06620516628026962, 0.0, 0.0, 0.0, 0.1285308599472046, 0.014575625769793987, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.050932373851537704, 0.0, 0.0, 0.0, 0.06568938493728638, 0.0, 0.06858577579259872, 0.15016496181488037, 0.0, 0.04780541732907295]",pca,35
54,beta,8,0.054,train_items_only_refit_v1,train_items_only,1057,none,,32.0,11003,0.293616773444633,0.6426556080923959,5,"[9, 11, 22, 26, 27]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001120705739594996, 0.0, 0.052558816969394684, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0061483848839998245, 0.0, 0.0, 0.0, 0.012933900579810143, 0.0757874920964241, 0.0, 0.0]",pca,35
54,beta,6,0.054,train_items_only_refit_v1,train_items_only,1056,none,,32.0,10993,0.2879626252655765,0.6900290054851956,3,"[13, 23, 29]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009608413092792034, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04699050635099411, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05096563324332237]",pca,35
54,beta,10,0.054,train_items_only_refit_v1,train_items_only,1056,none,,32.0,11005,0.2965675192188125,0.6837875840283529,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,35
54,beta,20,0.054,train_items_only_refit_v1,train_items_only,1056,none,,32.0,11010,0.2801031997926896,0.7224618608958425,1,[6],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02696002461016178, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,35
54,beta,32,0.054,train_items_only_refit_v1,train_items_only,1056,none,,32.0,11029,0.2805918038408326,0.6605603448275862,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,35
54,beta,40,0.054,train_items_only_refit_v1,train_items_only,1057,none,,32.0,11037,0.2959335860222155,0.6454997630405224,14,"[1, 9, 10, 14, 15, 16, 17, 18, 19, 21, 24, 26, 28, 29]","[0.0, 0.13604021072387695, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04725159704685211, 0.007998266257345676, 0.0, 0.0, 0.0, 0.05154707655310631, 0.026078341528773308, 0.11702077090740204, 0.1413794755935669, 0.01805253140628338, 0.10044018179178238, 0.0, 0.0298111904412508, 0.0, 0.0, 0.018122563138604164, 0.0, 0.033448874950408936, 0.0, 0.03718021512031555, 0.05760566145181656]",pca,35
54,beta,16,0.054,train_items_only_refit_v1,train_items_only,1056,none,,32.0,11011,0.2894791615831489,0.6965205707243924,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,35
54,beta,24,0.054,train_items_only_refit_v1,train_items_only,1056,none,,32.0,11001,0.2987451375781077,0.7017074922205377,17,"[0, 2, 4, 5, 6, 8, 9, 12, 13, 14, 15, 18, 20, 21, 23, 26, 29]","[0.11934110522270203, 0.0, 0.14152459800243378, 0.0, 0.07844077050685883, 0.03441779315471649, 0.11487898230552673, 0.0, 0.13796019554138184, 0.011849116533994675, 0.0, 0.0, 0.06847430020570755, 0.14425738155841827, 0.18557767570018768, 0.030344441533088684, 0.0, 0.0, 0.007939329370856285, 0.0, 0.016343632712960243, 0.10391229391098022, 0.0, 0.08337781578302383, 0.0, 0.0, 0.02411884441971779, 0.0, 0.0, 0.09993632137775421]",pca,35
54,beta,28,0.054,train_items_only_refit_v1,train_items_only,1056,none,,32.0,11017,0.3063852254919073,0.696427368786709,2,"[18, 23]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02069646678864956, 0.0, 0.0, 0.0, 0.0, 0.008220142684876919, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,35
54,beta,12,0.054,train_items_only_refit_v1,train_items_only,1056,none,,32.0,11026,0.3047431870458616,0.5989769922776849,1,[20],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.023851806297898293, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,35
54,beta,48,0.054,train_items_only_refit_v1,train_items_only,1056,none,,32.0,11019,0.2862258343303514,0.601361497189108,7,"[1, 2, 12, 13, 18, 25, 28]","[0.0, 0.0391744002699852, 0.07353417575359344, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05143563076853752, 0.04289481043815613, 0.0, 0.0, 0.0, 0.0, 0.10933280736207962, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03270261362195015, 0.0, 0.0, 0.09997943788766861, 0.0]",pca,35
54,beta,11,0.054,train_items_only_refit_v1,train_items_only,1056,none,,32.0,10994,0.2988150101320675,0.6347280623147447,15,"[0, 4, 8, 10, 12, 13, 18, 21, 22, 23, 24, 26, 27, 28, 29]","[0.0026599138509482145, 0.0, 0.0, 0.0, 0.04376255348324776, 0.0, 0.0, 0.0, 0.08143168687820435, 0.0, 0.015946758911013603, 0.0, 0.018258968368172646, 0.039171069860458374, 0.0, 0.0, 0.0, 0.0, 0.08108759671449661, 0.0, 0.0, 0.03437098115682602, 0.0797257125377655, 0.11489405483007431, 0.13698478043079376, 0.0, 0.06176479905843735, 0.10984275490045547, 0.07302332669496536, 0.06954611837863922]",pca,35
54,beta,9,0.054,train_items_only_refit_v1,train_items_only,1057,none,,32.0,11045,0.3034403168717449,0.6175692650649306,1,[18],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03315788507461548, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,35
54,beta,36,0.054,train_items_only_refit_v1,train_items_only,1057,none,,32.0,11014,0.2885158886509302,0.6904756492153341,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,35
54,beta,44,0.054,train_items_only_refit_v1,train_items_only,1056,none,,32.0,11009,0.2910710480417544,0.5936609686609686,16,"[0, 1, 5, 6, 7, 9, 10, 11, 15, 18, 22, 23, 24, 25, 28, 29]","[0.05029255151748657, 0.1378214806318283, 0.0, 0.0, 0.0, 0.044621001929044724, 0.08404387533664703, 0.12270771712064743, 0.0, 0.16488057374954224, 0.12831805646419525, 0.15759246051311493, 0.0, 0.0, 0.0, 0.02228669449687004, 0.0, 0.0, 0.05296216905117035, 0.0, 0.0, 0.0, 0.16265888512134552, 0.03359398618340492, 0.11673098057508469, 0.04814387857913971, 0.0, 0.0, 0.07452719658613205, 0.03620866686105728]",pca,35
54,beta,42,0.054,train_items_only_refit_v1,train_items_only,1057,none,,32.0,11018,0.2874416323167975,0.7036580485071641,11,"[0, 3, 4, 9, 13, 14, 16, 18, 20, 27, 28]","[0.1374450922012329, 0.0, 0.0, 0.013387169688940048, 0.160543754696846, 0.0, 0.0, 0.0, 0.0, 0.05129419267177582, 0.0, 0.0, 0.0, 0.0053352066315710545, 0.045413024723529816, 0.0, 0.03606589883565903, 0.0, 0.01798958331346512, 0.0, 0.033984486013650894, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12698599696159363, 0.12743888795375824, 0.0]",pca,35
54,beta,46,0.054,train_items_only_refit_v1,train_items_only,1056,none,,32.0,11007,0.2988688247988816,0.647819891707039,3,"[8, 23, 26]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002439287258312106, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.023575175553560257, 0.0, 0.0, 0.016362283378839493, 0.0, 0.0, 0.0]",pca,35
54,beta,14,0.054,train_items_only_refit_v1,train_items_only,1057,none,,32.0,11030,0.2959925939239129,0.623530172971574,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,35
54,beta,30,0.054,train_items_only_refit_v1,train_items_only,1056,none,,32.0,11019,0.280896414912749,0.6471896258503402,9,"[0, 5, 6, 8, 11, 20, 21, 26, 28]","[0.022066067904233932, 0.0, 0.0, 0.0, 0.0, 0.05678001046180725, 0.0806083232164383, 0.0, 0.0431319884955883, 0.0005488133174367249, 0.0, 0.16528843343257904, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009715249761939049, 0.15346795320510864, 0.0, 0.0, 0.0, 0.0, 0.022098707035183907, 0.0, 0.07216815650463104, 0.0]",pca,35
54,beta,34,0.054,train_items_only_refit_v1,train_items_only,1057,none,,32.0,11026,0.2915315215610119,0.6432385311103846,5,"[2, 19, 21, 25, 27]","[0.0, 0.0, 0.03169316053390503, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05061522498726845, 0.0, 0.05944221094250679, 0.0, 0.0, 0.0, 0.037242960184812546, 0.0, 0.0552411824464798, 0.0, 0.0]",pca,35
54,beta,38,0.054,train_items_only_refit_v1,train_items_only,1056,none,,32.0,11041,0.3051890744175123,0.5985802900755244,1,[14],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.025878962129354477, 0.0, 0.0009789359755814075, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,35
54,beta,18,0.054,train_items_only_refit_v1,train_items_only,1056,none,,32.0,11030,0.2867753687572794,0.6371613012825957,1,[18],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04239964857697487, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,35
54,beta,26,0.054,train_items_only_refit_v1,train_items_only,1056,none,,32.0,11005,0.2995689658277592,0.6602414806464535,4,"[3, 8, 16, 29]","[0.0, 0.0, 0.0, 0.06317754089832306, 0.0, 0.0, 0.0, 0.0, 0.0361054353415966, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05441214144229889, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.021308377385139465]",pca,35
54,beta,22,0.054,train_items_only_refit_v1,train_items_only,1056,none,,32.0,11014,0.3065537979726315,0.6428877005347593,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,35
54,beta,19,0.054,train_items_only_refit_v1,train_items_only,1057,none,,32.0,11058,0.2857014656383799,0.6744985238135923,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,35
54,beta,23,0.054,train_items_only_refit_v1,train_items_only,1056,none,,32.0,11046,0.2938465066407454,0.7054456018072337,6,"[2, 4, 11, 16, 25, 29]","[0.0, 0.0, 0.028590859845280647, 0.0, 0.05956108868122101, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12769095599651337, 0.0, 0.0, 0.0, 0.0, 0.012716204859316349, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.048735037446022034, 0.0, 0.0, 0.0, 0.042292412370443344]",pca,35
54,beta,5,0.054,train_items_only_refit_v1,train_items_only,1056,none,,32.0,11022,0.2909981767172898,0.6149678373150056,7,"[4, 6, 14, 16, 23, 24, 28]","[0.0, 0.0, 0.0, 0.0, 0.028869371861219406, 0.0, 0.06126991659402847, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14310121536254883, 0.0, 0.019635649397969246, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11037115007638931, 0.07383889704942703, 0.0, 0.0, 0.0, 0.0036212275736033916, 0.0]",pca,35
54,beta,27,0.054,train_items_only_refit_v1,train_items_only,1056,none,,32.0,11026,0.2878607564931407,0.6737851470017657,7,"[8, 11, 15, 16, 22, 23, 25]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002870638156309724, 0.0, 0.0, 0.016545258462429047, 0.0, 0.0, 0.0, 0.0356050580739975, 0.04573189094662666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011967629194259644, 0.06419473141431808, 0.0, 0.08349660784006119, 0.0, 0.0, 0.0, 0.0]",pca,35
54,beta,13,0.054,train_items_only_refit_v1,train_items_only,1057,none,,32.0,11016,0.278988100644982,0.7255790207879429,5,"[1, 2, 12, 23, 26]","[0.0, 0.054760877043008804, 0.023104669526219368, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1082712933421135, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010072381235659122, 0.0, 0.0, 0.015133974142372608, 0.0, 0.0, 0.0]",pca,35
54,beta,7,0.054,train_items_only_refit_v1,train_items_only,1057,none,,32.0,11002,0.2724301994239937,0.692719826145102,1,[29],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0011909438762813807]",pca,35
