seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,agent_batch_size,auc_knn,rmse_knn
42,bernoulli,54,none,1.0,0.05,raw,54,0.5973612656037574,0.4323720129637201
0,bernoulli,54,none,1.0,0.05,raw,54,0.5623425148665966,0.4665510735514657
8,bernoulli,54,none,1.0,0.05,raw,54,0.5872243453434253,0.4559971938559288
4,bernoulli,54,none,1.0,0.05,raw,54,0.561337566730479,0.4875427765296374
16,bernoulli,54,none,1.0,0.05,raw,54,0.5957202216066482,0.475287686615078
12,bernoulli,54,none,1.0,0.05,raw,54,0.5864308426073133,0.4565612789296996
20,bernoulli,54,none,1.0,0.05,raw,54,0.6343647831719204,0.4322405999442859
24,bernoulli,54,none,1.0,0.05,raw,54,0.5654471544715447,0.5042087031670626
28,bernoulli,54,none,1.0,0.05,raw,54,0.5996946805162103,0.4792632821023035
49,bernoulli,54,none,1.0,0.05,raw,54,0.6441931818181817,0.4348490132086318
36,bernoulli,54,none,1.0,0.05,raw,54,0.54707134544276,0.4643244046030328
45,bernoulli,54,none,1.0,0.05,raw,54,0.5759820057055081,0.4787858005663725
40,bernoulli,54,none,1.0,0.05,raw,54,0.5735040726817042,0.4435772129589504
32,bernoulli,54,none,1.0,0.05,raw,54,0.5600565455216617,0.4358841654921801
1,bernoulli,54,none,1.0,0.05,raw,54,0.5831906008917828,0.4816521747624362
5,bernoulli,54,none,1.0,0.05,raw,54,0.5191592015650972,0.490668769269024
7,bernoulli,54,none,1.0,0.05,raw,54,0.5824048652790192,0.4524569025644402
18,bernoulli,54,none,1.0,0.05,raw,54,0.606750930825005,0.4404220242055645
2,bernoulli,54,none,1.0,0.05,raw,54,0.621006680597771,0.4266398984954913
17,bernoulli,54,none,1.0,0.05,raw,54,0.588644896694672,0.4936458990957368
3,bernoulli,54,none,1.0,0.05,raw,54,0.5438193618334864,0.4649705153008154
11,bernoulli,54,none,1.0,0.05,raw,54,0.5536212110037614,0.4805636583577976
19,bernoulli,54,none,1.0,0.05,raw,54,0.5777732693529039,0.4577172502503678
6,bernoulli,54,none,1.0,0.05,raw,54,0.5796566692975532,0.4804150466058991
15,bernoulli,54,none,1.0,0.05,raw,54,0.6278952136494035,0.4369758633870279
13,bernoulli,54,none,1.0,0.05,raw,54,0.607014810116109,0.4558119853016939
14,bernoulli,54,none,1.0,0.05,raw,54,0.5905571783690584,0.4318160826743817
10,bernoulli,54,none,1.0,0.05,raw,54,0.5119689542483661,0.4737040672581019
9,bernoulli,54,none,1.0,0.05,raw,54,0.601570945945946,0.439410313534231
25,bernoulli,54,none,1.0,0.05,raw,54,0.559847501082143,0.477627408645295
41,bernoulli,54,none,1.0,0.05,raw,54,0.5798322652108554,0.444474653452502
29,bernoulli,54,none,1.0,0.05,raw,54,0.5800762950073618,0.4853996698189781
23,bernoulli,54,none,1.0,0.05,raw,54,0.5761779804410795,0.4761027009709099
21,bernoulli,54,none,1.0,0.05,raw,54,0.6152875730880846,0.4297175310217606
46,bernoulli,54,none,1.0,0.05,raw,54,0.5192272727272726,0.4596738141873255
33,bernoulli,54,none,1.0,0.05,raw,54,0.548575092208391,0.4646529118505672
30,bernoulli,54,none,1.0,0.05,raw,54,0.5823925569936219,0.440707032704184
48,bernoulli,54,none,1.0,0.05,raw,54,0.5913151227090307,0.4489167234723938
27,bernoulli,54,none,1.0,0.05,raw,54,0.5705630791161797,0.4612816641052177
43,bernoulli,54,none,1.0,0.05,raw,54,0.5771223184242376,0.4686386929920754
35,bernoulli,54,none,1.0,0.05,raw,54,0.5471277374692138,0.4738552397087371
44,bernoulli,54,none,1.0,0.05,raw,54,0.5500187687687688,0.4272852939606014
37,bernoulli,54,none,1.0,0.05,raw,54,0.5817001956156118,0.4728973026204353
34,bernoulli,54,none,1.0,0.05,raw,54,0.6035667231319406,0.454364905343611
31,bernoulli,54,none,1.0,0.05,raw,54,0.606762931657275,0.4226311688552588
26,bernoulli,54,none,1.0,0.05,raw,54,0.5999146115160154,0.4515249348891262
47,bernoulli,54,none,1.0,0.05,raw,54,0.6118262192223596,0.433992580470156
38,bernoulli,54,none,1.0,0.05,raw,54,0.5860148375312872,0.4828581439667503
22,bernoulli,54,none,1.0,0.05,raw,54,0.5988824297229287,0.476298352813155
39,bernoulli,54,none,1.0,0.05,raw,54,0.6018064274726646,0.4747669445055286
