train_auc,train_acc,test_auc,test_acc,final_epoch,active_dims,n_test_samples,n_train_samples,K_MODEL,lambda_tau,scenario,n_models,n_items
0.882946400317049,0.8212199950507301,0.8362398571020857,0.7901234567901234,1060,8,8910,80820,100,40,gsm,183,997
0.8863901068411195,0.8235090324177183,0.8362120661865244,0.7891133557800224,1280,10,8910,80820,50,30,gsm,183,997
0.8857442663251738,0.8236575105171987,0.8359144289118388,0.7897867564534231,1010,11,8910,80820,100,30,gsm,183,997
0.8880070784349989,0.8252907696114823,0.8359006764114425,0.7891133557800224,1230,12,8910,80820,50,25,gsm,183,997
0.8841898260583405,0.8219005196733482,0.8357436520202252,0.7901234567901234,1320,7,8910,80820,50,40,gsm,183,997
0.8894626318707464,0.8261445186834941,0.8355416246443435,0.7886644219977553,1120,19,8910,80820,50,20,gsm,183,997
0.8880225023743191,0.8252165305617422,0.835237239781106,0.7884399551066218,980,14,8910,80820,100,25,gsm,183,997
0.8910280492648519,0.8273942093541202,0.8350910229681624,0.7870931537598205,1030,35,8910,80820,50,15,gsm,183,997
0.8813984088720297,0.8195743627814898,0.8349814032456702,0.7894500561167228,1200,5,8910,80820,50,50,gsm,183,997
0.8793224076371466,0.8181267013115565,0.8346192350075873,0.7903479236812571,1320,4,8910,80820,50,75,gsm,183,997
0.8905523795790147,0.8271714922048998,0.8345919015556564,0.7860830527497195,930,17,8910,80820,100,20,gsm,183,997
0.8788835988543904,0.817545162088592,0.8345610799435421,0.789337822671156,1370,4,8910,80820,50,80,gsm,183,997
0.8828332210109321,0.8205642167780253,0.8343614828431983,0.7886644219977553,1430,6,8910,80820,100,50,gsm,183,997
0.8794337531666729,0.8181267013115565,0.8343281165896383,0.7904601571268238,1310,4,8910,80820,100,75,gsm,183,997
0.8790681009825702,0.8178544914625093,0.8342832279708817,0.7888888888888889,1320,4,8910,80820,100,80,gsm,183,997
0.8777302429168978,0.816975996040584,0.834003774875514,0.7879910213243546,1340,3,8910,80820,100,100,gsm,183,997
0.878608367979994,0.8176194011383321,0.8339453910796536,0.7879910213243546,1480,3,8910,80820,50,100,gsm,183,997
0.8937062227897352,0.8294976490967583,0.8331530640713839,0.784736251402918,880,22,8910,80820,100,15,gsm,183,997
0.8969356635540633,0.8331724820588963,0.832544923357401,0.7854096520763187,860,50,8910,80820,50,5,gsm,183,997
0.8975386997441546,0.834199455580302,0.8285363982939122,0.7823793490460157,740,100,8910,80820,100,5,gsm,183,997
