n_samples,model_type,seed,lambda_tau,araf_latent_dim,araf_dropout,embedding_protocol,embedding_fit_scope,embedding_fit_item_count,pre_population_match,pre_population_match_version,effective_pre_weight_sum,observed_train_pairs,train_item_count,test_item_count,train_observed_count,test_observed_count,rmse_amortized,auc_amortized,active_dims,active_indices,tau_values,embedding_type,user_count,scenario
1,beta,0,0.16,10,0.5,train_items_only_refit_v1,train_items_only,969,none,,286.0,23500,969,107,23500,2468,0.4406070563538304,0.7124397999664558,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0.38478243350982666, 0.4822653532028198, 1.1320784091949463, 0.7306140661239624, 1.1200103759765625, 0.8471652269363403, 1.1146178245544434, 0.7209591269493103, 1.0977749824523926, 1.0319600105285645]",sae,286,Pre-max
1,beta,2,0.16,10,0.5,train_items_only_refit_v1,train_items_only,969,none,,286.0,23364,969,107,23364,2604,0.4307993808178272,0.683109250555319,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[1.27895987033844, 0.8504809141159058, 0.9479131698608398, 1.1063536405563354, 0.5654497742652893, 1.3602287769317627, 1.3074774742126465, 0.9642857909202576, 0.9834254384040833, 0.8278158903121948]",sae,286,Pre-max
1,beta,1,0.16,10,0.5,train_items_only_refit_v1,train_items_only,969,none,,286.0,23406,969,107,23406,2562,0.4486950184762985,0.7041459061023219,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0.9130903482437134, 0.9894838929176331, 0.5954208970069885, 0.6063564419746399, 0.5479215979576111, 0.4164455533027649, 0.9039658308029175, 0.5165008902549744, 1.0355883836746216, 0.6997061371803284]",sae,286,Pre-max
