n_samples,model_type,seed,lambda_tau,araf_latent_dim,araf_dropout,embedding_protocol,embedding_fit_scope,embedding_fit_item_count,pre_population_match,pre_population_match_version,effective_pre_weight_sum,observed_train_pairs,train_item_count,test_item_count,train_observed_count,test_observed_count,rmse_amortized,auc_amortized,active_dims,active_indices,tau_values,embedding_type,user_count,scenario
1,beta,1,0.16,64,0.0,train_items_only_refit_v1,train_items_only,969,none,,286.0,23406,969,107,23406,2562,0.4504699365902561,0.7070577357715225,3,"[55, 60, 61]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0572333335876465, 0.0, 0.0, 0.0, 0.0, 1.5351066589355469, 1.2647058963775635, 0.0, 0.0]",sae,286,Pre-max
1,beta,0,0.16,64,0.0,train_items_only_refit_v1,train_items_only,969,none,,286.0,23500,969,107,23500,2468,0.4416023089045308,0.7140300734893942,5,"[20, 28, 30, 34, 45]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7284857034683228, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6375914216041565, 0.0, 1.115526556968689, 0.0, 0.0, 0.0, 0.06502017378807068, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.023500919342041, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",sae,286,Pre-max
1,beta,2,0.16,64,0.0,train_items_only_refit_v1,train_items_only,969,none,,286.0,23364,969,107,23364,2604,0.433412479621839,0.6854019336065511,4,"[8, 47, 53, 62]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.45708101987838745, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5798399448394775, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1260030269622803, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2385746240615845, 0.0]",sae,286,Pre-max
