n_samples,model_type,seed,lambda_tau,araf_latent_dim,araf_dropout,embedding_protocol,embedding_fit_scope,embedding_fit_item_count,pre_population_match,pre_population_match_version,effective_pre_weight_sum,observed_train_pairs,train_item_count,test_item_count,train_observed_count,test_observed_count,rmse_amortized,auc_amortized,active_dims,active_indices,tau_values,embedding_type,user_count,scenario
1,beta,0,0.16,30,0.0,train_items_only_refit_v1,train_items_only,969,none,,286.0,23500,969,107,23500,2468,0.4418619892087948,0.7089553005124063,4,"[0, 2, 14, 27]","[0.6639842391014099, 0.0, 0.5034319162368774, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4087196886539459, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7104480266571045, 0.0, 0.0]",sae,286,Pre-max
1,beta,1,0.16,30,0.0,train_items_only_refit_v1,train_items_only,969,none,,286.0,23406,969,107,23406,2562,0.4517119341889938,0.7005476936511198,2,"[0, 21]","[0.09770561009645462, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9385256767272949, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",sae,286,Pre-max
1,beta,2,0.16,30,0.0,train_items_only_refit_v1,train_items_only,969,none,,286.0,23364,969,107,23364,2604,0.43425936772153023,0.6751792194676589,4,"[1, 2, 7, 22]","[0.0, 0.4722082018852234, 0.9357227683067322, 0.0, 0.0, 0.0, 0.0, 0.01608925685286522, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4463263750076294, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",sae,286,Pre-max
