seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_knn,rmse_knn
0,beta,1,max,1.0,0.05,pca,none,,max,286.0,5,0.5962591262737421,0.4892983486415861
4,beta,1,max,1.0,0.05,pca,none,,max,286.0,5,0.6463107854501297,0.4746062981148655
1,beta,1,max,1.0,0.05,pca,none,,max,286.0,5,0.6227247919663037,0.4794042937916
6,beta,1,max,1.0,0.05,pca,none,,max,286.0,5,0.6141106125325395,0.4783950809533257
12,beta,1,max,1.0,0.05,pca,none,,max,286.0,5,0.6351481845214673,0.4640314393614411
2,beta,1,max,1.0,0.05,pca,none,,max,286.0,5,0.6205169630492939,0.4765076058462219
14,beta,1,max,1.0,0.05,pca,none,,max,286.0,5,0.5783020815736621,0.4845194754942828
3,beta,1,max,1.0,0.05,pca,none,,max,286.0,5,0.6269923748616406,0.4756682870994764
18,beta,1,max,1.0,0.05,pca,none,,max,286.0,5,0.6298914609547595,0.480581053348017
24,beta,1,max,1.0,0.05,pca,none,,max,286.0,5,0.621183382177358,0.4746893827088358
36,beta,1,max,1.0,0.05,pca,none,,max,286.0,5,0.6055594254937164,0.4879003641394968
11,beta,1,max,1.0,0.05,pca,none,,max,286.0,5,0.6177577587576277,0.4829286238144809
43,beta,1,max,1.0,0.05,pca,none,,max,286.0,5,0.5911271249449104,0.4882523489982013
45,beta,1,max,1.0,0.05,pca,none,,max,286.0,5,0.6667083907414579,0.4505272260296871
5,beta,1,max,1.0,0.05,pca,none,,max,286.0,5,0.6602577784489416,0.4488142763396696
48,beta,1,max,1.0,0.05,pca,none,,max,286.0,5,0.5512544066682601,0.5080684603663985
17,beta,1,max,1.0,0.05,pca,none,,max,286.0,5,0.6013470507544582,0.4857612124507097
8,beta,1,max,1.0,0.05,pca,none,,max,286.0,5,0.6263326529327444,0.4718467779751479
7,beta,1,max,1.0,0.05,pca,none,,max,286.0,5,0.6497393130947215,0.4611046051743512
25,beta,1,max,1.0,0.05,pca,none,,max,286.0,5,0.5832639738698531,0.4809087119059602
46,beta,1,max,1.0,0.05,pca,none,,max,286.0,5,0.6416105382582721,0.4752218901464683
16,beta,1,max,1.0,0.05,pca,none,,max,286.0,5,0.6290944855488745,0.4696186917297354
20,beta,1,max,1.0,0.05,pca,none,,max,286.0,5,0.6117480921191882,0.4681533831355877
9,beta,1,max,1.0,0.05,pca,none,,max,286.0,5,0.6486900905947104,0.4631882045000818
40,beta,1,max,1.0,0.05,pca,none,,max,286.0,5,0.6338167252982563,0.4684999275726539
28,beta,1,max,1.0,0.05,pca,none,,max,286.0,5,0.6066774119427544,0.4893854701845309
44,beta,1,max,1.0,0.05,pca,none,,max,286.0,5,0.5987423486049105,0.4854037066872964
32,beta,1,max,1.0,0.05,pca,none,,max,286.0,5,0.6000826244596291,0.4905191939153661
13,beta,1,max,1.0,0.05,pca,none,,max,286.0,5,0.6410264872532501,0.4723006715856991
33,beta,1,max,1.0,0.05,pca,none,,max,286.0,5,0.6257121160797531,0.4735112142302364
29,beta,1,max,1.0,0.05,pca,none,,max,286.0,5,0.6449553940119978,0.4677579076813158
19,beta,1,max,1.0,0.05,pca,none,,max,286.0,5,0.6229509947095779,0.4701820908782567
37,beta,1,max,1.0,0.05,pca,none,,max,286.0,5,0.6328535466922656,0.4713536116735517
23,beta,1,max,1.0,0.05,pca,none,,max,286.0,5,0.6115905492639981,0.4833666241898972
41,beta,1,max,1.0,0.05,pca,none,,max,286.0,5,0.6049924134006393,0.4847244878462145
26,beta,1,max,1.0,0.05,pca,none,,max,286.0,5,0.6003415758489237,0.4847199227109408
21,beta,1,max,1.0,0.05,pca,none,,max,286.0,5,0.6243973872734935,0.4756475169833297
31,beta,1,max,1.0,0.05,pca,none,,max,286.0,5,0.6881171291239643,0.4543448176060184
15,beta,1,max,1.0,0.05,pca,none,,max,286.0,5,0.6231589744805995,0.4772103861608606
38,beta,1,max,1.0,0.05,pca,none,,max,286.0,5,0.6276590128969016,0.4732464345000697
10,beta,1,max,1.0,0.05,pca,none,,max,286.0,5,0.6263699798436986,0.4709669774480073
27,beta,1,max,1.0,0.05,pca,none,,max,286.0,5,0.5787888571420653,0.4965619858678481
35,beta,1,max,1.0,0.05,pca,none,,max,286.0,5,0.6773289152481282,0.4534065095602464
34,beta,1,max,1.0,0.05,pca,none,,max,286.0,5,0.6438371444506413,0.4704386336038128
22,beta,1,max,1.0,0.05,pca,none,,max,286.0,5,0.606514162064627,0.4839280897021472
30,beta,1,max,1.0,0.05,pca,none,,max,286.0,5,0.5841048225887058,0.4982206303304335
42,beta,1,max,1.0,0.05,pca,none,,max,286.0,5,0.6489589655179171,0.4746102070114315
39,beta,1,max,1.0,0.05,pca,none,,max,286.0,5,0.6386468546482502,0.4539978565215878
49,beta,1,max,1.0,0.05,pca,none,,max,286.0,5,0.606411021601997,0.4957270130266462
47,beta,1,max,1.0,0.05,pca,none,,max,286.0,5,0.6732188278980438,0.4452168713335414
