seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_knn,rmse_knn
42,beta,1,8,0.3,raw,8,0.703125,0.4318450167636192
0,beta,1,8,0.3,raw,8,0.5238678090575275,0.4501943857179316
1,beta,1,8,0.3,raw,8,0.6376344086021506,0.4551379610598078
18,beta,1,8,0.3,raw,8,0.6206140350877193,0.4246528266354971
26,beta,1,8,0.3,raw,8,0.7293625914315569,0.4191364305896056
17,beta,1,8,0.3,raw,8,0.6386554621848739,0.4377347452630882
20,beta,1,8,0.3,raw,8,0.6049261083743842,0.4619823510175996
46,beta,1,8,0.3,raw,8,0.6583783783783784,0.4252787258071321
25,beta,1,8,0.3,raw,8,0.6165099268547545,0.4426055414877703
41,beta,1,8,0.3,raw,8,0.6843243243243242,0.4216142307662511
9,beta,1,8,0.3,raw,8,0.6551724137931034,0.444191827565372
37,beta,1,8,0.3,raw,8,0.5481481481481482,0.4662002517504771
29,beta,1,8,0.3,raw,8,0.4723958333333333,0.4963183908154962
33,beta,1,8,0.3,raw,8,0.7095343680709535,0.4218066831304385
5,beta,1,8,0.3,raw,8,0.5010683760683761,0.4738634472140343
40,beta,1,8,0.3,raw,8,0.5416666666666667,0.4585121972584283
21,beta,1,8,0.3,raw,8,0.659729448491155,0.446313469217314
13,beta,1,8,0.3,raw,8,0.4390243902439024,0.4796783800531804
44,beta,1,8,0.3,raw,8,0.6565126050420168,0.4513715161949983
39,beta,1,8,0.3,raw,8,0.5610948191593352,0.4687817880660336
30,beta,1,8,0.3,raw,8,0.6127450980392157,0.4392372448805633
2,beta,1,8,0.3,raw,8,0.652037617554859,0.4458130482785655
35,beta,1,8,0.3,raw,8,0.5972222222222222,0.4423831998642326
3,beta,1,8,0.3,raw,8,0.615546218487395,0.4536807828186007
6,beta,1,8,0.3,raw,8,0.5866228070175439,0.4480678410434577
14,beta,1,8,0.3,raw,8,0.6743697478991597,0.4525343070276326
7,beta,1,8,0.3,raw,8,0.7913513513513513,0.4094443546397437
48,beta,1,8,0.3,raw,8,0.6787280701754386,0.4161226913867094
23,beta,1,8,0.3,raw,8,0.6354515050167224,0.4433152096970881
31,beta,1,8,0.3,raw,8,0.5598739495798318,0.444594657947967
22,beta,1,8,0.3,raw,8,0.7669801462904912,0.4087581602792712
27,beta,1,8,0.3,raw,8,0.4884868421052631,0.4835982863255043
43,beta,1,8,0.3,raw,8,0.5395894428152492,0.4833989615389363
11,beta,1,8,0.3,raw,8,0.6934523809523809,0.4293416799085426
19,beta,1,8,0.3,raw,8,0.6554621848739496,0.3967905600522778
15,beta,1,8,0.3,raw,8,0.7058201058201059,0.4265670175278219
38,beta,1,8,0.3,raw,8,0.616891064871481,0.4491890441360567
8,beta,1,8,0.3,raw,8,0.8238573021181717,0.3844882139314332
34,beta,1,8,0.3,raw,8,0.728125,0.4125093625191026
10,beta,1,8,0.3,raw,8,0.5317982456140351,0.4966184289546978
36,beta,1,8,0.3,raw,8,0.5777777777777778,0.4729242904681559
47,beta,1,8,0.3,raw,8,0.5480769230769231,0.4691047279923896
49,beta,1,8,0.3,raw,8,0.7666666666666666,0.4012179874710335
32,beta,1,8,0.3,raw,8,0.6375000000000001,0.435440255701865
45,beta,1,8,0.3,raw,8,0.5369406867845994,0.4393083969849383
12,beta,1,8,0.3,raw,8,0.5916666666666666,0.4551942865341646
28,beta,1,8,0.3,raw,8,0.6793650793650794,0.4199996521357957
4,beta,1,8,0.3,raw,8,0.5994708994708995,0.4576737704688887
24,beta,1,8,0.3,raw,8,0.4661458333333333,0.5136936023598931
16,beta,1,8,0.3,raw,8,0.5192118226600986,0.4689975720527774
