seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_naive,rmse_naive
42,beta,1,32,0.7,raw,32,0.5,0.4514512027211972
0,beta,1,32,0.7,raw,32,0.5,0.4564924732373248
17,beta,1,32,0.7,raw,32,0.5,0.45387511811377
3,beta,1,32,0.7,raw,32,0.5,0.4597498577464113
39,beta,1,32,0.7,raw,32,0.5,0.4469945827620973
13,beta,1,32,0.7,raw,32,0.5,0.4588344410247725
43,beta,1,32,0.7,raw,32,0.5,0.4590268866148336
2,beta,1,32,0.7,raw,32,0.5,0.4583175035112785
37,beta,1,32,0.7,raw,32,0.5,0.4559416865783452
9,beta,1,32,0.7,raw,32,0.5,0.4666156496817193
1,beta,1,32,0.7,raw,32,0.5,0.4526546273088849
41,beta,1,32,0.7,raw,32,0.5,0.4457395079036339
27,beta,1,32,0.7,raw,32,0.5,0.468536407762898
21,beta,1,32,0.7,raw,32,0.5,0.4569508571506521
49,beta,1,32,0.7,raw,32,0.5,0.4519517606749256
25,beta,1,32,0.7,raw,32,0.5,0.4377517656980205
5,beta,1,32,0.7,raw,32,0.5,0.4537279622582327
46,beta,1,32,0.7,raw,32,0.5,0.4612264051062502
7,beta,1,32,0.7,raw,32,0.5,0.4616690988195416
29,beta,1,32,0.7,raw,32,0.5,0.4621958770147553
26,beta,1,32,0.7,raw,32,0.5,0.4480697865435751
11,beta,1,32,0.7,raw,32,0.5,0.470038597850432
33,beta,1,32,0.7,raw,32,0.5,0.454125943093406
6,beta,1,32,0.7,raw,32,0.5,0.452081135628745
44,beta,1,32,0.7,raw,32,0.5,0.4525826924990928
23,beta,1,32,0.7,raw,32,0.5,0.4602857443135364
18,beta,1,32,0.7,raw,32,0.5,0.4590852017953495
35,beta,1,32,0.7,raw,32,0.5,0.4602057904710999
19,beta,1,32,0.7,raw,32,0.5,0.4558769386131042
15,beta,1,32,0.7,raw,32,0.5,0.4484010136611142
31,beta,1,32,0.7,raw,32,0.5,0.446174540110146
34,beta,1,32,0.7,raw,32,0.5,0.4540924235419001
48,beta,1,32,0.7,raw,32,0.5,0.4501647938874509
10,beta,1,32,0.7,raw,32,0.5,0.4431514000123875
38,beta,1,32,0.7,raw,32,0.5,0.4677712235368487
30,beta,1,32,0.7,raw,32,0.5,0.4565010745160178
14,beta,1,32,0.7,raw,32,0.5,0.4497660578489912
47,beta,1,32,0.7,raw,32,0.5,0.4618297927474766
22,beta,1,32,0.7,raw,32,0.5,0.4506745342695555
8,beta,1,32,0.7,raw,32,0.5,0.4617980908226357
45,beta,1,32,0.7,raw,32,0.5,0.4608771074462581
12,beta,1,32,0.7,raw,32,0.5,0.4481744320259234
20,beta,1,32,0.7,raw,32,0.5,0.4440430231138372
40,beta,1,32,0.7,raw,32,0.5,0.4661913020230426
28,beta,1,32,0.7,raw,32,0.5,0.4560816754804065
16,beta,1,32,0.7,raw,32,0.5,0.4591705269429148
32,beta,1,32,0.7,raw,32,0.5,0.4551691610938889
4,beta,1,32,0.7,raw,32,0.5,0.4618712359005313
36,beta,1,32,0.7,raw,32,0.5,0.4437287594184575
24,beta,1,32,0.7,raw,32,0.5,0.44654142894645404
