seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_knn,rmse_knn
0,beta,54,none,1.0,0.05,pca,none,,54,29.0,20,0.6154674271600123,0.3419449076930008
1,beta,54,none,1.0,0.05,pca,none,,54,29.0,20,0.5888169184185033,0.3529873056249982
26,beta,54,none,1.0,0.05,pca,none,,54,29.0,20,0.5817695961995248,0.349851992937223
2,beta,54,none,1.0,0.05,pca,none,,54,30.0,20,0.6359757923099951,0.2814873382725775
4,beta,54,none,1.0,0.05,pca,none,,54,29.0,20,0.5676812510174571,0.3361014254521336
3,beta,54,none,1.0,0.05,pca,none,,54,29.0,20,0.5967007334774126,0.3446613390549685
8,beta,54,none,1.0,0.05,pca,none,,54,29.0,20,0.5866136006289309,0.3400745594618561
7,beta,54,none,1.0,0.05,pca,none,,54,29.0,20,0.6337647306397306,0.3245910207836218
43,beta,54,none,1.0,0.05,pca,none,,54,31.0,20,0.6235793684067398,0.2897736976262197
12,beta,54,none,1.0,0.05,pca,none,,54,29.0,20,0.546329116791049,0.3464213308545407
16,beta,54,none,1.0,0.05,pca,none,,54,29.0,20,0.5977310354789603,0.3311466100675039
28,beta,54,none,1.0,0.05,pca,none,,54,29.0,20,0.5892540780853055,0.3616704813841
20,beta,54,none,1.0,0.05,pca,none,,54,30.0,20,0.6503827223667066,0.2868245457139495
10,beta,54,none,1.0,0.05,pca,none,,54,29.0,20,0.5983230245492903,0.3392572713703766
24,beta,54,none,1.0,0.05,pca,none,,54,29.0,20,0.5509296321498618,0.3553798061224315
11,beta,54,none,1.0,0.05,pca,none,,54,29.0,20,0.6109655252737015,0.3388789282092317
5,beta,54,none,1.0,0.05,pca,none,,54,29.0,20,0.5582926806733559,0.3602399782511505
9,beta,54,none,1.0,0.05,pca,none,,54,30.0,20,0.5696571117561684,0.3520616061468305
32,beta,54,none,1.0,0.05,pca,none,,54,29.0,20,0.5557804643596569,0.3453307112470121
36,beta,54,none,1.0,0.05,pca,none,,54,29.0,20,0.6176045562733764,0.347208216570144
48,beta,54,none,1.0,0.05,pca,none,,54,29.0,20,0.5729431855418043,0.3403786363256846
6,beta,54,none,1.0,0.05,pca,none,,54,29.0,20,0.5866368012608569,0.3434558606988756
44,beta,54,none,1.0,0.05,pca,none,,54,29.0,20,0.52304920122179,0.3450987754275543
40,beta,54,none,1.0,0.05,pca,none,,54,29.0,20,0.6131123034076016,0.3467813691937139
17,beta,54,none,1.0,0.05,pca,none,,54,29.0,20,0.6239467815662809,0.3323516421867306
27,beta,54,none,1.0,0.05,pca,none,,54,29.0,20,0.5863037295196891,0.3357184494352411
23,beta,54,none,1.0,0.05,pca,none,,54,30.0,20,0.6081066915147633,0.3107146403764007
19,beta,54,none,1.0,0.05,pca,none,,54,29.0,20,0.5521796140524493,0.3375075048036109
14,beta,54,none,1.0,0.05,pca,none,,54,29.0,20,0.6244452897172562,0.3297820371526055
18,beta,54,none,1.0,0.05,pca,none,,54,29.0,20,0.6429002530823812,0.333625701249673
22,beta,54,none,1.0,0.05,pca,none,,54,29.0,20,0.6406358900195148,0.3469320104333404
38,beta,54,none,1.0,0.05,pca,none,,54,30.0,20,0.5813997613305572,0.3519180407380229
15,beta,54,none,1.0,0.05,pca,none,,54,31.0,20,0.6289530025949488,0.3085352443813993
47,beta,54,none,1.0,0.05,pca,none,,54,29.0,20,0.5669159685016719,0.3516218665119315
21,beta,54,none,1.0,0.05,pca,none,,54,29.0,20,0.5953600210087482,0.3344197920629365
25,beta,54,none,1.0,0.05,pca,none,,54,31.0,20,0.5969733656174334,0.3143668678399809
35,beta,54,none,1.0,0.05,pca,none,,54,30.0,20,0.61362588069787,0.2959143505286891
13,beta,54,none,1.0,0.05,pca,none,,54,29.0,20,0.5520806537360018,0.3464759120316175
33,beta,54,none,1.0,0.05,pca,none,,54,29.0,20,0.5822091201451307,0.3555142719338782
41,beta,54,none,1.0,0.05,pca,none,,54,30.0,20,0.6108534690270879,0.3346586615161817
31,beta,54,none,1.0,0.05,pca,none,,54,29.0,20,0.5973799897317418,0.346381733688821
46,beta,54,none,1.0,0.05,pca,none,,54,29.0,20,0.577069502196079,0.3395473459205488
37,beta,54,none,1.0,0.05,pca,none,,54,30.0,20,0.6033688016671498,0.336701732568359
30,beta,54,none,1.0,0.05,pca,none,,54,29.0,20,0.5886181489141674,0.3362738123513373
45,beta,54,none,1.0,0.05,pca,none,,54,29.0,20,0.591232753805488,0.3399783558477715
34,beta,54,none,1.0,0.05,pca,none,,54,30.0,20,0.5649711265309924,0.3554345418378666
42,beta,54,none,1.0,0.05,pca,none,,54,29.0,20,0.5735016209699755,0.3358965116823391
49,beta,54,none,1.0,0.05,pca,none,,54,29.0,20,0.5790649378515488,0.3424671141123031
29,beta,54,none,1.0,0.05,pca,none,,54,29.0,20,0.5591734074823054,0.349370992361159
39,beta,54,none,1.0,0.05,pca,none,,54,29.0,20,0.5952566782810685,0.3483540999669109
