seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_knn,rmse_knn
0,beta,1,max,1.0,0.1,pca,none,,max,286.0,20,0.5999027899955844,0.512723852907252
2,beta,1,max,1.0,0.1,pca,none,,max,286.0,20,0.6279649951417561,0.4943117591735636
7,beta,1,max,1.0,0.1,pca,none,,max,286.0,20,0.6670085698783271,0.4692901360383715
4,beta,1,max,1.0,0.1,pca,none,,max,286.0,20,0.638816788099575,0.4998735923718653
1,beta,1,max,1.0,0.1,pca,none,,max,286.0,20,0.6144214223340868,0.4998451678633666
20,beta,1,max,1.0,0.1,pca,none,,max,286.0,20,0.6579543049316808,0.4689999549739629
25,beta,1,max,1.0,0.1,pca,none,,max,286.0,20,0.6010376175736635,0.5037552363310489
9,beta,1,max,1.0,0.1,pca,none,,max,286.0,20,0.6553157420486095,0.4781943819405635
32,beta,1,max,1.0,0.1,pca,none,,max,286.0,20,0.6063816064705062,0.5062020220215382
3,beta,1,max,1.0,0.1,pca,none,,max,286.0,20,0.6469007502152256,0.4889455625017305
34,beta,1,max,1.0,0.1,pca,none,,max,286.0,20,0.6548303790101604,0.4858711424287524
38,beta,1,max,1.0,0.1,pca,none,,max,286.0,20,0.6249220713355486,0.4856908368437952
36,beta,1,max,1.0,0.1,pca,none,,max,286.0,20,0.5939719928186714,0.5185519575776335
42,beta,1,max,1.0,0.1,pca,none,,max,286.0,20,0.6381886633693443,0.4980973311652778
5,beta,1,max,1.0,0.1,pca,none,,max,286.0,20,0.6707421044276798,0.4582811203028758
48,beta,1,max,1.0,0.1,pca,none,,max,286.0,20,0.5668943445267687,0.5348593452090088
6,beta,1,max,1.0,0.1,pca,none,,max,286.0,20,0.626582387711956,0.494429658335018
8,beta,1,max,1.0,0.1,pca,none,,max,286.0,20,0.641452195199907,0.4879069610377468
18,beta,1,max,1.0,0.1,pca,none,,max,286.0,20,0.6603548975804128,0.4868297211596717
31,beta,1,max,1.0,0.1,pca,none,,max,286.0,20,0.6574084599235709,0.4737191662278552
46,beta,1,max,1.0,0.1,pca,none,,max,286.0,20,0.6383828555836397,0.493791660531048
16,beta,1,max,1.0,0.1,pca,none,,max,286.0,20,0.6598919398771871,0.4722215056024362
24,beta,1,max,1.0,0.1,pca,none,,max,286.0,20,0.6080297541517421,0.5008344839191814
12,beta,1,max,1.0,0.1,pca,none,,max,286.0,20,0.6535010967125997,0.4749564012796662
28,beta,1,max,1.0,0.1,pca,none,,max,286.0,20,0.6288695291237637,0.499301720829815
40,beta,1,max,1.0,0.1,pca,none,,max,286.0,20,0.6450344779239319,0.4866415032920683
21,beta,1,max,1.0,0.1,pca,none,,max,286.0,20,0.6310208596713021,0.4908547902018344
44,beta,1,max,1.0,0.1,pca,none,,max,286.0,20,0.5976146509406544,0.5067411712664054
33,beta,1,max,1.0,0.1,pca,none,,max,286.0,20,0.6159585418221392,0.5021701447503271
10,beta,1,max,1.0,0.1,pca,none,,max,286.0,20,0.6492536282543777,0.4889049971099044
26,beta,1,max,1.0,0.1,pca,none,,max,286.0,20,0.5982477983877564,0.5166223590320912
17,beta,1,max,1.0,0.1,pca,none,,max,286.0,20,0.6226735253772291,0.5046222833593843
11,beta,1,max,1.0,0.1,pca,none,,max,286.0,20,0.623449583769472,0.5043067523393806
14,beta,1,max,1.0,0.1,pca,none,,max,286.0,20,0.5876971300936614,0.5164888543849447
15,beta,1,max,1.0,0.1,pca,none,,max,286.0,20,0.6102082213367908,0.5124903387229042
19,beta,1,max,1.0,0.1,pca,none,,max,286.0,20,0.6158957208200155,0.4955405056475087
30,beta,1,max,1.0,0.1,pca,none,,max,286.0,20,0.6031859070464768,0.514145868144525
22,beta,1,max,1.0,0.1,pca,none,,max,286.0,20,0.6005599980264387,0.5099002762608398
37,beta,1,max,1.0,0.1,pca,none,,max,286.0,20,0.6318719743184799,0.4943280976396115
41,beta,1,max,1.0,0.1,pca,none,,max,286.0,20,0.6228963506239502,0.497004446525946
49,beta,1,max,1.0,0.1,pca,none,,max,286.0,20,0.6252619048404171,0.5067673124038793
47,beta,1,max,1.0,0.1,pca,none,,max,286.0,20,0.6906679896898136,0.4531395021946034
29,beta,1,max,1.0,0.1,pca,none,,max,286.0,20,0.6399481487531803,0.48641694265169
27,beta,1,max,1.0,0.1,pca,none,,max,286.0,20,0.5844416238731187,0.5232160014185309
23,beta,1,max,1.0,0.1,pca,none,,max,286.0,20,0.6371180111261461,0.484980312640967
13,beta,1,max,1.0,0.1,pca,none,,max,286.0,20,0.6291298669311787,0.5042814292285679
35,beta,1,max,1.0,0.1,pca,none,,max,286.0,20,0.6836017497583433,0.4681007020906343
45,beta,1,max,1.0,0.1,pca,none,,max,286.0,20,0.6508466385104206,0.4776686354139813
39,beta,1,max,1.0,0.1,pca,none,,max,286.0,20,0.6464258450821823,0.4778377636305049
43,beta,1,max,1.0,0.1,pca,none,,max,286.0,20,0.6204243665956809,0.5056787411359426
