seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,agent_batch_size,auc_knn,rmse_knn
0,beta,54,none,1.0,1.0,raw,54,0.7479409943701315,0.2574531478293774
22,beta,54,none,1.0,1.0,raw,54,0.7286813881824176,0.2655661882479716
16,beta,54,none,1.0,1.0,raw,54,0.7565547091412741,0.2489823700196017
44,beta,54,none,1.0,1.0,raw,54,0.6989355426855426,0.2435541662288615
28,beta,54,none,1.0,1.0,raw,54,0.7081586402266289,0.2722420171849399
6,beta,54,none,1.0,1.0,raw,54,0.728084714548803,0.2551762145455175
34,beta,54,none,1.0,1.0,raw,54,0.6693658778639016,0.2587276025882446
12,beta,54,none,1.0,1.0,raw,54,0.679741653418124,0.2573476270419509
30,beta,54,none,1.0,1.0,raw,54,0.7281325218208781,0.2376459517119289
40,beta,54,none,1.0,1.0,raw,54,0.6854984683932053,0.2639765215741624
18,beta,54,none,1.0,1.0,raw,54,0.744251747338167,0.2366740083745006
2,beta,54,none,1.0,1.0,raw,54,0.7686249366767983,0.2278279284104949
8,beta,54,none,1.0,1.0,raw,54,0.7229252479590775,0.241038697249724
24,beta,54,none,1.0,1.0,raw,54,0.7395504543280728,0.2597966713386316
14,beta,54,none,1.0,1.0,raw,54,0.7245620495995045,0.2492231428422896
46,beta,54,none,1.0,1.0,raw,54,0.6840833333333334,0.2521093904148282
36,beta,54,none,1.0,1.0,raw,54,0.771821275467362,0.2349634492253147
20,beta,54,none,1.0,1.0,raw,54,0.7778900129541669,0.2420669455584194
48,beta,54,none,1.0,1.0,raw,54,0.685894472083002,0.2544682079385771
42,beta,54,none,1.0,1.0,raw,54,0.7763255469039675,0.2230482916444595
4,beta,54,none,1.0,1.0,raw,54,0.7188137149616349,0.2441342162244774
26,beta,54,none,1.0,1.0,raw,54,0.7249112497646774,0.2523479768381332
32,beta,54,none,1.0,1.0,raw,54,0.6446021678579816,0.2594084040262034
1,beta,54,none,1.0,1.0,raw,54,0.660347512208932,0.2753239814797653
10,beta,54,none,1.0,1.0,raw,54,0.800616458704694,0.2399390428960011
38,beta,54,none,1.0,1.0,raw,54,0.6455679076374952,0.2812305152289522
13,beta,54,none,1.0,1.0,raw,54,0.7311977715877438,0.2287320066238598
29,beta,54,none,1.0,1.0,raw,54,0.6581902344333284,0.2764609080216065
47,beta,54,none,1.0,1.0,raw,54,0.7380549481889915,0.2405552233430187
43,beta,54,none,1.0,1.0,raw,54,0.7351141789357486,0.2532726745989345
35,beta,54,none,1.0,1.0,raw,54,0.7438594155628035,0.2421691795310853
25,beta,54,none,1.0,1.0,raw,54,0.8070180127211503,0.2437334479923203
7,beta,54,none,1.0,1.0,raw,54,0.7582764014812923,0.23273191689547
21,beta,54,none,1.0,1.0,raw,54,0.5730880845970361,0.2653972266237715
9,beta,54,none,1.0,1.0,raw,54,0.6854054054054055,0.2550378087007539
15,beta,54,none,1.0,1.0,raw,54,0.7724898082439982,0.2452045300258159
31,beta,54,none,1.0,1.0,raw,54,0.6875812743823146,0.2493365245670541
19,beta,54,none,1.0,1.0,raw,54,0.7330198997953568,0.2424407296527385
33,beta,54,none,1.0,1.0,raw,54,0.646907697386362,0.2840554663917285
37,beta,54,none,1.0,1.0,raw,54,0.6472566895486405,0.2578381034390917
23,beta,54,none,1.0,1.0,raw,54,0.726737933407898,0.2605413742285443
3,beta,54,none,1.0,1.0,raw,54,0.607282145492328,0.2780143260420569
27,beta,54,none,1.0,1.0,raw,54,0.6827185792349726,0.2480175271281835
49,beta,54,none,1.0,1.0,raw,54,0.7126742424242425,0.2354385958996192
41,beta,54,none,1.0,1.0,raw,54,0.7042784239259434,0.2488226062036888
5,beta,54,none,1.0,1.0,raw,54,0.6401342982804524,0.2707016040709734
39,beta,54,none,1.0,1.0,raw,54,0.7334085919052156,0.2622119043561585
11,beta,54,none,1.0,1.0,raw,54,0.6743566014454433,0.2577424243133743
17,beta,54,none,1.0,1.0,raw,54,0.7104352765012649,0.2458871549482796
45,beta,54,none,1.0,1.0,raw,54,0.6389307522411329,0.2716503870704487
