item,assigned_skill,max_loading
949,16,0.04070917020895544
950,2,0.06012904780293249
951,16,0.06351203551346729
952,0,0.06390337215278115
953,0,0.049453286576976584
954,2,0.07454713084768207
955,0,0.06489917101580774
956,0,0.028082526238070615
957,0,0.02596007699541048
958,16,0.042601562808761595
959,0,0.043940768073891225
960,2,0.05291426540687416
961,0,0.03997339986744561
962,2,0.019270304198934954
963,16,0.0317330545662716
964,2,0.025128218800970638
965,16,0.028946215925712906
966,2,0.05001330591820927
967,16,0.04262325140108744
968,2,0.04104869071175071
969,18,0.02948126423413076
970,2,0.06294097640487596
971,2,0.040233418304776926
972,16,0.03479462413206175
973,2,0.03891554062377209
974,0,0.04852908238581137
975,2,0.06242294485536283
976,2,0.03206443889676765
977,0,0.027681376277210845
978,2,0.043437853438286635
979,18,0.045727301151316964
980,17,0.027088727766127522
981,2,0.02262009578930803
982,16,0.07664934924731509
983,0,0.01713644449752623
984,18,0.03337288495461115
985,2,0.05661837780972454
986,18,0.04388146490962909
987,2,0.027897349127099406
988,16,0.05610357127389735
989,2,0.04310160106915488
990,16,0.048056836691575545
991,15,0.019629220067110112
992,2,0.04310127656930171
993,0,0.04163852190819512
994,18,0.03358092013389184
995,18,0.0347064613711346
996,16,0.062223912915017734
997,2,0.04305544275904826
998,2,0.07354127062239191
999,2,0.027688183381039153
1000,16,0.03375677548337909
1001,0,0.07155969867226171
1002,2,0.06086415334491578
1003,2,0.05489096502563438
1004,0,0.038019597353051195
1005,0,0.04672485675485367
1006,16,0.03743340118976863
1007,18,0.05200288244642314
1008,16,0.036934410310207215
1009,2,0.06348830386261514
1010,18,0.026581226529550007
1011,0,0.07118692850330285
1012,16,0.048347416953344644
1013,0,0.06523340892943513
1014,16,0.028691599020488387
1015,0,0.04163659744883978
1016,2,0.05484323208344523
1017,2,0.027966846875885056
1018,16,0.05866009210528994
1019,2,0.038712647317326807
1020,16,0.038388212503475405
1021,16,0.01725798187118856
1022,0,0.0273487486177097
1023,2,0.039273303887674346
1024,16,0.02458185799126616
1025,2,0.04956591741884425
1026,0,0.04715463160686181
1027,2,0.058081529611191694
1028,0,0.07179984151524822
1029,0,0.049509063275584825
1030,2,0.040742007984336956
1031,0,0.04719254790758061
1032,0,0.030033829796915407
1033,0,0.030577956159614936
1034,0,0.07642097535009627
1035,16,0.0497814661057271
1036,16,0.07611750318907767
1037,5,0.0248896797224316
1038,16,0.06850287194768118
1039,2,0.03993135597955724
1040,0,0.03835476804988605
1041,13,0.01600288987427172
1042,16,0.022478640555084008
1043,2,0.021128389716461003
1044,16,0.02234535522010733
1045,16,0.049192748973779954
1046,0,0.05598465233020663
1047,0,0.041157990903256746
1048,0,0.04367086424061694
1049,0,0.05582761362590967
1050,0,0.02679360549539895
1051,14,0.015421954331158642
1052,0,0.05088245547860303
1053,2,0.03441570948566131
1054,0,0.04050182574559479
1055,18,0.02904199594145491
1056,2,0.05593068709550133
1057,0,0.050699686447591305
1058,2,0.037023637499305394
1059,0,0.022253799988990623
1060,2,0.054794799446439925
1061,2,0.04912479609347972
1062,0,0.017612760793732044
1063,0,0.05034404132602709
1064,16,0.03970669808191336
1065,0,0.028163816744442117
