item,assigned_skill,max_loading
335,5,0.04908896167979597
336,5,0.035021849043958754
337,9,0.05056451976457929
338,9,0.038151422203277656
339,9,0.039306573616394454
340,7,0.03839732030513823
341,8,0.0316305076841362
342,5,0.0374887624975301
343,7,0.042882761089471796
344,6,0.03468269562824278
345,9,0.053900356640342796
346,5,0.03916060926177557
347,7,0.04335941200950157
348,4,0.037691630658913865
349,7,0.045312499094702974
350,3,0.03478237714801504
351,8,0.032046723683402674
352,8,0.027151464073728135
353,8,0.03498455322773287
354,0,0.03233859496159641
355,7,0.03224091559869274
356,7,0.03683300782038382
357,9,0.10138264827775591
358,8,0.04318305063520764
359,8,0.04265648059496354
360,8,0.045173913924862606
361,9,0.046980679985566896
362,5,0.03359972947747378
363,9,0.058006895636717536
364,5,0.03377906084533212
365,3,0.025950108403831863
366,9,0.03814014417519911
367,8,0.03769710955967973
368,0,0.0242457701626451
369,9,0.05838409391918876
370,6,0.03622320869847509
371,9,0.0718906031385749
372,6,0.037746583148184604
373,5,0.03700277962111755
374,3,0.026136727757952026
375,7,0.0402016259617071
376,8,0.0424062407933452
377,5,0.031237125766323343
378,4,0.028012397871082274
379,9,0.026277829843440483
380,8,0.03273485942071398
381,5,0.056105119866482554
382,8,0.04608368431504702
383,9,0.05022433260352644
384,7,0.048817439491588725
385,4,0.037766492714965384
386,4,0.03537009106823168
387,8,0.03562308275865972
388,9,0.033399376119255635
389,7,0.028977663706760262
390,4,0.030030031118303865
391,9,0.03702499271427814
392,5,0.026307090042179047
393,9,0.033984436579909134
394,9,0.04470922346376021
395,8,0.03386053329914128
396,9,0.0342672379305281
397,9,0.06846375946180161
398,7,0.052977607687750526
399,9,0.04964054812027294
400,8,0.04352031965059376
401,5,0.04458633328492115
402,7,0.043715052357710026
403,9,0.0432722829039289
404,9,0.038694235149079305
405,9,0.05557957870243959
406,5,0.028730774084865362
407,5,0.039504265586890804
408,7,0.043114215621444775
409,9,0.04071025223154911
410,8,0.04649993829989889
411,9,0.04021428782733392
412,5,0.04153188700799297
413,9,0.0606063779922379
414,4,0.030803327326561686
415,9,0.030697582916274342
416,9,0.04754265157055679
417,9,0.04526166703428415
418,4,0.034455643893352
419,9,0.07297841597533404
420,9,0.043238305180354486
421,9,0.05454279724599125
422,8,0.03906675954317931
423,9,0.056597813322725954
424,9,0.06848886847908747
425,8,0.026815404423534514
426,9,0.04537998245074417
427,5,0.04991702435835659
428,9,0.040925032820900875
429,6,0.028125568329578455
430,5,0.026254101312640627
431,9,0.04217021184175045
432,9,0.10023815670972913
433,5,0.03803186581041615
434,8,0.04847498031722343
435,9,0.056648781182032114
436,8,0.032971457386774705
437,7,0.04443564128428476
438,7,0.04795243387345986
439,8,0.039761204838634795
440,8,0.05830177849553515
441,9,0.03997177270182655
442,9,0.030612827796133446
443,9,0.050878432777628615
444,9,0.05837139793629426
445,5,0.033921641366959764
446,9,0.03430144059184202
447,9,0.04221424277322363
448,9,0.03614554235217028
449,9,0.061536736857350074
450,5,0.036997944796994094
451,8,0.05498655773635647
452,9,0.04753769921105307
453,9,0.042665342820833806
454,7,0.06517647469811222
455,8,0.0311452736559447
456,7,0.042313216468586004
457,5,0.041227631166820856
458,6,0.03526497836672267
459,9,0.0519156629571745
460,9,0.0510856045819273
461,8,0.03834068407545407
462,8,0.03856650591123719
463,8,0.044453968108476107
464,6,0.03792613025166706
465,8,0.03319134893135421
466,9,0.044871200057892704
467,9,0.03706260217250984
468,6,0.031943664965582624
469,7,0.0304507229035717
470,9,0.05561844721034918
471,9,0.055227918762739386
472,5,0.033842007977827014
473,9,0.056860065726582296
474,0,0.04343124587779888
475,5,0.055028418404295794
476,7,0.020800502814047127
477,8,0.04300607808774057
478,9,0.05112365421787625
479,8,0.043160732118646454
480,3,0.027187832779451374
481,4,0.03255550505475871
482,9,0.03783535136188941
483,5,0.039531700974917434
484,9,0.032164358873018335
485,9,0.04613795855696981
486,7,0.047145974512510354
487,4,0.03651097174861458
488,5,0.031583709840285745
489,9,0.06817042942170709
490,5,0.03198302495145018
491,9,0.04711343037101621
492,7,0.044263618188807315
493,9,0.07372603158238354
494,9,0.03478718447262678
495,9,0.07290563463227963
496,9,0.059471493217881595
497,7,0.05171309230986188
498,7,0.05124607218000513
499,5,0.03688285122476182
500,4,0.0332411941447429
501,9,0.03514044940983203
502,5,0.0350343708208184
503,8,0.022710407588480808
504,9,0.056522405439597946
505,5,0.032734138043862666
506,8,0.050694894593245124
507,9,0.08725393637899764
508,9,0.03364678024959814
509,5,0.029728585895423577
510,0,0.03203643323754413
511,9,0.029482556527792768
512,7,0.050235222136789846
513,9,0.051912164410866525
514,8,0.05542043657479386
515,7,0.05876927029613017
516,4,0.041288895973917696
517,8,0.042356677171443244
518,4,0.03652347615920955
519,9,0.05519211798721816
520,6,0.037688449158118864
521,9,0.040079208631633036
522,6,0.029794666147305183
523,9,0.06301138074637061
524,8,0.03302612082369969
525,8,0.033239746010134866
526,7,0.03557354988608435
527,9,0.04523205252776534
528,6,0.028287857091048953
529,9,0.05422718919937591
530,2,0.02592407561309502
531,9,0.03958997109684188
532,9,0.08714231699892391
533,0,0.03128225323614347
534,0,0.028296152210539403
535,7,0.04741946840773808
536,8,0.04121897706697977
537,5,0.03555784706196474
538,9,0.03305196974711958
539,9,0.05129870363519705
540,8,0.033014350858533145
541,6,0.039642110597025944
542,9,0.04285245011377953
543,0,0.025821467060349598
544,5,0.0335728097457047
545,5,0.03246379995777256
546,9,0.07462238104645222
547,8,0.03460502987597527
548,9,0.06970228304778364
549,4,0.0327466446723943
550,8,0.05511982990537109
551,9,0.032909284668843505
552,8,0.029224615177659938
553,9,0.03627181927553335
554,9,0.054092882020584876
555,0,0.03181855952968497
556,9,0.033618766567908166
557,9,0.06811515875797251
558,5,0.04246634412545979
559,9,0.04001717066238402
560,9,0.05085327202190968
561,9,0.05515757525670348
562,0,0.03195504761693905
563,9,0.061380221795133756
564,5,0.030730363476545463
565,9,0.05023281896595058
566,8,0.037099055397657635
567,9,0.06608058897687165
568,9,0.05124991787868026
569,5,0.041731499047297095
570,9,0.061850154335627
571,7,0.05125476201144328
572,5,0.035768207517474324
573,5,0.037890891070279695
574,9,0.051603102864721036
575,7,0.05029538856334021
576,4,0.026528529897435572
577,7,0.052337024594779305
578,9,0.047959993894618316
579,7,0.031094554746705947
580,7,0.033016908442108264
581,9,0.04983581248108449
582,9,0.04412213115937866
583,0,0.03599917294089198
584,9,0.06972219570672279
585,7,0.05943909582072397
586,9,0.03723707203077144
587,9,0.0348364225118718
588,9,0.03598598879974757
589,7,0.04079638098090619
590,7,0.03727558964807114
591,4,0.03912732828317539
592,9,0.09198536168939168
593,9,0.03297423369132674
594,9,0.04547139238664748
595,7,0.03688960914820547
596,9,0.05974698341928362
597,9,0.05572660086591085
598,9,0.04847530081854219
599,9,0.031161623080694
600,9,0.06902491636424406
601,9,0.05050710503131883
602,6,0.02789983064940238
603,1,0.02451754828527675
604,7,0.03818759117630866
605,9,0.0569491114269648
606,7,0.04843229485551759
607,9,0.0386924412389895
608,8,0.02903398808707476
609,9,0.06269979121877818
610,8,0.04578393878525392
611,7,0.047650386057282446
612,9,0.04505301800810957
613,5,0.03397383774199254
614,5,0.03084590103088568
615,7,0.04923939092804849
616,9,0.04180411847555487
617,8,0.055990824948201824
618,8,0.051486382824497724
619,8,0.05097773221604994
620,7,0.044886939568622455
621,8,0.038784411035766055
622,8,0.040793781235754646
623,5,0.03664389748330232
624,9,0.053883710964754326
625,8,0.043143407108142344
626,8,0.0284392770535605
627,9,0.02696469366144908
628,7,0.05019159345378402
629,6,0.030813815706575293
630,9,0.06272308492705313
631,9,0.0417483007921872
632,9,0.03714004640772603
633,9,0.03710817496004337
634,7,0.04791426702740474
635,9,0.040319909192361045
636,9,0.06480596308070338
637,9,0.031900795406934
638,9,0.040229850747295584
639,4,0.029121337463210748
640,9,0.0300783056026471
641,4,0.035295768318792095
642,9,0.0473816458820178
643,8,0.046364965871845194
644,7,0.053542994700591554
645,7,0.04199200767763436
646,9,0.0370763897198045
647,9,0.040305861057704784
648,8,0.037216407206685787
649,0,0.03497851753899853
650,5,0.038945283583538
651,9,0.0682662481614121
652,8,0.05689579802488112
653,7,0.04553135097413796
654,9,0.04472753384849586
655,7,0.03901224146441077
656,6,0.04096239934614408
657,9,0.04840378615913392
658,7,0.040179207240936356
659,9,0.0558389630621571
660,9,0.03641584899182469
661,8,0.05572179854539358
662,9,0.05040630561601842
663,9,0.054578462583361576
664,9,0.046395466222301174
665,9,0.07864239088151678
666,9,0.07670672127891108
667,6,0.03672662988890652
668,8,0.043518482312485764
669,9,0.03661066948663106
670,8,0.04949177486890606
671,8,0.05072214040055535
672,9,0.03930000192578678
673,8,0.06654750248933376
674,9,0.04628984149263049
675,9,0.04937543711584077
676,7,0.027680963208545968
677,7,0.04423745469688292
678,7,0.03913139058970912
679,9,0.0756843719595523
680,8,0.0410281077495649
681,8,0.027547788555527208
682,8,0.03504185135089616
683,9,0.047893327746146984
684,7,0.049260755926123244
685,7,0.0340681469851486
686,8,0.039231617957814074
687,7,0.04400701206613726
688,8,0.030845145949060022
689,5,0.03113390651132443
690,7,0.04083131789070783
691,9,0.03872026454520087
692,6,0.04484632855489073
693,9,0.049593931015877356
694,9,0.04815388825147656
695,9,0.03610219349856869
696,9,0.04039627297817675
697,7,0.03087296165278381
698,8,0.050784661460435934
699,9,0.05722551365230009
700,7,0.03638639805743291
701,9,0.04966904832358782
702,9,0.036032349859342616
703,8,0.06101082766583454
704,9,0.054793284661725665
705,9,0.0818202578940352
706,9,0.05758625016488212
707,8,0.0472845829764125
708,8,0.037235518613992075
709,9,0.05203853655769313
710,9,0.056254077310452524
711,4,0.041210532847536216
712,5,0.057022215557001266
713,4,0.03142176557252808
714,9,0.057034915212488005
715,4,0.03204546225919948
716,9,0.034732961660824214
717,9,0.037667435432374385
718,9,0.05549686916163797
719,5,0.0465103174512849
720,8,0.04569923286187192
721,9,0.04648137456615604
722,9,0.04956377985573802
723,9,0.05718948454311761
724,9,0.0398602204112285
725,9,0.05235144730683845
726,5,0.02513827343507565
727,9,0.05712636286845031
728,5,0.048550385686914554
729,9,0.060710689595371486
730,9,0.04622370279017917
731,5,0.04679692831419919
732,8,0.05927906100290329
733,9,0.0501288997854742
734,0,0.03337765810734508
735,7,0.042870034611707124
736,9,0.05057624847170171
737,8,0.04599858288413967
738,9,0.07871821417191659
739,8,0.036870867546476976
740,0,0.029448759407133967
741,9,0.08646797746146467
742,0,0.02817561641343982
743,9,0.05100988596516202
744,7,0.04125712147038664
745,9,0.0409941856588108
746,7,0.03942351228943365
747,7,0.046457642740537514
748,9,0.053379160561906246
749,8,0.05096844898120223
750,9,0.05133481455055791
751,8,0.03951156798111121
752,9,0.04166455400124151
753,8,0.04258944317056001
754,9,0.050157343758738475
755,0,0.025148206788885498
756,9,0.05727793683433406
757,9,0.05769008027345901
758,9,0.09433286500470098
759,7,0.02655214443281561
760,4,0.029371904967171125
761,7,0.042357178393645965
762,8,0.03098800273446243
763,9,0.032291956910479515
764,7,0.04006889801826677
765,7,0.04978231979844318
766,4,0.030570961943116537
767,5,0.02858214389007857
768,7,0.027348398503396654
769,5,0.027352866696577223
770,7,0.03363344148532766
771,7,0.03813361235435678
772,7,0.04468475392909277
773,8,0.05331189025686661
774,5,0.02923966762203786
775,9,0.06832243526043871
776,9,0.031112970071819304
777,5,0.033038551516896116
778,7,0.048965769969995354
779,8,0.05190589443549543
780,9,0.04024772148101821
781,7,0.03901636616353019
782,9,0.046973901057069334
783,5,0.04594826127481526
784,9,0.07906750283316773
785,7,0.04128805730961769
786,5,0.033279028524702436
787,9,0.06870951406583221
788,9,0.04922570930261148
789,8,0.04718043381951031
790,7,0.05151724073098869
791,5,0.039513834121390805
792,7,0.037666366468110876
793,5,0.024137197988719734
794,9,0.021254145775104916
795,4,0.03150904308707181
796,0,0.03630863134850143
797,7,0.024245052396929995
798,4,0.025771036901094207
799,4,0.03516202288945434
800,3,0.025721779665664673
801,5,0.04549160985518477
802,9,0.04776600257529054
803,7,0.035374106676656324
804,6,0.02844675445935179
805,9,0.039717064209626694
806,6,0.042481269911415626
807,5,0.02950635365991131
808,7,0.03546368567083566
809,9,0.07313230310043634
810,9,0.04416076482538162
811,9,0.03665717382583052
812,7,0.041045344851014756
813,8,0.04537930417504467
814,9,0.02456732921369065
815,9,0.06771199648142101
816,8,0.03828420562927124
817,8,0.0418068129053877
818,4,0.03393452051935078
819,5,0.02399256425486354
820,9,0.04452317546271456
821,5,0.043895792399133104
822,7,0.0526185686254009
823,7,0.05250405310969014
824,4,0.02498101386541429
825,8,0.039548996573448035
826,7,0.04035325676801568
827,6,0.031173631192317763
828,9,0.03258006697407526
829,0,0.03955934142847307
830,9,0.04001206923668447
831,7,0.057453003230026216
832,8,0.03313592990546563
833,9,0.09503621447707603
834,9,0.03186089189504851
835,7,0.034263046067999764
836,9,0.04000947339277039
837,9,0.0351773813920337
838,6,0.02917509071161994
839,3,0.02335594747303055
840,9,0.060690967494876256
841,9,0.05126265052273784
842,7,0.03129983715685366
843,9,0.030871986440802753
844,9,0.06339095282120373
845,7,0.029245360074057175
846,8,0.03826751379296162
847,9,0.04601837181514135
848,9,0.04686046562414876
849,8,0.04617465769084811
850,9,0.04945810901908972
851,9,0.08196412756946407
852,7,0.04445450207183795
853,5,0.04658377300244302
854,9,0.08101053676575413
855,4,0.03397718634731366
856,9,0.054569598476022545
857,5,0.03232104692113072
858,5,0.03857247561590036
859,7,0.03203785734906844
860,9,0.027842660002508977
861,8,0.05286024460985281
862,9,0.08087317554535646
863,9,0.037302077840998
864,9,0.04829418955032117
865,9,0.06218436484501864
866,5,0.03283465059302102
867,6,0.039285631977081514
868,8,0.036843821305668746
869,8,0.040498865566061124
870,9,0.035800178314931236
871,0,0.03250595754894804
872,9,0.047804565534910144
873,5,0.05687937897132057
874,9,0.04691525093953187
875,9,0.05333547299479755
876,6,0.024075606918484763
877,7,0.052568242551728726
878,8,0.043244009519282894
879,9,0.03530763287772385
880,9,0.07239593551030009
881,6,0.04805275727829204
882,6,0.03288567920747463
883,3,0.0266494499176875
884,9,0.04457020057019245
885,7,0.04840245941048453
886,9,0.052029001935691446
887,8,0.033545810998359134
888,8,0.039252135158240824
889,8,0.03679094158768632
890,8,0.04532090630566761
891,9,0.0689560339139248
892,8,0.035055133522982035
893,7,0.03459116356958981
894,9,0.04501687034951589
895,9,0.04145590191659684
896,7,0.040131143053819485
897,9,0.0319984622416798
898,8,0.03387147452349177
899,9,0.045329451412776764
900,9,0.02804091785371617
901,9,0.04396133999724319
902,0,0.03342674274896285
903,6,0.038528602138039526
904,6,0.04175926906431499
905,7,0.048983788924907117
906,9,0.042111913436213025
907,9,0.07176491863047485
908,9,0.06451918444307143
909,9,0.03200812214779847
910,5,0.030423343422083967
911,0,0.03679061107896715
912,9,0.055889043778494754
913,0,0.03896206850937774
914,9,0.04756976077777536
915,8,0.025843623460595013
916,0,0.027879543991492152
917,7,0.045658380138078034
918,7,0.038401350023382644
919,0,0.034964737591713216
920,9,0.06603166982029324
921,9,0.046171345172274454
922,7,0.039648720084683224
923,9,0.03250461113972413
924,0,0.03411751012431346
925,9,0.04177635457580063
926,5,0.02949344069974291
927,9,0.036457359323722384
928,9,0.054289136658340446
929,9,0.06046417493035198
930,4,0.03465251021047437
931,8,0.052065175004421135
932,6,0.03217809285092143
933,8,0.039352774818140965
934,7,0.0378553732506737
935,5,0.03435134236489657
936,9,0.06731623648585158
937,9,0.07582900710272965
938,6,0.03753886620574627
939,9,0.0683226086829635
940,7,0.03877425615544588
941,7,0.0520283631553779
942,9,0.04204348234472114
943,7,0.026507325284429895
944,8,0.03440559719734297
945,9,0.03748730884327367
946,9,0.03035271713215024
947,8,0.028382782874801418
948,9,0.06214290336567294
949,9,0.0689263166247059
950,9,0.055408386245701505
951,7,0.03943344067749913
952,7,0.03679541716596486
953,0,0.03635006240183973
954,7,0.03439940337133877
955,6,0.03160906656999147
956,8,0.06088449959105735
957,9,0.054914865457716726
958,7,0.037322465511829654
959,6,0.025658887074545392
960,9,0.047656754986666175
961,0,0.04164606233298933
962,8,0.035558777190977275
963,9,0.04625935766036209
964,5,0.045634795918760185
965,7,0.04441316426496304
966,5,0.03504687674387547
967,8,0.06411370705959214
968,9,0.07163318120762797
969,9,0.04646598646549334
970,7,0.03017453830919591
971,9,0.029359967116351016
972,9,0.042969438821602604
973,9,0.06646936170247082
974,7,0.03400321030245657
975,0,0.026514943899274255
976,9,0.046539754513883334
977,9,0.04302043482757434
978,4,0.02750884574305419
979,9,0.07548262437351018
980,7,0.04522957948050829
981,7,0.04508850289211053
982,8,0.03444441478500529
983,1,0.022705843525349278
984,7,0.03973821200849883
985,9,0.034371945997624
986,8,0.044336747056594815
987,9,0.057059202405692774
988,5,0.033941551176238566
989,7,0.043535949762340216
990,9,0.037314402341710615
991,9,0.07467202093934787
992,8,0.05208291597940199
993,4,0.028108278397456096
994,8,0.030126832576024373
995,5,0.04612234686635622
996,7,0.03345305134800974
997,9,0.06614423537823688
998,5,0.032491066526672954
999,8,0.049727631982423526
1000,9,0.032648363793755714
1001,9,0.053610702797218426
1002,5,0.03423752166011233
1003,7,0.027282212397176913
1004,8,0.033848706426900535
1005,9,0.031811305312288145
1006,5,0.04957102243650969
1007,8,0.050560626220251724
1008,7,0.03624419316105198
1009,9,0.020621390720908555
1010,5,0.04110840590991567
1011,6,0.03946228778935669
1012,9,0.050762672199127716
1013,9,0.039998203630663844
1014,9,0.0469473736737816
1015,8,0.038238998847676245
1016,9,0.06812884646144457
1017,9,0.03301008890096761
1018,9,0.02842407286032238
1019,9,0.02408295555519284
1020,8,0.03700467678724256
1021,0,0.03171577674155488
1022,9,0.07855317046400076
1023,7,0.034490280747801534
1024,7,0.051553785862420105
1025,9,0.02031457882629652
1026,7,0.039862710452732854
1027,7,0.05141550481000988
1028,6,0.03774405192341349
1029,4,0.032510381171963906
1030,9,0.032248746512698975
1031,9,0.0403753736489137
1032,9,0.09165182764013893
1033,8,0.044087886617258314
1034,6,0.038406643192008066
1035,0,0.035929880875763646
1036,5,0.023352939537094972
1037,5,0.04253864317747931
1038,9,0.06004381617242431
1039,7,0.031014968776145166
1040,5,0.03650759138271746
1041,7,0.04341268701982106
1042,9,0.06411716642167145
1043,4,0.036261763034489025
1044,9,0.048779455368235046
1045,9,0.0641931197590394
1046,9,0.04722416546081167
1047,7,0.043467484008921115
1048,7,0.03644053992044565
1049,7,0.047881884485708175
1050,8,0.029515443443868555
1051,7,0.03550239080796696
1052,6,0.025792654817283593
1053,4,0.02982984278992933
1054,8,0.028817338834000294
1055,9,0.04063661449862715
1056,8,0.051897171794056465
1057,8,0.03561823111919234
1058,9,0.0458347689244664
1059,9,0.0423463597749202
1060,8,0.027037500689772197
1061,8,0.043896318372021674
1062,8,0.062384510070979046
1063,9,0.039740361016443154
1064,9,0.06404792948789291
1065,9,0.040831588038176006
1066,9,0.054111457179789456
1067,9,0.064489034001955
1068,5,0.032638921269267505
1069,9,0.04277322773185002
