item,assigned_skill,max_loading
216,4,0.047995720235557
217,3,0.03653974406354365
218,4,0.02638222102411201
219,2,0.03624509269516117
220,3,0.07724946708054413
221,2,0.03943351121917414
222,3,0.04957028721498225
223,0,0.02813562574661574
224,4,0.049528408884361504
225,3,0.06177870469209551
226,1,0.059845098802835915
227,3,0.06276841471302591
228,4,0.06356243722891526
229,4,0.07823493532608457
230,3,0.0667002382624361
231,1,0.046295853274505125
232,4,0.04496227738098471
233,4,0.10571550518379962
234,3,0.038315116542810064
235,3,0.036093965171656556
236,4,0.03473777227371931
237,4,0.044989691597241956
238,4,0.07698981359029107
239,2,0.03878538862058185
240,4,0.060916186328116864
241,2,0.037070727725574244
242,2,0.034800724201631106
243,4,0.04457703024611246
244,1,0.06394015276883513
245,4,0.04673726514380473
246,4,0.04083165362568223
247,3,0.057211104267698154
248,3,0.049128561661084154
249,4,0.045772195643598544
250,4,0.07869863110846943
251,3,0.050835252148688295
252,4,0.03564182700073814
253,3,0.04757262009174744
254,1,0.02798580780311672
255,2,0.05912426208036425
256,4,0.09398833496043917
257,4,0.051861166006747825
258,2,0.03894375600260001
259,0,0.03138106728414523
260,4,0.043096908284353024
261,4,0.03880338227498295
262,2,0.045816285674828996
263,4,0.07572229594747953
264,4,0.052879269332944144
265,3,0.04236727674123753
266,3,0.050758817501240505
267,2,0.023195730446964935
268,3,0.042914019470011104
269,1,0.04033475114342225
270,2,0.03962216068838832
271,4,0.040862228001672045
272,3,0.03548534628940127
273,3,0.029998503601300228
274,0,0.027742053851562764
275,3,0.03174995042171077
276,4,0.05220635990543092
277,4,0.060835796238163244
278,2,0.039402047215125593
279,4,0.03864621557350787
280,4,0.0806743433734474
281,3,0.03850525645181422
282,4,0.028171091881219242
283,4,0.0677900204863281
284,3,0.04099627385991797
285,2,0.04509512878242242
286,3,0.05561910214360479
287,4,0.06007636004484579
288,3,0.045047165874957835
289,1,0.04706799865817878
290,4,0.059509247763554575
291,4,0.049422025270881485
292,2,0.044977556720336744
293,4,0.030952912284941063
294,3,0.05637991457865567
295,3,0.043812004302348426
296,4,0.029122278189659616
297,3,0.06039646635656722
298,3,0.033829018276658754
299,3,0.032489981875876116
300,2,0.051367233136500656
301,0,0.02612423710282758
302,3,0.050469107434865226
303,0,0.02723784690736229
304,3,0.0800538080810008
305,0,0.03007822579645221
306,3,0.0751017133758996
307,4,0.03250599245234988
308,4,0.08441815174126237
309,2,0.04126442333637814
310,4,0.07032938293376742
311,3,0.07597041216653916
312,3,0.05562653465569873
313,4,0.0746321817346461
314,3,0.05654512764054743
315,2,0.03750872860191302
316,3,0.03892507342863568
317,4,0.03448725980658259
318,4,0.053963853998568935
319,3,0.03664747666230481
320,3,0.04619437793626447
321,4,0.04461321158350286
322,0,0.02800629838420989
323,2,0.04465909385258532
324,3,0.03298059392030368
325,3,0.05185920576160415
326,4,0.0568092314640465
327,3,0.034713845847561396
328,4,0.04655538453051951
329,4,0.0599412940141435
330,3,0.052716159423867766
331,2,0.0376130354705782
332,2,0.04576439920558022
333,2,0.037801592254811806
334,3,0.030002017369090094
335,4,0.061596935365484766
336,4,0.0927892168433124
337,4,0.03162505051312977
338,4,0.07578221365130952
339,2,0.043120219525054695
340,4,0.08324442501016259
341,4,0.05982555016819667
342,1,0.043558011859589726
343,3,0.064006921552567
344,3,0.06244016258544774
345,1,0.05082066756074073
346,4,0.05341392933713908
347,4,0.06707152224639004
348,4,0.10029817955431364
349,3,0.05069526984857033
350,3,0.1001838784076801
351,2,0.04650550262619058
352,1,0.04304730562314056
353,4,0.053958438266977916
354,4,0.058167581963223774
355,4,0.06793679206260739
356,3,0.04182355653855196
357,0,0.021951997571284115
358,2,0.049825749277965896
359,3,0.06156710077760306
360,4,0.029262389255381348
361,1,0.03613399750190003
362,3,0.056241910118396674
363,4,0.055717564398613174
364,4,0.041239035574489796
365,3,0.06666620879948819
366,4,0.03841326808877434
367,3,0.04316285795385991
368,1,0.03939046481491564
369,0,0.03159619138072485
370,3,0.0418352544092609
371,2,0.03924893135378334
372,3,0.09024863352613152
373,4,0.07223731795517853
374,3,0.07157173410544819
375,4,0.047169843506894724
376,2,0.03198781026214776
377,2,0.03977911770390529
378,4,0.0734580467068359
379,4,0.06865899087980626
380,3,0.0422731457126956
381,2,0.05687969937253581
382,0,0.03156988725508662
383,2,0.054863496847591765
384,3,0.06907143550578895
385,4,0.10305628186733716
386,4,0.09775558992965505
387,3,0.05777816112304204
388,3,0.07788946292692488
389,3,0.05549228542673131
390,4,0.0777985060913571
391,3,0.03179272505792969
392,2,0.0518621000051715
393,1,0.027323348184405044
394,4,0.052133888020847174
395,4,0.07048925090808812
396,4,0.08096982772164381
397,4,0.04469473901376351
398,4,0.03445719509520073
399,3,0.04823970273081585
400,1,0.04363987058518895
401,1,0.045567785049391386
402,3,0.06422737428146655
403,3,0.05420327130994093
404,4,0.06425787876242803
405,0,0.03142788213969885
406,4,0.04492559832248206
407,2,0.05521297938367159
408,4,0.09471072548859696
409,2,0.03116158936608714
410,4,0.0495692247970238
411,4,0.05460442248597448
412,3,0.04571729221944074
413,4,0.07207784586308308
414,4,0.08318701120782637
415,2,0.033172043295047755
416,4,0.07666258951049502
417,3,0.054965286365300604
418,4,0.08833994331371645
419,4,0.056180869099081716
420,4,0.07145554612998671
421,4,0.06641070650380562
422,0,0.02701689251096151
423,4,0.06728141336063012
424,3,0.047174298199312466
425,3,0.055997913548521426
426,4,0.06905191677286042
427,4,0.06493654898839583
428,4,0.06867656642096737
429,3,0.039461095678940475
430,3,0.06518369765709181
431,4,0.10124065418963606
432,4,0.03861484514149625
433,3,0.040975255954671184
434,4,0.05907799519194055
435,4,0.05173206243576554
436,3,0.07302795671861495
437,3,0.056946077997374854
438,3,0.07387318809812081
439,3,0.03325311360384487
440,4,0.03618001892391276
441,4,0.05625523836906805
442,3,0.058073417475247816
443,4,0.04845325058885966
444,3,0.034132957245274126
445,4,0.03808833514334756
446,3,0.046671966893040186
447,4,0.05625120612268771
448,3,0.04916151048810578
449,4,0.07239556309372366
450,4,0.04473090392282738
451,4,0.03682597423356911
452,4,0.06529579003620316
453,3,0.07560526990860184
454,1,0.03392041892180985
455,4,0.05444847135537746
456,3,0.029760583344804716
457,0,0.02066660825732157
458,3,0.047512351493993514
459,2,0.03134106655561945
460,4,0.08114464343554831
461,4,0.06212121434544828
462,4,0.07366961089573193
463,3,0.05758196500452255
464,3,0.03640796732230575
465,2,0.044172707940985476
466,2,0.0492267126502022
467,3,0.06273180414393612
468,3,0.06592365248434581
469,4,0.04516427682561426
470,4,0.0739226108989791
471,3,0.03902196177600056
472,2,0.03852593966468745
473,3,0.03934689236504692
474,0,0.030713867602018198
475,4,0.04964050790490434
476,3,0.058083496115232516
477,3,0.03669180704103431
478,2,0.0289840733479364
479,4,0.042079018515058096
480,3,0.08096140585993555
481,4,0.08331890287212082
482,3,0.0355393106242341
483,4,0.06280214887022252
484,4,0.05802935173061751
485,2,0.04601183923979774
486,3,0.03659969433055434
487,4,0.09454784525467659
488,4,0.058328016891958843
489,3,0.04058784592825653
490,4,0.06780178598848538
491,3,0.06387619669084166
492,2,0.03307238555806243
493,3,0.029330787175526774
494,4,0.05740086292519269
495,3,0.04464283613791784
496,1,0.026782464773522887
497,4,0.03835671780330141
498,2,0.04107607222110398
499,3,0.06862961765127801
500,4,0.08469883721738569
501,3,0.06492631313151052
502,3,0.034908270455196413
503,4,0.05157936635831079
504,3,0.04765872417748818
505,4,0.03962941178197197
506,3,0.05502942645320273
507,3,0.043174407875376374
508,2,0.03728635794653901
509,3,0.030522711238746447
510,4,0.033511063394202935
511,2,0.040595352119770334
512,1,0.032989845584232444
513,4,0.1033636841113595
514,3,0.04965969220802919
515,4,0.047876858717068475
516,4,0.11087928331113217
517,2,0.03750586491791626
518,4,0.09551338254263071
519,3,0.053104765533278066
520,3,0.04219278735437413
521,3,0.054750149010774296
522,3,0.06654303165212709
523,3,0.04392190973789385
524,2,0.04267875721131751
525,4,0.06570395624657567
526,4,0.04326049889455712
527,4,0.04938654697562123
528,4,0.05688913390459511
529,3,0.0707834895982845
530,4,0.05305829428950524
531,4,0.09225166415587904
532,3,0.05499553392150162
533,4,0.03365055085639742
534,4,0.02731722223963949
535,3,0.04549380714413737
536,4,0.058484533278258616
537,1,0.04232558017975794
538,2,0.022265268101152372
539,3,0.04765356483927828
540,4,0.04040912391370494
541,3,0.05125679882313698
542,1,0.053378958960376435
543,3,0.044975760503753834
544,2,0.04065772603162531
545,2,0.04073920989177822
546,3,0.04358535232248051
547,4,0.056872420731954504
548,0,0.02720484885903938
549,4,0.08962061066555059
550,4,0.053136370660432586
551,4,0.07102058805247227
552,1,0.05052575517084268
553,1,0.04631470394596483
554,0,0.028556358104243725
555,3,0.04948867295655396
556,4,0.05658015863169043
557,1,0.03213606016460555
558,2,0.03406001044142209
559,4,0.08004106597146851
560,2,0.03363764300011581
561,4,0.06652009418996802
562,1,0.04491446990742193
563,3,0.05367235887364393
564,4,0.07464192276141472
565,3,0.031769356468753146
566,4,0.05754408249567683
567,2,0.03702126483070363
568,4,0.0313482363786678
569,2,0.043788255662343754
570,0,0.033532070984182316
571,4,0.049427362928843824
572,2,0.037964288662771975
573,3,0.04584401453391526
574,4,0.08288043244851001
575,2,0.04204825672849813
576,4,0.06708434634620908
577,3,0.06163023792008944
578,4,0.07762011731264454
579,3,0.07050664035637116
580,2,0.02681716958787371
581,3,0.06524619704939083
582,4,0.04195732420395555
583,0,0.02977542789215605
584,2,0.03247373300108888
585,3,0.04540073181506103
586,4,0.07925991607844854
587,1,0.025979427805861988
588,1,0.0344397826587378
589,3,0.05394337998496407
590,2,0.03054570406839275
591,4,0.10327291137891706
592,4,0.03791828399844774
593,3,0.06432967937478953
594,1,0.03324381108619152
595,3,0.03716616234481725
596,4,0.0693779904191557
597,3,0.03750103053920045
598,3,0.0404028796568186
599,1,0.03892622905728306
600,3,0.048861766358894096
601,2,0.03664690574375118
602,4,0.05049207356404482
603,1,0.051752957982311505
604,4,0.0662520319796222
605,0,0.02716804296258689
606,0,0.031014338267623898
607,4,0.04606290872002983
608,1,0.04859730219171446
609,4,0.08190822187704744
610,2,0.04390026369787169
611,3,0.03379858857241807
612,2,0.043086449921226525
613,1,0.0482843957673335
614,4,0.07743780896405296
615,3,0.05085376849446219
616,3,0.041182920886003185
617,1,0.03756944651472142
618,0,0.032967989192941444
619,4,0.06023731719057242
620,0,0.027602674925155283
621,4,0.04659060194969514
622,4,0.035545854234875926
623,1,0.04643249036301338
624,4,0.04718928091023716
625,4,0.04716974308979368
626,3,0.04473880735039732
627,1,0.033913455541776195
628,3,0.0308273478335338
629,3,0.05703858379189058
630,4,0.05217671154507606
631,3,0.040527677689248295
632,1,0.04766234118988563
633,3,0.051064738128871426
634,4,0.09085891578234061
635,4,0.07211268549723845
636,2,0.029907718181674578
637,4,0.05793598465007188
638,4,0.030619331034258835
639,4,0.07359355360396667
640,3,0.04941377171228052
641,4,0.09687315836713402
642,4,0.07745626652666797
643,4,0.07535332924838807
644,0,0.03001525321027392
645,4,0.07654166111708753
646,2,0.04241682101220803
647,2,0.038367246658190045
648,2,0.05205917684899932
649,3,0.030997676626214228
650,2,0.04581159855935609
651,0,0.028611430486043934
652,3,0.03653503051093756
653,4,0.0569482994023359
654,2,0.040168101953574904
655,4,0.07308575654263297
656,3,0.045031898200729524
657,2,0.04769386107495833
658,4,0.04187171848810503
659,3,0.039588169452996674
660,1,0.05342488483770417
661,3,0.03764127135702986
662,4,0.07843279846331862
663,1,0.046752474832358164
664,3,0.05367361826955305
665,1,0.03057546462034369
666,1,0.027827882409024327
667,3,0.04275215823933971
668,1,0.03521102733570562
669,3,0.06806521762397949
670,0,0.03449487076301652
671,4,0.044595223748562604
672,3,0.06291326974814224
673,1,0.037349549894006295
674,3,0.05485452956324071
675,1,0.02614288719796766
676,3,0.05361116152783371
677,4,0.07338303676626819
678,3,0.029731686020648004
679,2,0.03551423302327397
680,4,0.04943624478350287
681,2,0.04139073452202546
682,3,0.045913836610231074
683,2,0.03166846238869558
684,1,0.039064317589046875
685,3,0.06941042215509013
686,4,0.03819807280205412
687,4,0.07868225483855279
688,2,0.03269062742653831
689,3,0.05977434247399838
690,3,0.0383402741380341
691,3,0.05812278351748448
692,3,0.04708957725522303
693,3,0.048985296106196015
694,4,0.039034957678371146
695,3,0.031432942519695084
696,3,0.06642858802217894
697,2,0.05731360944369716
698,1,0.03359656385636451
699,3,0.053577205856752554
700,4,0.045624171810496966
701,1,0.03496946619778748
702,3,0.051078863974741026
703,4,0.09637739829485199
704,3,0.0463589508843761
705,4,0.038932834120849746
706,4,0.03998670076667599
707,4,0.04269655743952757
708,3,0.0517903062649639
709,3,0.038731517562380434
710,4,0.04988289285479658
711,4,0.1109469139864408
712,4,0.05238162512756477
713,4,0.0799340908982338
714,4,0.06640188124622218
715,4,0.08361272094603983
716,4,0.04400568848658081
717,1,0.034517767080549724
718,3,0.04510482850243148
719,4,0.046892410325617036
720,3,0.036459697181120194
721,1,0.04148922733221908
722,4,0.04889839990154084
723,4,0.051916362319773875
724,3,0.041370237674074446
725,3,0.04497799894056895
726,2,0.029658669213858638
727,0,0.029170012570685484
728,2,0.03628332910610404
729,4,0.06635708971584851
730,1,0.0482247910234293
731,3,0.025018984837852115
732,4,0.03427361415601374
733,1,0.03779145393474497
734,1,0.04118986152050037
735,3,0.054846697969118126
736,1,0.038155409780176314
737,4,0.04815819461329822
738,0,0.028972810310636726
739,1,0.049631206572389605
740,4,0.03390991367517246
741,4,0.042160470878618746
742,4,0.03664185005929094
743,3,0.032110132364659906
744,3,0.04668756016596634
745,0,0.03293027386661861
746,3,0.04296164392543985
747,4,0.038559999193425766
748,4,0.05929445811483263
749,4,0.041099596325213976
750,0,0.02760819733871601
751,4,0.06433833350918715
752,0,0.03086732976470191
753,3,0.03682933048187112
754,3,0.042201850299312164
755,3,0.052323543633060195
756,1,0.061831775969788345
757,4,0.04742045256817443
758,3,0.040515109168722356
759,3,0.06675500703026992
760,4,0.0763904722773345
761,4,0.04827417934472846
762,4,0.06431613992514225
763,4,0.05672565130207641
764,4,0.0934467690421901
765,3,0.04434296629005196
766,4,0.07762077069304646
767,3,0.04811004784304852
768,4,0.07264173717057595
769,3,0.056768711026149964
770,3,0.06216221488168075
771,4,0.07685918464920932
772,3,0.06016684199703403
773,2,0.036293436590320236
774,4,0.04487613423982087
775,4,0.03822344424291165
776,3,0.055035544162533416
777,1,0.05306260968086882
778,3,0.04874884921728984
779,4,0.08051762191186156
780,3,0.0426448071608564
781,3,0.06340582665566474
782,3,0.02893749444563669
783,4,0.07219991303535896
784,1,0.03437396988017869
785,4,0.060697004982560435
786,3,0.04074900267438
787,2,0.03494597029166942
788,1,0.04704315570317727
789,4,0.03208741194083791
790,1,0.028758484417143033
791,1,0.03011777099363856
792,4,0.07958526272986281
793,4,0.06222458035059024
794,4,0.04545636621493785
795,4,0.0849500218267955
796,4,0.02753818689509725
797,1,0.04247745348519476
798,4,0.06799721154703171
799,4,0.09489762476069616
800,3,0.058114785365016956
801,4,0.04061612074280087
802,4,0.05056196893162372
803,2,0.04467132266366395
804,4,0.06267994174871978
805,0,0.028740385157547357
806,3,0.08415274355551292
807,1,0.032742701070021356
808,4,0.07898967810838291
809,1,0.050242001284662094
810,4,0.03473894438818647
811,1,0.05904768446984907
812,3,0.07039517439954529
813,4,0.04444356857539976
814,2,0.03851824726856818
815,4,0.05679015931565637
816,3,0.03432567278593603
817,0,0.02970739218963432
818,4,0.09007057973496226
819,3,0.056824986092086284
820,3,0.055926768208813975
821,2,0.04390855279774826
822,3,0.04616381539395045
823,3,0.04269348237388698
824,4,0.06343901607632638
825,3,0.03198231043028442
826,4,0.0400256958947637
827,3,0.06071784879325544
828,2,0.040507305803584186
829,4,0.04552691911555791
830,2,0.04426377483959729
831,3,0.02844126124508494
832,4,0.05171543743652352
833,4,0.041160572477751886
834,3,0.06530535758733874
835,4,0.05996806414566018
836,1,0.030487966569156952
837,1,0.034196420735661696
838,3,0.04479189660586902
839,4,0.048362681065978616
840,2,0.04402201882685374
841,4,0.043975103808670236
842,3,0.04274035188434213
843,4,0.03592591962095781
844,0,0.03272394527447822
845,4,0.05720006193217824
846,3,0.04815633727318776
847,3,0.05922838402493424
848,0,0.03791130462819819
849,3,0.0469335441237689
850,3,0.05324089684181455
851,3,0.04055883079363494
852,1,0.03087280278991217
853,3,0.05050886935478388
854,4,0.033934978325380526
855,4,0.09210340839335247
856,4,0.06682544953766326
857,3,0.05889363631369467
858,1,0.039264545773730945
859,2,0.04379884500175848
860,1,0.04230084436356265
861,4,0.05836805635903449
862,3,0.04617727517529637
863,3,0.049318439667485815
864,4,0.03162553935312076
865,4,0.04200969430006467
866,2,0.030243921080503233
867,3,0.057709675970045324
868,1,0.03019487088378691
869,3,0.04733769766282453
870,4,0.03135798950283645
871,4,0.04665657428752143
872,3,0.053101502014116744
873,2,0.03223482771721542
874,4,0.0630901857604305
875,3,0.038372955557580704
876,3,0.06175236864427411
877,2,0.04372023918000758
878,2,0.03298957915422333
879,4,0.08180325982836621
880,4,0.03127412895597911
881,3,0.07409483042851546
882,3,0.030041223715949784
883,3,0.08058045915550768
884,3,0.05123816637152395
885,3,0.05039395188303854
886,3,0.03947309127699792
887,3,0.04897323339961051
888,4,0.04290521230995604
889,4,0.030997007775325058
890,3,0.04208685797811389
891,3,0.030948260530462846
892,4,0.03738191653633175
893,4,0.07752955002958514
894,4,0.0435578676592404
895,4,0.07581786228447808
896,4,0.05023623528392736
897,4,0.06212126648334542
898,4,0.09018831652540092
899,4,0.0669636895114786
900,4,0.07155045923439984
901,4,0.038727471816712315
902,4,0.07958369769644554
903,3,0.062137511741095185
904,3,0.058429624911188666
905,4,0.04566557587694564
906,4,0.059635732892863294
907,4,0.058633231176635416
908,4,0.05644327171560528
909,2,0.05225232611994177
910,4,0.05630519969583233
911,3,0.04096689198525491
912,3,0.044965260607293285
913,0,0.03253545889723146
914,4,0.04450348831884342
915,4,0.05908340868282748
916,4,0.06200949360992911
917,2,0.033924699834702574
918,3,0.0659166721368663
919,0,0.030410059347549073
920,4,0.08474363071025713
921,3,0.04118059795663068
922,3,0.04801912031372415
923,2,0.054919557683732766
924,4,0.05507967806972552
925,4,0.03069508938565015
926,2,0.04078433675139794
927,2,0.04244772230155242
928,4,0.03525241892549074
929,4,0.05040149402407903
930,4,0.08915204886135654
931,3,0.05651178127763487
932,1,0.04569546729161202
933,1,0.041943030831745894
934,4,0.053425274476210136
935,1,0.057078077106585426
936,4,0.04895471434223493
937,4,0.03304105731222236
938,3,0.05524112095242696
939,4,0.05472291645267868
940,0,0.025214700069927688
941,4,0.0890629847494625
942,4,0.03732005703037147
943,4,0.06350355279214633
944,4,0.07952672803924529
945,3,0.06279140758757175
946,4,0.06296260321210873
947,4,0.06420061447614966
948,2,0.04997552314711029
949,4,0.03718040716413639
950,2,0.05276717517730527
951,1,0.03598475902754514
952,2,0.04068746341096199
953,3,0.03397866257310459
954,2,0.04685201044040428
955,2,0.03338006762603075
956,3,0.04125918677926105
957,4,0.06052510401096288
958,3,0.06492385604058196
959,4,0.057453696156599024
960,2,0.03040896683173906
961,4,0.029855875489450918
962,1,0.03534389301554587
963,1,0.03398225700111373
964,1,0.02917731183493373
965,3,0.036511348082197886
966,2,0.04035835384959297
967,3,0.052835675945453846
968,2,0.03465270026650478
969,4,0.06255830500624678
970,3,0.05212950769946602
971,1,0.05434145236400673
972,4,0.05727968688018452
973,4,0.036481308774565555
974,3,0.05810820234170418
975,4,0.04869459140338789
976,4,0.03965431266859933
977,3,0.051470365305236444
978,4,0.07391525793368245
979,3,0.06187163007152348
980,4,0.027491321396116958
981,3,0.04636642705518722
982,4,0.07312919541550815
983,4,0.05586961946960111
984,4,0.06308316612404531
985,2,0.03423598960569668
986,3,0.06163897957277951
987,4,0.07931876921172581
988,1,0.042133143737299046
989,4,0.04107685954655856
990,3,0.05377431802367022
991,4,0.029784941259253413
992,3,0.045014756805590625
993,4,0.07173560517575381
994,4,0.060445105327488154
995,4,0.04153872448907794
996,3,0.05434093993536781
997,3,0.044976433560533366
998,2,0.045080466953039425
999,1,0.05233739164012268
1000,4,0.07322556835667063
1001,3,0.05538258736670792
1002,2,0.04776918600574583
1003,3,0.052284925261821144
1004,4,0.06525869640664382
1005,4,0.041902967788112706
1006,4,0.04084372160424705
1007,4,0.02591378543870338
1008,4,0.028582876579512473
1009,4,0.03704578329115915
1010,4,0.053792733188305616
1011,3,0.04448720980666124
1012,3,0.05929459903879292
1013,3,0.03651176398908752
1014,4,0.06688225733413673
1015,3,0.06445275705940297
1016,3,0.04035814699804598
1017,4,0.0644951405885382
1018,2,0.03964608447491022
1019,3,0.04416614109615623
1020,1,0.05747024302720018
1021,1,0.045327921202905054
1022,0,0.03156966978389626
1023,4,0.0714981560351689
1024,4,0.04549380491382036
1025,3,0.060471182470567944
1026,1,0.04557892880997919
1027,3,0.061384162918232184
1028,3,0.07422899995899947
1029,4,0.08303486488792663
1030,3,0.03997526786262963
1031,3,0.047281040770968015
1032,3,0.03163104440892201
1033,4,0.027919112470047986
1034,3,0.051315887775650534
1035,4,0.039418807363700126
1036,2,0.037576200964203166
1037,4,0.0418812910685912
1038,3,0.03966374865254383
1039,4,0.06651691197892726
1040,1,0.0289415550320956
1041,3,0.052299291652581244
1042,4,0.04513835844435314
1043,4,0.09678194694198118
1044,3,0.04801444735543219
1045,4,0.036257105591171776
1046,3,0.049126893219866005
1047,4,0.04338646208735331
1048,4,0.0541108066259824
1049,3,0.045326126052319525
1050,1,0.03825868198943233
1051,4,0.047414850121066145
1052,3,0.07693826309642383
1053,4,0.07835296086022436
1054,3,0.04314944291455933
1055,1,0.04301020221174108
1056,2,0.029228523783126396
1057,1,0.034681597910471505
1058,4,0.048378294495013074
1059,4,0.06783671420013344
1060,1,0.02906544063001216
1061,2,0.03781772743113426
1062,3,0.04498187783005263
1063,3,0.07295402218662193
1064,4,0.062281601022169925
1065,3,0.037011413928912835
1066,3,0.06080931754135042
1067,3,0.03476734623421457
1068,2,0.04785641425994441
