seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_knn,rmse_knn
0,beta,1,max,1.0,0.1,pca,none,,max,286.0,5,0.6192383390780796,0.4946759908545827
4,beta,1,max,1.0,0.1,pca,none,,max,286.0,5,0.6311841088480432,0.490967206608598
1,beta,1,max,1.0,0.1,pca,none,,max,286.0,5,0.6278241858434354,0.4874289589251109
8,beta,1,max,1.0,0.1,pca,none,,max,286.0,5,0.6483881649039207,0.4749689349255646
9,beta,1,max,1.0,0.1,pca,none,,max,286.0,5,0.6621188690273245,0.4674515861289281
7,beta,1,max,1.0,0.1,pca,none,,max,286.0,5,0.6765192537819469,0.4549798490966717
12,beta,1,max,1.0,0.1,pca,none,,max,286.0,5,0.6446562208070847,0.4692465853874256
15,beta,1,max,1.0,0.1,pca,none,,max,286.0,5,0.6203791544129273,0.4917830061528787
10,beta,1,max,1.0,0.1,pca,none,,max,286.0,5,0.6521098049955916,0.478038705879755
21,beta,1,max,1.0,0.1,pca,none,,max,286.0,5,0.6267477876106196,0.4842585762142834
2,beta,1,max,1.0,0.1,pca,none,,max,286.0,5,0.617695419989442,0.4872069174742895
24,beta,1,max,1.0,0.1,pca,none,,max,286.0,5,0.6257557256051232,0.4858954929704502
29,beta,1,max,1.0,0.1,pca,none,,max,286.0,5,0.6439389401653551,0.4753658247460201
3,beta,1,max,1.0,0.1,pca,none,,max,286.0,5,0.6489263313245602,0.4795231236191557
36,beta,1,max,1.0,0.1,pca,none,,max,286.0,5,0.5945687612208259,0.5037295896782725
17,beta,1,max,1.0,0.1,pca,none,,max,286.0,5,0.6168336762688614,0.4972334108908213
39,beta,1,max,1.0,0.1,pca,none,,max,286.0,5,0.6700368567952479,0.4533136731359664
40,beta,1,max,1.0,0.1,pca,none,,max,286.0,5,0.6435683695319669,0.4760840625234306
44,beta,1,max,1.0,0.1,pca,none,,max,286.0,5,0.6121381214839159,0.496837913880555
49,beta,1,max,1.0,0.1,pca,none,,max,286.0,5,0.6355287064852156,0.4944490216730303
5,beta,1,max,1.0,0.1,pca,none,,max,286.0,5,0.6850469117775584,0.4462616826513015
6,beta,1,max,1.0,0.1,pca,none,,max,286.0,5,0.6135108800391191,0.4931801217363216
27,beta,1,max,1.0,0.1,pca,none,,max,286.0,5,0.5718301135403127,0.5137160249599867
46,beta,1,max,1.0,0.1,pca,none,,max,286.0,5,0.6576915067784926,0.4751229666606425
47,beta,1,max,1.0,0.1,pca,none,,max,286.0,5,0.6710728295537798,0.4542224846087006
16,beta,1,max,1.0,0.1,pca,none,,max,286.0,5,0.6493148847709949,0.4712549196436767
28,beta,1,max,1.0,0.1,pca,none,,max,286.0,5,0.6165664799944477,0.4983394885188053
20,beta,1,max,1.0,0.1,pca,none,,max,286.0,5,0.6479125755509043,0.4647477154944929
11,beta,1,max,1.0,0.1,pca,none,,max,286.0,5,0.6319843732333355,0.4896755148632669
32,beta,1,max,1.0,0.1,pca,none,,max,286.0,5,0.5867724166782875,0.506526963095252
13,beta,1,max,1.0,0.1,pca,none,,max,286.0,5,0.6332509483743334,0.488194358723782
48,beta,1,max,1.0,0.1,pca,none,,max,286.0,5,0.562366306166348,0.5166082832461727
14,beta,1,max,1.0,0.1,pca,none,,max,286.0,5,0.5934279332545,0.4981116308861637
25,beta,1,max,1.0,0.1,pca,none,,max,286.0,5,0.5851595492609656,0.4969370575304236
33,beta,1,max,1.0,0.1,pca,none,,max,286.0,5,0.6221380222648683,0.4865570601916902
23,beta,1,max,1.0,0.1,pca,none,,max,286.0,5,0.6224531566777277,0.486610790054032
19,beta,1,max,1.0,0.1,pca,none,,max,286.0,5,0.6358959963628347,0.4753386463595757
35,beta,1,max,1.0,0.1,pca,none,,max,286.0,5,0.6743731553928648,0.4574110783997583
31,beta,1,max,1.0,0.1,pca,none,,max,286.0,5,0.665345163981103,0.470199759014592
42,beta,1,max,1.0,0.1,pca,none,,max,286.0,5,0.6352064397737822,0.489728324468893
43,beta,1,max,1.0,0.1,pca,none,,max,286.0,5,0.6116914443737951,0.4955766340615116
34,beta,1,max,1.0,0.1,pca,none,,max,286.0,5,0.6494919857416523,0.4824829680643644
22,beta,1,max,1.0,0.1,pca,none,,max,286.0,5,0.601996468734912,0.4989429117764857
45,beta,1,max,1.0,0.1,pca,none,,max,286.0,5,0.6677977192840268,0.4589424114117745
26,beta,1,max,1.0,0.1,pca,none,,max,286.0,5,0.6079959229014513,0.4912032777101818
37,beta,1,max,1.0,0.1,pca,none,,max,286.0,5,0.6447824089844032,0.4777727082064248
38,beta,1,max,1.0,0.1,pca,none,,max,286.0,5,0.6301149769371246,0.478888619302183
18,beta,1,max,1.0,0.1,pca,none,,max,286.0,5,0.662492215119864,0.4747332501542655
30,beta,1,max,1.0,0.1,pca,none,,max,286.0,5,0.621326055722139,0.4913882623725037
41,beta,1,max,1.0,0.1,pca,none,,max,286.0,5,0.6293597959582696,0.48687881482922785
