n_samples,model_type,seed,lambda_tau,observed_train_pairs,rmse_amortized,auc_amortized,active_dims,active_indices,tau_values,embedding_type,user_count
54,beta,41,0.029,4220,0.245087526814147,0.6335081660479513,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.547417402267456, 0.5096057057380676, 0.5230661630630493, 0.5848798751831055, 0.5783289670944214, 0.5925255417823792, 0.5544108152389526, 0.49965792894363403, 0.603289783000946, 0.5308787226676941, 0.6019509434700012, 0.5616315007209778, 0.5539730787277222, 0.47533223032951355, 0.5463628768920898, 0.5687093138694763, 0.4799416661262512, 0.46858450770378113, 0.5538947582244873, 0.47175920009613037, 0.6262315511703491, 0.5060440897941589, 0.5547042489051819, 0.4883129596710205, 0.5714196562767029, 0.4802963435649872, 0.4764130711555481, 0.5585273504257202, 0.5223833322525024, 0.5282816290855408]",pca,32
54,beta,29,0.026,4180,0.2658761323932517,0.7127071823204421,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.751642107963562, 0.734027087688446, 0.7859708666801453, 0.7981044054031372, 0.7754269242286682, 0.8255356550216675, 0.6980617642402649, 0.843095064163208, 0.755733072757721, 0.8488228917121887, 0.773589015007019, 0.7024334073066711, 0.8352145552635193, 0.748534083366394, 0.7518749833106995, 0.7447993755340576, 0.8534129858016968, 0.7397278547286987, 0.7762210965156555, 0.7615354657173157, 0.85288006067276, 0.7239181995391846, 0.7390872836112976, 0.7985861897468567, 0.7225635051727295, 0.7454864382743835, 0.6898267269134521, 0.8488719463348389, 0.7567663788795471, 0.7112407088279724]",pca,32
54,beta,49,0.038,4193,0.2289553592848561,0.7575681818181819,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.4476017951965332, 0.5146687030792236, 0.4815572500228882, 0.589294970035553, 0.508593738079071, 0.5350079536437988, 0.4242081344127655, 0.47898542881011963, 0.5332189202308655, 0.4417823255062103, 0.46459951996803284, 0.5296208262443542, 0.5312244892120361, 0.4784933924674988, 0.4094765782356262, 0.38750752806663513, 0.4331626296043396, 0.47824591398239136, 0.5051758885383606, 0.4144870340824127, 0.527624249458313, 0.3995281457901001, 0.4863159656524658, 0.42131248116493225, 0.38374289870262146, 0.5084721446037292, 0.49576693773269653, 0.48851341009140015, 0.4717242121696472, 0.45617616176605225]",pca,32
54,beta,21,0.016,4252,0.2402614717786307,0.6621285316937491,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.1144382953643799, 1.1857174634933472, 1.1637564897537231, 1.192819595336914, 1.2088439464569092, 1.23176908493042, 1.1915721893310547, 1.1785595417022705, 1.1775883436203003, 1.2203073501586914, 1.1376360654830933, 1.263085961341858, 1.1922664642333984, 1.1904481649398804, 1.1903356313705444, 1.210106372833252, 1.1789145469665527, 1.1764421463012695, 1.154072880744934, 1.2076659202575684, 1.2023650407791138, 1.1771286725997925, 1.2224141359329224, 1.1252070665359497, 1.2268486022949219, 1.2173954248428345, 1.1961901187896729, 1.1878973245620728, 1.1462116241455078, 1.1663551330566406]",pca,32
54,beta,15,0.036,4191,0.24866382588247,0.7269062358447833,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.474593847990036, 0.450317919254303, 0.38070404529571533, 0.4807366132736206, 0.4192402958869934, 0.41697877645492554, 0.5163896679878235, 0.4394219219684601, 0.3797972500324249, 0.5128985047340393, 0.3747895359992981, 0.4531685709953308, 0.42128345370292664, 0.41546696424484253, 0.3568648099899292, 0.42966321110725403, 0.3457135260105133, 0.4458911716938019, 0.5507281422615051, 0.5266453623771667, 0.42334243655204773, 0.39098817110061646, 0.4264877736568451, 0.4348585903644562, 0.5393030047416687, 0.3876420855522156, 0.37388888001441956, 0.4993208944797516, 0.41519835591316223, 0.40204066038131714]",pca,32
54,beta,27,0.04,4088,0.2459028426935471,0.7257290924210025,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.4374598562717438, 0.40441441535949707, 0.3006099462509155, 0.3781042695045471, 0.31145304441452026, 0.44159582257270813, 0.40277671813964844, 0.39414718747138977, 0.4125184416770935, 0.4159144461154938, 0.3653000593185425, 0.23215597867965698, 0.3920561969280243, 0.34705406427383423, 0.38964298367500305, 0.4049043655395508, 0.37016016244888306, 0.44063013792037964, 0.4412301182746887, 0.3006642162799835, 0.37386417388916016, 0.3013414144515991, 0.3999835252761841, 0.4100504219532013, 0.4192371964454651, 0.38242608308792114, 0.3641704022884369, 0.3368425965309143, 0.3220053017139435, 0.4226427972316742]",pca,32
54,beta,45,0.024,4187,0.2707963086765524,0.6242000026069161,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.8015592694282532, 0.8126270174980164, 0.7778080105781555, 0.8558388948440552, 0.7592282891273499, 0.7802004814147949, 0.7779150605201721, 0.7621233463287354, 0.6757268309593201, 0.8017358183860779, 0.8002214431762695, 0.7563366889953613, 0.735228419303894, 0.7593474984169006, 0.6735005378723145, 0.7543945908546448, 0.7934985160827637, 0.7851514220237732, 0.81477290391922, 0.7689590454101562, 0.7591317296028137, 0.7584595084190369, 0.7405073642730713, 0.7649059295654297, 0.6647207736968994, 0.780777633190155, 0.7976630330085754, 0.7780230045318604, 0.7507270574569702, 0.782545804977417]",pca,32
54,beta,13,0.029,4176,0.2206251462390188,0.781164676356215,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.8902295827865601, 0.7988051176071167, 0.8242120742797852, 0.8731953501701355, 0.8383181095123291, 0.8407338857650757, 0.8904750347137451, 0.8624742031097412, 0.8039435148239136, 0.8253942728042603, 0.7738144993782043, 0.8700305223464966, 0.8701373934745789, 0.8825871348381042, 0.8478695154190063, 0.7253088355064392, 0.8357794284820557, 0.8440326452255249, 0.8721916675567627, 0.8699156641960144, 0.886114239692688, 0.8463011980056763, 0.7859535217285156, 0.8121783137321472, 0.7401486039161682, 0.8814144730567932, 0.8704741597175598, 0.7348684072494507, 0.8543921709060669, 0.8600831031799316]",pca,32
54,beta,21,0.038,4252,0.2401976596099083,0.671773144918925,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.481936514377594, 0.5484340786933899, 0.5242536067962646, 0.546292245388031, 0.5735635757446289, 0.6043050289154053, 0.5541280508041382, 0.5355382561683655, 0.5293896198272705, 0.5847269892692566, 0.4819660782814026, 0.645957350730896, 0.5459038615226746, 0.5643126368522644, 0.554901123046875, 0.5786523818969727, 0.5214636325836182, 0.5191068649291992, 0.526380181312561, 0.5682389140129089, 0.5676876306533813, 0.5266661643981934, 0.5845334529876709, 0.48992374539375305, 0.5930842757225037, 0.5805789232254028, 0.5488511919975281, 0.5481100678443909, 0.5075407028198242, 0.5088969469070435]",pca,32
54,beta,19,0.03,4233,0.2292287328869632,0.7828664173311694,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.669816792011261, 0.6703886389732361, 0.7444618940353394, 0.7585217952728271, 0.7160178422927856, 0.6712236404418945, 0.6712920665740967, 0.6666571497917175, 0.6878933906555176, 0.6889689564704895, 0.6013145446777344, 0.7691208720207214, 0.6823298335075378, 0.6787471175193787, 0.6602959632873535, 0.7051023244857788, 0.5981302857398987, 0.6327250003814697, 0.6153669953346252, 0.5902465581893921, 0.7620644569396973, 0.5995397567749023, 0.6620974540710449, 0.6283494234085083, 0.5887628793716431, 0.5677130222320557, 0.6228522062301636, 0.7261966466903687, 0.5246762037277222, 0.627906858921051]",pca,32
54,beta,37,0.0155,4063,0.2498650857357365,0.7017042378570346,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.1411019563674927, 1.153281807899475, 1.012141466140747, 1.1320250034332275, 1.0327531099319458, 1.1751445531845093, 1.1182830333709717, 1.1592217683792114, 1.1576341390609741, 1.1324981451034546, 1.1628049612045288, 1.173256278038025, 1.0542700290679932, 1.1360716819763184, 1.1245341300964355, 1.1853382587432861, 1.076727271080017, 1.1555907726287842, 1.1492376327514648, 1.075601577758789, 1.129972219467163, 1.0465396642684937, 0.9890615344047546, 1.1516878604888916, 1.079035997390747, 1.1496213674545288, 1.153888463973999, 1.147804856300354, 1.1495774984359741, 1.128693699836731]",pca,32
54,beta,43,0.0159,4197,0.2532838087758663,0.7675681049910518,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.1030040979385376, 1.1055521965026855, 1.0263327360153198, 1.0726027488708496, 1.0651662349700928, 1.0906767845153809, 1.1508411169052124, 1.2210114002227783, 1.0583575963974, 1.1788336038589478, 1.072140097618103, 1.154606819152832, 1.1271315813064575, 1.1544183492660522, 1.0500669479370117, 1.1347390413284302, 1.079583764076233, 1.1062387228012085, 1.1923718452453613, 1.0771247148513794, 1.1183831691741943, 1.1279799938201904, 1.141176700592041, 1.1142289638519287, 1.1514135599136353, 1.054245948791504, 1.054484248161316, 1.1681729555130005, 1.0940523147583008, 1.2164894342422485]",pca,32
54,beta,3,0.034,4099,0.2574261458046975,0.6719495851465915,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.7336306571960449, 0.5240079760551453, 0.6292842626571655, 0.6822385191917419, 0.6888262033462524, 0.6167998909950256, 0.6702150106430054, 0.6790457367897034, 0.6642627120018005, 0.5699584484100342, 0.6264752149581909, 0.6632288098335266, 0.6066283583641052, 0.5987681746482849, 0.553072988986969, 0.6209619045257568, 0.5283377766609192, 0.6342329382896423, 0.6332079768180847, 0.6878620386123657, 0.6540586352348328, 0.6939682960510254, 0.5601394772529602, 0.6242663860321045, 0.570798397064209, 0.6141693592071533, 0.672987163066864, 0.6458532214164734, 0.5494825839996338, 0.5742356181144714]",pca,32
54,beta,37,0.035,4063,0.2521405668677609,0.6925225751965178,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5460879802703857, 0.5530360341072083, 0.40523219108581543, 0.5332699418067932, 0.4414546489715576, 0.5903510451316833, 0.5288133025169373, 0.5674715638160706, 0.5746299028396606, 0.5367347598075867, 0.5716503262519836, 0.5795239210128784, 0.46858322620391846, 0.5224451422691345, 0.533256471157074, 0.6014180183410645, 0.49154341220855713, 0.5592271089553833, 0.5639081001281738, 0.4941268563270569, 0.543189525604248, 0.4380388855934143, 0.38800591230392456, 0.5506802201271057, 0.4966811537742615, 0.5546724200248718, 0.5745581984519958, 0.5429531335830688, 0.5702525973320007, 0.5297143459320068]",pca,32
54,beta,47,0.03,4141,0.2341197610875888,0.6817853408118641,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.6768056750297546, 0.6824648380279541, 0.692679762840271, 0.7107524871826172, 0.6712662577629089, 0.6931697130203247, 0.6396424174308777, 0.6935639381408691, 0.7622066140174866, 0.6959539651870728, 0.7055516839027405, 0.6880689263343811, 0.7098175287246704, 0.6729437708854675, 0.7133937478065491, 0.6886633038520813, 0.7661434412002563, 0.746477484703064, 0.6849421262741089, 0.7408550977706909, 0.6958300471305847, 0.70438551902771, 0.6836838722229004, 0.6666988134384155, 0.7029275894165039, 0.6848297715187073, 0.6384631395339966, 0.684123158454895, 0.6955841183662415, 0.6841731071472168]",pca,32
54,beta,9,0.035,4290,0.252485998114829,0.6680405405405405,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5400305390357971, 0.530746579170227, 0.5197170972824097, 0.5186405181884766, 0.543489396572113, 0.5323572754859924, 0.49644362926483154, 0.5049911141395569, 0.5287424921989441, 0.48222416639328003, 0.5082902908325195, 0.49751394987106323, 0.5083380341529846, 0.592032253742218, 0.5039654970169067, 0.4731675982475281, 0.47423848509788513, 0.5260658264160156, 0.5511923432350159, 0.53327876329422, 0.4963427484035492, 0.5583173632621765, 0.5206760168075562, 0.46188002824783325, 0.5483952760696411, 0.4811323881149292, 0.4424589276313782, 0.4951782822608948, 0.5005077123641968, 0.5050249099731445]",pca,32
54,beta,43,0.036,4197,0.2551314066082967,0.7626300788758534,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.4891388714313507, 0.5214132070541382, 0.4101121425628662, 0.4926545321941376, 0.4696302115917206, 0.4944528341293335, 0.5495625138282776, 0.641387403011322, 0.44808900356292725, 0.5946899652481079, 0.47037118673324585, 0.554575502872467, 0.5313687324523926, 0.5601180195808411, 0.4544336199760437, 0.5399675369262695, 0.4932812750339508, 0.4871501624584198, 0.6123671531677246, 0.48394325375556946, 0.5028867125511169, 0.5202814340591431, 0.5749281644821167, 0.50217205286026, 0.5710997581481934, 0.4620133936405182, 0.44183409214019775, 0.569941520690918, 0.4884367883205414, 0.6314048767089844]",pca,32
54,beta,34,0.005,4091,0.2463748628150484,0.7058558175163843,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.5493965148925781, 1.6050305366516113, 1.496315836906433, 1.5309154987335205, 1.4304306507110596, 1.489564299583435, 1.5011341571807861, 1.5949163436889648, 1.61445152759552, 1.5660126209259033, 1.564292073249817, 1.609792709350586, 1.59721839427948, 1.5908616781234741, 1.6056402921676636, 1.5733516216278076, 1.6143141984939575, 1.6007025241851807, 1.5862078666687012, 1.5946985483169556, 1.5665769577026367, 1.5809803009033203, 1.6004999876022339, 1.581880807876587, 1.614549160003662, 1.5935215950012207, 1.501352310180664, 1.4961607456207275, 1.5592175722122192, 1.4831337928771973]",pca,32
54,beta,35,0.028,4212,0.2561449248344461,0.6959550910825624,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.7640893459320068, 0.6640964150428772, 0.7622571587562561, 0.7689334750175476, 0.8142704963684082, 0.7645480036735535, 0.7538134455680847, 0.7421353459358215, 0.7870466113090515, 0.853191614151001, 0.7428915500640869, 0.8508425354957581, 0.8343124389648438, 0.7248988747596741, 0.8325246572494507, 0.7518776655197144, 0.7615877389907837, 0.8592967987060547, 0.7205999493598938, 0.8471581935882568, 0.7434031367301941, 0.8288320899009705, 0.7193048596382141, 0.7093152403831482, 0.8580630421638489, 0.768042802810669, 0.8856207728385925, 0.7867494225502014, 0.7975541353225708, 0.8746775984764099]",pca,32
54,beta,25,0.032,4097,0.2528974888164427,0.7856757566676655,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.7973776459693909, 0.8060805201530457, 0.6660324931144714, 0.6720359921455383, 0.6265714764595032, 0.7417429089546204, 0.7736780047416687, 0.7313728928565979, 0.7764016389846802, 0.7282227277755737, 0.6142203211784363, 0.6202637553215027, 0.7905793190002441, 0.6087315082550049, 0.6661632657051086, 0.7261098027229309, 0.5950349569320679, 0.7986042499542236, 0.6740193963050842, 0.6067101359367371, 0.7520989179611206, 0.8088822364807129, 0.6880722641944885, 0.792608380317688, 0.7986348271369934, 0.7028676867485046, 0.622734010219574, 0.7937104105949402, 0.6641792058944702, 0.6650782823562622]",pca,32
54,beta,1,0.018,4126,0.2672536929716667,0.6988888102484252,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.099257230758667, 1.0705747604370117, 1.1048210859298706, 1.0846631526947021, 1.0915693044662476, 1.0431455373764038, 1.0646567344665527, 1.097450852394104, 0.9947691559791565, 1.0145798921585083, 1.0480010509490967, 1.02205228805542, 1.060912847518921, 1.0224237442016602, 1.0906614065170288, 1.0520639419555664, 1.0475928783416748, 1.0723000764846802, 1.0010522603988647, 1.083969235420227, 1.0028870105743408, 1.1067558526992798, 1.0649020671844482, 0.9948043823242188, 1.0282641649246216, 0.9848666191101074, 1.0578941106796265, 1.0992655754089355, 0.9964353442192078, 1.0354286432266235]",pca,32
54,beta,26,0.029,4094,0.2620826298219571,0.6846904795406273,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.6438756585121155, 0.6918532848358154, 0.5765594840049744, 0.6321993470191956, 0.7332823872566223, 0.7195305824279785, 0.5996634364128113, 0.650576651096344, 0.565363883972168, 0.6188994646072388, 0.5983524918556213, 0.6800104379653931, 0.5865429639816284, 0.5931118130683899, 0.6840340495109558, 0.7092447876930237, 0.7141033411026001, 0.5701325535774231, 0.6990646123886108, 0.6391575932502747, 0.6765474677085876, 0.7265419960021973, 0.5747774839401245, 0.7077493667602539, 0.5588661432266235, 0.5552770495414734, 0.5894343852996826, 0.569471538066864, 0.6516319513320923, 0.5564000010490417]",pca,32
54,beta,27,0.022,4088,0.243087166573594,0.7405262532668092,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.9646281599998474, 0.9260677099227905, 0.8476445078849792, 0.9094046354293823, 0.8343830704689026, 0.9706833362579346, 0.9375256299972534, 0.9407577514648438, 0.9474179744720459, 0.9540131688117981, 0.8899815678596497, 0.7962584495544434, 0.9226758480072021, 0.8701661229133606, 0.9310376644134521, 0.9354092478752136, 0.9125248789787292, 0.9669550061225891, 0.9682632088661194, 0.8465223908424377, 0.9249798059463501, 0.8615357875823975, 0.9405514597892761, 0.935438334941864, 0.9579169154167175, 0.924821138381958, 0.8851211071014404, 0.8571658730506897, 0.8678006529808044, 0.9437026381492615]",pca,32
54,beta,7,0.014,4083,0.2277709777756789,0.7634960413740264,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.1171810626983643, 1.0859198570251465, 1.1007202863693237, 1.2279343605041504, 1.1068344116210938, 1.1022741794586182, 1.0717543363571167, 1.1203153133392334, 1.175154447555542, 1.1391689777374268, 1.1799336671829224, 1.1421012878417969, 1.1462829113006592, 1.099244475364685, 1.2038558721542358, 1.1970105171203613, 1.1488511562347412, 1.1808382272720337, 1.0822633504867554, 1.1014472246170044, 1.1608668565750122, 1.1503093242645264, 1.143812656402588, 1.1552820205688477, 1.179147481918335, 1.1292426586151123, 1.1116913557052612, 1.0725749731063843, 1.1503750085830688, 1.1086781024932861]",pca,32
54,beta,39,0.006,4126,0.2560175777869531,0.770220436469714,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.3725578784942627, 1.337302327156067, 1.3404622077941895, 1.4769865274429321, 1.3603746891021729, 1.4333394765853882, 1.391448974609375, 1.4598736763000488, 1.4544827938079834, 1.3354973793029785, 1.3456571102142334, 1.473253607749939, 1.4130359888076782, 1.426093339920044, 1.4330147504806519, 1.402123212814331, 1.3649789094924927, 1.4489450454711914, 1.426187515258789, 1.4363704919815063, 1.432744026184082, 1.3867321014404297, 1.3655660152435303, 1.4249144792556763, 1.3477327823638916, 1.3638497591018677, 1.4535648822784424, 1.4379448890686035, 1.4471635818481445, 1.3580933809280396]",pca,32
54,beta,45,0.026,4187,0.2711285379169285,0.6176897176897177,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.7424245476722717, 0.7537021040916443, 0.7182192206382751, 0.7982306480407715, 0.6990973353385925, 0.7214709520339966, 0.7181429266929626, 0.7021827697753906, 0.6118348836898804, 0.740739643573761, 0.7410438060760498, 0.6958717703819275, 0.6747706532478333, 0.701439619064331, 0.6109660267829895, 0.6936858892440796, 0.7340203523635864, 0.7273475527763367, 0.7556942701339722, 0.7086739540100098, 0.6998244524002075, 0.6982471346855164, 0.6796637773513794, 0.7053887248039246, 0.6022061109542847, 0.7217420339584351, 0.7381232380867004, 0.7192343473434448, 0.6911227107048035, 0.7229543924331665]",pca,32
54,beta,11,0.006,4186,0.2457612379818661,0.7209736177213701,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.4267641305923462, 1.4004535675048828, 1.47598397731781, 1.3845560550689697, 1.431403398513794, 1.4675335884094238, 1.3262866735458374, 1.4166425466537476, 1.3967010974884033, 1.402039647102356, 1.4578094482421875, 1.423680067062378, 1.4522926807403564, 1.3878858089447021, 1.3720781803131104, 1.4470001459121704, 1.3847899436950684, 1.4157764911651611, 1.461843490600586, 1.3685489892959595, 1.4340832233428955, 1.4724723100662231, 1.4024873971939087, 1.4600576162338257, 1.4321173429489136, 1.4646865129470825, 1.4360839128494263, 1.4293850660324097, 1.4553090333938599, 1.4284586906433105]",pca,32
54,beta,23,0.028,4106,0.2427783726185221,0.7802489317158506,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.8885366916656494, 0.8974220156669617, 0.8378273248672485, 0.8760925531387329, 0.8375912308692932, 0.8467366099357605, 0.8390219807624817, 0.8819741606712341, 0.7680777311325073, 0.8568379878997803, 0.8757785558700562, 0.8553670048713684, 0.8523620963096619, 0.7564224600791931, 0.8525276780128479, 0.8028881549835205, 0.9525920152664185, 0.878734827041626, 0.9175837635993958, 0.8420387506484985, 0.8856236338615417, 0.8931590914726257, 0.8328644037246704, 0.8733559250831604, 0.8197778463363647, 0.8528745770454407, 0.8777629137039185, 0.7905990481376648, 0.8781217336654663, 0.7644794583320618]",pca,32
54,beta,37,0.016,4063,0.2498339384608503,0.7018125121808613,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.1231476068496704, 1.1346710920333862, 0.9941070675849915, 1.1122394800186157, 1.0155984163284302, 1.1566318273544312, 1.1002256870269775, 1.141323208808899, 1.1399658918380737, 1.112731695175171, 1.144644856452942, 1.1545525789260864, 1.0365830659866333, 1.1153733730316162, 1.10662841796875, 1.166840672492981, 1.0582420825958252, 1.1370041370391846, 1.13079035282135, 1.0575326681137085, 1.1121693849563599, 1.025772213935852, 0.9706022143363953, 1.1318942308425903, 1.0606474876403809, 1.130379557609558, 1.1363580226898193, 1.1277166604995728, 1.132285237312317, 1.1092125177383423]",pca,32
54,beta,13,0.015,4176,0.2187278429799082,0.7858049036101382,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.293015480041504, 1.2036616802215576, 1.2340006828308105, 1.2718549966812134, 1.2460803985595703, 1.2499579191207886, 1.2924689054489136, 1.2660112380981445, 1.2177770137786865, 1.2371569871902466, 1.190344214439392, 1.2723972797393799, 1.27370285987854, 1.2828632593154907, 1.2576680183410645, 1.1486834287643433, 1.2471190690994263, 1.2539806365966797, 1.2755463123321533, 1.2738404273986816, 1.286584496498108, 1.2552839517593384, 1.198177456855774, 1.224116563796997, 1.1579880714416504, 1.2863503694534302, 1.273659110069275, 1.1449389457702637, 1.2607921361923218, 1.2627772092819214]",pca,32
54,beta,45,0.008,4187,0.2658472253543799,0.6387270137270138,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.3096987009048462, 1.3310517072677612, 1.2978018522262573, 1.3490878343582153, 1.2755910158157349, 1.2901362180709839, 1.290775179862976, 1.276498556137085, 1.2439230680465698, 1.3321088552474976, 1.3049967288970947, 1.2833828926086426, 1.251843810081482, 1.277628779411316, 1.2261435985565186, 1.285125494003296, 1.3279078006744385, 1.2975884675979614, 1.3213071823120117, 1.305624008178711, 1.290819764137268, 1.2719236612319946, 1.2670068740844727, 1.2786250114440918, 1.1865423917770386, 1.3028125762939453, 1.312564492225647, 1.282582402229309, 1.2842179536819458, 1.3057546615600586]",pca,32
54,beta,6,0.016,4117,0.2511025198050053,0.7110168376742962,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.2384071350097656, 1.2925355434417725, 1.1236668825149536, 1.2705639600753784, 1.241080641746521, 1.2891103029251099, 1.163250207901001, 1.3102186918258667, 1.2984726428985596, 1.2070081233978271, 1.1897470951080322, 1.159008502960205, 1.2933754920959473, 1.2622188329696655, 1.30855131149292, 1.2836004495620728, 1.3069076538085938, 1.1683200597763062, 1.1114686727523804, 1.2858964204788208, 1.3139286041259766, 1.1573151350021362, 1.2393014430999756, 1.3383376598358154, 1.3341413736343384, 1.1768821477890015, 1.364398717880249, 1.2807180881500244, 1.3083854913711548, 1.1461786031723022]",pca,32
