n_samples,model_type,seed,lambda_tau,embedding_protocol,embedding_fit_scope,embedding_fit_item_count,pre_population_match,pre_population_match_version,effective_pre_weight_sum,observed_train_pairs,rmse_amortized,auc_amortized,active_dims,active_indices,tau_values,embedding_type,user_count
54,bernoulli,0,0.002,external_raw_frozen_v1,external_frozen,0,none,,29.0,5471,0.4112881437253875,0.7238052292042445,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.46263784170150757, 0.46733686327934265, 0.4635447561740875, 0.4634058475494385, 0.46316027641296387, 0.4682953655719757, 0.4636915624141693, 0.46985477209091187, 0.4687942862510681, 0.4699041247367859, 0.46323835849761963, 0.4668792486190796, 0.4628225266933441, 0.46510928869247437, 0.46360787749290466, 0.4668510854244232, 0.46643608808517456, 0.4704803228378296, 0.4690806567668915, 0.4660496711730957, 0.4624851644039154, 0.4716333746910095, 0.46442776918411255, 0.4689282178878784, 0.46950286626815796, 0.46908533573150635, 0.4634080231189728, 0.46374937891960144, 0.4691067039966583, 0.46558865904808044]",raw,32
54,bernoulli,42,0.002,external_raw_frozen_v1,external_frozen,0,none,,29.0,5413,0.4035255888810117,0.6461113011745923,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.45989635586738586, 0.4663581848144531, 0.46615514159202576, 0.46207135915756226, 0.4684634208679199, 0.4615989327430725, 0.4683477580547333, 0.46973589062690735, 0.4612893760204315, 0.47397714853286743, 0.464004248380661, 0.46062690019607544, 0.4688405394554138, 0.46151602268218994, 0.4681550860404968, 0.46150410175323486, 0.4635256826877594, 0.4608421325683594, 0.46273118257522583, 0.46456918120384216, 0.47614946961402893, 0.46928513050079346, 0.46504446864128113, 0.4747232496738434, 0.46988794207572937, 0.4614684581756592, 0.46698153018951416, 0.46046194434165955, 0.4712393283843994, 0.47160592675209045]",raw,32
54,bernoulli,12,0.005,external_raw_frozen_v1,external_frozen,0,none,,29.0,4551,0.4416808396740456,0.6072783484139838,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.36087003350257874, 0.36113157868385315, 0.36637526750564575, 0.36028584837913513, 0.36558297276496887, 0.3652191460132599, 0.3624995946884155, 0.36253467202186584, 0.3642610013484955, 0.3619190454483032, 0.36479514837265015, 0.3669748306274414, 0.3607191741466522, 0.3673178553581238, 0.3625544011592865, 0.36253705620765686, 0.36125001311302185, 0.36245083808898926, 0.3619440197944641, 0.3619326949119568, 0.3655644357204437, 0.3626444339752197, 0.3614502251148224, 0.3699965476989746, 0.3669276833534241, 0.3620361387729645, 0.3654491901397705, 0.3664771616458893, 0.36298003792762756, 0.3680069148540497]",raw,32
54,bernoulli,20,0.004,external_raw_frozen_v1,external_frozen,0,none,,30.0,4966,0.3577526625528162,0.7795693252375199,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.3969728946685791, 0.4016583561897278, 0.397781640291214, 0.39795243740081787, 0.3968968093395233, 0.4026445150375366, 0.3928523063659668, 0.39699622988700867, 0.39356860518455505, 0.393873929977417, 0.3924817740917206, 0.40029293298721313, 0.3937792479991913, 0.39241722226142883, 0.392656534910202, 0.39761337637901306, 0.3937465250492096, 0.3951411843299866, 0.40045803785324097, 0.40419480204582214, 0.3990716338157654, 0.3938444256782532, 0.39496323466300964, 0.3934449851512909, 0.3949846625328064, 0.3933008313179016, 0.40124085545539856, 0.4042246639728546, 0.39303797483444214, 0.39446213841438293]",raw,32
54,bernoulli,1,0.002,external_raw_frozen_v1,external_frozen,0,none,,29.0,4942,0.4416993442478714,0.661349250826502,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.47684919834136963, 0.4653368294239044, 0.47067099809646606, 0.465890496969223, 0.466401070356369, 0.471464067697525, 0.470812052488327, 0.4651683270931244, 0.4667757451534271, 0.46612295508384705, 0.4702792465686798, 0.4758211076259613, 0.46529021859169006, 0.4752911329269409, 0.46612057089805603, 0.4655854105949402, 0.46627289056777954, 0.4682997465133667, 0.4680723249912262, 0.46622881293296814, 0.47742781043052673, 0.4698949158191681, 0.4675086736679077, 0.47143909335136414, 0.4660372734069824, 0.476130872964859, 0.46574482321739197, 0.4652974605560303, 0.46963149309158325, 0.46577849984169006]",raw,32
54,bernoulli,6,0.004,external_raw_frozen_v1,external_frozen,0,none,,29.0,4951,0.4231168870415766,0.6680828465215082,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.4003569483757019, 0.39557111263275146, 0.3971165120601654, 0.40184345841407776, 0.4062369763851166, 0.40243369340896606, 0.3954586386680603, 0.4009192883968353, 0.4007374346256256, 0.39677780866622925, 0.39587053656578064, 0.39530327916145325, 0.3955962359905243, 0.3957377076148987, 0.39850300550460815, 0.3972011208534241, 0.3958101272583008, 0.3958916664123535, 0.3979141116142273, 0.40857192873954773, 0.39604905247688293, 0.39819076657295227, 0.3967714309692383, 0.3963421881198883, 0.3959926664829254, 0.3953632414340973, 0.39689454436302185, 0.39646127820014954, 0.39633095264434814, 0.397502064704895]",raw,32
54,bernoulli,43,0.002,external_raw_frozen_v1,external_frozen,0,none,,31.0,4604,0.3698762698395059,0.7736110953735283,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.46664562821388245, 0.46001875400543213, 0.4674181640148163, 0.4737064838409424, 0.4603603184223175, 0.463971883058548, 0.4637768268585205, 0.4660044014453888, 0.45935171842575073, 0.46567702293395996, 0.4671623110771179, 0.4611299932003021, 0.46588218212127686, 0.4653955399990082, 0.4706573784351349, 0.46026015281677246, 0.4643699824810028, 0.46732965111732483, 0.4588574171066284, 0.46381670236587524, 0.4612862765789032, 0.46770548820495605, 0.463939905166626, 0.4613901376724243, 0.4610622525215149, 0.47154176235198975, 0.4673503041267395, 0.46038663387298584, 0.45998185873031616, 0.4599630534648895]",raw,32
54,bernoulli,48,0.004,external_raw_frozen_v1,external_frozen,0,none,,29.0,4622,0.4049678523644431,0.6555654979457062,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.40347081422805786, 0.39880403876304626, 0.39956796169281006, 0.4116401970386505, 0.3993090093135834, 0.3982512056827545, 0.40119293332099915, 0.401170551776886, 0.39866843819618225, 0.40009012818336487, 0.4008997082710266, 0.3981761038303375, 0.4018576145172119, 0.39891141653060913, 0.39848071336746216, 0.3996994197368622, 0.39883261919021606, 0.4082873463630676, 0.40002283453941345, 0.3998754322528839, 0.4032495617866516, 0.40306001901626587, 0.4026876389980316, 0.4087729752063751, 0.3989356458187103, 0.40367650985717773, 0.3984938859939575, 0.40251001715660095, 0.39949285984039307, 0.3995211124420166]",raw,32
54,bernoulli,13,0.005,external_raw_frozen_v1,external_frozen,0,none,,29.0,5016,0.4292346822519464,0.6855181698135857,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.3575915992259979, 0.3653039336204529, 0.3606334626674652, 0.3594219386577606, 0.36199110746383667, 0.3658405840396881, 0.36429035663604736, 0.3719341456890106, 0.3663705885410309, 0.35915395617485046, 0.35979926586151123, 0.36050698161125183, 0.3591090440750122, 0.360652893781662, 0.3596888482570648, 0.3627157211303711, 0.36030149459838867, 0.3639809489250183, 0.3665679097175598, 0.3609946668148041, 0.36236417293548584, 0.36624982953071594, 0.3662497103214264, 0.3604721128940582, 0.3607212007045746, 0.3607273995876312, 0.36101627349853516, 0.36043089628219604, 0.37409794330596924, 0.36148524284362793]",raw,32
54,bernoulli,21,0.004,external_raw_frozen_v1,external_frozen,0,none,,29.0,5115,0.387761876616111,0.70099736843545,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.40579843521118164, 0.39411601424217224, 0.3942095637321472, 0.4034205675125122, 0.3948582708835602, 0.39841151237487793, 0.39276066422462463, 0.4064955711364746, 0.39768972992897034, 0.4012700319290161, 0.39580512046813965, 0.39734891057014465, 0.40563106536865234, 0.4067767858505249, 0.39366987347602844, 0.3956103026866913, 0.40058547258377075, 0.3949732482433319, 0.3948753774166107, 0.39457494020462036, 0.3937216103076935, 0.3978198766708374, 0.4019533097743988, 0.39571064710617065, 0.4015434980392456, 0.4042244553565979, 0.40077880024909973, 0.3924175798892975, 0.3962247669696808, 0.39382484555244446]",raw,32
