seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,mirt_dim,rmse_mirt,auc_mirt,val_rmse_mirt,val_auc_mirt
0,beta,1,16,1.0,1.0,raw,2,0.2323706354030938,0.9388955342902712,0.4820377349417294,0.6895862023739262
0,beta,1,16,1.0,1.0,raw,3,0.2608676280052535,0.9272826953748008,0.4472182136294126,0.7289549041467199
0,beta,1,16,1.0,1.0,raw,4,0.2275284449510913,0.9609001196172248,0.4340728312526897,0.7293046538570835
0,beta,1,16,1.0,1.0,raw,5,0.2516117296561752,0.93757476076555,0.4260809482320192,0.7557216866679782
0,beta,1,16,1.0,1.0,raw,6,0.210188586998181,0.9714413875598086,0.4264171471466633,0.7278291472664875
0,beta,1,16,1.0,1.0,raw,7,0.1927899056988272,0.977671451355662,0.464708035957412,0.7094344984370559
0,beta,1,16,1.0,1.0,raw,8,0.2057391910686046,0.969946172248804,0.4386035930587696,0.7289658338251688
30,beta,1,16,1.0,1.0,raw,2,0.2621071765653964,0.9148046117743086,0.4483361073086703,0.7541776292398493
24,beta,1,16,1.0,1.0,raw,2,0.2854672003768178,0.9153603539989644,0.3809305760268349,0.8069900041522773
0,beta,1,16,1.0,1.0,raw,9,0.1853114089644223,0.9800887161084528,0.4176225387034866,0.7367040461669617
12,beta,1,16,1.0,1.0,raw,2,0.2892265885093077,0.897251233124146,0.3437137801422065,0.8685372334860753
11,beta,1,16,1.0,1.0,raw,2,0.2504654663879702,0.9352603583426652,0.3888912636063746,0.8218415637860081
23,beta,1,16,1.0,1.0,raw,2,0.3363065134475165,0.8976237437775899,0.3834817447022706,0.800104899419968
30,beta,1,16,1.0,1.0,raw,3,0.2443961980167324,0.93515967758392,0.4059931603405236,0.7756625796162169
2,beta,1,16,1.0,1.0,raw,2,0.2825146033512941,0.9111231340530704,0.3681521021673492,0.8530011655011654
47,beta,1,16,1.0,1.0,raw,2,0.3311852054383281,0.8801136363636365,0.4143481618725603,0.7520509164548592
24,beta,1,16,1.0,1.0,raw,3,0.2445996432590495,0.9349197382667233,0.4148797301585662,0.77496683242017
44,beta,1,16,1.0,1.0,raw,2,0.2677109520904068,0.903846153846154,0.4523973706604534,0.7376432028736973
40,beta,1,16,1.0,1.0,raw,2,0.2604602475257443,0.9352585002328831,0.4015225668915447,0.7842607673752139
0,beta,1,16,1.0,1.0,raw,10,0.1850260401454409,0.9838516746411484,0.4140090727975239,0.7565414125516428
11,beta,1,16,1.0,1.0,raw,3,0.2232541455714821,0.9496080627099664,0.39753816121537,0.7984979423868312
30,beta,1,16,1.0,1.0,raw,4,0.2281576678649083,0.9551576369758188,0.3990030762439109,0.7985493849107586
2,beta,1,16,1.0,1.0,raw,3,0.2846875846477428,0.910729655952586,0.3718350485169814,0.8518356643356643
23,beta,1,16,1.0,1.0,raw,3,0.3145574432207617,0.8821733821733821,0.4492938600855897,0.772224279073594
12,beta,1,16,1.0,1.0,raw,3,0.2808031930559196,0.9082046175578352,0.3356966774516414,0.8694055614838994
47,beta,1,16,1.0,1.0,raw,3,0.2412036400436296,0.9582623106060606,0.4238039880023505,0.7442966958031121
