seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,mirt_dim,rmse_mirt,auc_mirt,val_rmse_mirt,val_auc_mirt
4,beta,1,8,1.0,1.0,raw,2,0.1552512434926505,0.9887640449438202,0.4440563286306169,0.5232777064612752
29,beta,1,8,1.0,1.0,raw,2,0.2043589743767696,0.955621301775148,0.3742987115281859,0.8176955740650009
4,beta,1,8,1.0,1.0,raw,3,0.4529601981285733,0.9058634689830988,0.4490854480165314,0.5254599914420197
0,beta,1,8,1.0,1.0,raw,2,0.3948950082033566,0.8049049933716307,0.43505883350644,0.5637951863209739
25,beta,1,8,1.0,1.0,raw,2,0.2412563157737284,0.9618221690590112,0.4612511844413043,0.5813366960907944
21,beta,1,8,1.0,1.0,raw,2,0.2941162524821373,0.916201636904762,0.3902781472462677,0.7843358395989976
38,beta,1,8,1.0,1.0,raw,2,0.2658797753258963,0.9391070467993544,0.4037247816424081,0.7331962191493084
29,beta,1,8,1.0,1.0,raw,3,0.4390586099418367,0.9203957100591716,0.4511226775853982,0.8260248244324677
32,beta,1,8,1.0,1.0,raw,2,0.2170331801211257,0.9599643135942902,0.4420429802339703,0.5619034876460619
4,beta,1,8,1.0,1.0,raw,4,0.1505294877064572,0.988480785572656,0.4453473997661829,0.5330338040222508
14,beta,1,8,1.0,1.0,raw,2,0.2530332228206893,0.9337571094011377,0.4138972114448775,0.7972366148531952
40,beta,1,8,1.0,1.0,raw,2,0.3623307005394145,0.9374942209893666,0.4569633792138189,0.5978109940374091
47,beta,1,8,1.0,1.0,raw,2,0.4016800934610427,0.9344811095169776,0.4581421124487606,0.5947178972040851
46,beta,1,8,1.0,1.0,raw,2,0.2560150604660892,0.9366830065359476,0.4092219474291775,0.8003118773282509
43,beta,1,8,1.0,1.0,raw,2,0.1906880411279803,0.973866469664789,0.4064990893913289,0.7940866320571057
45,beta,1,8,1.0,1.0,raw,2,0.3970143576627341,0.8319109461966604,0.4568586757264075,0.5846216768916156
36,beta,1,8,1.0,1.0,raw,2,0.4545828453041531,0.7898886827458257,0.462700446612825,0.6050306901128069
6,beta,1,8,1.0,1.0,raw,2,0.1766292884559814,0.9841886269070736,0.4610129634054384,0.5724441157133465
39,beta,1,8,1.0,1.0,raw,2,0.3053929525127116,0.9388384754990926,0.4632541178949001,0.5737341772151898
48,beta,1,8,1.0,1.0,raw,2,0.3174043853470637,0.9536207540126912,0.377841160383682,0.8140650199473728
23,beta,1,8,1.0,1.0,raw,2,0.4551828943239808,0.4883309421329507,0.4571444868347163,0.58196049504139
0,beta,1,8,1.0,1.0,raw,3,0.4422220270540748,0.9009058771542202,0.4460096089499766,0.5786172288820741
25,beta,1,8,1.0,1.0,raw,3,0.3879105669410006,0.9233452950558212,0.4545761089933884,0.5896174863387977
34,beta,1,8,1.0,1.0,raw,2,0.2509398823217653,0.9440630797773656,0.3929720178851235,0.8088295352446296
3,beta,1,8,1.0,1.0,raw,2,0.2801624171253195,0.908878741755454,0.4647945570360722,0.5719318849089842
21,beta,1,8,1.0,1.0,raw,3,0.3149815733379251,0.9518229166666666,0.4044360414271492,0.7828738512949039
11,beta,1,8,1.0,1.0,raw,2,0.2654488905359501,0.9562772133526852,0.386530512455383,0.8081349206349205
28,beta,1,8,1.0,1.0,raw,2,0.3283633660585133,0.9426460581316224,0.4055429504651439,0.7406417112299465
2,beta,1,8,1.0,1.0,raw,2,0.2244076444871776,0.9645444147922226,0.3799939814203878,0.8065461242256823
38,beta,1,8,1.0,1.0,raw,3,0.2584512196765739,0.9454545454545455,0.4038281879952666,0.7342026956065114
24,beta,1,8,1.0,1.0,raw,2,0.3128890119646763,0.9120029455081,0.3837318280667235,0.7757861759923861
29,beta,1,8,1.0,1.0,raw,4,0.1563200435999301,0.9801220414201184,0.3748210241465761,0.8125102074146662
27,beta,1,8,1.0,1.0,raw,2,0.3442318097311129,0.9521129277226836,0.4337348880114095,0.6608497409326425
15,beta,1,8,1.0,1.0,raw,2,0.1789548699558603,0.9793483709273184,0.379242698501077,0.810078594544614
14,beta,1,8,1.0,1.0,raw,3,0.2389883898883834,0.9575108732017396,0.3973861361512445,0.804447322970639
4,beta,1,8,1.0,1.0,raw,5,0.3875854874726491,0.9011424794636956,0.4600827163205497,0.510397946084724
32,beta,1,8,1.0,1.0,raw,3,0.2191377591984402,0.960967993754879,0.4682863644666513,0.5644902328070645
12,beta,1,8,1.0,1.0,raw,2,0.3177789651287974,0.9646140986347173,0.4029553588736632,0.7657282636683547
7,beta,1,8,1.0,1.0,raw,2,0.3730088658966616,0.9065664160401002,0.4251849522377625,0.7458896065766294
40,beta,1,8,1.0,1.0,raw,3,0.2417867636838945,0.9788257050392972,0.4541826893520326,0.5835987911459609
47,beta,1,8,1.0,1.0,raw,3,0.3556842360412955,0.931898613103778,0.4573362099221785,0.5941319270048551
31,beta,1,8,1.0,1.0,raw,2,0.354324700588745,0.9287193973634652,0.4067300564414045,0.790461432506887
18,beta,1,8,1.0,1.0,raw,2,0.217303980322686,0.965658827920866,0.4110396000899916,0.8038095238095238
46,beta,1,8,1.0,1.0,raw,3,0.2100316128323949,0.972937091503268,0.3771068476972973,0.7980161136619596
30,beta,1,8,1.0,1.0,raw,2,0.2912133588376815,0.940300010067452,0.3882971831339643,0.7719312602291326
43,beta,1,8,1.0,1.0,raw,3,0.2780058171440664,0.9135654261704682,0.399880246773415,0.7936404931862426
22,beta,1,8,1.0,1.0,raw,2,0.1736339760002227,0.9611542730299668,0.3879991201004886,0.8000904010519395
33,beta,1,8,1.0,1.0,raw,2,0.2549459444982188,0.9726240615271928,0.3978149936594872,0.7843338815789473
44,beta,1,8,1.0,1.0,raw,2,0.3892932889077689,0.8659524918490918,0.453028734438966,0.5652511229073092
9,beta,1,8,1.0,1.0,raw,2,0.1639228976171163,0.9858998144712432,0.4153490412404264,0.7800999918039505
42,beta,1,8,1.0,1.0,raw,2,0.2675067500127348,0.9477351916376306,0.3662352897176594,0.8318840579710144
45,beta,1,8,1.0,1.0,raw,3,0.3085518941379763,0.9644712430426716,0.4370875628417955,0.6546421267893661
17,beta,1,8,1.0,1.0,raw,2,0.437394691463372,0.9662668665667168,0.4386321813300434,0.8163401975556671
36,beta,1,8,1.0,1.0,raw,3,0.2785334390130313,0.9412801484230056,0.4556042490918435,0.6257050431320504
1,beta,1,8,1.0,1.0,raw,2,0.4028802461380222,0.8120007262164125,0.4591204502410994,0.5835850556438792
8,beta,1,8,1.0,1.0,raw,2,0.1357323828250536,0.9902777777777778,0.3751723568917078,0.8303104575163399
19,beta,1,8,1.0,1.0,raw,2,0.3080727851568582,0.9192588325652842,0.3863272949456688,0.7916026625704046
6,beta,1,8,1.0,1.0,raw,3,0.4572424604348043,0.8307905686546463,0.4497382104525423,0.5611439842209074
39,beta,1,8,1.0,1.0,raw,3,0.2163932755089173,0.9721415607985482,0.4647191465693045,0.5853243670886076
23,beta,1,8,1.0,1.0,raw,3,0.3434510448238881,0.8809182209469154,0.4699043841448311,0.5631095811818703
48,beta,1,8,1.0,1.0,raw,3,0.2912107619880541,0.9642590518850318,0.3749020170313213,0.8092267209914269
35,beta,1,8,1.0,1.0,raw,2,0.1644438840666405,0.9849874895746455,0.4022398508971544,0.8020220588235294
13,beta,1,8,1.0,1.0,raw,2,0.1363495746997247,0.9844181459566076,0.4040932073231803,0.7972207231516462
16,beta,1,8,1.0,1.0,raw,2,0.4179644005094587,0.9652784365809696,0.4370150944243751,0.7758955676988464
0,beta,1,8,1.0,1.0,raw,4,0.1908914689114612,0.9755855059655324,0.4313233016092815,0.5734132515565468
25,beta,1,8,1.0,1.0,raw,4,0.3299076836596312,0.9543460925039872,0.45517775464157,0.5928121059268601
34,beta,1,8,1.0,1.0,raw,3,0.1507548467219155,0.9868274582560296,0.4129282151996108,0.8056848811565793
3,beta,1,8,1.0,1.0,raw,3,0.2624102183481784,0.9324200913242008,0.4543131345691203,0.6131197047227582
26,beta,1,8,1.0,1.0,raw,2,0.2039073585977051,0.9727367721098128,0.4012577436715987,0.8183457763610436
11,beta,1,8,1.0,1.0,raw,3,0.2384158520351849,0.977412917271408,0.3902261032434465,0.8113888888888888
21,beta,1,8,1.0,1.0,raw,4,0.2862515512366095,0.913876488095238,0.3952887222617593,0.779030910609858
