seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_knn,rmse_knn
23,beta,1,32,0.5,raw,32,0.611322912695387,0.4404186577272235
27,beta,1,32,0.5,raw,32,0.6242664742664743,0.4567728045459813
3,beta,1,32,0.5,raw,32,0.6139156626506024,0.4480491505093648
35,beta,1,32,0.5,raw,32,0.6435545668026202,0.4629558887426875
7,beta,1,32,0.5,raw,32,0.6499343597087957,0.4399842507079634
30,beta,1,32,0.5,raw,32,0.6108765306375897,0.4384911753507055
47,beta,1,32,0.5,raw,32,0.6102130325814537,0.4579739263236154
43,beta,1,32,0.5,raw,32,0.6408654716639508,0.4343126197317422
38,beta,1,32,0.5,raw,32,0.6680999999999999,0.4372267380585152
46,beta,1,32,0.5,raw,32,0.6002691626858071,0.4497344995449513
14,beta,1,32,0.5,raw,32,0.6732977850697293,0.4349386647161278
15,beta,1,32,0.5,raw,32,0.7195822769527949,0.4203916893424338
31,beta,1,32,0.5,raw,32,0.6445549242424242,0.4440301366847512
11,beta,1,32,0.5,raw,32,0.6509479069545052,0.4408279614340582
39,beta,1,32,0.5,raw,32,0.6959451443756376,0.4325288462803919
19,beta,1,32,0.5,raw,32,0.6662704239796751,0.4431970105757236
18,beta,1,32,0.5,raw,32,0.6754840082263669,0.4485067114769075
26,beta,1,32,0.5,raw,32,0.6431740196078432,0.4414749429640616
10,beta,1,32,0.5,raw,32,0.5567958208395801,0.4659062592172951
22,beta,1,32,0.5,raw,32,0.7124378109452736,0.4381239052730276
34,beta,1,32,0.5,raw,32,0.631077763245451,0.4467770602532827
6,beta,1,32,0.5,raw,32,0.5945730434578672,0.458702390367489
2,beta,1,32,0.5,raw,32,0.5861297539149888,0.4629115812169371
42,beta,1,32,0.5,raw,32,0.6639267575514568,0.4106201454932377
0,beta,1,32,0.5,raw,32,0.5932946017913338,0.4533908820293043
32,beta,1,32,0.5,raw,32,0.6912836806068666,0.4330382182002536
12,beta,1,32,0.5,raw,32,0.6394693782141188,0.4494553647714072
20,beta,1,32,0.5,raw,32,0.5837948717948718,0.4653727462584878
16,beta,1,32,0.5,raw,32,0.5632383860632759,0.4461697141300777
40,beta,1,32,0.5,raw,32,0.7137733142037302,0.4110788414113829
44,beta,1,32,0.5,raw,32,0.6193492991738606,0.4565177543327521
48,beta,1,32,0.5,raw,32,0.6480199519847099,0.4414909754097535
8,beta,1,32,0.5,raw,32,0.669235819327731,0.4335831821287909
24,beta,1,32,0.5,raw,32,0.6093392299687825,0.4551859060854322
28,beta,1,32,0.5,raw,32,0.5427893518518518,0.4581620336971138
4,beta,1,32,0.5,raw,32,0.6452161120129869,0.4406912422437865
36,beta,1,32,0.5,raw,32,0.6293667608286251,0.4382288005541097
45,beta,1,32,0.5,raw,32,0.6684945164506481,0.4415577822498682
37,beta,1,32,0.5,raw,32,0.5835519310183622,0.4594955844002842
17,beta,1,32,0.5,raw,32,0.6413679408994001,0.4425119039044285
49,beta,1,32,0.5,raw,32,0.6622785287942057,0.4411296146418448
33,beta,1,32,0.5,raw,32,0.5802519052169866,0.455799235452343
25,beta,1,32,0.5,raw,32,0.5873758865248228,0.4529513322232235
5,beta,1,32,0.5,raw,32,0.5878306503084888,0.4603706851138673
1,beta,1,32,0.5,raw,32,0.6050141242937852,0.4498705737433326
13,beta,1,32,0.5,raw,32,0.6984475436179981,0.4198677737848376
21,beta,1,32,0.5,raw,32,0.609707400228849,0.452016147845172
9,beta,1,32,0.5,raw,32,0.5981481925113193,0.4458458534009822
41,beta,1,32,0.5,raw,32,0.6273626715856551,0.4453332963069502
29,beta,1,32,0.5,raw,32,0.6254305064373715,0.4561684770779312
