seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,mirt_dim,rmse_mirt,auc_mirt,val_rmse_mirt,val_auc_mirt
48,bernoulli,1,32,1.0,1.0,raw,2,0.3872187878434205,0.6081355994895601,0.2063636993800824,0.9767351855142864
43,bernoulli,1,32,1.0,1.0,raw,2,0.4300423977154523,0.54877708175398,0.1960344798726409,0.9807695447717326
15,bernoulli,1,32,1.0,1.0,raw,3,0.4091063003462382,0.5575520477945078,0.2490026427917717,0.957306704294656
6,bernoulli,1,32,1.0,1.0,raw,3,0.4259890477984416,0.5463167587476979,0.2082032373653488,0.9733729262785904
20,bernoulli,1,32,1.0,1.0,raw,2,0.406384390830147,0.5687341928320276,0.2106525120750854,0.9752114671109288
13,bernoulli,1,32,1.0,1.0,raw,2,0.4251630126852684,0.5578235748365924,0.2139824334648772,0.9722383868801758
3,bernoulli,1,32,1.0,1.0,raw,3,0.4064215517958289,0.6220316523362798,0.2214773321629847,0.9710553927421398
16,bernoulli,1,32,1.0,1.0,raw,2,0.4189540266362261,0.5625916581524497,0.2138289325937192,0.969994969410772
27,bernoulli,1,32,1.0,1.0,raw,3,0.4215392966986064,0.545319553338085,0.2079329467867714,0.9723629032258064
35,bernoulli,1,32,1.0,1.0,raw,2,0.4045779039304764,0.6170020782947628,0.2071467383378139,0.9715885240078788
37,bernoulli,1,32,1.0,1.0,raw,2,0.4102633200266631,0.5745540902430397,0.2248987241479398,0.9656416458035892
11,bernoulli,1,32,1.0,1.0,raw,3,0.4097513652753166,0.5628635642517186,0.2131068243040083,0.9717015402499274
33,bernoulli,1,32,1.0,1.0,raw,2,0.4251864241799927,0.577397418165053,0.2116038341375634,0.9717124455542356
0,bernoulli,1,32,1.0,1.0,raw,5,0.4279745638154064,0.5481712692013121,0.2075511683863085,0.974394449628758
29,bernoulli,1,32,1.0,1.0,raw,2,0.4094560368242757,0.605199363464656,0.2197467370838,0.9675769428884168
47,bernoulli,1,32,1.0,1.0,raw,2,0.3964093141959866,0.5694932978420002,0.2443846589201581,0.950140183971774
26,bernoulli,1,32,1.0,1.0,raw,3,0.4288936564502247,0.5544334776645241,0.2170119292912488,0.9622469347020244
8,bernoulli,1,32,1.0,1.0,raw,3,0.4151611866512112,0.568557762080353,0.2134728912149512,0.9728225806451613
42,bernoulli,1,32,1.0,1.0,raw,3,0.4044080387928114,0.5788762204919046,0.2419550841846167,0.9558634940161044
28,bernoulli,1,32,1.0,1.0,raw,2,0.4292180357747615,0.5997293043751968,0.2289937633228394,0.9618139014191168
23,bernoulli,1,32,1.0,1.0,raw,3,0.4169460512318502,0.5460796122630416,0.2238620599183774,0.9634551225990348
14,bernoulli,1,32,1.0,1.0,raw,3,0.4045188773433836,0.5761778417603388,0.2015314129949861,0.9780097263903264
31,bernoulli,1,32,1.0,1.0,raw,3,0.3944376843989531,0.5792334922699032,0.2137604799964069,0.9710224296395068
7,bernoulli,1,32,1.0,1.0,raw,3,0.4014778819898056,0.5740406716894395,0.224721117833935,0.9662394598313574
4,bernoulli,1,32,1.0,1.0,raw,2,0.414662088968138,0.5861037182300665,0.2228732808100813,0.9682245465377995
46,bernoulli,1,32,1.0,1.0,raw,3,0.4071346334712001,0.5737424242424243,0.2077861912645121,0.9695777096361398
17,bernoulli,1,32,1.0,1.0,raw,2,0.4108211577463808,0.5716138244550647,0.2119454830801329,0.968857068976663
30,bernoulli,1,32,1.0,1.0,raw,2,0.4020692759446477,0.604112131354799,0.2070805742779099,0.97374749498998
24,bernoulli,1,32,1.0,1.0,raw,2,0.4417122143375599,0.5640722142515542,0.2197555607628108,0.9657952378176246
38,bernoulli,1,32,1.0,1.0,raw,3,0.4105812414069694,0.5695875707488669,0.2241583483613855,0.9684206922110148
34,bernoulli,1,32,1.0,1.0,raw,3,0.4060923563928532,0.5418988648090814,0.2174984774179987,0.9691773733900112
39,bernoulli,1,32,1.0,1.0,raw,2,0.426071418090261,0.5955155901697994,0.1998170209342766,0.9724744134942114
5,bernoulli,1,32,1.0,1.0,raw,2,0.4097140335173485,0.5828736595913684,0.1995365002328992,0.975712546562749
10,bernoulli,1,32,1.0,1.0,raw,3,0.4084089390021612,0.5866495840760547,0.2396569251288369,0.959750826955115
2,bernoulli,1,32,1.0,1.0,raw,3,0.4116588136307472,0.5360625633232017,0.2099605028014895,0.9650625182319869
19,bernoulli,1,32,1.0,1.0,raw,4,0.390343812827213,0.610877849128502,0.21422213880723,0.9736733495245804
41,bernoulli,1,32,1.0,1.0,raw,3,0.3881600042888986,0.582700518526628,0.2052753680689193,0.9725463253768843
12,bernoulli,1,32,1.0,1.0,raw,2,0.4092554463832158,0.5912003179650239,0.2241451441673899,0.9678038038038038
22,bernoulli,1,32,1.0,1.0,raw,3,0.4258585518475787,0.5689401407024319,0.2234831313241522,0.9644181025703694
1,bernoulli,1,32,1.0,1.0,raw,3,0.4281625912166598,0.561858588718239,0.2156830346748715,0.9722978006672496
18,bernoulli,1,32,1.0,1.0,raw,4,0.3995208597454579,0.5980985657985617,0.2083859029645202,0.9750191241155096
43,bernoulli,1,32,1.0,1.0,raw,3,0.4270435834234876,0.5608533163095666,0.2094065510762311,0.9776998563124552
40,bernoulli,1,32,1.0,1.0,raw,2,0.4066959098003848,0.5930225511838288,0.2203326111265048,0.9692635217906684
15,bernoulli,1,32,1.0,1.0,raw,4,0.4102059833710513,0.5546027991326631,0.244962483861827,0.9556866103050844
48,bernoulli,1,32,1.0,1.0,raw,3,0.3960246911876499,0.575992676295981,0.2013256540764851,0.978070019548605
45,bernoulli,1,32,1.0,1.0,raw,2,0.4220860977433794,0.5950802306877476,0.2238460673385743,0.9662028402211968
21,bernoulli,1,32,1.0,1.0,raw,2,0.3984492618096323,0.5762311951570264,0.2331887184817732,0.9621053383494452
36,bernoulli,1,32,1.0,1.0,raw,2,0.4175168027180587,0.5190554057836508,0.2231373524919697,0.9691679288453482
32,bernoulli,1,32,1.0,1.0,raw,2,0.3930474128636058,0.5598929494278331,0.2352766416338784,0.9637866726047988
44,bernoulli,1,32,1.0,1.0,raw,2,0.3937304083173489,0.5488881298649937,0.2124936751518318,0.9695376986327412
6,bernoulli,1,32,1.0,1.0,raw,4,0.4303238751273018,0.5513746382530913,0.211046526248209,0.9723258401230328
3,bernoulli,1,32,1.0,1.0,raw,4,0.4091029857769913,0.6015826168139861,0.206638900086211,0.976000096482024
13,bernoulli,1,32,1.0,1.0,raw,3,0.4194470582162008,0.5592059902369066,0.2182723774536917,0.9689787779518586
27,bernoulli,1,32,1.0,1.0,raw,4,0.4159648846410937,0.5652248158707531,0.2098616343025776,0.9705967741935484
20,bernoulli,1,32,1.0,1.0,raw,3,0.4071517070517111,0.5860295478378879,0.2096544290691816,0.9763784597307064
35,bernoulli,1,32,1.0,1.0,raw,3,0.4106451662764022,0.586522887128625,0.2051052802136211,0.972940682618102
9,bernoulli,1,32,1.0,1.0,raw,2,0.4026372265124398,0.5830320945945946,0.2073264177145578,0.9757011952191236
16,bernoulli,1,32,1.0,1.0,raw,3,0.4246126815260067,0.5751579474134156,0.206745454270047,0.9713337552537202
11,bernoulli,1,32,1.0,1.0,raw,4,0.4138310163244605,0.5975160115165403,0.2133761477783118,0.974979011269334
25,bernoulli,1,32,1.0,1.0,raw,2,0.4305863602276346,0.5577864349215862,0.2067969273710166,0.9751200117562536
49,bernoulli,1,32,1.0,1.0,raw,2,0.411842802349262,0.5543964457317855,0.2027172342305198,0.9739939819458374
33,bernoulli,1,32,1.0,1.0,raw,3,0.4195211405752569,0.5537329990779161,0.2190702767427028,0.970168973793304
37,bernoulli,1,32,1.0,1.0,raw,3,0.4137228526403206,0.5866952510881569,0.2114280630081072,0.9628913596524932
47,bernoulli,1,32,1.0,1.0,raw,3,0.398398902369906,0.5438824983363437,0.2373955321187988,0.9534675844254032
26,bernoulli,1,32,1.0,1.0,raw,4,0.4222939671436663,0.5613788559287847,0.2165564587260988,0.9608089942563852
42,bernoulli,1,32,1.0,1.0,raw,4,0.4079851910285405,0.5709661970090224,0.2338429372182768,0.9599881005503496
23,bernoulli,1,32,1.0,1.0,raw,4,0.4251278404493143,0.5563609509879835,0.2501911833018132,0.9615319210961034
29,bernoulli,1,32,1.0,1.0,raw,3,0.4142843767611988,0.5865494727762162,0.2130407888692325,0.969524660356706
0,bernoulli,1,32,1.0,1.0,raw,6,0.427500534587102,0.5506929090620079,0.2127789370640375,0.9740333509149188
8,bernoulli,1,32,1.0,1.0,raw,4,0.4154710204775066,0.5413019977194308,0.2135372142017428,0.9734516129032258
14,bernoulli,1,32,1.0,1.0,raw,4,0.4040796737679569,0.5500723988717494,0.2019625744555011,0.9778938408852056
28,bernoulli,1,32,1.0,1.0,raw,3,0.4275423080300237,0.6022914699401951,0.2310219123147302,0.961612228770867
31,bernoulli,1,32,1.0,1.0,raw,4,0.3973075139439596,0.5569191590810576,0.2185546138650806,0.9651015127704494
7,bernoulli,1,32,1.0,1.0,raw,4,0.4040741053343284,0.5394505810241349,0.2039759125957606,0.9670994735915774
46,bernoulli,1,32,1.0,1.0,raw,4,0.412089107792468,0.5573333333333333,0.2064252657797711,0.9701491336085826
30,bernoulli,1,32,1.0,1.0,raw,3,0.399476659668272,0.6290410159574038,0.2036214044720658,0.9765450901803608
4,bernoulli,1,32,1.0,1.0,raw,3,0.4135910264960625,0.5671662697856843,0.2252853422027397,0.9652235314885916
38,bernoulli,1,32,1.0,1.0,raw,4,0.4145727252881007,0.6007170721807563,0.2105662469674872,0.9686120331281622
17,bernoulli,1,32,1.0,1.0,raw,3,0.4125419804856622,0.5441047907681548,0.2060334976654599,0.9668490206218888
34,bernoulli,1,32,1.0,1.0,raw,4,0.4081856573282593,0.5722480220158238,0.2148131868991296,0.9665305440129912
24,bernoulli,1,32,1.0,1.0,raw,3,0.4433115794765069,0.5061394069823051,0.2202907524467514,0.9645584695721698
39,bernoulli,1,32,1.0,1.0,raw,3,0.4240843003080146,0.5821958334480006,0.1989624206928666,0.9729179807516228
10,bernoulli,1,32,1.0,1.0,raw,4,0.4109120625792598,0.6262106357694593,0.2425701748194781,0.9598313092047548
2,bernoulli,1,32,1.0,1.0,raw,4,0.4064898149873076,0.5275693389057752,0.228354641868253,0.9638836829212738
5,bernoulli,1,32,1.0,1.0,raw,3,0.411193951842714,0.5794757512907638,0.1994626011373597,0.9753889834861494
19,bernoulli,1,32,1.0,1.0,raw,5,0.3935180722755611,0.6030449509561782,0.2134068381317744,0.9748995983935744
22,bernoulli,1,32,1.0,1.0,raw,4,0.4260026023912862,0.5589613405890058,0.2400798688428602,0.9640677828017434
18,bernoulli,1,32,1.0,1.0,raw,5,0.4014387229414985,0.6139844797464754,0.2063738895174968,0.972660483202652
1,bernoulli,1,32,1.0,1.0,raw,4,0.4268468419139045,0.5867011111897515,0.2200877463580683,0.9683542253749232
41,bernoulli,1,32,1.0,1.0,raw,4,0.3954199799391141,0.5593419389512028,0.2068441553257395,0.9722361809045228
12,bernoulli,1,32,1.0,1.0,raw,3,0.4096640403659236,0.5735850556438792,0.2244579136221784,0.965885885885886
43,bernoulli,1,32,1.0,1.0,raw,4,0.4273097748300566,0.5613853090212665,0.2127484450518783,0.9773814577754556
15,bernoulli,1,32,1.0,1.0,raw,5,0.4112100777771512,0.5875297578431818,0.2425668959544867,0.9568001736676436
40,bernoulli,1,32,1.0,1.0,raw,3,0.3999215518497772,0.6096697398606241,0.2272252140854397,0.96738436653835
48,bernoulli,1,32,1.0,1.0,raw,4,0.3960376722377521,0.588060143145124,0.2039079706258269,0.9784886361392492
45,bernoulli,1,32,1.0,1.0,raw,3,0.4260069397699107,0.5370878941242627,0.2335889988036488,0.9663582670724123
21,bernoulli,1,32,1.0,1.0,raw,3,0.3966785387692143,0.5687824536929396,0.2287070214565827,0.9603949394415608
6,bernoulli,1,32,1.0,1.0,raw,5,0.430823004839823,0.5542094185740595,0.2195741251825024,0.9732911226726876
32,bernoulli,1,32,1.0,1.0,raw,3,0.3987089616112322,0.5582234303164535,0.2241506702463067,0.9656396879299513
3,bernoulli,1,32,1.0,1.0,raw,5,0.4115433987274031,0.6062732460961617,0.2114274463191552,0.9727840290089288
36,bernoulli,1,32,1.0,1.0,raw,3,0.4209877326575733,0.5352234056657975,0.2180688932202696,0.9685596661403114
44,bernoulli,1,32,1.0,1.0,raw,3,0.3994224006509995,0.5598270623977566,0.2037181538431076,0.9726865127774522
35,bernoulli,1,32,1.0,1.0,raw,4,0.4099785737800792,0.6096134075898437,0.2083633321780366,0.9720405889760728
27,bernoulli,1,32,1.0,1.0,raw,5,0.4154358705993993,0.5344054407222618,0.2235027001359694,0.9677459677419356
20,bernoulli,1,32,1.0,1.0,raw,4,0.4110504212811038,0.5650175806551107,0.2092736016462721,0.9742134872153948
13,bernoulli,1,32,1.0,1.0,raw,4,0.424494856171957,0.5510735265727129,0.2141916609316245,0.97253952428429
11,bernoulli,1,32,1.0,1.0,raw,5,0.4142868405917553,0.5768809859568718,0.2049653424356189,0.9741071716878168
16,bernoulli,1,32,1.0,1.0,raw,4,0.4228757538604106,0.552673464139508,0.2158752906473762,0.9716948217386366
9,bernoulli,1,32,1.0,1.0,raw,3,0.4000871950718129,0.5946368243243243,0.205421305933543,0.9770876494023903
49,bernoulli,1,32,1.0,1.0,raw,3,0.4265093571183173,0.5623316964992872,0.2179884255665702,0.9705596790371112
26,bernoulli,1,32,1.0,1.0,raw,5,0.4251826742218845,0.5627504504746792,0.2273065500532175,0.9559574728094832
25,bernoulli,1,32,1.0,1.0,raw,3,0.4309347430909334,0.5624546332367728,0.202217808858762,0.974466886552152
42,bernoulli,1,32,1.0,1.0,raw,5,0.4123474626565527,0.5827462612779633,0.2397068714137272,0.9609730212139852
23,bernoulli,1,32,1.0,1.0,raw,5,0.4224675926216909,0.5593973156672115,0.2258926634798453,0.961576458394066
33,bernoulli,1,32,1.0,1.0,raw,4,0.4198911966162323,0.5658713692946059,0.2202724711259458,0.9693325898809668
47,bernoulli,1,32,1.0,1.0,raw,4,0.3961198568675308,0.558807871470672,0.2403020685856174,0.9523098853326613
37,bernoulli,1,32,1.0,1.0,raw,4,0.4141412696048978,0.5679493564896021,0.2035984427261846,0.9717852997205224
14,bernoulli,1,32,1.0,1.0,raw,5,0.407705194964421,0.5513529800714783,0.2067024210667661,0.9776021290964528
31,bernoulli,1,32,1.0,1.0,raw,5,0.403110181550902,0.5855187111689062,0.2182027664618682,0.9675619473943204
29,bernoulli,1,32,1.0,1.0,raw,4,0.4174021329500365,0.575447285057779,0.22438177103861,0.966868681990857
0,bernoulli,1,32,1.0,1.0,raw,7,0.4291515649372995,0.5326368116067687,0.2173415464458199,0.9710755872925712
8,bernoulli,1,32,1.0,1.0,raw,5,0.4195135393435754,0.564848134820146,0.2167928025146687,0.9693104838709676
7,bernoulli,1,32,1.0,1.0,raw,5,0.4073952158675574,0.578158919678202,0.2061101648938611,0.970523528376454
28,bernoulli,1,32,1.0,1.0,raw,4,0.4302166022028691,0.5816493547371735,0.2382406059371508,0.9575911231108624
46,bernoulli,1,32,1.0,1.0,raw,5,0.4117316372499426,0.5655833333333333,0.218343160569785,0.9666280351868396
30,bernoulli,1,32,1.0,1.0,raw,4,0.4045788983764257,0.6135455584280862,0.2070492880538615,0.9760400801603206
38,bernoulli,1,32,1.0,1.0,raw,5,0.4178474107535874,0.61259311039454,0.2340732221095654,0.9675163546131288
4,bernoulli,1,32,1.0,1.0,raw,4,0.4122393254054169,0.5828080496801606,0.2184880680960733,0.9687461133244264
34,bernoulli,1,32,1.0,1.0,raw,5,0.408526771409394,0.5504299965600274,0.213490044743068,0.9702281447517156
17,bernoulli,1,32,1.0,1.0,raw,4,0.4136450300430622,0.5407827252593542,0.2076749331965441,0.9698025082422912
39,bernoulli,1,32,1.0,1.0,raw,4,0.4229495703608324,0.5635715661722212,0.2102702324495605,0.9701955358414552
24,bernoulli,1,32,1.0,1.0,raw,4,0.4418991847346482,0.5767635102821617,0.2210193073994787,0.9629760724904431
10,bernoulli,1,32,1.0,1.0,raw,5,0.4133133498996018,0.5839052287581701,0.2296898092426292,0.9651109447811286
2,bernoulli,1,32,1.0,1.0,raw,5,0.4100165174518224,0.5404239488348531,0.208962011477641,0.9691225069631204
19,bernoulli,1,32,1.0,1.0,raw,6,0.3958230916588922,0.6000149954131677,0.2119405967167804,0.9762607743225868
5,bernoulli,1,32,1.0,1.0,raw,4,0.4147975443307514,0.5881396819793183,0.1997238096170194,0.972396025027604
22,bernoulli,1,32,1.0,1.0,raw,5,0.4257146275745027,0.5535871018269711,0.2217662155067173,0.9659904680435047
18,bernoulli,1,32,1.0,1.0,raw,6,0.4020772440190648,0.5970665908259862,0.2091791012254436,0.9721106648817492
43,bernoulli,1,32,1.0,1.0,raw,5,0.4311939880373975,0.5685273111758369,0.1999382135945518,0.980410325909477
15,bernoulli,1,32,1.0,1.0,raw,6,0.4134866380792849,0.59169964669669,0.2434459415974997,0.9575479093551382
1,bernoulli,1,32,1.0,1.0,raw,5,0.4267625262875215,0.5635855333003044,0.2126520640082462,0.9694555112881804
12,bernoulli,1,32,1.0,1.0,raw,4,0.4094153842953823,0.5605365659777424,0.2265549115850383,0.9646206206206206
41,bernoulli,1,32,1.0,1.0,raw,5,0.3937429162553854,0.5747683549469033,0.2120806131831751,0.9706304962311556
6,bernoulli,1,32,1.0,1.0,raw,6,0.4259235424293333,0.5699881610102604,0.2120369322063901,0.9701539543863094
3,bernoulli,1,32,1.0,1.0,raw,6,0.4136967032873129,0.5681985875408453,0.2171069496680953,0.9749910553123404
40,bernoulli,1,32,1.0,1.0,raw,4,0.4036300245901447,0.6023719863221227,0.2227262253141722,0.9678918177457272
45,bernoulli,1,32,1.0,1.0,raw,4,0.4287913774871122,0.5344756561654047,0.2399570678890749,0.9649880566735382
48,bernoulli,1,32,1.0,1.0,raw,5,0.3905203488356151,0.5929888479961533,0.2024509267597132,0.9786031633197084
21,bernoulli,1,32,1.0,1.0,raw,4,0.3979492936397552,0.5847218992999044,0.2265625575493048,0.9622878867247648
35,bernoulli,1,32,1.0,1.0,raw,5,0.4103761356046396,0.5721967057918599,0.2167889705282329,0.9682061093351416
36,bernoulli,1,32,1.0,1.0,raw,4,0.4198851280989637,0.6367613912582313,0.2536241137600489,0.9676935967258548
27,bernoulli,1,32,1.0,1.0,raw,6,0.4184074416984461,0.5563004870515562,0.2095886034062766,0.9728387096774194
32,bernoulli,1,32,1.0,1.0,raw,4,0.3974345992825757,0.5678378469076144,0.2257645053000164,0.965858391455452
44,bernoulli,1,32,1.0,1.0,raw,4,0.4010014782210047,0.5412659320114332,0.2038685778460627,0.9705080878974636
11,bernoulli,1,32,1.0,1.0,raw,6,0.4146687190467839,0.5696500969504672,0.2063315190704489,0.9748175594949788
9,bernoulli,1,32,1.0,1.0,raw,4,0.4019595969580874,0.5874746621621622,0.2022338170884819,0.9757370517928288
20,bernoulli,1,32,1.0,1.0,raw,5,0.4086851167365783,0.5665905866387021,0.2130659413942397,0.9731672179700768
13,bernoulli,1,32,1.0,1.0,raw,5,0.4266853707499143,0.5510011307537439,0.2229742489773561,0.971760229515535
16,bernoulli,1,32,1.0,1.0,raw,5,0.4247389819314216,0.5506092009146701,0.2070044824102236,0.9710497703779432
47,bernoulli,1,32,1.0,1.0,raw,5,0.3926193253642355,0.5706721171213994,0.2537158692477469,0.9476318359375
42,bernoulli,1,32,1.0,1.0,raw,6,0.4123418793919534,0.5623609566184649,0.2388251070275511,0.9605951332858964
26,bernoulli,1,32,1.0,1.0,raw,6,0.4243505220558998,0.563516929779738,0.2194480317428846,0.9588129862723532
23,bernoulli,1,32,1.0,1.0,raw,6,0.4240743563462693,0.6191387765637099,0.2338656931686511,0.9633053153240696
49,bernoulli,1,32,1.0,1.0,raw,4,0.4165112225336036,0.557919033287321,0.2138408487901635,0.9730792377131394
25,bernoulli,1,32,1.0,1.0,raw,4,0.4364449688664176,0.5583058635500948,0.2158989482560939,0.974242374763242
14,bernoulli,1,32,1.0,1.0,raw,6,0.4099158899747487,0.5781698569599171,0.2124244152308637,0.974249441551747
37,bernoulli,1,32,1.0,1.0,raw,5,0.4169932059425227,0.5713708251225305,0.2204806717421113,0.9671826149558944
33,bernoulli,1,32,1.0,1.0,raw,5,0.427070328661783,0.5718793222683264,0.2078764146738321,0.9717447695701712
31,bernoulli,1,32,1.0,1.0,raw,6,0.4038269703015161,0.5604771709290564,0.2169170562026456,0.9679548232455514
7,bernoulli,1,32,1.0,1.0,raw,6,0.4051096573772499,0.5774885072149151,0.2017296770535789,0.9634114145826334
29,bernoulli,1,32,1.0,1.0,raw,5,0.4161188418436036,0.6035968708636357,0.2200387559425064,0.9688727383941794
0,bernoulli,1,32,1.0,1.0,raw,8,0.4288033144753377,0.558387884568142,0.2093490200150983,0.9714813161845256
8,bernoulli,1,32,1.0,1.0,raw,6,0.41853716337871,0.5306395960134465,0.2204252705189802,0.974375
28,bernoulli,1,32,1.0,1.0,raw,5,0.4331849207032853,0.5544664778092541,0.2309826439492833,0.957595238879194
46,bernoulli,1,32,1.0,1.0,raw,6,0.4172017555801526,0.5520378787878787,0.2145871797852686,0.9685636332906776
38,bernoulli,1,32,1.0,1.0,raw,6,0.4169071477078723,0.5409009252786735,0.2180080860288647,0.9669362895169348
30,bernoulli,1,32,1.0,1.0,raw,5,0.4040520521083269,0.6126621876798145,0.2073691597455884,0.9733947895791584
34,bernoulli,1,32,1.0,1.0,raw,6,0.4133869093767518,0.5439456484348125,0.2175160499246898,0.9691335912499404
39,bernoulli,1,32,1.0,1.0,raw,5,0.4253016754555545,0.5777513278476484,0.2024633286232079,0.970683866767046
4,bernoulli,1,32,1.0,1.0,raw,5,0.4134571941237917,0.5730261007610776,0.2186583258767599,0.9691593547015231
17,bernoulli,1,32,1.0,1.0,raw,5,0.4154103492070244,0.5819770660916191,0.2144654237455069,0.968869189992889
2,bernoulli,1,32,1.0,1.0,raw,6,0.4101682570380253,0.54414022922999,0.2165977921428631,0.9664891087605446
10,bernoulli,1,32,1.0,1.0,raw,6,0.4132368204504081,0.5577837195484254,0.2288456188793932,0.9621572462193464
24,bernoulli,1,32,1.0,1.0,raw,5,0.4424730086850094,0.5870456719273075,0.2202018936984647,0.9629885650989832
19,bernoulli,1,32,1.0,1.0,raw,7,0.3968472065542633,0.6262701997036201,0.2123026646830921,0.9776814768957252
22,bernoulli,1,32,1.0,1.0,raw,6,0.4299506335420063,0.5644773620319483,0.2340443026518897,0.9654975762760194
18,bernoulli,1,32,1.0,1.0,raw,7,0.4037296905369825,0.6147239263803682,0.2007088749686671,0.9736366099317906
5,bernoulli,1,32,1.0,1.0,raw,5,0.4141888515657011,0.5794757512907639,0.2135286656740693,0.9717650770282348
15,bernoulli,1,32,1.0,1.0,raw,7,0.4209768306366384,0.5936102139532062,0.2593157321363489,0.9555820881122086
43,bernoulli,1,32,1.0,1.0,raw,6,0.4312146013354598,0.5528734256340688,0.201054066356339,0.9801817320880412
1,bernoulli,1,32,1.0,1.0,raw,6,0.4244335614222344,0.5476112959162007,0.2192123159822504,0.9665646357658796
12,bernoulli,1,32,1.0,1.0,raw,5,0.4120153527778821,0.558879173290938,0.2351432131325029,0.9657057057057056
41,bernoulli,1,32,1.0,1.0,raw,6,0.3980570828342768,0.5608348179185286,0.2112933354114068,0.9695744346733668
6,bernoulli,1,32,1.0,1.0,raw,7,0.4275507772416977,0.550223625361747,0.2102649971056187,0.9730170805929124
3,bernoulli,1,32,1.0,1.0,raw,7,0.4155295491860447,0.589807104458733,0.2161936228365644,0.9734915638530096
27,bernoulli,1,32,1.0,1.0,raw,7,0.4171341558348377,0.5500118793062485,0.2128193412218902,0.9708064516129032
35,bernoulli,1,32,1.0,1.0,raw,6,0.4118864170454419,0.6085113936408617,0.1994147925592372,0.9734129290580904
40,bernoulli,1,32,1.0,1.0,raw,5,0.4042319646502993,0.5859845041769467,0.2218660336012469,0.969029618499768
45,bernoulli,1,32,1.0,1.0,raw,5,0.4267801065099329,0.5341846809734918,0.2127525511789273,0.9656179444389908
48,bernoulli,1,32,1.0,1.0,raw,6,0.3965812339295632,0.5958554493166393,0.2107967154143373,0.975408249906206
21,bernoulli,1,32,1.0,1.0,raw,5,0.4042794044147609,0.5618073316283034,0.2397846571601806,0.9601449275362318
