seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,mirt_dim,rmse_mirt,auc_mirt,val_rmse_mirt,val_auc_mirt
43,bernoulli,1,64,1.0,1.0,raw,6,0.4312146013354598,0.5528734256340688,0.201054066356339,0.9801817320880412
0,bernoulli,1,64,1.0,1.0,raw,7,0.4291515649372995,0.5326368116067687,0.2173415464458199,0.9710755872925712
16,bernoulli,1,64,1.0,1.0,raw,6,0.4256162586238783,0.5665394746901868,0.2107759669598323,0.9693986011716406
8,bernoulli,1,64,1.0,1.0,raw,6,0.41853716337871,0.5306395960134465,0.2204252705189802,0.974375
6,bernoulli,1,64,1.0,1.0,raw,7,0.4275507772416977,0.550223625361747,0.2102649971056187,0.9730170805929124
41,bernoulli,1,64,1.0,1.0,raw,6,0.3980570828342768,0.5608348179185286,0.2112933354114068,0.9695744346733668
27,bernoulli,1,64,1.0,1.0,raw,7,0.4171341558348377,0.5500118793062485,0.2128193412218902,0.9708064516129032
45,bernoulli,1,64,1.0,1.0,raw,5,0.4267801065099329,0.5341846809734918,0.2127525511789273,0.9656179444389908
40,bernoulli,1,64,1.0,1.0,raw,5,0.4042319646502993,0.5859845041769467,0.2218660336012469,0.969029618499768
3,bernoulli,1,64,1.0,1.0,raw,7,0.4155295491860447,0.589807104458733,0.2161936228365644,0.9734915638530096
14,bernoulli,1,64,1.0,1.0,raw,7,0.408352527929557,0.574905630372373,0.2099351556606743,0.9756320755093968
