seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,agent_batch_size,auc_knn,rmse_knn
0,beta,1,64,1.0,1.0,raw,64,0.8578884314022501,0.3649198432331695
18,beta,1,64,1.0,1.0,raw,64,0.8779407995997857,0.3592009330137365
4,beta,1,64,1.0,1.0,raw,64,0.8576630443136231,0.358866040938109
39,beta,1,64,1.0,1.0,raw,64,0.8426739977006656,0.3568018554045885
11,beta,1,64,1.0,1.0,raw,64,0.8734431558392075,0.3505345043824713
20,beta,1,64,1.0,1.0,raw,64,0.848270669386962,0.3554855803812598
49,beta,1,64,1.0,1.0,raw,64,0.8569592471446974,0.37072279609608
40,beta,1,64,1.0,1.0,raw,64,0.8518657221025913,0.362429060242876
3,beta,1,64,1.0,1.0,raw,64,0.8030042963101667,0.3821150401149197
30,beta,1,64,1.0,1.0,raw,64,0.892287739036965,0.3545079713780661
35,beta,1,64,1.0,1.0,raw,64,0.8733873373910968,0.3388058609670005
27,beta,1,64,1.0,1.0,raw,64,0.8481831329970175,0.371017789595413
42,beta,1,64,1.0,1.0,raw,64,0.8702464280559965,0.3552952856693213
15,beta,1,64,1.0,1.0,raw,64,0.8593230722443245,0.3611616214961076
7,beta,1,64,1.0,1.0,raw,64,0.8670135229082101,0.351611345924448
47,beta,1,64,1.0,1.0,raw,64,0.8988827295984997,0.3308030243753793
2,beta,1,64,1.0,1.0,raw,64,0.8363825965168676,0.3677327997138647
23,beta,1,64,1.0,1.0,raw,64,0.8559730336278142,0.3592465627289498
31,beta,1,64,1.0,1.0,raw,64,0.8502455419336863,0.3696180616675124
19,beta,1,64,1.0,1.0,raw,64,0.8568586459101359,0.35531407438951
43,beta,1,64,1.0,1.0,raw,64,0.8636219013974054,0.3564548020863299
34,beta,1,64,1.0,1.0,raw,64,0.8575435758271579,0.3569619810659304
14,beta,1,64,1.0,1.0,raw,64,0.8526458526458527,0.3684107310800548
46,beta,1,64,1.0,1.0,raw,64,0.8769369614577438,0.35550987089647
10,beta,1,64,1.0,1.0,raw,64,0.8478441587231212,0.3527766771603901
6,beta,1,64,1.0,1.0,raw,64,0.8849951315664483,0.3511074299814676
26,beta,1,64,1.0,1.0,raw,64,0.851995842426178,0.3556197966880468
22,beta,1,64,1.0,1.0,raw,64,0.8674306955937232,0.3450383945364906
38,beta,1,64,1.0,1.0,raw,64,0.8198007368349383,0.3698143840133851
12,beta,1,64,1.0,1.0,raw,64,0.8416669210275014,0.3572834976901005
8,beta,1,64,1.0,1.0,raw,64,0.8636376527978671,0.3598076869304089
28,beta,1,64,1.0,1.0,raw,64,0.8778238668824985,0.3570640315192103
24,beta,1,64,1.0,1.0,raw,64,0.8712107035928144,0.349747188406844
25,beta,1,64,1.0,1.0,raw,64,0.8460231440590429,0.3618230574558932
36,beta,1,64,1.0,1.0,raw,64,0.8295239161962172,0.3742061995151768
44,beta,1,64,1.0,1.0,raw,64,0.8614622495466409,0.3528304124547427
16,beta,1,64,1.0,1.0,raw,64,0.8818022433899018,0.344117650749277
48,beta,1,64,1.0,1.0,raw,64,0.8304744128525461,0.3756007508497381
32,beta,1,64,1.0,1.0,raw,64,0.8333126686386689,0.3677846435849278
13,beta,1,64,1.0,1.0,raw,64,0.8630935953340325,0.356739414066048
37,beta,1,64,1.0,1.0,raw,64,0.8754682955206516,0.3527209164236994
1,beta,1,64,1.0,1.0,raw,64,0.8366095393880815,0.3725527341689331
9,beta,1,64,1.0,1.0,raw,64,0.8255881361644759,0.3757921435389101
29,beta,1,64,1.0,1.0,raw,64,0.8620396451615326,0.3484213265056681
33,beta,1,64,1.0,1.0,raw,64,0.8763465861207016,0.353117597553006
5,beta,1,64,1.0,1.0,raw,64,0.8728453582861364,0.3389138401249106
45,beta,1,64,1.0,1.0,raw,64,0.8409162245199766,0.3645368432876128
41,beta,1,64,1.0,1.0,raw,64,0.8609006922879009,0.3645592023038832
17,beta,1,64,1.0,1.0,raw,64,0.8535731663753527,0.3615858035544259
21,beta,1,64,1.0,1.0,raw,64,0.8426713510848127,0.3604036412430356
