seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_knn,rmse_knn
0,beta,1,32,1.0,raw,32,0.6469542808903896,0.4383230981550435
15,beta,1,32,1.0,raw,32,0.6825491240530304,0.4311607420504079
23,beta,1,32,1.0,raw,32,0.6342885346804865,0.4466718705547908
35,beta,1,32,1.0,raw,32,0.6743134777269573,0.4233596603524935
47,beta,1,32,1.0,raw,32,0.7152246400555095,0.4127394393098973
10,beta,1,32,1.0,raw,32,0.635626102292769,0.4463325829853353
30,beta,1,32,1.0,raw,32,0.6550438638344434,0.4523264326559191
31,beta,1,32,1.0,raw,32,0.6294472855450579,0.4537392596347704
26,beta,1,32,1.0,raw,32,0.6481940267397193,0.4329906599599011
43,beta,1,32,1.0,raw,32,0.6733275072324012,0.4367694545511502
3,beta,1,32,1.0,raw,32,0.5988083237327189,0.4558837210749594
38,beta,1,32,1.0,raw,32,0.6084233725743159,0.4478087812803039
11,beta,1,32,1.0,raw,32,0.6995936230071899,0.423568962776241
46,beta,1,32,1.0,raw,32,0.6447910870176572,0.4444310180884478
27,beta,1,32,1.0,raw,32,0.5911133313829287,0.4618569272213044
7,beta,1,32,1.0,raw,32,0.5904780864292059,0.4518281861216909
39,beta,1,32,1.0,raw,32,0.6644201183431953,0.4355602347886662
19,beta,1,32,1.0,raw,32,0.6811452751036641,0.4226128871482794
14,beta,1,32,1.0,raw,32,0.6450346907993966,0.4449233647054461
18,beta,1,32,1.0,raw,32,0.6756288938521218,0.4347491978423498
6,beta,1,32,1.0,raw,32,0.6828860129129389,0.4352563992763346
42,beta,1,32,1.0,raw,32,0.7171067073170732,0.412139529892198
2,beta,1,32,1.0,raw,32,0.5929692057351631,0.454132210302299
34,beta,1,32,1.0,raw,32,0.6589210400639827,0.4353041378732457
22,beta,1,32,1.0,raw,32,0.7068893943203279,0.4130957852535726
20,beta,1,32,1.0,raw,32,0.6393444855218993,0.4320077155051179
12,beta,1,32,1.0,raw,32,0.6522676991150442,0.4308357329120378
36,beta,1,32,1.0,raw,32,0.6178605944888387,0.4535792803057921
40,beta,1,32,1.0,raw,32,0.6554541114691491,0.4350953776931811
28,beta,1,32,1.0,raw,32,0.6970708323868434,0.4205760030564319
44,beta,1,32,1.0,raw,32,0.6390760233918129,0.4404900587705113
16,beta,1,32,1.0,raw,32,0.6740750185027398,0.4239526732658201
32,beta,1,32,1.0,raw,32,0.6074228254815162,0.4516943016548312
4,beta,1,32,1.0,raw,32,0.6230505244276141,0.4483790967704673
8,beta,1,32,1.0,raw,32,0.6720775352649637,0.4395591099409152
48,beta,1,32,1.0,raw,32,0.5886064946804812,0.4681727829090363
24,beta,1,32,1.0,raw,32,0.6604361932227829,0.4388532825638837
25,beta,1,32,1.0,raw,32,0.6156128951643134,0.4430319127122736
21,beta,1,32,1.0,raw,32,0.6511824866973898,0.4379781256171321
29,beta,1,32,1.0,raw,32,0.6527454916877993,0.4360128911774585
9,beta,1,32,1.0,raw,32,0.5985107307222691,0.4660508167316167
49,beta,1,32,1.0,raw,32,0.6068619802952819,0.4577056278304489
45,beta,1,32,1.0,raw,32,0.6136731748976647,0.4557949527306195
33,beta,1,32,1.0,raw,32,0.6758846755997605,0.4286353494313049
17,beta,1,32,1.0,raw,32,0.6282347398418826,0.4481964586655509
1,beta,1,32,1.0,raw,32,0.632450942441116,0.4544889213074163
37,beta,1,32,1.0,raw,32,0.6779813845258871,0.4323841784965104
13,beta,1,32,1.0,raw,32,0.6931030184916606,0.4288013336880604
5,beta,1,32,1.0,raw,32,0.6267374888776663,0.4380333578501674
41,beta,1,32,1.0,raw,32,0.6295985364121637,0.4512666544918517
