seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,agent_batch_size,auc_knn,rmse_knn
3,beta,1,4,1.0,1.0,raw,4,0.8481262327416174,0.3728109682344239
6,beta,1,4,1.0,1.0,raw,4,0.8549475262368815,0.3905860690744145
26,beta,1,4,1.0,1.0,raw,4,0.8281573498964804,0.34487355370061
10,beta,1,4,1.0,1.0,raw,4,0.7717996289424861,0.3847874281848939
30,beta,1,4,1.0,1.0,raw,4,0.8141025641025641,0.3743908225713676
39,beta,1,4,1.0,1.0,raw,4,0.8544444444444445,0.3765357874659351
18,beta,1,4,1.0,1.0,raw,4,0.9041666666666668,0.3557118852400857
23,beta,1,4,1.0,1.0,raw,4,0.795727136431784,0.398804364818344
34,beta,1,4,1.0,1.0,raw,4,0.8673163418290855,0.35187734704734
27,beta,1,4,1.0,1.0,raw,4,0.8406926406926407,0.367988787548923
35,beta,1,4,1.0,1.0,raw,4,0.8894302848575711,0.3295598786472452
44,beta,1,4,1.0,1.0,raw,4,0.8135722455203965,0.3876533389491509
42,beta,1,4,1.0,1.0,raw,4,0.8680223285486444,0.3581752861961169
14,beta,1,4,1.0,1.0,raw,4,0.8497047772410091,0.316545726504964
2,beta,1,4,1.0,1.0,raw,4,0.8642998027613412,0.3676636429159711
47,beta,1,4,1.0,1.0,raw,4,0.9175377468060396,0.3561005270406373
46,beta,1,4,1.0,1.0,raw,4,0.8841379310344828,0.3300773914035568
22,beta,1,4,1.0,1.0,raw,4,0.8633333333333333,0.3462106782743733
43,beta,1,4,1.0,1.0,raw,4,0.84468085106383,0.3753716296293337
19,beta,1,4,1.0,1.0,raw,4,0.8222634508348794,0.3344728121791949
15,beta,1,4,1.0,1.0,raw,4,0.9058159722222222,0.3302884419358674
1,beta,1,4,1.0,1.0,raw,4,0.885439763488544,0.3727653399725933
38,beta,1,4,1.0,1.0,raw,4,0.8591549295774648,0.3329197607783854
11,beta,1,4,1.0,1.0,raw,4,0.8679971988795518,0.3569145980351653
7,beta,1,4,1.0,1.0,raw,4,0.8280075187969925,0.3367462956784813
31,beta,1,4,1.0,1.0,raw,4,0.8741898589401449,0.3572470440632157
8,beta,1,4,1.0,1.0,raw,4,0.8918518518518519,0.3662711539034471
37,beta,1,4,1.0,1.0,raw,4,0.9293377728449872,0.3454557816319901
17,beta,1,4,1.0,1.0,raw,4,0.8962053571428571,0.3575902448470885
29,beta,1,4,1.0,1.0,raw,4,0.8668146503884573,0.3354283066718153
49,beta,1,4,1.0,1.0,raw,4,0.8608630952380952,0.3535473740794565
4,beta,1,4,1.0,1.0,raw,4,0.873688155922039,0.3860799156004481
33,beta,1,4,1.0,1.0,raw,4,0.9162878787878788,0.3407669134854229
28,beta,1,4,1.0,1.0,raw,4,0.9384319384319384,0.2937639507065206
24,beta,1,4,1.0,1.0,raw,4,0.9012829650748396,0.3452993934180806
5,beta,1,4,1.0,1.0,raw,4,0.8073353954927087,0.3761478182665373
13,beta,1,4,1.0,1.0,raw,4,0.865546218487395,0.330681311782156
20,beta,1,4,1.0,1.0,raw,4,0.9202380952380952,0.3316299818687789
0,beta,1,4,1.0,1.0,raw,4,0.8851674641148325,0.3622442436695495
36,beta,1,4,1.0,1.0,raw,4,0.7925925925925926,0.3744550162191403
41,beta,1,4,1.0,1.0,raw,4,0.8359375,0.3724791915893262
25,beta,1,4,1.0,1.0,raw,4,0.8078125,0.3838155606273129
9,beta,1,4,1.0,1.0,raw,4,0.8519345238095238,0.3664206146157395
40,beta,1,4,1.0,1.0,raw,4,0.8290406868234416,0.3835221155720466
21,beta,1,4,1.0,1.0,raw,4,0.8738438771735109,0.363518873044852
48,beta,1,4,1.0,1.0,raw,4,0.84453125,0.3640445565643877
12,beta,1,4,1.0,1.0,raw,4,0.913594470046083,0.3346969520701611
45,beta,1,4,1.0,1.0,raw,4,0.8452690166975881,0.363774917869881
32,beta,1,4,1.0,1.0,raw,4,0.8151041666666667,0.3804369221872974
16,beta,1,4,1.0,1.0,raw,4,0.8305970149253732,0.35673089279514353
