seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,agent_batch_size,auc_knn,rmse_knn
0,beta,1,32,1.0,1.0,raw,32,0.8483582885324567,0.3638006414641104
43,beta,1,32,1.0,1.0,raw,32,0.8762415621986499,0.3550687362722196
2,beta,1,32,1.0,1.0,raw,32,0.8334285100242547,0.3694575528617391
6,beta,1,32,1.0,1.0,raw,32,0.868363299458583,0.3586352446905425
26,beta,1,32,1.0,1.0,raw,32,0.8518625495042135,0.3545205181140077
30,beta,1,32,1.0,1.0,raw,32,0.8888549598895611,0.3635026400731275
23,beta,1,32,1.0,1.0,raw,32,0.8501233922712889,0.3638222265799555
10,beta,1,32,1.0,1.0,raw,32,0.8560730910457687,0.3615189125936078
42,beta,1,32,1.0,1.0,raw,32,0.8747926829268292,0.3437531644502117
7,beta,1,32,1.0,1.0,raw,32,0.8315641174849162,0.3622367363312122
39,beta,1,32,1.0,1.0,raw,32,0.8527041420118344,0.3577450817844385
3,beta,1,32,1.0,1.0,raw,32,0.8077236943164363,0.3801761857468388
34,beta,1,32,1.0,1.0,raw,32,0.8637490865780192,0.3567064138945373
38,beta,1,32,1.0,1.0,raw,32,0.8129572888482742,0.3688235460096923
27,beta,1,32,1.0,1.0,raw,32,0.8478684470547971,0.3739723987466692
35,beta,1,32,1.0,1.0,raw,32,0.8738009218886259,0.3428081918687407
24,beta,1,32,1.0,1.0,raw,32,0.8626892573900505,0.3588464208282763
47,beta,1,32,1.0,1.0,raw,32,0.9006032804579535,0.3343722227462514
46,beta,1,32,1.0,1.0,raw,32,0.848839505286399,0.3634046324532282
18,beta,1,32,1.0,1.0,raw,32,0.8734336428823322,0.360536915320216
14,beta,1,32,1.0,1.0,raw,32,0.8665580693815989,0.3638852133921201
11,beta,1,32,1.0,1.0,raw,32,0.8804225377034097,0.3481984678542846
15,beta,1,32,1.0,1.0,raw,32,0.8651988636363637,0.3572564914986514
22,beta,1,32,1.0,1.0,raw,32,0.8604931269769808,0.3444261403544149
19,beta,1,32,1.0,1.0,raw,32,0.8685710128761609,0.3483154284040804
31,beta,1,32,1.0,1.0,raw,32,0.8515674207621854,0.3694248820605493
33,beta,1,32,1.0,1.0,raw,32,0.8876168439471384,0.3515006540788883
16,beta,1,32,1.0,1.0,raw,32,0.8658660215067139,0.3476688082709205
32,beta,1,32,1.0,1.0,raw,32,0.8376242267890122,0.3674069418479256
12,beta,1,32,1.0,1.0,raw,32,0.8379191895668374,0.3575031000616471
20,beta,1,32,1.0,1.0,raw,32,0.8622316632284156,0.3518602170261201
4,beta,1,32,1.0,1.0,raw,32,0.8499464361344329,0.3633577614885593
48,beta,1,32,1.0,1.0,raw,32,0.8224856871334865,0.377948336670949
28,beta,1,32,1.0,1.0,raw,32,0.8773815140342599,0.3499387116926458
40,beta,1,32,1.0,1.0,raw,32,0.8446831364124598,0.3671323856627844
36,beta,1,32,1.0,1.0,raw,32,0.8288015934752375,0.3743601147744551
44,beta,1,32,1.0,1.0,raw,32,0.857830409356725,0.3558133728911847
8,beta,1,32,1.0,1.0,raw,32,0.8720572817384674,0.358568925351479
37,beta,1,32,1.0,1.0,raw,32,0.8785922047702154,0.3515801319363244
29,beta,1,32,1.0,1.0,raw,32,0.859672912557528,0.3510384468455423
1,beta,1,32,1.0,1.0,raw,32,0.8436113509811511,0.373805587711024
21,beta,1,32,1.0,1.0,raw,32,0.8407366521228689,0.3614533284781672
41,beta,1,32,1.0,1.0,raw,32,0.8506201592373936,0.3713058869203668
5,beta,1,32,1.0,1.0,raw,32,0.836910516316764,0.3595369637444371
17,beta,1,32,1.0,1.0,raw,32,0.8534886927744071,0.3625246598636386
49,beta,1,32,1.0,1.0,raw,32,0.8436624194620207,0.3763720327480164
45,beta,1,32,1.0,1.0,raw,32,0.8379244338428012,0.3725812112684801
25,beta,1,32,1.0,1.0,raw,32,0.8519617643383731,0.3629187138817584
9,beta,1,32,1.0,1.0,raw,32,0.8320947215177984,0.3776751900888395
13,beta,1,32,1.0,1.0,raw,32,0.8758101432197244,0.3495181939760838
