n_samples,model_type,seed,lambda_tau,observed_train_pairs,rmse_amortized,auc_amortized,active_dims,active_indices,tau_values,embedding_type,user_count
54,bernoulli,33,0.024,863,0.420831289931646,0.6377362840018441,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32
54,bernoulli,28,0.006,857,0.4152052243785132,0.7202832861189802,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.3452933132648468, 0.34444737434387207, 0.3428535759449005, 0.3452545404434204, 0.3464289903640747, 0.3455967903137207, 0.34681883454322815, 0.3449851870536804, 0.3471423089504242, 0.3456335961818695, 0.3470137417316437, 0.34601110219955444, 0.34296417236328125, 0.3465794324874878, 0.3453710377216339, 0.34305161237716675, 0.34380990266799927, 0.346159428358078, 0.33972597122192383, 0.3516797423362732, 0.34785640239715576, 0.3438301086425781, 0.3479672372341156, 0.34733113646507263, 0.3470086455345154, 0.3424822986125946, 0.3415602445602417, 0.34918341040611267, 0.3442895710468292, 0.3448435068130493]",raw,32
54,bernoulli,28,0.022,857,0.4177219161142447,0.7088574126534466,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32
54,bernoulli,5,0.024,832,0.4012484595307818,0.6724475236456173,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32
54,bernoulli,10,0.002,842,0.3923088782585279,0.7137626262626262,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.4892619252204895, 0.4869914650917053, 0.49001914262771606, 0.4874967038631439, 0.47851264476776123, 0.49024444818496704, 0.48596909642219543, 0.491673082113266, 0.4973744750022888, 0.4929540157318115, 0.4866063892841339, 0.49026724696159363, 0.48624175786972046, 0.49176862835884094, 0.49001893401145935, 0.4888717532157898, 0.48613569140434265, 0.4829389154911041, 0.48419052362442017, 0.48681893944740295, 0.4879564642906189, 0.49171796441078186, 0.49020880460739136, 0.49396413564682007, 0.4904307723045349, 0.48592621088027954, 0.4841679334640503, 0.48651814460754395, 0.49366843700408936, 0.4827292561531067]",raw,32
54,bernoulli,48,0.008,841,0.3738755414302659,0.6755099776220155,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.28752079606056213, 0.2767499089241028, 0.2772463858127594, 0.2785155177116394, 0.27554601430892944, 0.2786058485507965, 0.27879905700683594, 0.2827090322971344, 0.2789313793182373, 0.2764931321144104, 0.27872368693351746, 0.27482870221138, 0.2755088806152344, 0.27316442131996155, 0.2767890393733978, 0.2748963236808777, 0.2768342196941376, 0.27531003952026367, 0.2765903174877167, 0.28494128584861755, 0.27834776043891907, 0.2829434871673584, 0.2823466956615448, 0.27804630994796753, 0.27716171741485596, 0.2792697548866272, 0.28290459513664246, 0.27861109375953674, 0.27448299527168274, 0.27782872319221497]",raw,32
54,bernoulli,15,0.004,804,0.3571167148661149,0.7961346821682018,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.4133343994617462, 0.4168562591075897, 0.4043225944042206, 0.4176930785179138, 0.40675532817840576, 0.41289207339286804, 0.4066927134990692, 0.42270106077194214, 0.4140198230743408, 0.40937575697898865, 0.40876504778862, 0.4131847321987152, 0.41677725315093994, 0.40604162216186523, 0.4109235107898712, 0.40856707096099854, 0.40858596563339233, 0.4052349627017975, 0.4064323604106903, 0.40732964873313904, 0.41293835639953613, 0.41595402359962463, 0.40539491176605225, 0.4104354679584503, 0.41257601976394653, 0.4075913727283478, 0.40664494037628174, 0.41445252299308777, 0.41093581914901733, 0.40937188267707825]",raw,32
54,bernoulli,19,0.03,863,0.379140663390646,0.7168336744054757,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32
54,bernoulli,11,0.025,878,0.390236871537632,0.7207238968211999,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32
54,bernoulli,47,0.03,853,0.3319793660634382,0.7867763095351269,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32
54,bernoulli,34,0.024,801,0.38525319069142,0.6880245127244873,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32
54,bernoulli,6,0.024,841,0.404993719064022,0.6898118916074718,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32
54,bernoulli,41,0.029,867,0.3525264769444814,0.6936413308518368,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32
54,bernoulli,16,0.004,869,0.4085248746862535,0.7104332172619668,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.40995949506759644, 0.41106563806533813, 0.41009002923965454, 0.41402187943458557, 0.41211989521980286, 0.4078875184059143, 0.4097324013710022, 0.41433921456336975, 0.41068965196609497, 0.41145727038383484, 0.4105670154094696, 0.40996384620666504, 0.41192826628685, 0.4081743061542511, 0.41631048917770386, 0.41005831956863403, 0.4101863205432892, 0.4094163775444031, 0.4090295732021332, 0.4079135060310364, 0.4104943573474884, 0.41835084557533264, 0.4091094136238098, 0.4195728302001953, 0.419294536113739, 0.40844404697418213, 0.4141806960105896, 0.40784624218940735, 0.40945708751678467, 0.4124988615512848]",raw,32
54,bernoulli,13,0.029,803,0.3937779212316303,0.7323147356518382,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32
54,bernoulli,11,0.01,878,0.3882915226826607,0.7266437511017099,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.20069941878318787, 0.2031901776790619, 0.2035292387008667, 0.20140573382377625, 0.2033884972333908, 0.2055516242980957, 0.2039940059185028, 0.20501631498336792, 0.20715536177158356, 0.2045104205608368, 0.20123344659805298, 0.20470073819160461, 0.20654483139514923, 0.20475277304649353, 0.2065071016550064, 0.2101527899503708, 0.21130606532096863, 0.20062190294265747, 0.20203860104084015, 0.20508156716823578, 0.20515437424182892, 0.20494237542152405, 0.2065085470676422, 0.20074807107448578, 0.20090024173259735, 0.2038104385137558, 0.205082505941391, 0.20525556802749634, 0.207045316696167, 0.20535646378993988]",raw,32
54,bernoulli,7,0.005,809,0.3590220501113065,0.7499680755969864,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.37021583318710327, 0.36965614557266235, 0.3704771399497986, 0.37379729747772217, 0.3716929256916046, 0.37181025743484497, 0.3715866506099701, 0.3721332550048828, 0.37062710523605347, 0.3740353286266327, 0.3689761459827423, 0.3709401488304138, 0.37720662355422974, 0.3708038032054901, 0.37091872096061707, 0.37593400478363037, 0.3713008165359497, 0.37347376346588135, 0.369824081659317, 0.386117160320282, 0.36991438269615173, 0.37101641297340393, 0.36968690156936646, 0.3710825741291046, 0.378316193819046, 0.3709546625614166, 0.37126150727272034, 0.3708009719848633, 0.37014642357826233, 0.37485361099243164]",raw,32
54,bernoulli,20,0.03,821,0.3640783241009158,0.7525908333847388,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32
54,bernoulli,12,0.025,842,0.4030692956570128,0.6509220985691574,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32
54,bernoulli,48,0.03,841,0.3744899340564067,0.6625362948715577,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32
54,bernoulli,25,0.032,834,0.3806525035373461,0.7770785469317084,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32
54,bernoulli,42,0.029,803,0.3869100925756036,0.6632678284513658,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32
54,bernoulli,5,0.008,832,0.4016415848393111,0.6789491490519688,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.2734292447566986, 0.27601486444473267, 0.2740129828453064, 0.2756044268608093, 0.27202314138412476, 0.2725086212158203, 0.28014665842056274, 0.27703383564949036, 0.27569183707237244, 0.2739718556404114, 0.28477489948272705, 0.28017890453338623, 0.272492378950119, 0.27780821919441223, 0.27707165479660034, 0.2755747139453888, 0.2783070206642151, 0.27532461285591125, 0.27794310450553894, 0.27469122409820557, 0.27438732981681824, 0.27815207839012146, 0.27976346015930176, 0.2730354070663452, 0.2798885107040405, 0.281146377325058, 0.28481608629226685, 0.2774293124675751, 0.2754085063934326, 0.27865201234817505]",raw,32
54,bernoulli,14,0.029,843,0.3513364170886619,0.7674029311080793,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32
54,bernoulli,8,0.005,784,0.3903220718712772,0.6920772056090053,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.3768761456012726, 0.37900587916374207, 0.37870651483535767, 0.3796621561050415, 0.3775293529033661, 0.378526508808136, 0.37808749079704285, 0.3786536455154419, 0.3786020278930664, 0.3806345760822296, 0.3755819499492645, 0.3775613307952881, 0.38446924090385437, 0.3841271698474884, 0.3775624930858612, 0.3847689628601074, 0.3825210630893707, 0.3870690166950226, 0.3855060338973999, 0.38060176372528076, 0.38132789731025696, 0.3823030889034271, 0.3760354518890381, 0.37624290585517883, 0.3803897500038147, 0.37772852182388306, 0.3754866421222687, 0.37599194049835205, 0.3760761320590973, 0.37963196635246277]",raw,32
54,bernoulli,31,0.034,834,0.3495186522852092,0.7508488657708423,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32
54,bernoulli,49,0.005,797,0.3760768211748196,0.7326818181818182,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.3761851489543915, 0.37488439679145813, 0.3759799003601074, 0.38057827949523926, 0.3759746253490448, 0.37461650371551514, 0.37434467673301697, 0.37806573510169983, 0.3787975609302521, 0.3736412823200226, 0.37532520294189453, 0.3743038475513458, 0.3764205574989319, 0.37687548995018005, 0.3753080368041992, 0.3752663731575012, 0.37570229172706604, 0.37380191683769226, 0.3766835927963257, 0.374336302280426, 0.37789881229400635, 0.3769221901893616, 0.3718796670436859, 0.3774452805519104, 0.3726690113544464, 0.3764197826385498, 0.3801839053630829, 0.3771969974040985, 0.3751446008682251, 0.37795957922935486]",raw,32
54,bernoulli,12,0.01,842,0.4030550622524436,0.6529014308426073,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.20040321350097656, 0.20375452935695648, 0.2046835571527481, 0.20261530578136444, 0.20344579219818115, 0.2018340677022934, 0.2038712054491043, 0.20249024033546448, 0.20956242084503174, 0.19979476928710938, 0.20987151563167572, 0.20557823777198792, 0.20148953795433044, 0.20444956421852112, 0.20100253820419312, 0.19962665438652039, 0.2080630511045456, 0.20527374744415283, 0.20127402245998383, 0.20073434710502625, 0.20732459425926208, 0.1973831057548523, 0.20154759287834167, 0.2127288579940796, 0.20261184871196747, 0.20380409061908722, 0.20247825980186462, 0.20894460380077362, 0.20232094824314117, 0.20305781066417694]",raw,32
54,bernoulli,15,0.036,804,0.356127411681204,0.7947229352257286,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32
54,bernoulli,37,0.035,811,0.3982844900401259,0.7079264023329508,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32
54,bernoulli,3,0.034,877,0.3845463626624574,0.7106566880995046,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32
54,bernoulli,9,0.035,843,0.3709956993267617,0.7055236486486487,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32
54,bernoulli,45,0.012,821,0.4124566915203039,0.686559698583864,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.13328306376934052, 0.15061451494693756, 0.13317573070526123, 0.1343182921409607, 0.13869476318359375, 0.13351815938949585, 0.13871347904205322, 0.14051131904125214, 0.13386130332946777, 0.1382150501012802, 0.146909698843956, 0.13266564905643463, 0.140387162566185, 0.13805252313613892, 0.13288506865501404, 0.1368516981601715, 0.13443875312805176, 0.14213329553604126, 0.13767705857753754, 0.13761721551418304, 0.13523223996162415, 0.13869330286979675, 0.1353929340839386, 0.13720223307609558, 0.14051081240177155, 0.13446401059627533, 0.13329924643039703, 0.13430379331111908, 0.13358564674854279, 0.13309280574321747]",raw,32
54,bernoulli,43,0.036,824,0.4102933200499278,0.6857493206071452,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32
54,bernoulli,49,0.038,797,0.3768344158570135,0.7251666666666667,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32
54,bernoulli,21,0.038,852,0.3806166046294089,0.671549252111912,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32
54,bernoulli,26,0.032,816,0.3934182245200374,0.721162897022833,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32
54,bernoulli,43,0.004,824,0.4109899494654708,0.6931596738914297,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.41156911849975586, 0.40943706035614014, 0.41043156385421753, 0.4216040372848511, 0.40946367383003235, 0.4106360971927643, 0.4127395451068878, 0.4120745360851288, 0.41443300247192383, 0.41680559515953064, 0.41772013902664185, 0.41103166341781616, 0.41530266404151917, 0.4134717285633087, 0.41750961542129517, 0.41250839829444885, 0.4179933965206146, 0.42431575059890747, 0.4089992344379425, 0.4176047742366791, 0.41147589683532715, 0.41256240010261536, 0.41509684920310974, 0.4099935293197632, 0.41193509101867676, 0.42313969135284424, 0.41053399443626404, 0.4120725095272064, 0.41466641426086426, 0.4100107252597809]",raw,32
54,bernoulli,27,0.04,814,0.376050708940302,0.7034479686386315,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32
54,bernoulli,17,0.026,822,0.3797704143022062,0.745298132420392,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32
54,bernoulli,6,0.008,841,0.4042275779417786,0.6915811628518811,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.26751625537872314, 0.2728501260280609, 0.26651886105537415, 0.27246323227882385, 0.27116280794143677, 0.2814829647541046, 0.26774898171424866, 0.27034878730773926, 0.26891767978668213, 0.2654809355735779, 0.2690808176994324, 0.2642359733581543, 0.26868876814842224, 0.2658039629459381, 0.2687073051929474, 0.2624000012874603, 0.2766168713569641, 0.2800237536430359, 0.2687482237815857, 0.2679937481880188, 0.2688247263431549, 0.27193838357925415, 0.2656228542327881, 0.2639583349227905, 0.2643830478191376, 0.27010464668273926, 0.2643968462944031, 0.2689785063266754, 0.2681632339954376, 0.2682296335697174]",raw,32
54,bernoulli,33,0.008,863,0.4204069662471526,0.6384831216915912,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.2675449252128601, 0.26991093158721924, 0.2673337757587433, 0.2749605178833008, 0.2735251188278198, 0.2673912048339844, 0.27030035853385925, 0.2682907283306122, 0.26893526315689087, 0.26911428570747375, 0.27039283514022827, 0.2676921486854553, 0.2730148136615753, 0.27294981479644775, 0.27227911353111267, 0.2697353661060333, 0.2688940465450287, 0.2687792479991913, 0.26710230112075806, 0.2696263790130615, 0.2684904634952545, 0.2680433988571167, 0.26912426948547363, 0.2729390859603882, 0.2716192603111267, 0.2686736285686493, 0.28302231431007385, 0.2700977623462677, 0.2699999511241913, 0.27019551396369934]",raw,32
54,bernoulli,29,0.015,866,0.3997056078891309,0.6925891223843305,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.024600496515631676, 0.02879580482840538, 0.0273582823574543, 0.029732543975114822, 0.027680564671754837, 0.03840930014848709, 0.02690356969833374, 0.029514288529753685, 0.024843161925673485, 0.03325379267334938, 0.03171408921480179, 0.037259358912706375, 0.030439035966992378, 0.024871574714779854, 0.023910028859972954, 0.024891609326004982, 0.026738662272691727, 0.037233129143714905, 0.03082156740128994, 0.023724300786852837, 0.039727065712213516, 0.023936472833156586, 0.02698543108999729, 0.023757070302963257, 0.031072361394762993, 0.025274237617850304, 0.024700092151761055, 0.03131190687417984, 0.024791590869426727, 0.029244644567370415]",raw,32
54,bernoulli,45,0.026,821,0.4134059595257967,0.6808534058534059,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32
54,bernoulli,1,0.015,827,0.3899344634964908,0.7469530752353317,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.040054015815258026, 0.03831414878368378, 0.04350962117314339, 0.05178011208772659, 0.04404948279261589, 0.04148225113749504, 0.039120521396398544, 0.03780783712863922, 0.03823660686612129, 0.04255067557096481, 0.04041508957743645, 0.03781918063759804, 0.035565998405218124, 0.03751730918884277, 0.037505026906728745, 0.04420414939522743, 0.05130605772137642, 0.04577505216002464, 0.04063328728079796, 0.04519297555088997, 0.03714418038725853, 0.03771531209349632, 0.03930997475981712, 0.038696687668561935, 0.03995989263057709, 0.03815741464495659, 0.03614491969347, 0.038026113063097, 0.048710793256759644, 0.047508981078863144]",raw,32
54,bernoulli,1,0.029,827,0.3916196747584293,0.7471583268454951,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32
54,bernoulli,23,0.028,863,0.3902174922128255,0.7351659066792853,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32
54,bernoulli,29,0.029,866,0.4028354344079734,0.6828995511576577,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32
54,bernoulli,41,0.032,867,0.35257843304956,0.6934721379022065,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32
