n_samples,model_type,seed,lambda_tau,embedding_protocol,embedding_fit_scope,embedding_fit_item_count,pre_population_match,pre_population_match_version,effective_pre_weight_sum,observed_train_pairs,rmse_amortized,auc_amortized,active_dims,active_indices,tau_values,embedding_type,user_count,scenario
1,beta,0,0.002,train_items_only_refit_v1,train_items_only,882,none,,286.0,2380,0.4519408637306612,0.6901157278256792,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[4.316158294677734, 4.338686943054199, 4.312528133392334, 4.412185192108154, 4.3495588302612305, 4.40504789352417, 4.283665180206299, 4.2975263595581055, 4.454573631286621, 4.082859992980957, 4.442512512207031, 4.08827543258667, 4.495293140411377, 4.120284557342529, 4.441573619842529, 4.387691497802734, 4.197122097015381, 4.4468488693237305, 4.304211139678955, 4.3909807205200195, 4.423375606536865, 4.314338684082031, 4.19196081161499, 4.316368103027344, 4.420629501342773, 4.120721340179443, 4.365836143493652, 4.371222496032715, 4.447015285491943, 4.444292068481445]",pca,286,Pre-max
1,beta,28,0.002,train_items_only_refit_v1,train_items_only,863,none,,286.0,2312,0.4488487876339015,0.6905427869302044,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[4.341294765472412, 4.485030174255371, 4.23095703125, 4.247123718261719, 4.4795684814453125, 4.346141815185547, 4.307735443115234, 4.1663498878479, 4.428066253662109, 4.469456195831299, 4.313180446624756, 4.4069366455078125, 4.290247440338135, 4.2303547859191895, 4.304266929626465, 4.351680278778076, 4.261198043823242, 4.20220422744751, 4.232668876647949, 4.171790599822998, 4.081482887268066, 4.127920627593994, 4.430027961730957, 4.145063400268555, 4.406788349151611, 4.376779079437256, 4.460801601409912, 4.016050338745117, 4.307352066040039, 4.415844440460205]",pca,286,Pre-max
1,beta,6,0.004,train_items_only_refit_v1,train_items_only,868,none,,286.0,2359,0.4545487529732497,0.6741302440637988,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[4.238816738128662, 4.203466415405273, 4.178116798400879, 4.3519463539123535, 4.2814531326293945, 3.925199508666992, 4.130805015563965, 4.186769008636475, 4.2308268547058105, 4.325616836547852, 4.414600849151611, 4.211537837982178, 4.267955780029297, 4.332281112670898, 4.326547145843506, 3.8696365356445312, 4.222111701965332, 4.1404314041137695, 4.081899166107178, 4.195830821990967, 3.985427141189575, 4.191013813018799, 4.359868049621582, 4.397263050079346, 4.313363075256348, 4.015161037445068, 4.225734710693359, 4.162370204925537, 3.8300957679748535, 3.9966697692871094]",pca,286,Pre-max
1,beta,14,0.002,train_items_only_refit_v1,train_items_only,875,none,,286.0,2392,0.4700026147089929,0.6402102220470371,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[4.265868663787842, 4.667552471160889, 4.393855094909668, 4.556396961212158, 4.398623466491699, 4.64395809173584, 4.35281229019165, 4.466437816619873, 4.405537128448486, 4.390090465545654, 4.198398590087891, 4.397049427032471, 4.434926986694336, 4.465807914733887, 4.561910152435303, 4.46885871887207, 4.368091106414795, 4.49763298034668, 4.421551704406738, 4.387905120849609, 4.243901252746582, 4.414315223693848, 4.368198394775391, 4.508325576782227, 4.527274131774902, 4.292819499969482, 4.603559970855713, 4.359821796417236, 4.417300701141357, 4.608946323394775]",pca,286,Pre-max
1,beta,42,0.002,train_items_only_refit_v1,train_items_only,866,none,,286.0,2323,0.4519225476998572,0.6849791962956405,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[4.326658725738525, 4.48823356628418, 4.520613193511963, 4.557973861694336, 4.4554901123046875, 4.070068836212158, 4.425457954406738, 4.3305277824401855, 4.1478271484375, 4.572686672210693, 4.103244781494141, 4.158543109893799, 4.523233413696289, 4.4400835037231445, 4.391629695892334, 4.503709316253662, 4.386596202850342, 4.28980827331543, 4.331107139587402, 4.463591575622559, 4.3227338790893555, 4.522495746612549, 4.525888442993164, 4.485026836395264, 4.528275012969971, 4.4578399658203125, 4.492002010345459, 4.1055827140808105, 4.39000940322876, 4.15090274810791]",pca,286,Pre-max
1,beta,1,0.002,train_items_only_refit_v1,train_items_only,867,none,,286.0,2299,0.4421064680010319,0.7040335422231354,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[4.483236312866211, 4.492806434631348, 4.275564193725586, 4.421374797821045, 4.480032444000244, 4.362350940704346, 4.255000591278076, 4.30804967880249, 4.315944194793701, 4.45166540145874, 4.48100471496582, 4.352085113525391, 4.4819512367248535, 4.2958984375, 4.442878246307373, 4.388225555419922, 4.351764678955078, 4.592698574066162, 4.5347700119018555, 4.304808616638184, 4.156922817230225, 4.456669330596924, 4.492064476013184, 4.317282199859619, 4.445680141448975, 4.572903633117676, 4.3504838943481445, 4.014871597290039, 4.415796279907227, 4.514631271362305]",pca,286,Pre-max
1,beta,29,0.002,train_items_only_refit_v1,train_items_only,873,none,,286.0,2325,0.4304828911481899,0.7248834557010657,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[4.016078948974609, 4.1217732429504395, 4.196081161499023, 4.21160888671875, 4.288843631744385, 4.286190986633301, 4.281754016876221, 4.178018569946289, 3.8587958812713623, 4.3270583152771, 4.148800373077393, 3.931948661804199, 4.228689193725586, 4.3239617347717285, 4.136594772338867, 4.205808162689209, 4.055771350860596, 4.143255233764648, 4.16956090927124, 4.110105037689209, 4.307354927062988, 4.2860331535339355, 4.29524564743042, 4.22794771194458, 4.10576057434082, 4.249515533447266, 4.287456512451172, 4.113102912902832, 4.385310649871826, 4.140702724456787]",pca,286,Pre-max
1,beta,15,0.002,train_items_only_refit_v1,train_items_only,850,none,,286.0,2197,0.4298709131142521,0.729426235124224,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[4.476253032684326, 4.075545310974121, 4.188338756561279, 4.495486259460449, 4.165538311004639, 4.255304336547852, 4.2408976554870605, 4.5192437171936035, 4.297819137573242, 4.39832878112793, 4.395965576171875, 4.414762496948242, 4.360695838928223, 4.193655490875244, 4.031534194946289, 4.42419958114624, 4.403519153594971, 4.220049858093262, 4.470475673675537, 4.151402473449707, 4.204000473022461, 4.2373151779174805, 4.396424293518066, 4.470633029937744, 4.398611545562744, 3.995089054107666, 4.2230682373046875, 4.128962516784668, 4.373895168304443, 4.180879592895508]",pca,286,Pre-max
1,beta,7,0.004,train_items_only_refit_v1,train_items_only,863,none,,286.0,2284,0.42009053946042,0.7271623805840142,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[4.186636447906494, 4.117129325866699, 4.138016223907471, 4.1809611320495605, 4.099578380584717, 4.420838832855225, 4.083250522613525, 4.242218971252441, 3.980027198791504, 4.278777599334717, 4.2613019943237305, 4.342232704162598, 4.318190097808838, 4.193924427032471, 4.253956317901611, 4.0474934577941895, 4.067712783813477, 4.130317687988281, 4.212202072143555, 4.081396579742432, 4.313177108764648, 4.236044883728027, 4.1975016593933105, 4.379517555236816, 4.349952220916748, 4.316190242767334, 4.380194664001465, 4.211719989776611, 4.238531589508057, 4.307924747467041]",pca,286,Pre-max
1,beta,43,0.002,train_items_only_refit_v1,train_items_only,873,none,,286.0,2321,0.4456194438828713,0.7029679420541443,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[4.1878557205200195, 4.207518577575684, 4.326257228851318, 4.304200649261475, 4.244319438934326, 4.22763204574585, 4.365767955780029, 4.370842933654785, 4.087174415588379, 4.07577657699585, 4.241448879241943, 4.35568380355835, 4.106840133666992, 4.1039934158325195, 4.288182258605957, 4.068028450012207, 4.213143825531006, 4.379329204559326, 4.354772567749023, 4.180269718170166, 4.299439907073975, 4.317000389099121, 4.147919654846191, 4.19404411315918, 4.193711280822754, 4.369245529174805, 4.343010425567627, 4.3386921882629395, 4.377516269683838, 4.419023036956787]",pca,286,Pre-max
