n_samples,model_type,seed,lambda_tau,observed_train_pairs,rmse_amortized,auc_amortized,active_dims,active_indices,tau_values,embedding_type,user_count
54,bernoulli,41,0.0155,867,0.3474238937212911,0.7062909919683111,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.06142968311905861, 0.058467965573072433, 0.06435786932706833, 0.06649451702833176, 0.06576214730739594, 0.06704816222190857, 0.05544438585639, 0.06134876608848572, 0.06465578824281693, 0.06286779046058655, 0.05887743458151817, 0.06464162468910217, 0.06457407027482986, 0.06647899746894836, 0.06520496308803558, 0.05815168097615242, 0.06190415099263191, 0.061434730887413025, 0.0650026872754097, 0.05071697011590004, 0.06576211750507355, 0.0714632049202919, 0.05927012115716934, 0.0631234347820282, 0.06366700679063797, 0.06343390792608261, 0.06657388061285019, 0.06357595324516296, 0.06599090993404388, 0.06344316154718399]",pca,32
54,bernoulli,13,0.0155,803,0.3778795706863403,0.7623555531040569,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.07723324745893478, 0.07664702832698822, 0.06198456883430481, 0.05975120887160301, 0.07404862344264984, 0.07283535599708557, 0.07316508144140244, 0.0742642879486084, 0.07024367153644562, 0.0692351907491684, 0.07232014834880829, 0.07177648693323135, 0.07586003094911575, 0.07632318884134293, 0.07321061939001083, 0.07016938179731369, 0.06843554973602295, 0.05758548155426979, 0.07749339193105698, 0.07345863431692123, 0.07360484451055527, 0.06947523355484009, 0.0595070905983448, 0.07705701887607574, 0.0725327730178833, 0.06906421482563019, 0.07410383969545364, 0.07258594036102295, 0.07962764799594879, 0.07736342400312424]",pca,32
54,bernoulli,25,0.01,834,0.3684293565181797,0.7977976316907394,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.24689185619354248, 0.25263655185699463, 0.2512243390083313, 0.24955660104751587, 0.2460707277059555, 0.2515929043292999, 0.2461393177509308, 0.24573737382888794, 0.24762006103992462, 0.24403266608715057, 0.2527714967727661, 0.24923045933246613, 0.2508474290370941, 0.2516544759273529, 0.24814572930335999, 0.24780765175819397, 0.24816125631332397, 0.24764586985111237, 0.23885414004325867, 0.24770227074623108, 0.24258410930633545, 0.2485862374305725, 0.2543684244155884, 0.24609413743019104, 0.24812904000282288, 0.24532772600650787, 0.24701686203479767, 0.24515481293201447, 0.2514128088951111, 0.251024067401886]",pca,32
54,bernoulli,21,0.0151,852,0.3602961882764156,0.7187060960148032,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.06034413352608681, 0.06246764212846756, 0.05737856775522232, 0.06414906680583954, 0.06867453455924988, 0.06458191573619843, 0.06121920049190521, 0.06150202825665474, 0.06080910190939903, 0.062069252133369446, 0.05443599075078964, 0.06895073503255844, 0.05595173314213753, 0.06579875200986862, 0.06545932590961456, 0.06658528000116348, 0.0618111789226532, 0.05860081687569618, 0.060466423630714417, 0.06701717525720596, 0.062443673610687256, 0.062363363802433014, 0.06241339445114136, 0.06493035703897476, 0.06844735890626907, 0.06379904597997665, 0.0640549585223198, 0.06484347581863403, 0.05836137384176254, 0.06055483594536781]",pca,32
54,bernoulli,41,0.032,867,0.3483086476047065,0.704559252366213,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,32
54,bernoulli,30,0.026,833,0.3729245449633404,0.694369929735556,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,32
54,bernoulli,2,0.026,877,0.3586991630980462,0.7609707446808511,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,32
54,bernoulli,27,0.0155,814,0.3676959433733063,0.745248277500594,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.06037390977144241, 0.0630926713347435, 0.05987706035375595, 0.05547798052430153, 0.06075766682624817, 0.06969109177589417, 0.06511200964450836, 0.05497505143284798, 0.0638066977262497, 0.05333439260721207, 0.055868007242679596, 0.05960419401526451, 0.0662023276090622, 0.057730138301849365, 0.055498961359262466, 0.06655783206224442, 0.06435831636190414, 0.06369996070861816, 0.06659537553787231, 0.06558085232973099, 0.06070219725370407, 0.06460072100162506, 0.05999700352549553, 0.06433982402086258, 0.054195646196603775, 0.058195263147354126, 0.059992849826812744, 0.06503381580114365, 0.06836795806884766, 0.06390475481748581]",pca,32
54,bernoulli,19,0.0159,863,0.376993246364559,0.6876808270411403,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.036736033856868744, 0.029132453724741936, 0.027693429961800575, 0.03232646733522415, 0.03084157221019268, 0.0316973440349102, 0.028443647548556328, 0.028745470568537712, 0.031197674572467804, 0.03612718731164932, 0.038369517773389816, 0.033912740647792816, 0.0341043546795845, 0.032275475561618805, 0.03035651706159115, 0.0329185388982296, 0.02926582843065262, 0.03477379307150841, 0.037644460797309875, 0.03398740291595459, 0.03424998000264168, 0.031139148399233818, 0.0326937697827816, 0.0341920405626297, 0.027484126389026642, 0.038859087973833084, 0.03204365074634552, 0.030807366594672203, 0.030658651143312454, 0.02863047830760479]",pca,32
54,bernoulli,33,0.024,863,0.3952575645422626,0.6353014061779622,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,32
54,bernoulli,25,0.016,834,0.3682987766036327,0.7969413763806287,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.028293393552303314, 0.036547768861055374, 0.035447634756565094, 0.03201443701982498, 0.03028811141848564, 0.03317108005285263, 0.027771731838583946, 0.027143917977809906, 0.03233952820301056, 0.028178473934531212, 0.035477884113788605, 0.03302351385354996, 0.03491353616118431, 0.03573308140039444, 0.02892766147851944, 0.032210152596235275, 0.03381139412522316, 0.031312331557273865, 0.016897698864340782, 0.028834709897637367, 0.026485038921236992, 0.033742327243089676, 0.03880585730075836, 0.026232387870550156, 0.031083397567272186, 0.028026310727000237, 0.031972695142030716, 0.03004688024520874, 0.035077180713415146, 0.03540254756808281]",pca,32
54,bernoulli,3,0.018,877,0.3937768427463911,0.6698414371546024,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,32
54,bernoulli,8,0.028,784,0.3839409214707512,0.7069494425107663,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,32
54,bernoulli,10,0.016,842,0.3794497691511295,0.7216354723707665,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.043277204036712646, 0.04134109243750572, 0.038618505001068115, 0.04713480919599533, 0.03971138224005699, 0.04721402749419212, 0.029545877128839493, 0.0378398522734642, 0.0408828929066658, 0.03494260460138321, 0.03488651663064957, 0.04538683220744133, 0.027794675901532173, 0.039364296942949295, 0.0388704277575016, 0.03552525117993355, 0.040458884090185165, 0.03892504423856735, 0.03664826601743698, 0.03576696291565895, 0.03439171239733696, 0.037118397653102875, 0.049024153500795364, 0.04148612916469574, 0.03940542787313461, 0.03172065690159798, 0.047756899148225784, 0.041888684034347534, 0.04728952795267105, 0.04410058632493019]",pca,32
54,bernoulli,31,0.018,834,0.3297981225769675,0.8183698165005057,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,32
54,bernoulli,49,0.03,797,0.3581729356197301,0.7640530303030304,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,32
54,bernoulli,33,0.034,863,0.3952189956873002,0.6352725910557862,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,32
54,bernoulli,26,0.01,816,0.3937240122741599,0.7115684587042466,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.2727397084236145, 0.2649848759174347, 0.2658862769603729, 0.256811261177063, 0.27090364694595337, 0.25815504789352417, 0.2500905394554138, 0.25837236642837524, 0.24864155054092407, 0.27362576127052307, 0.26745039224624634, 0.27177032828330994, 0.2658182680606842, 0.2616134285926819, 0.2503977417945862, 0.25742554664611816, 0.26993057131767273, 0.2648010849952698, 0.25167495012283325, 0.268659383058548, 0.25333935022354126, 0.27614569664001465, 0.2537609934806824, 0.24557653069496155, 0.2640479803085327, 0.24881207942962646, 0.2510954737663269, 0.268958181142807, 0.2495623081922531, 0.2632554769515991]",pca,32
54,bernoulli,22,0.0151,850,0.3959461938013455,0.7027411221971892,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.0573112927377224, 0.05781767889857292, 0.05422627553343773, 0.05870366841554642, 0.05286354944109917, 0.06265740096569061, 0.06028800457715988, 0.06081597879528999, 0.061174727976322174, 0.05812952294945717, 0.0623185895383358, 0.06162527576088905, 0.05983971059322357, 0.059468623250722885, 0.062277596443891525, 0.05254850164055824, 0.06698281317949295, 0.05818747356534004, 0.057366061955690384, 0.06365011632442474, 0.05962003767490387, 0.06457441300153732, 0.05428633466362953, 0.058859795331954956, 0.06041354313492775, 0.060684047639369965, 0.05902906879782677, 0.06105718016624451, 0.0616910494863987, 0.06101861596107483]",pca,32
54,bernoulli,28,0.0155,857,0.3976577721287462,0.752149826880705,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.06258062273263931, 0.06516919285058975, 0.0628315731883049, 0.05752285569906235, 0.06322327256202698, 0.06457690894603729, 0.05436510220170021, 0.058416709303855896, 0.06989812850952148, 0.057623241096735, 0.06332790851593018, 0.05806637182831764, 0.059484656900167465, 0.05943454056978226, 0.05918016657233238, 0.06647289544343948, 0.06424323469400406, 0.0614713579416275, 0.05422600358724594, 0.061630234122276306, 0.06403512507677078, 0.06547194719314575, 0.06370878219604492, 0.06655702739953995, 0.0650370642542839, 0.05973457172513008, 0.0660879984498024, 0.05641631409525871, 0.056678835302591324, 0.05485045537352562]",pca,32
54,bernoulli,49,0.008,797,0.3590686777976158,0.7639924242424243,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.31901898980140686, 0.3220629394054413, 0.32338306307792664, 0.3330504596233368, 0.32544296979904175, 0.3232173025608063, 0.3242500126361847, 0.3380509316921234, 0.3216129541397095, 0.31814977526664734, 0.33514049649238586, 0.3350980877876282, 0.3294319808483124, 0.3180316090583801, 0.325665682554245, 0.321770042181015, 0.3227744996547699, 0.32110050320625305, 0.32698631286621094, 0.3262658715248108, 0.3274315893650055, 0.31958022713661194, 0.32647234201431274, 0.3252016603946686, 0.3209126591682434, 0.32050564885139465, 0.32724449038505554, 0.3213717043399811, 0.3344728648662567, 0.3245086669921875]",pca,32
54,bernoulli,25,0.002,834,0.3692625742510132,0.7949455598841273,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5285031795501709, 0.533432126045227, 0.5331304669380188, 0.5316483974456787, 0.5268620848655701, 0.5335615873336792, 0.5284159183502197, 0.5277191996574402, 0.5276986360549927, 0.5251591801643372, 0.534629225730896, 0.5306557416915894, 0.5328824520111084, 0.5330849289894104, 0.5309892296791077, 0.5296386480331421, 0.5281861424446106, 0.5289540886878967, 0.5235708355903625, 0.5297759175300598, 0.523754894733429, 0.5288096070289612, 0.5351977944374084, 0.5303855538368225, 0.5291579365730286, 0.528747022151947, 0.5280142426490784, 0.5266860127449036, 0.5329151153564453, 0.531486988067627]",pca,32
54,bernoulli,31,0.026,834,0.3296404651338228,0.819471535905216,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,32
54,bernoulli,3,0.026,877,0.3939048780381832,0.669736029755003,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,32
54,bernoulli,32,0.0159,755,0.362605317207198,0.7068357998590558,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.04376188665628433, 0.03935546427965164, 0.032267794013023376, 0.034670598804950714, 0.03187576308846474, 0.04681374132633209, 0.04856673628091812, 0.029425079002976418, 0.03858628496527672, 0.03841972351074219, 0.03944193944334984, 0.04531354829668999, 0.03882881999015808, 0.03358589857816696, 0.04033103957772255, 0.03375238925218582, 0.04286137968301773, 0.04007471725344658, 0.04254554584622383, 0.04673205688595772, 0.03830105811357498, 0.03658221289515495, 0.04247423633933067, 0.026756618171930313, 0.03795640543103218, 0.040320370346307755, 0.034500688314437866, 0.03748884052038193, 0.03729773312807083, 0.03811207041144371]",pca,32
54,bernoulli,48,0.0151,841,0.3473393034897065,0.7298274490947089,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.08728227019309998, 0.07806526124477386, 0.07682529091835022, 0.08611021190881729, 0.08359857648611069, 0.07776466012001038, 0.08077376335859299, 0.07848285138607025, 0.0838305652141571, 0.08191851526498795, 0.08508707582950592, 0.08521333336830139, 0.08420973271131516, 0.08138319849967957, 0.08392951637506485, 0.07917285710573196, 0.08581074327230453, 0.07736758142709732, 0.07815054059028625, 0.08359848707914352, 0.07372914254665375, 0.07496856898069382, 0.08874263614416122, 0.08701430261135101, 0.08473704755306244, 0.0749516636133194, 0.08490516245365143, 0.08420123904943466, 0.0871882364153862, 0.07557512074708939]",pca,32
54,bernoulli,39,0.014,794,0.3848873081562238,0.7443423550769828,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.11898601055145264, 0.11414963006973267, 0.1137334331870079, 0.11155059188604355, 0.11404231935739517, 0.10834048688411713, 0.11095360666513443, 0.11638609319925308, 0.11914026737213135, 0.11513270437717438, 0.11456847935914993, 0.10762148350477219, 0.11424663662910461, 0.10897748917341232, 0.09743157029151917, 0.11608360707759857, 0.10463067889213562, 0.1138039156794548, 0.09527341276407242, 0.10409969091415405, 0.10160636901855469, 0.11007200926542282, 0.11108756065368652, 0.10404559969902039, 0.11823789030313492, 0.11766083538532257, 0.11344406753778458, 0.11337662488222122, 0.11734127998352051, 0.1177612766623497]",pca,32
54,bernoulli,43,0.006,824,0.3942400169003625,0.7270212398090146,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.39983296394348145, 0.4066513478755951, 0.4001011848449707, 0.40879952907562256, 0.40167203545570374, 0.3975796103477478, 0.40256500244140625, 0.4035448729991913, 0.3928145468235016, 0.392982542514801, 0.3954809010028839, 0.40016767382621765, 0.4014531672000885, 0.39414462447166443, 0.39828193187713623, 0.39957770705223083, 0.3964439034461975, 0.3933373987674713, 0.39840060472488403, 0.40030184388160706, 0.3935595452785492, 0.40146780014038086, 0.402431845664978, 0.3901645839214325, 0.3944835364818573, 0.3994778096675873, 0.41198888421058655, 0.3968576192855835, 0.39318954944610596, 0.39612773060798645]",pca,32
54,bernoulli,9,0.005,843,0.3545389275961531,0.7411655405405406,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.43178924918174744, 0.43459391593933105, 0.43237677216529846, 0.4320676624774933, 0.43330615758895874, 0.4371582865715027, 0.4275604784488678, 0.4318236708641052, 0.42523807287216187, 0.43107515573501587, 0.4350908100605011, 0.43071556091308594, 0.4325698912143707, 0.43320274353027344, 0.43015873432159424, 0.43090298771858215, 0.42325559258461, 0.4296274185180664, 0.4334302842617035, 0.43253931403160095, 0.4290866553783417, 0.43569523096084595, 0.43648824095726013, 0.43038666248321533, 0.4271489977836609, 0.4316450357437134, 0.42665842175483704, 0.4282413125038147, 0.4272805154323578, 0.42454659938812256]",pca,32
54,bernoulli,37,0.005,811,0.3802730644549483,0.7280798631412547,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.42868462204933167, 0.4318757951259613, 0.42803001403808594, 0.4264368414878845, 0.42581889033317566, 0.4310564696788788, 0.42829447984695435, 0.4281294345855713, 0.4272303283214569, 0.43212395906448364, 0.42978763580322266, 0.4328683912754059, 0.4272667467594147, 0.4339124262332916, 0.4235372841358185, 0.43280965089797974, 0.4242648482322693, 0.4251934587955475, 0.42645007371902466, 0.42904889583587646, 0.42481714487075806, 0.4266091585159302, 0.42842116951942444, 0.4276326894760132, 0.42610543966293335, 0.4275728762149811, 0.4257584810256958, 0.426143079996109, 0.4296844005584717, 0.42667528986930847]",pca,32
54,bernoulli,37,0.02,811,0.3806946814070588,0.7247594505438981,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,32
54,bernoulli,15,0.006,804,0.362342153910041,0.789948879867689,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.3897576928138733, 0.3845469355583191, 0.3866564929485321, 0.3889584541320801, 0.3856215476989746, 0.3865739703178406, 0.38919690251350403, 0.38547396659851074, 0.3914126455783844, 0.3884730935096741, 0.3898584842681885, 0.39057278633117676, 0.384421706199646, 0.3817945718765259, 0.39277195930480957, 0.38492342829704285, 0.3888418674468994, 0.39001789689064026, 0.391178697347641, 0.3893205523490906, 0.3918306529521942, 0.38604578375816345, 0.3834180235862732, 0.3824237883090973, 0.39124494791030884, 0.3910612463951111, 0.3859822750091553, 0.3899100124835968, 0.39102262258529663, 0.38520389795303345]",pca,32
54,bernoulli,20,0.03,821,0.3578516559748532,0.7813675899080872,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,32
54,bernoulli,36,0.028,849,0.3718548248331924,0.7666430960062462,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,32
54,bernoulli,9,0.028,843,0.3584695688284387,0.7311148648648649,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,32
54,bernoulli,11,0.016,878,0.3788053043829435,0.7297579176214819,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.03750056400895119, 0.03444039821624756, 0.03401836007833481, 0.03746841102838516, 0.036716315895318985, 0.04115104675292969, 0.034868549555540085, 0.0361863411962986, 0.035208676010370255, 0.03425777703523636, 0.043052028864622116, 0.034731507301330566, 0.03856196254491806, 0.02846388705074787, 0.04349988326430321, 0.042025718837976456, 0.03086293675005436, 0.0397222526371479, 0.036739081144332886, 0.034131329506635666, 0.03734162077307701, 0.03133060783147812, 0.03210383281111717, 0.03348391503095627, 0.03894053399562836, 0.03654706850647926, 0.03514336422085762, 0.03779425099492073, 0.03288932889699936, 0.029346279799938202]",pca,32
54,bernoulli,41,0.002,867,0.3498359457476993,0.7014894374554949,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5340567231178284, 0.5337722897529602, 0.5368621349334717, 0.5394606590270996, 0.5435899496078491, 0.538629949092865, 0.5317598581314087, 0.5331486463546753, 0.5369205474853516, 0.5432972311973572, 0.5378096699714661, 0.5378022789955139, 0.5377825498580933, 0.5430490970611572, 0.541244626045227, 0.5325153470039368, 0.5348921418190002, 0.5371459722518921, 0.537020206451416, 0.5279149413108826, 0.5392822027206421, 0.544152021408081, 0.5333601832389832, 0.5376215577125549, 0.5368152260780334, 0.5355886220932007, 0.5397759675979614, 0.5411630868911743, 0.54325932264328, 0.5359237194061279]",pca,32
54,bernoulli,9,0.02,843,0.3583736774924457,0.7310726351351351,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,32
54,bernoulli,31,0.004,834,0.3314587538089319,0.8051040312093628,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.4678071439266205, 0.4706152677536011, 0.46288350224494934, 0.46891459822654724, 0.46817436814308167, 0.4683587849140167, 0.46451762318611145, 0.46976742148399353, 0.46766161918640137, 0.46903371810913086, 0.46417248249053955, 0.46324869990348816, 0.468238890171051, 0.46078628301620483, 0.47182032465934753, 0.4694606065750122, 0.4643994867801666, 0.46174752712249756, 0.46823352575302124, 0.4643074572086334, 0.4755805730819702, 0.4606570601463318, 0.4653747081756592, 0.46151968836784363, 0.4587251842021942, 0.4666719138622284, 0.4634134769439697, 0.4681442379951477, 0.46401238441467285, 0.46095919609069824]",pca,32
54,bernoulli,44,0.018,882,0.348895639035268,0.7211139711139712,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,32
54,bernoulli,42,0.029,803,0.3619052710908998,0.778812878506983,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,32
54,bernoulli,16,0.018,869,0.3827068611280061,0.7398958832891983,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,32
