n_samples,model_type,seed,lambda_tau,rmse_amortized,auc_amortized,active_dims,active_indices,tau_values,embedding_type,scenario
1,bernoulli,18,0.006,0.4088342888569904,0.7358745255388578,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5069950819015503, 0.5075105428695679, 0.5092648267745972, 0.5059387683868408, 0.5070804357528687, 0.5084220767021179, 0.5078315138816833, 0.5086236596107483, 0.5076068639755249, 0.5089183449745178, 0.5065659284591675, 0.5092056393623352, 0.5084595680236816, 0.5086360573768616, 0.5058201551437378, 0.5061407685279846, 0.5088804364204407, 0.5076616406440735, 0.5062015652656555, 0.5084689855575562, 0.5060146450996399, 0.5059778690338135, 0.5084193348884583, 0.5076104402542114, 0.5061540603637695, 0.5062460899353027, 0.5057333111763, 0.5061389207839966, 0.5083521604537964, 0.5092611312866211]",sae,Pre-32
1,bernoulli,46,0.006,0.4245245876077296,0.6876207673905042,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5074705481529236, 0.507494330406189, 0.5084949731826782, 0.5085827112197876, 0.5083453059196472, 0.5080370903015137, 0.5087388157844543, 0.5072444081306458, 0.5065122246742249, 0.5085254311561584, 0.5075254440307617, 0.5063336491584778, 0.5085201263427734, 0.5073412656784058, 0.5073744654655457, 0.5062735676765442, 0.5076097846031189, 0.5085817575454712, 0.5071693658828735, 0.5085161328315735, 0.5061572194099426, 0.5074114203453064, 0.5088288187980652, 0.5083348751068115, 0.507416307926178, 0.5080169439315796, 0.5071871876716614, 0.5073076486587524, 0.5078525543212891, 0.5083417892456055]",sae,Pre-32
1,bernoulli,8,0.012,0.4168667928582678,0.6977799079098269,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5081499814987183, 0.5091273188591003, 0.5066719055175781, 0.5093814134597778, 0.5096572637557983, 0.5073785781860352, 0.508537769317627, 0.5077683329582214, 0.5081620812416077, 0.5082085132598877, 0.509894073009491, 0.5086403489112854, 0.5094053149223328, 0.5097876787185669, 0.5087490677833557, 0.5077673196792603, 0.5074587464332581, 0.5093697309494019, 0.5076888799667358, 0.50729900598526, 0.5085901021957397, 0.5086275935173035, 0.5083993673324585, 0.5064758658409119, 0.5085005164146423, 0.5094355344772339, 0.5068075060844421, 0.5068638324737549, 0.5091943740844727, 0.5093032121658325]",sae,Pre-32
1,bernoulli,28,0.002,0.4178834097184615,0.72772297757635,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5074887871742249, 0.5081973671913147, 0.5082030296325684, 0.5095603466033936, 0.5091688632965088, 0.5082125663757324, 0.5093979835510254, 0.5082356333732605, 0.5095131993293762, 0.5088521838188171, 0.5094931721687317, 0.508864164352417, 0.5074403285980225, 0.5074702501296997, 0.5089409351348877, 0.5093678832054138, 0.5090471506118774, 0.509530246257782, 0.5079509615898132, 0.5071204900741577, 0.5085469484329224, 0.508676290512085, 0.5079895853996277, 0.5067408680915833, 0.5084507465362549, 0.5076022744178772, 0.5066359043121338, 0.5078600645065308, 0.5085920095443726, 0.5093979239463806]",sae,Pre-32
1,bernoulli,2,0.01,0.3981036676353859,0.7101961719635085,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5073886513710022, 0.5068380832672119, 0.5082094073295593, 0.5083909630775452, 0.5073023438453674, 0.5082820057868958, 0.5078564286231995, 0.5086202621459961, 0.5063408017158508, 0.5058457851409912, 0.5082803964614868, 0.5071324110031128, 0.5067662000656128, 0.507207989692688, 0.5070332288742065, 0.5072860717773438, 0.5059862732887268, 0.5068815350532532, 0.5075415968894958, 0.5067799091339111, 0.5072203874588013, 0.5075863003730774, 0.50734943151474, 0.5081061720848083, 0.5080321431159973, 0.5062512755393982, 0.5057099461555481, 0.507091224193573, 0.5071570873260498, 0.5070520639419556]",sae,Pre-32
1,bernoulli,36,0.012,0.4276373069395004,0.690767673048601,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5078895688056946, 0.5085715055465698, 0.5094092488288879, 0.5097674131393433, 0.5090148448944092, 0.5097735524177551, 0.5080468654632568, 0.5087884068489075, 0.508284330368042, 0.508283793926239, 0.5085492134094238, 0.5088394284248352, 0.5084463953971863, 0.5098300576210022, 0.5084228515625, 0.5077347755432129, 0.5077516436576843, 0.5092164874076843, 0.5082458853721619, 0.509643018245697, 0.5096589922904968, 0.5096204876899719, 0.5087231397628784, 0.5097192525863647, 0.5096879005432129, 0.5099840760231018, 0.5099994540214539, 0.5075841546058655, 0.5098251700401306, 0.5080808401107788]",sae,Pre-32
1,bernoulli,19,0.006,0.3965001408491329,0.7222995193523905,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5064684152603149, 0.5085629820823669, 0.5090593099594116, 0.5074028372764587, 0.5081514716148376, 0.5061944723129272, 0.5077702403068542, 0.5075507760047913, 0.5084130764007568, 0.5069324374198914, 0.5071719884872437, 0.5088819861412048, 0.5071008205413818, 0.5080181956291199, 0.5071638226509094, 0.5075114369392395, 0.5066839456558228, 0.507510244846344, 0.5077037215232849, 0.506344735622406, 0.508367121219635, 0.5074151158332825, 0.5082534551620483, 0.5080195665359497, 0.5069934129714966, 0.506191074848175, 0.5081176161766052, 0.5080830454826355, 0.5075510144233704, 0.5084202289581299]",sae,Pre-32
1,bernoulli,12,0.005,0.4008595023994191,0.7234577757502028,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5086291432380676, 0.5075277090072632, 0.5065007209777832, 0.5076466202735901, 0.5059425234794617, 0.5071801543235779, 0.5075437426567078, 0.5075730681419373, 0.5073243379592896, 0.506706953048706, 0.5080829858779907, 0.50627601146698, 0.507775604724884, 0.5082167983055115, 0.5057384371757507, 0.5069426894187927, 0.50869220495224, 0.5086554884910583, 0.5061700940132141, 0.5083049535751343, 0.5073605179786682, 0.5084578394889832, 0.5071839094161987, 0.5064647793769836, 0.5070887804031372, 0.5059824585914612, 0.5058156847953796, 0.5078633427619934, 0.507482647895813, 0.5063812136650085]",sae,Pre-32
1,bernoulli,47,0.006,0.3920652540959407,0.7380085708384965,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5081672072410583, 0.506679117679596, 0.5070754885673523, 0.5071762204170227, 0.5079486966133118, 0.5073556900024414, 0.5067204833030701, 0.5063408613204956, 0.5071651339530945, 0.5070928931236267, 0.5077214241027832, 0.5071503520011902, 0.5058314800262451, 0.5057545900344849, 0.505795419216156, 0.506606936454773, 0.5063432455062866, 0.5064992308616638, 0.5054734945297241, 0.5072820782661438, 0.5079609751701355, 0.506045937538147, 0.5054776072502136, 0.5064276456832886, 0.5071890950202942, 0.5066753029823303, 0.506706178188324, 0.5082409977912903, 0.5054476857185364, 0.5066033005714417]",sae,Pre-32
1,bernoulli,40,0.005,0.4010498946035294,0.6872804847885234,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5094712376594543, 0.5087330341339111, 0.5093243718147278, 0.5083107352256775, 0.5078110098838806, 0.5083782076835632, 0.5094202756881714, 0.5077599883079529, 0.5094428062438965, 0.5090392827987671, 0.5085375905036926, 0.5087015628814697, 0.5087670683860779, 0.5070137977600098, 0.5072980523109436, 0.5086631774902344, 0.5085760951042175, 0.5080751180648804, 0.5090634822845459, 0.5093111395835876, 0.5092945098876953, 0.5090734362602234, 0.5078874826431274, 0.5071898102760315, 0.5073292255401611, 0.5086159706115723, 0.5087063908576965, 0.5083720088005066, 0.5087670087814331, 0.5095648765563965]",sae,Pre-32
