n_samples,model_type,seed,lambda_tau,rmse_amortized,auc_amortized,active_dims,active_indices,tau_values,embedding_type
54,beta,24,0.035,0.293801319935296,0.5816325920612148,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.610673725605011, 0.565605878829956, 0.8515243530273438, 0.8455179929733276, 0.8539617657661438, 0.8444338440895081, 0.8591413497924805, 0.8365625143051147, 0.8502084016799927, 0.8542945981025696, 0.5966126322746277, 0.8602240085601807, 0.5708099007606506, 0.8481436967849731, 0.8568527102470398, 0.8485109806060791, 0.8516232967376709, 0.8329921364784241, 0.8537124395370483, 0.8267603516578674, 0.8470399975776672, 0.8587464690208435, 0.8392300605773926, 0.8591742515563965, 0.8410143256187439, 0.8601248860359192, 0.5731189250946045, 0.8286514282226562, 0.8543047308921814, 0.8623260259628296]",ones
54,beta,12,0.016,0.2576346506442513,0.5719515103338633,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.8890159726142883, 1.0625063180923462, 0.9647868275642395, 1.24982488155365, 1.2198783159255981, 1.1177513599395752, 0.8451594710350037, 1.2191641330718994, 0.6855811476707458, 1.2065222263336182, 1.2254632711410522, 0.7458677291870117, 0.866071879863739, 1.2215185165405273, 0.6864742040634155, 1.1505082845687866, 1.209648847579956, 0.6712212562561035, 1.2188104391098022, 1.2212588787078857, 1.234753131866455, 1.2219001054763794, 1.062795639038086, 0.8523451089859009, 1.219516396522522, 0.6938347816467285, 1.225162148475647, 1.2017654180526733, 1.2112181186676025, 1.219597578048706]",ones
54,beta,34,0.025,0.2527145885050836,0.5698353966387716,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.072566270828247, 1.073627233505249, 0.9481405019760132, 1.0857315063476562, 1.0948187112808228, 1.0304239988327026, 0.6551840305328369, 1.0810140371322632, 1.0763437747955322, 0.823358416557312, 0.8711341023445129, 0.9416350722312927, 0.4788321554660797, 1.0999364852905273, 1.0696113109588623, 1.0888701677322388, 0.60270756483078, 1.0942600965499878, 1.1097081899642944, 0.6209859251976013, 0.9248318076133728, 0.5909678339958191, 1.0745058059692383, 0.8699106574058533, 1.088159441947937, 1.0790303945541382, 1.0837984085083008, 1.098971962928772, 1.0645474195480347, 1.0831332206726074]",ones
54,beta,26,0.0151,0.2768025961684913,0.572610467148966,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5831423997879028, 0.6422730088233948, 0.6460469961166382, 0.636683464050293, 0.5616347789764404, 0.6135516166687012, 0.6490293145179749, 0.6360549330711365, 0.6370287537574768, 0.6482387781143188, 0.6411502957344055, 0.6517050266265869, 0.642787516117096, 0.5723063349723816, 0.5368862748146057, 0.6452653408050537, 0.5433844327926636, 0.6477407217025757, 0.6335815787315369, 0.5408549904823303, 0.6453981995582581, 0.6341801881790161, 0.6485306620597839, 0.644317626953125, 0.6481903195381165, 0.6398561000823975, 0.6379125118255615, 0.646779477596283, 0.6454517245292664, 0.5258559584617615]",ones
54,beta,38,0.008,0.2840680561844211,0.5592110702715705,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.1860030889511108, 0.9235838055610657, 1.191972255706787, 1.1908787488937378, 0.6973316669464111, 0.943131148815155, 0.7582221627235413, 1.1212040185928345, 1.2129898071289062, 1.1953260898590088, 1.198805809020996, 0.9244746565818787, 1.206737995147705, 1.1959973573684692, 0.7575598955154419, 1.1913729906082153, 1.2255265712738037, 1.1771531105041504, 1.1894516944885254, 0.9302273988723755, 1.0287363529205322, 0.8976988196372986, 0.9799867868423462, 0.9271036982536316, 1.2019493579864502, 0.9688546657562256, 0.7783459424972534, 0.771981418132782, 1.1946252584457397, 0.9169125556945801]",ones
54,beta,20,0.029,0.2587717590305237,0.5845259391771019,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.7997135519981384, 0.7987077832221985, 0.5523651242256165, 0.8034675121307373, 0.5556034445762634, 0.5729631781578064, 0.792896568775177, 0.5911656022071838, 0.6361826062202454, 0.6100342273712158, 0.7959191203117371, 0.5644215941429138, 0.73191899061203, 0.7990174889564514, 0.7609235048294067, 0.8160539269447327, 0.8033398985862732, 0.597711980342865, 0.8056650161743164, 0.5595097541809082, 0.7970871925354004, 0.8029058575630188, 0.8018481731414795, 0.7880021929740906, 0.7886947393417358, 0.7930845618247986, 0.8117717504501343, 0.8064433932304382, 0.5601335167884827, 0.7846860289573669]",ones
54,beta,42,0.036,0.2504598739012678,0.6223427264862191,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.7174680233001709, 0.5409933924674988, 0.6852340698242188, 0.6325085759162903, 0.7192173004150391, 0.7282806038856506, 0.7281702160835266, 0.7227466106414795, 0.7222301363945007, 0.7123554944992065, 0.7188603281974792, 0.7250627875328064, 0.7307755947113037, 0.7220550775527954, 0.7277382016181946, 0.7138009667396545, 0.5752281546592712, 0.5393512845039368, 0.6441959738731384, 0.7203316688537598, 0.5362029671669006, 0.5512971878051758, 0.7206884622573853, 0.7202765941619873, 0.5383755564689636, 0.7329934239387512, 0.7264397740364075, 0.7210755348205566, 0.7158673405647278, 0.7227200269699097]",ones
54,beta,18,0.026,0.2530981114317052,0.586174799137762,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.1026153564453125, 1.111670732498169, 1.1100208759307861, 0.6123748421669006, 1.0993832349777222, 1.098889946937561, 0.6571795344352722, 1.100031852722168, 1.0932291746139526, 1.1042743921279907, 0.9782439470291138, 0.9166316390037537, 1.0857126712799072, 1.099739909172058, 1.1069762706756592, 1.0900789499282837, 1.0955826044082642, 0.732410728931427, 1.0459803342819214, 1.1068639755249023, 1.1003714799880981, 0.6912893652915955, 1.110978603363037, 0.7003303170204163, 1.074945330619812, 0.6576014161109924, 1.1020736694335938, 1.1029820442199707, 0.6855399012565613, 1.1051557064056396]",ones
54,beta,22,0.01,0.298641283552579,0.5172782689435228,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.7766810059547424, 0.7818025946617126, 0.7916650772094727, 0.7730453014373779, 0.798755407333374, 0.7811154723167419, 0.7889280915260315, 0.7817968130111694, 0.6191139817237854, 0.7188811898231506, 0.658964991569519, 0.7821915745735168, 0.7900806069374084, 0.7746536731719971, 0.6071889400482178, 0.6142094731330872, 0.7731381058692932, 0.6776452660560608, 0.791902482509613, 0.7867257595062256, 0.6818637251853943, 0.7874178886413574, 0.7913895845413208, 0.6659089922904968, 0.7859826683998108, 0.7744638323783875, 0.6339367032051086, 0.7747997641563416, 0.7838372588157654, 0.7704302668571472]",ones
54,beta,30,0.018,0.2530647270828197,0.5940830368503375,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.7728950381278992, 0.7740699648857117, 0.7771650552749634, 0.7780750393867493, 0.787820041179657, 0.6528663039207458, 0.7504895329475403, 0.7715970277786255, 0.6140810251235962, 0.7771286964416504, 0.7760322690010071, 0.6000459790229797, 0.6102389097213745, 0.7886725664138794, 0.7825494408607483, 0.7683552503585815, 0.7692958116531372, 0.7737686038017273, 0.7753196954727173, 0.5685494542121887, 0.7750909924507141, 0.568467915058136, 0.7821457982063293, 0.5805097222328186, 0.5788103342056274, 0.5815719962120056, 0.7797425389289856, 0.6088974475860596, 0.7770325541496277, 0.7759410738945007]",ones
54,beta,6,0.034,0.2685604857772494,0.5863785845830044,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.3582650423049927, 1.3629188537597656, 1.3912160396575928, 1.374437689781189, 1.3666402101516724, 0.6610024571418762, 1.2534388303756714, 0.8386619091033936, 1.3711402416229248, 1.3411587476730347, 1.386850118637085, 1.0454446077346802, 0.6608501076698303, 0.7709643840789795, 1.3530274629592896, 1.3622161149978638, 1.3725923299789429, 1.1751980781555176, 1.3657244443893433, 1.3626612424850464, 1.354764699935913, 1.0341737270355225, 1.3361645936965942, 1.373583436012268, 1.368686318397522, 1.368627667427063, 0.8297436237335205, 0.9101028442382812, 0.7154170274734497, 1.3775583505630493]",ones
54,beta,4,0.008,0.2607193697542855,0.5884266392740969,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.8973406553268433, 1.213199257850647, 0.7834783792495728, 1.21299147605896, 1.1779837608337402, 1.2021558284759521, 1.232740044593811, 1.2058297395706177, 1.2348370552062988, 0.9464024901390076, 0.8433226346969604, 1.2344975471496582, 1.2341368198394775, 1.0170561075210571, 1.2222191095352173, 1.0699111223220825, 1.1684623956680298, 1.2022099494934082, 1.211898922920227, 1.1979999542236328, 1.0947011709213257, 1.0543155670166016, 1.2271223068237305, 1.2294920682907104, 0.7906025052070618, 1.196622371673584, 1.2157833576202393, 1.2248477935791016, 1.2012419700622559, 1.2050495147705078]",ones
54,beta,16,0.024,0.2759725226169361,0.5720997796729151,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.1469062566757202, 0.6827564835548401, 1.0319187641143799, 1.1515793800354004, 1.134982705116272, 0.7173197865486145, 1.130356788635254, 0.7389911413192749, 0.6308514475822449, 0.9131505489349365, 1.145595908164978, 1.0467770099639893, 1.1504590511322021, 1.0667262077331543, 1.1566596031188965, 1.0818458795547485, 1.1370781660079956, 0.9958966374397278, 1.163017988204956, 0.9344772100448608, 1.1536304950714111, 1.143258810043335, 1.1426002979278564, 0.7159374356269836, 1.1424001455307007, 1.1685291528701782, 1.1295853853225708, 1.1703298091888428, 1.1633565425872803, 0.7064422369003296]",ones
54,beta,2,0.028,0.2403174698567498,0.5997736195542046,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5617197751998901, 0.8498947024345398, 0.8435261249542236, 0.5695063471794128, 0.8576675057411194, 0.8488177061080933, 0.8352232575416565, 0.783298671245575, 0.8497558236122131, 0.8473142385482788, 0.5668039917945862, 0.8522937297821045, 0.5741532444953918, 0.8564586043357849, 0.8416823148727417, 0.8483123779296875, 0.5592259764671326, 0.8565592169761658, 0.6012880206108093, 0.6715226769447327, 0.8427071571350098, 0.8626387715339661, 0.6924114227294922, 0.8392074704170227, 0.5534886717796326, 0.8196344375610352, 0.8433161377906799, 0.6177774667739868, 0.8526700735092163, 0.850747287273407]",ones
54,beta,28,0.0159,0.2976860962569742,0.5811079634875669,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.0137908458709717, 0.6757366061210632, 1.0132352113723755, 0.6082921624183655, 1.0155874490737915, 1.0237237215042114, 0.6367135643959045, 1.0282928943634033, 0.9512543678283691, 1.0190808773040771, 1.0292398929595947, 0.5826056003570557, 1.036834478378296, 1.015864372253418, 1.0206284523010254, 1.0304850339889526, 0.9656572937965393, 0.49522864818573, 0.9240300059318542, 1.0191009044647217, 1.0095195770263672, 0.6225669384002686, 0.963268518447876, 1.0219568014144897, 1.0226314067840576, 0.6266565322875977, 1.0163589715957642, 1.0200506448745728, 0.6350545883178711, 0.7914538979530334]",ones
54,beta,9,0.0151,0.2612899284787569,0.5757516891891892,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5895416140556335, 0.5446174740791321, 0.5892422199249268, 0.5395275354385376, 0.577923595905304, 0.5295272469520569, 0.5973083972930908, 0.5891622304916382, 0.5889829993247986, 0.5201823711395264, 0.5901855826377869, 0.5815170407295227, 0.5874514579772949, 0.5326026678085327, 0.5000952482223511, 0.584770917892456, 0.5879391431808472, 0.563259482383728, 0.5920394659042358, 0.5906766057014465, 0.5863299369812012, 0.5817425847053528, 0.5891749858856201, 0.5225131511688232, 0.5870519280433655, 0.583341658115387, 0.5852232575416565, 0.5841029286384583, 0.5235195159912109, 0.5875664949417114]",ones
54,beta,8,0.036,0.2669792015863506,0.5511462081833932,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.020508885383606, 1.0271210670471191, 1.013241171836853, 1.011806607246399, 1.0124872922897339, 1.0048456192016602, 1.0011428594589233, 1.016872525215149, 0.7854794859886169, 0.9980963468551636, 0.5997058153152466, 1.024240255355835, 1.034294605255127, 0.5574184656143188, 0.6109743118286133, 1.0169320106506348, 1.0299023389816284, 1.0196729898452759, 1.0258278846740723, 0.8568142652511597, 0.6171616315841675, 1.020693302154541, 1.0250295400619507, 0.9877175092697144, 1.0349935293197632, 1.0197670459747314, 1.018505573272705, 0.5750133991241455, 1.0167584419250488, 0.5724539756774902]",ones
54,beta,14,0.02,0.2729611743908614,0.5300852883818643,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.8280258774757385, 0.5000438690185547, 0.9766908884048462, 0.7816947102546692, 0.98077392578125, 1.0011965036392212, 0.994570791721344, 1.0009500980377197, 0.9218928813934326, 0.9910008311271667, 0.9812057018280029, 0.8324421048164368, 0.9796490669250488, 0.9745767712593079, 0.9786810874938965, 0.519050121307373, 0.8081091046333313, 0.9793398380279541, 0.9864134192466736, 0.7101351618766785, 0.9633744955062866, 0.9854664206504822, 0.9712669253349304, 0.9945019483566284, 0.9872602224349976, 0.8446431756019592, 0.9697084426879883, 0.983726441860199, 0.9978319406509399, 0.982558012008667]",ones
54,beta,37,0.006,0.2691497313975567,0.5910587063383789,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5860009789466858, 0.7113540768623352, 0.7077991366386414, 0.6064152717590332, 0.7019011974334717, 0.7195422053337097, 0.641175389289856, 0.7135328054428101, 0.7043027877807617, 0.6986804008483887, 0.6559305191040039, 0.7086786031723022, 0.7147157788276672, 0.7184115052223206, 0.6937994956970215, 0.5897549986839294, 0.6350948214530945, 0.7126196026802063, 0.71600741147995, 0.7109255194664001, 0.7093230485916138, 0.7142386436462402, 0.7130710482597351, 0.7086063623428345, 0.7034870982170105, 0.7009148001670837, 0.5887035727500916, 0.711286187171936, 0.7106366157531738, 0.5806570053100586]",ones
54,beta,23,0.012,0.2736735006682135,0.6152026155037426,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.6212878823280334, 0.8355258703231812, 0.6807068586349487, 0.8437146544456482, 0.8454851508140564, 0.8454713821411133, 0.8417275547981262, 0.648208498954773, 0.8532130718231201, 0.842513382434845, 0.6096036434173584, 0.6073171496391296, 0.832890510559082, 0.8364981412887573, 0.8290541172027588, 0.8054977059364319, 0.6836817860603333, 0.8383510112762451, 0.8459140658378601, 0.834603488445282, 0.8384811282157898, 0.7907230257987976, 0.6130260229110718, 0.8527415990829468, 0.8530795574188232, 0.6061509847640991, 0.826356053352356, 0.7570561170578003, 0.8197964429855347, 0.8494324684143066]",ones
54,beta,20,0.006,0.2598707947044436,0.5843254580223305,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.9403528571128845, 0.9333426356315613, 0.6766005158424377, 0.9445430636405945, 0.6750035881996155, 0.6998462080955505, 0.8618305325508118, 0.7275558114051819, 0.7563111186027527, 0.7397086024284363, 0.9369250535964966, 0.6949228048324585, 0.8333035111427307, 0.877227783203125, 0.8946564793586731, 0.9596510529518127, 0.8601670265197754, 0.7230570912361145, 0.9536659717559814, 0.6726452112197876, 0.9445339441299438, 0.946904182434082, 0.9418723583221436, 0.9366114735603333, 0.9256497621536255, 0.9376907348632812, 0.9473860263824463, 0.9572317004203796, 0.6839772462844849, 0.928811252117157]",ones
54,beta,5,0.01,0.2679102013466871,0.5737721195004633,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.7701283097267151, 0.8428278565406799, 0.6171371340751648, 0.8756682872772217, 0.7911319732666016, 0.8795468211174011, 0.6305879950523376, 0.6265610456466675, 0.6874483823776245, 0.6117293834686279, 0.8599399924278259, 0.8059426546096802, 0.8710098266601562, 0.6253244280815125, 0.83817058801651, 0.8608859181404114, 0.8551087379455566, 0.8657608032226562, 0.734820544719696, 0.5871628522872925, 0.7870157361030579, 0.8544259667396545, 0.8632106184959412, 0.8526143431663513, 0.8598417639732361, 0.8690342307090759, 0.6165982484817505, 0.6395484805107117, 0.8588102459907532, 0.8678984642028809]",ones
