n_samples,model_type,seed,lambda_tau,rmse_amortized,auc_amortized,active_dims,active_indices,tau_values,embedding_type,scenario
1,beta,28,0.002,0.4746280870555742,0.6653058588873423,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.8399672508239746, 2.702435255050659, 2.5721402168273926, 2.7859768867492676, 2.7561752796173096, 2.680870294570923, 2.787428855895996, 2.6939969062805176, 2.781203508377075, 2.7537355422973633, 2.774000883102417, 2.745715379714966, 2.4595882892608643, 2.494220733642578, 2.7823545932769775, 2.8042240142822266, 2.4347493648529053, 2.7866995334625244, 2.66721248626709, 2.5148863792419434, 2.6947243213653564, 2.7308201789855957, 2.744250535964966, 2.573739528656006, 2.8114781379699707, 2.658705949783325, 2.6656765937805176, 2.653899669647217, 2.757401704788208, 2.7612087726593018]",sae,Pre-32
1,beta,34,0.004,0.4653055637834105,0.6600773993808049,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.930391788482666, 2.5492916107177734, 2.8044581413269043, 2.8309121131896973, 2.8005261421203613, 2.90494441986084, 2.548407554626465, 2.404792308807373, 2.5877132415771484, 2.799952507019043, 2.909655809402466, 2.4517931938171387, 2.847093343734741, 2.812614917755127, 2.7850592136383057, 2.813091278076172, 2.949277400970459, 2.778338670730591, 2.969175100326538, 2.916430711746216, 2.880401134490967, 2.8044159412384033, 2.775385618209839, 2.8211848735809326, 2.5840277671813965, 2.4468863010406494, 2.8397812843322754, 2.924772024154663, 2.537118434906006, 2.8190994262695312]",sae,Pre-32
1,beta,46,0.006,0.4437295150058164,0.7500949343054607,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.7457776069641113, 2.7909209728240967, 2.6143417358398438, 2.747530221939087, 2.478304147720337, 2.7014975547790527, 2.830393075942993, 2.6879260540008545, 2.415144681930542, 2.7763004302978516, 2.7739827632904053, 2.3381247520446777, 2.7191154956817627, 2.3086442947387695, 2.654086112976074, 2.6259396076202393, 2.744304895401001, 2.77616024017334, 2.6422712802886963, 2.712106704711914, 2.5935018062591553, 2.6153197288513184, 2.792722702026367, 2.796236276626587, 2.3450160026550293, 2.638223648071289, 2.3161792755126953, 2.315701723098755, 2.5775973796844482, 2.7809507846832275]",sae,Pre-32
1,beta,29,0.002,0.4590604191545311,0.6709160633115681,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.9056999683380127, 2.963357448577881, 2.9167027473449707, 2.6214871406555176, 2.774789333343506, 2.8695976734161377, 2.9657230377197266, 2.643045425415039, 2.58811354637146, 2.952353000640869, 2.8506715297698975, 2.890834093093872, 2.929971218109131, 2.887723684310913, 2.663841962814331, 2.9196839332580566, 2.7897837162017822, 2.947761058807373, 2.682129383087158, 2.6875572204589844, 2.9160959720611572, 2.821845293045044, 2.726572275161743, 2.9697515964508057, 2.8509089946746826, 2.7186989784240723, 2.8653039932250977, 2.8089053630828857, 2.7503395080566406, 2.903846263885498]",sae,Pre-32
1,beta,35,0.004,0.432816831794297,0.7159976603056226,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.7935454845428467, 2.3671295642852783, 2.5288288593292236, 2.7574622631073, 2.3573055267333984, 2.841405153274536, 2.668121099472046, 2.790761947631836, 2.8390772342681885, 2.7414355278015137, 2.790802240371704, 2.5319766998291016, 2.3964576721191406, 2.8347718715667725, 2.755551338195801, 2.5661118030548096, 2.815047025680542, 2.738662004470825, 2.7508091926574707, 2.7311010360717773, 2.7955267429351807, 2.6843035221099854, 2.6400203704833984, 2.840059280395508, 2.44502329826355, 2.8231916427612305, 2.6413846015930176, 2.8350651264190674, 2.8227102756500244, 2.7748563289642334]",sae,Pre-32
1,beta,47,0.006,0.4760854709958299,0.6418386793102657,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.787022113800049, 2.7224886417388916, 2.616168975830078, 2.741084337234497, 2.775456190109253, 2.791353464126587, 2.4803500175476074, 2.6139721870422363, 2.732922077178955, 2.7943313121795654, 2.736377716064453, 2.835162878036499, 2.3976924419403076, 2.7362804412841797, 2.4336302280426025, 2.74504017829895, 2.402909994125366, 2.71073055267334, 2.3581464290618896, 2.715874433517456, 2.7385661602020264, 2.407259225845337, 2.4215831756591797, 2.8424179553985596, 2.758709192276001, 2.780212640762329, 2.5537643432617188, 2.845102071762085, 2.8283023834228516, 2.7192749977111816]",sae,Pre-32
1,beta,24,0.008,0.4874982277520073,0.6436138214364316,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.461590528488159, 2.703871011734009, 2.739506244659424, 2.7581262588500977, 2.389061212539673, 2.7824673652648926, 2.775911331176758, 2.575432062149048, 2.7060720920562744, 2.6828110218048096, 2.419593572616577, 2.6838254928588867, 2.7691287994384766, 2.7677342891693115, 2.6472816467285156, 2.735344886779785, 2.7468628883361816, 2.6620523929595947, 2.762791872024536, 2.403743267059326, 2.788233757019043, 2.8109049797058105, 2.679600477218628, 2.763286828994751, 2.7805185317993164, 2.724959373474121, 2.4029810428619385, 2.614140748977661, 2.453848361968994, 2.3853297233581543]",sae,Pre-32
1,beta,18,0.006,0.4683568577384592,0.6744077996401074,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.6229782104492188, 2.599619150161743, 2.7359814643859863, 2.3501992225646973, 2.372252941131592, 2.7233726978302, 2.6503827571868896, 2.6477878093719482, 2.6802561283111572, 2.7463059425354004, 2.6584060192108154, 2.7524824142456055, 2.667353630065918, 2.756645917892456, 2.638554334640503, 2.401027202606201, 2.707690477371216, 2.5638813972473145, 2.719557046890259, 2.324913263320923, 2.4717183113098145, 2.66493821144104, 2.651535749435425, 2.637904405593872, 2.4349610805511475, 2.378185749053955, 2.681866407394409, 2.3569576740264893, 2.7440388202667236, 2.7396621704101562]",sae,Pre-32
1,beta,32,0.035,0.4188632128817853,0.6929244958359144,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.6533012390136719, 1.4997889995574951, 1.7032865285873413, 1.6209790706634521, 1.4965598583221436, 1.4831982851028442, 1.7251505851745605, 1.5070879459381104, 1.4298874139785767, 1.6952669620513916, 1.4256231784820557, 1.4889785051345825, 1.6108518838882446, 1.6566038131713867, 1.5054938793182373, 1.640093445777893, 1.5935074090957642, 1.6963459253311157, 1.6703283786773682, 1.6332849264144897, 1.5770949125289917, 1.3930490016937256, 1.5811281204223633, 1.6803090572357178, 1.444916844367981, 1.6841353178024292, 1.6705870628356934, 1.5542455911636353, 1.551640510559082, 1.6518056392669678]",sae,Pre-32
1,beta,8,0.012,0.4864756961585616,0.6413142437591778,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.8271114826202393, 2.643752098083496, 2.6466786861419678, 2.799497365951538, 2.759406328201294, 2.740658760070801, 2.596224069595337, 2.6258668899536133, 2.670123815536499, 2.456409454345703, 2.821232557296753, 2.758629560470581, 2.776355266571045, 2.8074378967285156, 2.7100577354431152, 2.6004254817962646, 2.2954137325286865, 2.7877509593963623, 2.426060199737549, 2.3430891036987305, 2.5885581970214844, 2.77858304977417, 2.547694206237793, 2.420273542404175, 2.706326484680176, 2.782283306121826, 2.741353988647461, 2.499629259109497, 2.662210464477539, 2.7556066513061523]",sae,Pre-32
