n_samples,model_type,seed,lambda_tau,rmse_amortized,auc_amortized,active_dims,active_indices,tau_values,embedding_type,scenario
1,beta,36,0.012,0.4802284415111065,0.6747158183328396,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.539461135864258, 2.512707471847534, 2.419769763946533, 2.458472728729248, 2.1900906562805176, 2.535839080810547, 2.459996223449707, 2.1286349296569824, 2.5354411602020264, 2.4671831130981445, 2.5195562839508057, 2.5640478134155273, 2.215235948562622, 2.511223793029785, 2.1982173919677734, 2.5331592559814453, 2.576484441757202, 2.386636972427368, 2.609128713607788, 2.249311685562134, 2.131021022796631, 2.5093255043029785, 2.5158071517944336, 2.3309860229492188, 2.528852701187134, 2.405888795852661, 2.453701972961426, 2.3547403812408447, 2.478923797607422, 2.204822063446045]",sae,Pre-64
1,beta,42,0.03,0.4612375026653567,0.6596250060133738,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.805177927017212, 1.6903496980667114, 1.7995400428771973, 1.8199924230575562, 1.7740384340286255, 1.7907218933105469, 1.767648458480835, 1.7047853469848633, 1.6522928476333618, 1.8142621517181396, 1.7799608707427979, 1.8124077320098877, 1.6838003396987915, 1.4660004377365112, 1.8199803829193115, 1.6853601932525635, 1.6197144985198975, 1.6123430728912354, 1.7902902364730835, 1.8263499736785889, 1.715967059135437, 1.6657884120941162, 1.7327017784118652, 1.6313856840133667, 1.670375943183899, 1.6333427429199219, 1.8437175750732422, 1.6186344623565674, 1.738214373588562, 1.6556214094161987]",sae,Pre-64
1,beta,8,0.012,0.4564830067470609,0.6803767605384718,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.4507791996002197, 2.4581058025360107, 2.3000690937042236, 2.2513394355773926, 2.5187313556671143, 2.335840940475464, 2.491856098175049, 2.4476850032806396, 2.1538166999816895, 2.308619976043701, 2.6104509830474854, 2.5224690437316895, 2.0809123516082764, 2.223768949508667, 2.54319167137146, 2.495936393737793, 2.2473864555358887, 2.471999168395996, 2.404154062271118, 2.362502098083496, 2.4499688148498535, 2.437605142593384, 2.5426039695739746, 2.487027883529663, 2.569312334060669, 2.5277016162872314, 2.278451681137085, 2.5157470703125, 2.3452863693237305, 2.4426138401031494]",sae,Pre-64
1,beta,37,0.012,0.4475461421651973,0.7151425622578191,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.2386467456817627, 2.483199119567871, 2.243464231491089, 2.391406297683716, 2.460101842880249, 2.5431137084960938, 2.5568487644195557, 2.1862058639526367, 2.2224578857421875, 2.346910238265991, 2.440852403640747, 2.239706039428711, 2.489384889602661, 2.408869504928589, 2.5588924884796143, 2.2445385456085205, 2.4287869930267334, 2.4917547702789307, 2.3032636642456055, 2.2690927982330322, 2.4190080165863037, 2.5742454528808594, 2.5397448539733887, 2.533222198486328, 2.4871137142181396, 2.539976119995117, 2.5348076820373535, 2.5496959686279297, 2.5466256141662598, 2.545480489730835]",sae,Pre-64
1,beta,43,0.03,0.4460349329773184,0.7030808005930319,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.7570745944976807, 1.8041083812713623, 1.8383790254592896, 1.6987351179122925, 1.7308363914489746, 1.663116693496704, 1.6956533193588257, 1.6928163766860962, 1.743070363998413, 1.6653718948364258, 1.6315122842788696, 1.8756996393203735, 1.7959412336349487, 1.7428967952728271, 1.7145545482635498, 1.66994309425354, 1.831753134727478, 1.6965793371200562, 1.7800663709640503, 1.7862886190414429, 1.7065393924713135, 1.7005327939987183, 1.853737235069275, 1.7169004678726196, 1.6838440895080566, 1.7066004276275635, 1.8693711757659912, 1.6939531564712524, 1.8042067289352417, 1.863999605178833]",sae,Pre-64
1,beta,9,0.012,0.4736713039842096,0.6721501014198783,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.5648903846740723, 2.238177537918091, 2.6843576431274414, 2.6201744079589844, 2.332534074783325, 2.3966612815856934, 2.556431770324707, 2.608140230178833, 2.675288438796997, 2.4450876712799072, 2.3526628017425537, 2.4828455448150635, 2.2705166339874268, 2.5943634510040283, 2.652355670928955, 2.340231418609619, 2.5794625282287598, 2.608032703399658, 2.6285898685455322, 2.2863945960998535, 2.6559841632843018, 2.648979902267456, 2.2828619480133057, 2.653150796890259, 2.5527498722076416, 2.658945083618164, 2.618408679962158, 2.536810874938965, 2.4082164764404297, 2.615056037902832]",sae,Pre-64
1,beta,6,0.022,0.4541075839392022,0.6653062464862565,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.8069301843643188, 1.872438669204712, 1.7296956777572632, 1.8983005285263062, 1.741514801979065, 1.803104281425476, 1.7742468118667603, 1.7947328090667725, 1.70436692237854, 1.8478169441223145, 1.78623366355896, 1.735568881034851, 1.7833365201950073, 1.711482048034668, 1.5245410203933716, 1.8755433559417725, 1.7502740621566772, 1.807676911354065, 1.8001761436462402, 1.787126064300537, 1.7941789627075195, 1.7309212684631348, 1.8553552627563477, 1.7573606967926025, 1.7483329772949219, 1.8244704008102417, 1.818777322769165, 1.7153687477111816, 1.7718682289123535, 1.8219654560089111]",sae,Pre-64
1,beta,48,0.015,0.5111845008565297,0.6001225892665029,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.615495204925537, 2.417034149169922, 2.308520793914795, 2.4366824626922607, 2.5584311485290527, 2.237358331680298, 2.271044969558716, 2.5365681648254395, 2.5011470317840576, 2.4710469245910645, 2.312609910964966, 2.525377035140991, 2.374408483505249, 2.223311424255371, 2.234917402267456, 2.2233777046203613, 2.638610363006592, 2.599646806716919, 2.558859348297119, 2.4963011741638184, 2.213087558746338, 2.6167874336242676, 2.628209114074707, 2.5268051624298096, 2.482621669769287, 2.567819833755493, 2.5508508682250977, 2.677931785583496, 2.3995578289031982, 2.5438315868377686]",sae,Pre-64
1,beta,42,0.014,0.4767332240245158,0.6580404820320394,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.550593614578247, 2.4447410106658936, 2.5566203594207764, 2.594791889190674, 2.378326654434204, 2.546567678451538, 2.547402858734131, 2.4844672679901123, 2.390282392501831, 2.418910026550293, 2.3042051792144775, 2.584150791168213, 2.4839634895324707, 2.431971788406372, 2.602553129196167, 2.2043545246124268, 2.0462467670440674, 2.410618305206299, 2.28493332862854, 2.4613614082336426, 2.5249505043029785, 2.1102566719055176, 2.6109116077423096, 2.2269320487976074, 2.2048261165618896, 2.3056602478027344, 2.6270103454589844, 2.1050572395324707, 2.527459144592285, 2.295325756072998]",sae,Pre-64
1,beta,7,0.022,0.4587274034948063,0.6976582346601321,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.034327268600464, 2.0700535774230957, 2.3180999755859375, 2.3728983402252197, 2.324138641357422, 2.3027544021606445, 2.3516998291015625, 1.971400260925293, 2.3932876586914062, 1.9689770936965942, 2.202934741973877, 2.016590118408203, 2.2875828742980957, 2.1741549968719482, 2.338320016860962, 2.161663293838501, 2.103780508041382, 2.313896417617798, 2.080716371536255, 2.3602795600891113, 2.1400792598724365, 2.3883368968963623, 2.401519536972046, 2.2486979961395264, 2.1190319061279297, 2.4036426544189453, 2.2636942863464355, 2.346013069152832, 2.3622827529907227, 1.9247440099716187]",sae,Pre-64
