n_samples,model_type,seed,lambda_tau,rmse_naive,rmse_rasch,rmse_amortized,auc_naive,auc_rasch,auc_amortized,active_dims,active_indices,tau_values,embedding_type
54,beta,42,0.054,0.2543771338783384,0.2542529893031725,0.22766999337388316,0.5,0.616838925967124,0.7793381535038932,6,"[2, 3, 13, 20, 27, 28]","[0.0, 0.0, 0.004108868073672056, 0.027030616998672485, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03945863991975784, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02559434063732624, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00915228296071291, 0.01687263697385788, 0.0]",pca
54,beta,42,0.06,0.2543771338783384,0.2542529893031725,0.22778894349742818,0.5,0.616838925967124,0.7800951674700284,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca
