n_samples,model_type,seed,lambda_tau,rmse_naive,rmse_rasch,rmse_amortized,auc_naive,auc_rasch,auc_amortized,active_dims,active_indices,tau_values,embedding_type,scenario
1,bernoulli,28,0.002,0.4449298955045401,0.4336539389959747,0.3986683345146334,0.5,0.63794528338299,0.7297303535467193,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5171465277671814, 0.5148969888687134, 0.5139150023460388, 0.5144900679588318, 0.5152250528335571, 0.5155990719795227, 0.5159910321235657, 0.5169601440429688, 0.515653669834137, 0.5154072642326355, 0.5151623487472534, 0.5151376724243164, 0.5153207182884216, 0.5149623155593872, 0.5146437287330627, 0.5163591504096985, 0.51531982421875, 0.517375648021698, 0.5172309279441833, 0.5169594883918762, 0.5151541233062744, 0.5171359181404114, 0.5151680111885071, 0.5153878331184387, 0.5151209235191345, 0.5162129402160645, 0.5152735114097595, 0.5165339708328247, 0.5152774453163147, 0.5163857340812683]",sae,Pre-max
1,bernoulli,34,0.004,0.4547526132687836,0.4439898641831969,0.4031162253615099,0.5,0.6892725447623669,0.7601378167228329,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5119346380233765, 0.5119082927703857, 0.5130309462547302, 0.5124731063842773, 0.5124255418777466, 0.5123777985572815, 0.5119677186012268, 0.5129255652427673, 0.5131149291992188, 0.5121257305145264, 0.5118347406387329, 0.512514591217041, 0.5122289657592773, 0.5132031440734863, 0.5121505856513977, 0.5126152634620667, 0.5126778483390808, 0.5120826363563538, 0.5122336149215698, 0.5122633576393127, 0.513288140296936, 0.5133486390113831, 0.5125094056129456, 0.5134479999542236, 0.5127722024917603, 0.5131399631500244, 0.5124552249908447, 0.5131171345710754, 0.5120542049407959, 0.5132161378860474]",sae,Pre-max
1,bernoulli,29,0.002,0.4446708339374834,0.4308295591522321,0.3783279410298659,0.5,0.704828322242881,0.7880062057605115,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5159263610839844, 0.5167862176895142, 0.5147169232368469, 0.5156720876693726, 0.5148773193359375, 0.5141591429710388, 0.5163230895996094, 0.515338122844696, 0.5164034366607666, 0.5169572234153748, 0.5168599486351013, 0.5163829922676086, 0.5150743126869202, 0.5153199434280396, 0.515838623046875, 0.516456127166748, 0.5162914991378784, 0.5156007409095764, 0.5156180262565613, 0.5168783664703369, 0.517017662525177, 0.5162451267242432, 0.5149431824684143, 0.5157061219215393, 0.5159057378768921, 0.5154805779457092, 0.5153396129608154, 0.5157950520515442, 0.5158295035362244, 0.515618622303009]",sae,Pre-max
1,bernoulli,35,0.004,0.4496413357905997,0.446970229905927,0.4048925609307538,0.5,0.5932006161818317,0.7259461408360253,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5132248401641846, 0.512423038482666, 0.5135994553565979, 0.5132598280906677, 0.5142284631729126, 0.5137000679969788, 0.514091968536377, 0.5132136940956116, 0.5121707320213318, 0.5123700499534607, 0.5116685032844543, 0.5131316781044006, 0.5125240087509155, 0.5133326649665833, 0.5131058692932129, 0.5117989778518677, 0.5142320990562439, 0.5135337114334106, 0.5128633379936218, 0.5128176212310791, 0.5127399563789368, 0.5131346583366394, 0.5138643383979797, 0.5127648115158081, 0.5119873881340027, 0.5121644735336304, 0.5142566561698914, 0.5122185349464417, 0.5134770274162292, 0.5128124356269836]",sae,Pre-max
1,bernoulli,6,0.004,0.4507311530348992,0.430209086034946,0.4028676520117498,0.5,0.6755751909619435,0.7363730333588919,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5123627781867981, 0.5125675201416016, 0.5128434300422668, 0.5125208497047424, 0.5126878023147583, 0.5131667852401733, 0.5125048756599426, 0.5122936367988586, 0.512662947177887, 0.512039303779602, 0.5129236578941345, 0.5118075013160706, 0.512336254119873, 0.5129086375236511, 0.5120153427124023, 0.5123011469841003, 0.5118354558944702, 0.5121687650680542, 0.5128002166748047, 0.512793779373169, 0.512661337852478, 0.5124943852424622, 0.5123395323753357, 0.5130875110626221, 0.511498749256134, 0.512750506401062, 0.5126745104789734, 0.512369692325592, 0.5128752589225769, 0.5122942328453064]",sae,Pre-max
1,bernoulli,7,0.004,0.4556316725578509,0.4452284683448875,0.4137489823331735,0.5,0.6359077483976323,0.7105262330511859,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5115319490432739, 0.5132119655609131, 0.5115085244178772, 0.5137235522270203, 0.5126930475234985, 0.5136426687240601, 0.5129832029342651, 0.513230562210083, 0.5126326084136963, 0.5130891799926758, 0.5126259922981262, 0.5115665793418884, 0.5114821195602417, 0.5118139386177063, 0.5117507576942444, 0.5117212533950806, 0.5111508369445801, 0.5133265256881714, 0.5128922462463379, 0.5116298198699951, 0.5119530558586121, 0.5115543603897095, 0.5133787393569946, 0.5117089152336121, 0.513157308101654, 0.5123623013496399, 0.511909008026123, 0.511323869228363, 0.5123341679573059, 0.5118420124053955]",sae,Pre-max
1,bernoulli,46,0.006,0.4545886145225811,0.4482668535348078,0.4271463332191966,0.5,0.6003424480912645,0.6782528270877815,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5121056437492371, 0.5121024250984192, 0.5113403797149658, 0.5115841627120972, 0.5122620463371277, 0.5112365484237671, 0.5112188458442688, 0.5126484632492065, 0.5116661190986633, 0.5122089982032776, 0.5113916993141174, 0.5112359523773193, 0.5111262798309326, 0.5110965371131897, 0.5122454166412354, 0.5106422305107117, 0.5112357139587402, 0.5115336775779724, 0.5115819573402405, 0.511910080909729, 0.5110974311828613, 0.5113505721092224, 0.5114877223968506, 0.5117905139923096, 0.5112541317939758, 0.5124858021736145, 0.5112884044647217, 0.5114951133728027, 0.5109829902648926, 0.5115892291069031]",sae,Pre-max
1,bernoulli,47,0.006,0.4600355407730339,0.4435689993547861,0.411371501580857,0.5,0.6596438682682099,0.7519714621021296,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5113829374313354, 0.511400580406189, 0.5108329057693481, 0.5110527873039246, 0.510499119758606, 0.5114580392837524, 0.5110515356063843, 0.5112053155899048, 0.5105215907096863, 0.5107457637786865, 0.5122697949409485, 0.5107342600822449, 0.5118765234947205, 0.5109012722969055, 0.5109461545944214, 0.5114845037460327, 0.511468768119812, 0.5111874938011169, 0.5110188126564026, 0.5110273361206055, 0.5112613439559937, 0.5109288692474365, 0.5100564956665039, 0.5121232867240906, 0.510857880115509, 0.5108852982521057, 0.5107892751693726, 0.5113275647163391, 0.5107470154762268, 0.5107211470603943]",sae,Pre-max
1,bernoulli,2,0.01,0.4430460894313164,0.4416979610704375,0.4148818672039389,0.5,0.6050486280205619,0.6923380608597833,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5122199654579163, 0.5121563076972961, 0.5122277140617371, 0.5141929984092712, 0.5127450823783875, 0.5127636790275574, 0.5126440525054932, 0.5142486095428467, 0.5126209855079651, 0.5120137929916382, 0.5140379667282104, 0.5127255320549011, 0.5122703313827515, 0.5125905275344849, 0.5118327140808105, 0.5139800310134888, 0.513412594795227, 0.5131747126579285, 0.5123492479324341, 0.5131142139434814, 0.5132267475128174, 0.513026237487793, 0.512331485748291, 0.5122024416923523, 0.5130817890167236, 0.5124638080596924, 0.5137891173362732, 0.511829137802124, 0.5128751397132874, 0.5127875208854675]",sae,Pre-max
1,bernoulli,30,0.01,0.4481072482446303,0.4367927215657075,0.3892034030371026,0.5,0.6764723834670986,0.768422278148495,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.513327419757843, 0.5118166208267212, 0.5115422606468201, 0.5136009454727173, 0.5132793188095093, 0.5133392810821533, 0.5130279064178467, 0.5127708911895752, 0.5117136240005493, 0.5131321549415588, 0.5115264058113098, 0.5114840865135193, 0.5127168297767639, 0.5126183032989502, 0.5127291083335876, 0.513788104057312, 0.5117639303207397, 0.5117776393890381, 0.5130857229232788, 0.5124722719192505, 0.5119286179542542, 0.5117456912994385, 0.5121321678161621, 0.5116561055183411, 0.5120152831077576, 0.5133509635925293, 0.5127346515655518, 0.5124425888061523, 0.5117218494415283, 0.511961042881012]",sae,Pre-max
