n_samples,model_type,seed,lambda_tau,rmse_amortized,auc_amortized,active_dims,active_indices,tau_values,embedding_type,scenario
1,bernoulli,12,0.005,0.4044447734310194,0.6907956685499059,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.508639395236969, 0.509666919708252, 0.50858074426651, 0.5081713199615479, 0.507727861404419, 0.5095192790031433, 0.509046733379364, 0.5092324018478394, 0.5096403360366821, 0.509030282497406, 0.5082328915596008, 0.508014440536499, 0.5093911290168762, 0.5081080794334412, 0.507987916469574, 0.50946444272995, 0.5095581412315369, 0.507975697517395, 0.5097270011901855, 0.5091001987457275, 0.5076525807380676, 0.5091336369514465, 0.5090675950050354, 0.5095608234405518, 0.5098288655281067, 0.509427547454834, 0.509496808052063, 0.5094918012619019, 0.5097455978393555, 0.5097960829734802]",pca,Pre-16
1,bernoulli,13,0.005,0.4221999365205233,0.6728915662650602,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5100577473640442, 0.5097898244857788, 0.5092079639434814, 0.5092710852622986, 0.510141134262085, 0.5104508399963379, 0.5090475082397461, 0.5087653398513794, 0.5101156234741211, 0.508686900138855, 0.5092113614082336, 0.5104109048843384, 0.5100038647651672, 0.5098193287849426, 0.5096951723098755, 0.5069721937179565, 0.5085625648498535, 0.5094323754310608, 0.5087693929672241, 0.508639931678772, 0.5099979639053345, 0.509926438331604, 0.5104668140411377, 0.5101274847984314, 0.5098428726196289, 0.5100582838058472, 0.5091533064842224, 0.5100226402282715, 0.5098916292190552, 0.5080834031105042]",pca,Pre-16
1,bernoulli,6,0.004,0.4068358671762421,0.7191149053086057,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5111441612243652, 0.5107857584953308, 0.5106114745140076, 0.5093926191329956, 0.5108361840248108, 0.5098884105682373, 0.5097752213478088, 0.5110331773757935, 0.5101433992385864, 0.5110145211219788, 0.5109902024269104, 0.5103928446769714, 0.5101587772369385, 0.5068100094795227, 0.5106748938560486, 0.5104555487632751, 0.5090572834014893, 0.5107482671737671, 0.5091925263404846, 0.5098921656608582, 0.5080082416534424, 0.5092368721961975, 0.5113471746444702, 0.5103687047958374, 0.5098034143447876, 0.5112362504005432, 0.5106455087661743, 0.5110940933227539, 0.5108698606491089, 0.5111172199249268]",pca,Pre-16
1,bernoulli,7,0.004,0.4141137793114984,0.6809129901960784,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5100285410881042, 0.5091602206230164, 0.5101304650306702, 0.5108078718185425, 0.5106536149978638, 0.5095558166503906, 0.510381281375885, 0.5087283849716187, 0.5099411010742188, 0.5097612142562866, 0.5093686580657959, 0.5100598335266113, 0.5107141137123108, 0.5096617341041565, 0.510615348815918, 0.5089211463928223, 0.5106577277183533, 0.5103525519371033, 0.5088954567909241, 0.5094119310379028, 0.5094668865203857, 0.5099724531173706, 0.5096259713172913, 0.5100220441818237, 0.5074774622917175, 0.510703444480896, 0.5091530084609985, 0.5098707675933838, 0.5101690888404846, 0.5103858113288879]",pca,Pre-16
1,bernoulli,40,0.005,0.3930045511610705,0.7485453648915188,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5098075270652771, 0.5101068615913391, 0.5086088180541992, 0.5065488219261169, 0.5094555020332336, 0.5094954371452332, 0.5098356008529663, 0.5090388059616089, 0.5104696154594421, 0.5103591680526733, 0.5101602077484131, 0.510771632194519, 0.5092172026634216, 0.5087504386901855, 0.5092797875404358, 0.5094394683837891, 0.5101242065429688, 0.5097703337669373, 0.5092902183532715, 0.5092613697052002, 0.5095016956329346, 0.510394811630249, 0.5098386406898499, 0.5096042156219482, 0.509798526763916, 0.5093275904655457, 0.510659396648407, 0.5099745988845825, 0.5087733268737793, 0.5091140270233154]",pca,Pre-16
1,bernoulli,36,0.012,0.4262054500064002,0.6977607611091774,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5086658000946045, 0.5084779262542725, 0.5069782137870789, 0.5094407200813293, 0.5085771083831787, 0.5094999670982361, 0.5086758136749268, 0.5093512535095215, 0.5098814964294434, 0.5095932483673096, 0.5078426599502563, 0.5096391439437866, 0.5084532499313354, 0.50949627161026, 0.5093015432357788, 0.5093227624893188, 0.5096140503883362, 0.5088571310043335, 0.5091780424118042, 0.5087931752204895, 0.5082626342773438, 0.508741021156311, 0.508549690246582, 0.5089775919914246, 0.5093892216682434, 0.5069847106933594, 0.509638249874115, 0.5094674229621887, 0.5093277096748352, 0.5081936717033386]",pca,Pre-16
1,bernoulli,41,0.005,0.4061177478611251,0.7411188438128956,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5093218684196472, 0.5091321468353271, 0.5094266533851624, 0.5086368322372437, 0.5084435939788818, 0.5100632309913635, 0.5096997022628784, 0.5096322894096375, 0.5091454982757568, 0.5094582438468933, 0.5083990097045898, 0.5086915493011475, 0.5102941393852234, 0.5098585486412048, 0.5081973075866699, 0.5092037320137024, 0.5092142820358276, 0.5088546276092529, 0.5071929693222046, 0.5085663795471191, 0.5096079707145691, 0.5100102424621582, 0.508782684803009, 0.5102658271789551, 0.5097352862358093, 0.5088620781898499, 0.5088399648666382, 0.5093468427658081, 0.5094655156135559, 0.5093367099761963]",pca,Pre-16
1,bernoulli,37,0.012,0.3955691066388526,0.7305835057922405,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5099653005599976, 0.5091572999954224, 0.5089638829231262, 0.5089407563209534, 0.5090916156768799, 0.5099591612815857, 0.5102916955947876, 0.5088885426521301, 0.5099509954452515, 0.5099575519561768, 0.5103199481964111, 0.5096773505210876, 0.5095241665840149, 0.5100996494293213, 0.5088022947311401, 0.5100832581520081, 0.5060522556304932, 0.5099665522575378, 0.5093212127685547, 0.5096473693847656, 0.5090704560279846, 0.5102393627166748, 0.5091013312339783, 0.5088807940483093, 0.5060444474220276, 0.509062647819519, 0.5097293853759766, 0.5080289840698242, 0.5098189115524292, 0.5102657675743103]",pca,Pre-16
1,bernoulli,48,0.015,0.4402383528278376,0.638221695317131,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.024752508848905563, 0.02504909411072731, 0.02459382265806198, 0.027150746434926987, 0.025184856727719307, 0.02964526042342186, 0.025209583342075348, 0.026095015928149223, 0.026728397235274315, 0.02422054298222065, 0.025961486622691154, 0.025838578119874, 0.024973731487989426, 0.02767854556441307, 0.02501101605594158, 0.025129031389951706, 0.025596139952540398, 0.025956982746720314, 0.030658233910799026, 0.028478436172008514, 0.0240654107183218, 0.023993439972400665, 0.027929943054914474, 0.026914356276392937, 0.02665458805859089, 0.026063183322548866, 0.026539182290434837, 0.029165102168917656, 0.027366766706109047, 0.02849632129073143]",pca,Pre-16
1,bernoulli,20,0.015,0.4208158159701816,0.6399241783857168,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.02133341133594513, 0.023873580619692802, 0.023136109113693237, 0.021941326558589935, 0.02202298305928707, 0.022625060752034187, 0.023150326684117317, 0.024186428636312485, 0.02255147695541382, 0.02329695224761963, 0.022918585687875748, 0.024095868691802025, 0.022040605545043945, 0.025524672120809555, 0.024325396865606308, 0.02086041308939457, 0.024789737537503242, 0.02301109954714775, 0.02444322034716606, 0.024340027943253517, 0.020983751863241196, 0.022815251722931862, 0.022244075313210487, 0.022368179634213448, 0.025197917595505714, 0.02470509149134159, 0.022596608847379684, 0.022079000249505043, 0.02840369939804077, 0.021565323695540428]",pca,Pre-16
